Cl_abscissa,Cl_cdf,Q_abscissa,Q_cdf,split
13.1467,0.912571,31.1056,0.912714,All
13.1467,0.912714,31.1115,0.912857,All
13.1467,0.912857,31.1611,0.913,All
13.1479,0.913,31.2265,0.913143,All
13.1482,0.913143,31.2681,0.913286,All
13.1486,0.913286,31.318,0.913429,All
13.1492,0.913429,31.3423,0.913571,All
13.1493,0.913571,31.541,0.913714,All
13.1493,0.913714,31.5697,0.913857,All
13.1493,0.913857,31.5697,0.914,All
13.15,0.914,31.5814,0.914143,All
13.1511,0.914143,31.603,0.914286,All
13.1517,0.914286,31.603,0.914429,All
13.1517,0.914429,31.6137,0.914571,All
13.1531,0.914571,31.6744,0.914714,All
13.1539,0.914714,31.6928,0.914857,All
13.1544,0.914857,31.6969,0.915,All
13.155,0.915,31.7184,0.915143,All
13.1552,0.915143,31.7334,0.915286,All
13.1552,0.915286,31.898,0.915429,All
13.1557,0.915429,31.9059,0.915571,All
13.1557,0.915571,31.9192,0.915714,All
13.1557,0.915714,31.9944,0.915857,All
13.1563,0.915857,32.0218,0.916,All
13.1604,0.916,32.0218,0.916143,All
13.1606,0.916143,32.0414,0.916286,All
13.1613,0.916286,32.0414,0.916429,All
13.165,0.916429,32.0528,0.916571,All
13.1661,0.916571,32.11,0.916714,All
13.1661,0.916714,32.11,0.916857,All
13.1672,0.916857,32.1248,0.917,All
13.1672,0.917,32.1433,0.917143,All
13.1697,0.917143,32.1433,0.917286,All
13.1735,0.917286,32.4796,0.917429,All
13.1753,0.917429,32.4968,0.917571,All
13.1755,0.917571,32.5355,0.917714,All
13.1757,0.917714,32.651,0.917857,All
13.1788,0.917857,32.651,0.918,All
13.179,0.918,32.7125,0.918143,All
13.1799,0.918143,32.7561,0.918286,All
13.1822,0.918286,32.7709,0.918429,All
13.1836,0.918429,32.7993,0.918571,All
13.1836,0.918571,32.812,0.918714,All
13.1836,0.918714,32.8597,0.918857,All
13.1842,0.918857,32.8606,0.919,All
13.1842,0.919,32.9747,0.919143,All
13.1855,0.919143,33.0352,0.919286,All
13.1903,0.919286,33.0365,0.919429,All
13.1915,0.919429,33.0442,0.919571,All
13.1938,0.919571,33.1186,0.919714,All
13.1946,0.919714,33.1362,0.919857,All
13.1956,0.919857,33.1362,0.92,All
13.1964,0.92,33.1616,0.920143,All
13.1975,0.920143,33.1686,0.920286,All
13.1975,0.920286,33.1686,0.920429,All
13.1975,0.920429,33.1686,0.920571,All
13.1988,0.920571,33.2095,0.920714,All
13.1988,0.920714,33.2577,0.920857,All
13.1994,0.920857,33.2823,0.921,All
13.2014,0.921,33.3002,0.921143,All
13.2014,0.921143,33.3002,0.921286,All
13.2027,0.921286,33.3002,0.921429,All
13.2074,0.921429,33.3282,0.921571,All
13.211,0.921571,33.3425,0.921714,All
13.211,0.921714,33.406,0.921857,All
13.2115,0.921857,33.406,0.922,All
13.2143,0.922,33.5016,0.922143,All
13.2143,0.922143,33.5316,0.922286,All
13.2179,0.922286,33.6201,0.922429,All
13.218,0.922429,33.7099,0.922571,All
13.2242,0.922571,33.7903,0.922714,All
13.2242,0.922714,33.8003,0.922857,All
13.2248,0.922857,33.8003,0.923,All
13.2271,0.923,33.819,0.923143,All
13.23,0.923143,33.819,0.923286,All
13.2308,0.923286,33.832,0.923429,All
13.2314,0.923429,33.9857,0.923571,All
13.2315,0.923571,34.012,0.923714,All
13.2315,0.923714,34.0129,0.923857,All
13.2315,0.923857,34.0153,0.924,All
13.2357,0.924,34.0153,0.924143,All
13.2358,0.924143,34.0865,0.924286,All
13.2382,0.924286,34.0865,0.924429,All
13.2385,0.924429,34.1073,0.924571,All
13.239,0.924571,34.4558,0.924714,All
13.2401,0.924714,34.512,0.924857,All
13.2407,0.924857,34.5284,0.925,All
13.2427,0.925,34.577,0.925143,All
13.2441,0.925143,34.6432,0.925286,All
13.2441,0.925286,34.654,0.925429,All
13.2449,0.925429,34.6635,0.925571,All
13.2458,0.925571,34.6635,0.925714,All
13.2458,0.925714,34.7106,0.925857,All
13.2481,0.925857,34.8848,0.926,All
13.2483,0.926,34.9195,0.926143,All
13.2483,0.926143,34.9532,0.926286,All
13.2507,0.926286,34.9568,0.926429,All
13.2507,0.926429,34.9839,0.926571,All
13.2509,0.926571,34.9839,0.926714,All
13.2515,0.926714,35.0995,0.926857,All
13.2515,0.926857,35.1146,0.927,All
13.2526,0.927,35.1715,0.927143,All
13.2551,0.927143,35.3166,0.927286,All
13.2554,0.927286,35.3302,0.927429,All
13.258,0.927429,35.3637,0.927571,All
13.2583,0.927571,35.3889,0.927714,All
13.2616,0.927714,35.4227,0.927857,All
13.2621,0.927857,35.4227,0.928,All
13.2621,0.928,35.5307,0.928143,All
13.2623,0.928143,35.5618,0.928286,All
13.2623,0.928286,35.5722,0.928429,All
13.2632,0.928429,35.5722,0.928571,All
13.2632,0.928571,35.6402,0.928714,All
13.2632,0.928714,35.6402,0.928857,All
13.2633,0.928857,35.6711,0.929,All
13.2637,0.929,35.7386,0.929143,All
13.2637,0.929143,35.7857,0.929286,All
13.2645,0.929286,35.8084,0.929429,All
13.2673,0.929429,35.8942,0.929571,All
13.2694,0.929571,35.962,0.929714,All
13.2731,0.929714,36.0486,0.929857,All
13.2741,0.929857,36.0486,0.93,All
13.2755,0.93,36.0909,0.930143,All
13.2779,0.930143,36.1157,0.930286,All
13.2779,0.930286,36.1157,0.930429,All
13.278,0.930429,36.2006,0.930571,All
13.279,0.930571,36.2956,0.930714,All
13.2802,0.930714,36.2956,0.930857,All
13.2833,0.930857,36.3131,0.931,All
13.2842,0.931,36.4696,0.931143,All
13.2853,0.931143,36.4708,0.931286,All
13.2917,0.931286,36.6436,0.931429,All
13.2934,0.931429,36.6483,0.931571,All
13.2939,0.931571,36.6577,0.931714,All
13.2939,0.931714,36.6936,0.931857,All
13.2944,0.931857,36.6936,0.932,All
13.2945,0.932,36.6936,0.932143,All
13.2978,0.932143,36.7126,0.932286,All
13.2983,0.932286,36.7126,0.932429,All
13.2993,0.932429,36.7885,0.932571,All
13.3002,0.932571,36.9197,0.932714,All
13.3003,0.932714,36.9197,0.932857,All
13.3003,0.932857,36.9197,0.933,All
13.3009,0.933,36.9197,0.933143,All
13.302,0.933143,37.0453,0.933286,All
13.3038,0.933286,37.4666,0.933429,All
13.3038,0.933429,37.5591,0.933571,All
13.3039,0.933571,37.6646,0.933714,All
13.3052,0.933714,37.6646,0.933857,All
13.3052,0.933857,37.6939,0.934,All
13.3052,0.934,37.7383,0.934143,All
13.3065,0.934143,37.7383,0.934286,All
13.3093,0.934286,37.9382,0.934429,All
13.3099,0.934429,37.9545,0.934571,All
13.3107,0.934571,37.9545,0.934714,All
13.3107,0.934714,37.966,0.934857,All
13.3107,0.934857,38.1588,0.935,All
13.3116,0.935,38.2538,0.935143,All
13.3128,0.935143,38.3098,0.935286,All
13.3128,0.935286,38.3098,0.935429,All
13.3143,0.935429,38.3531,0.935571,All
13.3174,0.935571,38.4205,0.935714,All
13.3174,0.935714,38.4404,0.935857,All
13.3184,0.935857,38.6964,0.936,All
13.3207,0.936,38.7754,0.936143,All
13.3207,0.936143,38.7923,0.936286,All
13.3216,0.936286,38.8553,0.936429,All
13.3216,0.936429,39.282,0.936571,All
13.3216,0.936571,39.317,0.936714,All
13.3222,0.936714,39.4642,0.936857,All
13.3227,0.936857,39.637,0.937,All
13.3227,0.937,39.7959,0.937143,All
13.3228,0.937143,39.8198,0.937286,All
13.3237,0.937286,39.9948,0.937429,All
13.3237,0.937429,40.0473,0.937571,All
13.3249,0.937571,40.1386,0.937714,All
13.3256,0.937714,40.2124,0.937857,All
13.3256,0.937857,40.2124,0.938,All
13.3291,0.938,40.2578,0.938143,All
13.3298,0.938143,40.2995,0.938286,All
13.3298,0.938286,40.2995,0.938429,All
13.3298,0.938429,40.3529,0.938571,All
13.3298,0.938571,40.4219,0.938714,All
13.332,0.938714,40.4219,0.938857,All
13.332,0.938857,40.4372,0.939,All
13.3334,0.939,40.4433,0.939143,All
13.3373,0.939143,40.4447,0.939286,All
13.3376,0.939286,40.4447,0.939429,All
13.3376,0.939429,40.4642,0.939571,All
13.3385,0.939571,40.4642,0.939714,All
13.3386,0.939714,40.5341,0.939857,All
13.3396,0.939857,40.617,0.94,All
13.3437,0.94,40.617,0.940143,All
13.344,0.940143,40.6476,0.940286,All
13.3466,0.940286,40.819,0.940429,All
13.3492,0.940429,40.8893,0.940571,All
13.3492,0.940571,40.9766,0.940714,All
13.3492,0.940714,41.0045,0.940857,All
13.3505,0.940857,41.0389,0.941,All
13.3505,0.941,41.0431,0.941143,All
13.3542,0.941143,41.0431,0.941286,All
13.3558,0.941286,41.2584,0.941429,All
13.3565,0.941429,41.2736,0.941571,All
13.357,0.941571,41.2736,0.941714,All
13.3576,0.941714,41.399,0.941857,All
13.3587,0.941857,41.399,0.942,All
13.3591,0.942,41.5711,0.942143,All
13.3591,0.942143,41.5896,0.942286,All
13.3629,0.942286,41.5896,0.942429,All
13.364,0.942429,41.7658,0.942571,All
13.3645,0.942571,41.7658,0.942714,All
13.3653,0.942714,41.8517,0.942857,All
13.3655,0.942857,42.0821,0.943,All
13.3655,0.943,42.1782,0.943143,All
13.3671,0.943143,42.2158,0.943286,All
13.3685,0.943286,42.2437,0.943429,All
13.3692,0.943429,42.2794,0.943571,All
13.3692,0.943571,42.3304,0.943714,All
13.3692,0.943714,42.3349,0.943857,All
13.3692,0.943857,42.461,0.944,All
13.3747,0.944,42.4805,0.944143,All
13.3747,0.944143,42.5052,0.944286,All
13.3778,0.944286,42.5447,0.944429,All
13.3788,0.944429,42.552,0.944571,All
13.3793,0.944571,42.552,0.944714,All
13.3818,0.944714,42.6421,0.944857,All
13.3818,0.944857,42.6581,0.945,All
13.3826,0.945,42.6708,0.945143,All
13.383,0.945143,42.7037,0.945286,All
13.3836,0.945286,42.8009,0.945429,All
13.3848,0.945429,42.8009,0.945571,All
13.3859,0.945571,42.8068,0.945714,All
13.3878,0.945714,43.0837,0.945857,All
13.3879,0.945857,43.0929,0.946,All
13.3879,0.946,43.5041,0.946143,All
13.3898,0.946143,43.5118,0.946286,All
13.3912,0.946286,43.5732,0.946429,All
13.3912,0.946429,43.6157,0.946571,All
13.3917,0.946571,43.6222,0.946714,All
13.3923,0.946714,43.8336,0.946857,All
13.3959,0.946857,43.8656,0.947,All
13.399,0.947,43.8733,0.947143,All
13.3999,0.947143,43.9059,0.947286,All
13.4008,0.947286,43.9059,0.947429,All
13.4022,0.947429,43.9784,0.947571,All
13.4048,0.947571,44.1021,0.947714,All
13.4051,0.947714,44.1664,0.947857,All
13.4057,0.947857,44.1664,0.948,All
13.41,0.948,44.1664,0.948143,All
13.4103,0.948143,44.1788,0.948286,All
13.4131,0.948286,44.3689,0.948429,All
13.4144,0.948429,44.3956,0.948571,All
13.4144,0.948571,44.5486,0.948714,All
13.4144,0.948714,44.5872,0.948857,All
13.4146,0.948857,44.5976,0.949,All
13.4146,0.949,44.6192,0.949143,All
13.4161,0.949143,44.6284,0.949286,All
13.4199,0.949286,44.6284,0.949429,All
13.4206,0.949429,44.9723,0.949571,All
13.4208,0.949571,45.1168,0.949714,All
13.4235,0.949714,45.1169,0.949857,All
13.4302,0.949857,45.4864,0.95,All
13.4311,0.95,45.5988,0.950143,All
13.4324,0.950143,45.6541,0.950286,All
13.4382,0.950286,45.6645,0.950429,All
13.4445,0.950429,46.2014,0.950571,All
13.4445,0.950571,46.2014,0.950714,All
13.4445,0.950714,46.2014,0.950857,All
13.4486,0.950857,46.2014,0.951,All
13.4487,0.951,46.2051,0.951143,All
13.4497,0.951143,46.3006,0.951286,All
13.4497,0.951286,46.5646,0.951429,All
13.4497,0.951429,46.9569,0.951571,All
13.4543,0.951571,46.9569,0.951714,All
13.457,0.951714,47.0102,0.951857,All
13.4602,0.951857,47.1352,0.952,All
13.461,0.952,47.2726,0.952143,All
13.4624,0.952143,47.3317,0.952286,All
13.4624,0.952286,47.3317,0.952429,All
13.4653,0.952429,47.3411,0.952571,All
13.4664,0.952571,47.6362,0.952714,All
13.4696,0.952714,47.6726,0.952857,All
13.4743,0.952857,47.8628,0.953,All
13.4749,0.953,47.8926,0.953143,All
13.477,0.953143,47.9231,0.953286,All
13.4771,0.953286,47.9364,0.953429,All
13.478,0.953429,47.9452,0.953571,All
13.4786,0.953571,48.0645,0.953714,All
13.4792,0.953714,48.0994,0.953857,All
13.4812,0.953857,48.1876,0.954,All
13.4812,0.954,48.1988,0.954143,All
13.482,0.954143,48.2101,0.954286,All
13.4844,0.954286,48.2827,0.954429,All
13.4849,0.954429,48.4021,0.954571,All
13.4867,0.954571,48.5701,0.954714,All
13.4872,0.954714,48.6651,0.954857,All
13.4879,0.954857,48.7296,0.955,All
13.4879,0.955,48.7378,0.955143,All
13.4898,0.955143,48.7936,0.955286,All
13.4908,0.955286,48.9308,0.955429,All
13.4908,0.955429,49.0056,0.955571,All
13.4908,0.955571,49.0224,0.955714,All
13.4942,0.955714,49.0743,0.955857,All
13.4946,0.955857,49.2242,0.956,All
13.4962,0.956,49.3763,0.956143,All
13.4989,0.956143,49.6695,0.956286,All
13.4989,0.956286,49.7475,0.956429,All
13.5004,0.956429,49.7475,0.956571,All
13.5004,0.956571,49.7475,0.956714,All
13.5004,0.956714,49.7608,0.956857,All
13.5018,0.956857,49.8527,0.957,All
13.5018,0.957,49.874,0.957143,All
13.5027,0.957143,49.874,0.957286,All
13.5044,0.957286,49.8799,0.957429,All
13.5044,0.957429,49.9562,0.957571,All
13.5067,0.957571,50.2913,0.957714,All
13.5071,0.957714,50.403,0.957857,All
13.5142,0.957857,50.4691,0.958,All
13.5143,0.958,50.5763,0.958143,All
13.5143,0.958143,50.5763,0.958286,All
13.5155,0.958286,50.5763,0.958429,All
13.5155,0.958429,50.5763,0.958571,All
13.5192,0.958571,50.6556,0.958714,All
13.5202,0.958714,51.0265,0.958857,All
13.5208,0.958857,51.0265,0.959,All
13.5247,0.959,51.0425,0.959143,All
13.5254,0.959143,51.0425,0.959286,All
13.5303,0.959286,51.3411,0.959429,All
13.5311,0.959429,51.3642,0.959571,All
13.5352,0.959571,51.3642,0.959714,All
13.5352,0.959714,51.4172,0.959857,All
13.5355,0.959857,51.7315,0.96,All
13.5355,0.96,51.7315,0.960143,All
13.5363,0.960143,51.8275,0.960286,All
13.5386,0.960286,51.8275,0.960429,All
13.5437,0.960429,51.8383,0.960571,All
13.5437,0.960571,52.0964,0.960714,All
13.5454,0.960714,52.1603,0.960857,All
13.546,0.960857,52.2747,0.961,All
13.5464,0.961,52.2747,0.961143,All
13.5466,0.961143,52.3157,0.961286,All
13.5485,0.961286,52.7326,0.961429,All
13.5488,0.961429,52.7326,0.961571,All
13.5497,0.961571,52.7326,0.961714,All
13.5497,0.961714,52.762,0.961857,All
13.5508,0.961857,53.1132,0.962,All
13.5508,0.962,53.1701,0.962143,All
13.5518,0.962143,53.1701,0.962286,All
13.5518,0.962286,53.3338,0.962429,All
13.5518,0.962429,53.3338,0.962571,All
13.5518,0.962571,53.3537,0.962714,All
13.5518,0.962714,53.3593,0.962857,All
13.5609,0.962857,53.446,0.963,All
13.5622,0.963,53.48,0.963143,All
13.5622,0.963143,53.4805,0.963286,All
13.5622,0.963286,53.9971,0.963429,All
13.5643,0.963429,54.0346,0.963571,All
13.5643,0.963571,54.1376,0.963714,All
13.5657,0.963714,54.1376,0.963857,All
13.5657,0.963857,54.2035,0.964,All
13.5661,0.964,54.2392,0.964143,All
13.5709,0.964143,54.5746,0.964286,All
13.5711,0.964286,54.5746,0.964429,All
13.5751,0.964429,54.7062,0.964571,All
13.5767,0.964571,54.7285,0.964714,All
13.5775,0.964714,54.7662,0.964857,All
13.5775,0.964857,54.8531,0.965,All
13.5775,0.965,54.8531,0.965143,All
13.5775,0.965143,54.9558,0.965286,All
13.5776,0.965286,55.3479,0.965429,All
13.5782,0.965429,55.4555,0.965571,All
13.5905,0.965571,55.4555,0.965714,All
13.5932,0.965714,55.5828,0.965857,All
13.595,0.965857,55.6749,0.966,All
13.5952,0.966,55.892,0.966143,All
13.5952,0.966143,56.1399,0.966286,All
13.5952,0.966286,56.1399,0.966429,All
13.5952,0.966429,56.1399,0.966571,All
13.6015,0.966571,56.2319,0.966714,All
13.6124,0.966714,56.2319,0.966857,All
13.614,0.966857,56.4349,0.967,All
13.6206,0.967,56.5357,0.967143,All
13.6206,0.967143,56.5542,0.967286,All
13.621,0.967286,56.5542,0.967429,All
13.621,0.967429,56.9074,0.967571,All
13.6221,0.967571,57.1482,0.967714,All
13.6221,0.967714,57.3668,0.967857,All
13.6221,0.967857,57.417,0.968,All
13.6247,0.968,57.417,0.968143,All
13.625,0.968143,57.417,0.968286,All
13.6289,0.968286,57.417,0.968429,All
13.6301,0.968429,57.6038,0.968571,All
13.6307,0.968571,57.6038,0.968714,All
13.6311,0.968714,57.8928,0.968857,All
13.6327,0.968857,57.9582,0.969,All
13.6331,0.969,57.9582,0.969143,All
13.6337,0.969143,58.0353,0.969286,All
13.6342,0.969286,58.0631,0.969429,All
13.6368,0.969429,58.2716,0.969571,All
13.6402,0.969571,58.2716,0.969714,All
13.6402,0.969714,58.5729,0.969857,All
13.6419,0.969857,58.5729,0.97,All
13.6419,0.97,58.7248,0.970143,All
13.6442,0.970143,58.7778,0.970286,All
13.6451,0.970286,59.0942,0.970429,All
13.6458,0.970429,59.6061,0.970571,All
13.6466,0.970571,59.6061,0.970714,All
13.659,0.970714,59.792,0.970857,All
13.6601,0.970857,59.9333,0.971,All
13.6652,0.971,60.0521,0.971143,All
13.6653,0.971143,60.2491,0.971286,All
13.6669,0.971286,60.8726,0.971429,All
13.6776,0.971429,61.3444,0.971571,All
13.6814,0.971571,61.7728,0.971714,All
13.6825,0.971714,61.7728,0.971857,All
13.6876,0.971857,61.9839,0.972,All
13.6876,0.972,62.0003,0.972143,All
13.6876,0.972143,62.049,0.972286,All
13.6922,0.972286,62.0728,0.972429,All
13.6922,0.972429,62.3647,0.972571,All
13.6922,0.972571,62.4765,0.972714,All
13.6926,0.972714,62.5154,0.972857,All
13.6972,0.972857,62.5154,0.973,All
13.7014,0.973,62.6763,0.973143,All
13.7045,0.973143,62.6763,0.973286,All
13.7045,0.973286,62.71,0.973429,All
13.7045,0.973429,62.805,0.973571,All
13.7056,0.973571,62.8126,0.973714,All
13.7079,0.973714,63.306,0.973857,All
13.711,0.973857,63.306,0.974,All
13.711,0.974,63.306,0.974143,All
13.7195,0.974143,63.3893,0.974286,All
13.7199,0.974286,63.5157,0.974429,All
13.7216,0.974429,63.5424,0.974571,All
13.7216,0.974571,63.8472,0.974714,All
13.7216,0.974714,63.8685,0.974857,All
13.7226,0.974857,64.1713,0.975,All
13.7253,0.975,64.2494,0.975143,All
13.7269,0.975143,65.5738,0.975286,All
13.7288,0.975286,65.6058,0.975429,All
13.73,0.975429,65.7786,0.975571,All
13.7352,0.975571,65.8828,0.975714,All
13.7369,0.975714,66.2932,0.975857,All
13.7385,0.975857,66.5969,0.976,All
13.7439,0.976,66.6647,0.976143,All
13.7476,0.976143,66.7633,0.976286,All
13.7494,0.976286,66.8837,0.976429,All
13.7506,0.976429,67.0019,0.976571,All
13.7531,0.976571,67.5579,0.976714,All
13.7532,0.976714,67.5651,0.976857,All
13.754,0.976857,67.5651,0.977,All
13.7554,0.977,67.5651,0.977143,All
13.7554,0.977143,67.5737,0.977286,All
13.7584,0.977286,67.688,0.977429,All
13.7597,0.977429,67.7193,0.977571,All
13.7608,0.977571,67.8227,0.977714,All
13.7633,0.977714,67.8227,0.977857,All
13.7664,0.977857,68.0196,0.978,All
13.7664,0.978,68.049,0.978143,All
13.7682,0.978143,68.0491,0.978286,All
13.7682,0.978286,68.3349,0.978429,All
13.7682,0.978429,68.4725,0.978571,All
13.7682,0.978571,68.8584,0.978714,All
13.7682,0.978714,69.0199,0.978857,All
13.7684,0.978857,69.1354,0.979,All
13.7684,0.979,69.1436,0.979143,All
13.7698,0.979143,69.2151,0.979286,All
13.7723,0.979286,69.427,0.979429,All
13.7723,0.979429,69.427,0.979571,All
13.7756,0.979571,69.6732,0.979714,All
13.7756,0.979714,69.7043,0.979857,All
13.7756,0.979857,69.8321,0.98,All
13.778,0.98,71.1816,0.980143,All
13.7804,0.980143,71.3442,0.980286,All
13.7822,0.980286,71.5206,0.980429,All
13.7823,0.980429,71.5206,0.980571,All
13.7829,0.980571,72.6469,0.980714,All
13.7829,0.980714,72.8714,0.980857,All
13.7835,0.980857,73.0899,0.981,All
13.7845,0.981,73.0963,0.981143,All
13.7845,0.981143,73.2618,0.981286,All
13.7849,0.981286,73.3854,0.981429,All
13.7849,0.981429,73.6578,0.981571,All
13.7877,0.981571,73.925,0.981714,All
13.7921,0.981714,73.925,0.981857,All
13.801,0.981857,73.938,0.982,All
13.8033,0.982,74.2635,0.982143,All
13.8161,0.982143,74.6961,0.982286,All
13.8171,0.982286,74.8125,0.982429,All
13.8189,0.982429,74.9017,0.982571,All
13.8193,0.982571,75.1524,0.982714,All
13.8217,0.982714,76.1572,0.982857,All
13.8249,0.982857,76.1717,0.983,All
13.828,0.983,76.1717,0.983143,All
13.8302,0.983143,76.384,0.983286,All
13.8302,0.983286,76.4106,0.983429,All
13.8307,0.983429,77.0353,0.983571,All
13.834,0.983571,77.111,0.983714,All
13.834,0.983714,77.4213,0.983857,All
13.8367,0.983857,77.4734,0.984,All
13.8408,0.984,77.6348,0.984143,All
13.8412,0.984143,78.0653,0.984286,All
13.8412,0.984286,78.8636,0.984429,All
13.8412,0.984429,79.396,0.984571,All
13.8441,0.984571,79.4165,0.984714,All
13.8456,0.984714,79.4168,0.984857,All
13.8464,0.984857,80.0295,0.985,All
13.8464,0.985,80.1597,0.985143,All
13.8464,0.985143,80.3056,0.985286,All
13.8508,0.985286,80.8971,0.985429,All
13.8512,0.985429,80.8971,0.985571,All
13.8514,0.985571,80.9895,0.985714,All
13.859,0.985714,81.0634,0.985857,All
13.859,0.985857,81.0634,0.986,All
13.859,0.986,81.3373,0.986143,All
13.8606,0.986143,81.3501,0.986286,All
13.8618,0.986286,81.3501,0.986429,All
13.8665,0.986429,81.6205,0.986571,All
13.8687,0.986571,81.9738,0.986714,All
13.8765,0.986714,82.2131,0.986857,All
13.8829,0.986857,82.6358,0.987,All
13.887,0.987,82.6626,0.987143,All
13.8883,0.987143,82.914,0.987286,All
13.8911,0.987286,82.9365,0.987429,All
13.9045,0.987429,82.9365,0.987571,All
13.9046,0.987571,83.3443,0.987714,All
13.9082,0.987714,85.1344,0.987857,All
13.9082,0.987857,85.3262,0.988,All
13.9164,0.988,86.0049,0.988143,All
13.9262,0.988143,86.17,0.988286,All
13.9262,0.988286,86.3855,0.988429,All
13.9262,0.988429,86.5297,0.988571,All
13.9366,0.988571,86.5347,0.988714,All
13.9439,0.988714,86.641,0.988857,All
13.9485,0.988857,86.952,0.989,All
13.9493,0.989,87.0568,0.989143,All
13.9637,0.989143,87.2126,0.989286,All
13.9647,0.989286,87.8927,0.989429,All
13.965,0.989429,87.9059,0.989571,All
13.9718,0.989571,88.0497,0.989714,All
13.9718,0.989714,88.9824,0.989857,All
13.9722,0.989857,89.2067,0.99,All
13.9731,0.99,89.2112,0.990143,All
13.9758,0.990143,89.2885,0.990286,All
13.9758,0.990286,89.3045,0.990429,All
13.9849,0.990429,89.4092,0.990571,All
13.9898,0.990571,89.7539,0.990714,All
13.9898,0.990714,90.0225,0.990857,All
13.9926,0.990857,91.2889,0.991,All
13.9935,0.991,91.8942,0.991143,All
14.0039,0.991143,92.047,0.991286,All
14.0051,0.991286,92.3887,0.991429,All
14.0055,0.991429,94.6388,0.991571,All
14.0055,0.991571,95.4745,0.991714,All
14.0069,0.991714,96.0054,0.991857,All
14.0069,0.991857,96.1429,0.992,All
14.0125,0.992,97.4633,0.992143,All
14.0161,0.992143,97.4633,0.992286,All
14.0161,0.992286,97.9085,0.992429,All
14.0161,0.992429,99.0964,0.992571,All
14.0181,0.992571,99.0964,0.992714,All
14.0284,0.992714,99.3309,0.992857,All
14.0284,0.992857,99.6119,0.993,All
14.029,0.993,100.37,0.993143,All
14.0342,0.993143,100.4,0.993286,All
14.0576,0.993286,100.4,0.993429,All
14.0576,0.993429,100.591,0.993571,All
14.0598,0.993571,100.801,0.993714,All
14.0659,0.993714,103.993,0.993857,All
14.0718,0.993857,103.993,0.994,All
14.0734,0.994,105.55,0.994143,All
14.0768,0.994143,105.781,0.994286,All
