iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,p_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1963,796.918,2,5.1484,21.2007,5.32179,25.6812,0.0423999,0.256258,0.233611,0.663061,0.0478116,0.280586,0.0648914
1964,795.608,2,5.1491,21.2019,5.32736,25.6536,0.0424399,0.256321,0.233544,0.661463,0.0479106,0.280536,0.0649739
1965,788.243,2,5.14994,21.2071,5.33607,25.6534,0.0423998,0.256332,0.232518,0.662553,0.0477144,0.28034,0.0649614
1966,780.272,2,5.15031,21.1954,5.37587,25.6483,0.0423998,0.256067,0.230837,0.665347,0.0469312,0.280139,0.0648851
1967,787.839,2,5.14977,21.1618,5.39574,25.6489,0.0427872,0.255829,0.229179,0.667265,0.0471216,0.2805,0.0646973
1968,790.087,2,5.1507,21.1186,5.4199,25.63,0.0426279,0.255633,0.227555,0.675155,0.0469885,0.280435,0.064665
1969,792.014,2,5.15112,21.0884,5.43743,25.6345,0.0426279,0.255621,0.226,0.684002,0.046981,0.280622,0.0645762
1970,787.119,2,5.152,21.0978,5.45793,25.6547,0.0426657,0.255335,0.224918,0.690232,0.0470159,0.280334,0.0644958
1971,794.066,2,5.15419,21.1116,5.46756,25.6435,0.0429714,0.25552,0.225335,0.688488,0.0469541,0.28053,0.0645247
1972,796.413,2,5.15629,21.1033,5.47632,25.6365,0.0430821,0.255707,0.224873,0.689597,0.0468579,0.280871,0.0645831
1973,792.562,2,5.15846,21.1031,5.49795,25.6292,0.0433674,0.255733,0.223593,0.692019,0.0468557,0.280866,0.0646155
1974,785.877,2,5.15889,21.0665,5.51776,25.6366,0.043077,0.25585,0.222925,0.690311,0.0465756,0.280833,0.064593
1975,791.567,2,5.16085,21.0993,5.51894,25.657,0.0430033,0.256305,0.221306,0.69215,0.0463472,0.281111,0.0646072
1976,797.538,2,5.16067,21.117,5.51889,25.6607,0.0429853,0.257086,0.220422,0.691225,0.0462851,0.281301,0.0647348
1977,791.296,2,5.16047,21.1273,5.51833,25.649,0.0426868,0.257224,0.218595,0.692837,0.046195,0.281073,0.064848
1978,794.19,2,5.16067,21.1578,5.52881,25.6401,0.0428571,0.257003,0.219325,0.691813,0.0459202,0.280571,0.0650568
1979,781.569,2,5.16216,21.1803,5.52318,25.6358,0.0428744,0.256717,0.219535,0.688573,0.0455977,0.280061,0.065059
1980,790.63,2,5.16093,21.1932,5.51414,25.646,0.0429425,0.256723,0.220566,0.688373,0.0456395,0.280037,0.0649991
1981,796.787,2,5.16019,21.1737,5.5234,25.6571,0.0426565,0.256779,0.221097,0.69047,0.0456573,0.280073,0.0650565
1982,791.356,2,5.15846,21.1394,5.53199,25.659,0.0425368,0.256875,0.221693,0.694411,0.0458038,0.280207,0.0649076
1983,785.042,2,5.1581,21.1231,5.53564,25.6772,0.0424013,0.257142,0.222925,0.695046,0.0455856,0.280313,0.0647206
1984,790.074,2,5.15746,21.1082,5.54201,25.6641,0.0421986,0.257261,0.223895,0.697514,0.0451683,0.280345,0.0647032
1985,789.943,2,5.1574,21.1174,5.53465,25.649,0.042067,0.257466,0.223543,0.695502,0.0455323,0.280508,0.0645999
1986,792.458,2,5.156,21.1185,5.52333,25.6505,0.0420351,0.257535,0.224901,0.691857,0.0458422,0.280517,0.0645526
1987,792.044,2,5.15706,21.1484,5.50946,25.645,0.0420351,0.257642,0.22586,0.684216,0.0456798,0.280781,0.0646089
1988,802.382,2,5.15812,21.1588,5.49527,25.6354,0.0418754,0.257814,0.225927,0.682103,0.045996,0.280687,0.0648043
1989,800.562,2,5.15841,21.1703,5.49156,25.6327,0.041782,0.257616,0.225621,0.678799,0.0461498,0.280542,0.065039
1990,798.371,2,5.1582,21.1724,5.47958,25.6305,0.0417363,0.257707,0.22558,0.676479,0.0463481,0.280406,0.0651795
1991,794.746,2,5.15828,21.1786,5.46977,25.6332,0.0418531,0.257592,0.225147,0.673422,0.0464829,0.280439,0.0652478
1992,795.431,2,5.1594,21.1858,5.46246,25.6326,0.0417627,0.257372,0.224454,0.673111,0.0463487,0.280193,0.065421
1993,794.075,2,5.15799,21.1734,5.46251,25.6266,0.0417036,0.257351,0.224493,0.674425,0.0464527,0.280095,0.0654273
1994,782.43,2,5.15814,21.1592,5.46158,25.6182,0.0416303,0.257393,0.224353,0.677927,0.0462092,0.280117,0.0652257
1995,789.778,2,5.15932,21.1732,5.46401,25.617,0.0415134,0.25766,0.223462,0.675688,0.0459496,0.280158,0.0652841
1996,793.181,2,5.15882,21.1946,5.45284,25.6146,0.0415691,0.257653,0.222454,0.677114,0.046087,0.28008,0.0653138
1997,790.94,2,5.15802,21.2205,5.43071,25.6085,0.0415969,0.257735,0.221926,0.675431,0.0458357,0.280012,0.0653995
1998,785.001,2,5.1587,21.2368,5.41989,25.5982,0.0416244,0.257772,0.22219,0.675948,0.045741,0.280062,0.0652554
1999,790.045,2,5.15863,21.2331,5.4092,25.5866,0.0415408,0.257686,0.221482,0.673726,0.0459059,0.280107,0.0652468
2000,799.369,2,5.15717,21.2617,5.39189,25.5907,0.0415408,0.257893,0.222726,0.671281,0.0460801,0.280359,0.0652627
2001,787.026,2,5.15796,21.2896,5.38669,25.5883,0.0414453,0.258102,0.223222,0.669595,0.0460542,0.280231,0.0652057
2002,787.585,2,5.15877,21.2992,5.38893,25.5906,0.0414975,0.258233,0.223303,0.664201,0.0458892,0.280172,0.0652479
2003,788.288,2,5.15979,21.3014,5.39186,25.5958,0.0415235,0.258214,0.223897,0.660391,0.0459424,0.280409,0.0651554
2004,787.502,2,5.15883,21.2833,5.39926,25.607,0.0415999,0.257731,0.224543,0.660492,0.0460425,0.280271,0.0650858
2005,794.476,2,5.15839,21.2803,5.38385,25.6122,0.041548,0.257226,0.225132,0.659853,0.0460641,0.28021,0.0651531
2006,793.728,2,5.15902,21.3031,5.3627,25.6099,0.0416952,0.257139,0.226276,0.6627,0.0459369,0.280261,0.0651191
2007,791.816,2,5.15907,21.2991,5.37645,25.6067,0.0417203,0.257251,0.226335,0.662797,0.0461468,0.280393,0.0650427
2008,784.329,2,5.16005,21.2844,5.40007,25.6087,0.0417327,0.257225,0.225744,0.666109,0.0458362,0.280341,0.0649809
2009,795.153,2,5.16061,21.264,5.4099,25.6121,0.0416574,0.2572,0.225595,0.668626,0.0460943,0.280397,0.0649508
2010,789.837,2,5.16028,21.2513,5.4097,25.6143,0.0417989,0.257121,0.225257,0.66848,0.0462183,0.280364,0.064925
2011,793.255,2,5.15983,21.2369,5.42647,25.6183,0.041973,0.257057,0.225859,0.669931,0.0462899,0.280423,0.0648783
2012,798.012,2,5.15947,21.2201,5.4387,25.6166,0.041985,0.256824,0.22686,0.669661,0.0462627,0.280337,0.0649736
2013,787.84,2,5.1592,21.2062,5.44883,25.6157,0.041985,0.256521,0.226974,0.670741,0.0461206,0.28041,0.0649167
2014,786.756,2,5.15855,21.1761,5.45529,25.6203,0.0418886,0.256363,0.226601,0.670858,0.0460512,0.280501,0.064858
2015,782.341,2,5.15824,21.1666,5.46066,25.6181,0.0419117,0.256403,0.226531,0.67179,0.0459596,0.28044,0.0647409
2016,786.697,2,5.15761,21.1519,5.46013,25.618,0.0419117,0.256269,0.226125,0.673054,0.0457636,0.280405,0.0647306
2017,789.683,2,5.15724,21.1519,5.46676,25.6154,0.0418888,0.256242,0.225578,0.673541,0.0459299,0.280305,0.064722
2018,793.561,2,5.15666,21.1387,5.47119,25.6133,0.0419334,0.256154,0.225326,0.672087,0.0458833,0.280329,0.0648017
2019,792.937,2,5.15644,21.13,5.465,25.6105,0.0419775,0.255998,0.225516,0.672641,0.0458892,0.280472,0.0647894
2020,793.875,2,5.15634,21.1199,5.46217,25.6139,0.0419775,0.255893,0.226559,0.673466,0.0459298,0.28034,0.064803
2021,789.51,2,5.15608,21.1229,5.46289,25.6156,0.0420419,0.256052,0.227685,0.674427,0.0458861,0.280264,0.0647404
2022,791.115,2,5.15555,21.1259,5.45286,25.6031,0.0419758,0.255964,0.22821,0.674415,0.0458646,0.280237,0.0647355
2023,795.905,2,5.1549,21.1245,5.45166,25.6019,0.0418428,0.256182,0.227475,0.674416,0.04597,0.280321,0.0647867
2024,789.784,2,5.15586,21.1149,5.47299,25.6083,0.0419051,0.256328,0.226722,0.675626,0.0460455,0.280176,0.0647918
2025,789.146,2,5.15695,21.1175,5.48429,25.6065,0.0418412,0.256688,0.226549,0.679026,0.0458884,0.279959,0.0647944
2026,803.045,2,5.15682,21.1077,5.5014,25.6119,0.0418205,0.256987,0.226182,0.681684,0.0460105,0.279939,0.0648998
2027,804.324,2,5.15708,21.0996,5.51128,25.6193,0.0419003,0.257071,0.225683,0.684129,0.0461213,0.280078,0.064996
2028,796.612,2,5.15728,21.0827,5.53404,25.6196,0.0420178,0.25705,0.226244,0.688419,0.0456583,0.279905,0.0651067
2029,801.086,2,5.15852,21.0686,5.54985,25.6226,0.0419565,0.25685,0.226964,0.688805,0.0455326,0.279775,0.0652485
2030,798.305,2,5.15951,21.0664,5.55026,25.6202,0.0420054,0.256641,0.227908,0.689688,0.0457387,0.27967,0.0652613
2031,790.368,2,5.16002,21.0905,5.55344,25.6291,0.0420249,0.256552,0.228082,0.687621,0.0457367,0.279586,0.0652749
2032,792.399,2,5.16002,21.0828,5.55771,25.6231,0.0419453,0.256478,0.228272,0.68791,0.0459801,0.279642,0.0651999
2033,794.545,2,5.15925,21.0717,5.55789,25.6138,0.0419259,0.256359,0.228783,0.686883,0.0458929,0.279536,0.0652637
2034,798.282,2,5.15834,21.0718,5.55724,25.6138,0.0418875,0.256181,0.229228,0.688073,0.0457634,0.279348,0.0653733
2035,793.93,2,5.1582,21.0691,5.5618,25.6209,0.0418106,0.255818,0.230054,0.688409,0.045608,0.27922,0.0654236
2036,800.24,2,5.15788,21.0702,5.56513,25.63,0.041754,0.255635,0.230798,0.688269,0.0456491,0.279186,0.0654908
2037,803.594,2,5.15731,21.0653,5.5633,25.6377,0.041717,0.255362,0.231414,0.688818,0.0458581,0.279117,0.0655654
2038,801.255,2,5.15686,21.0603,5.56752,25.63,0.0420504,0.255165,0.231028,0.689955,0.0460137,0.278965,0.0656472
2039,793.703,2,5.15607,21.0558,5.5677,25.6255,0.0424334,0.255212,0.231252,0.688969,0.0458247,0.278826,0.0656998
2040,798.777,2,5.15535,21.0597,5.56097,25.626,0.0427726,0.255388,0.231342,0.686025,0.0458515,0.278957,0.065733
2041,798.993,2,5.15435,21.0711,5.55084,25.6312,0.0431819,0.255077,0.230759,0.683945,0.045871,0.278741,0.0658785
2042,793.338,2,5.15371,21.076,5.54499,25.6339,0.0435343,0.255182,0.230527,0.6832,0.0458351,0.278722,0.06588
2043,793.945,2,5.15324,21.0894,5.53522,25.6364,0.0434889,0.255468,0.230292,0.68408,0.0456924,0.278752,0.0658912
2044,794.517,2,5.15361,21.0856,5.53932,25.6406,0.0434164,0.255427,0.230338,0.685064,0.0455701,0.278625,0.0659392
2045,793.473,2,5.15359,21.0753,5.53851,25.6446,0.0434164,0.255289,0.230022,0.686648,0.0455594,0.278641,0.0659287
2046,794.333,2,5.15388,21.0693,5.5415,25.6467,0.0434421,0.255223,0.230067,0.687189,0.0456191,0.278427,0.0659616
2047,784.997,2,5.1538,21.0684,5.54984,25.6517,0.0433899,0.255046,0.229672,0.688017,0.0454434,0.278233,0.0659599
2048,788.633,2,5.15325,21.0646,5.55427,25.6597,0.0433382,0.254983,0.229249,0.689276,0.0453767,0.278267,0.0659166
2049,788.037,2,5.15333,21.0701,5.55288,25.6656,0.0432872,0.254915,0.228619,0.68772,0.0451614,0.278245,0.0659612
2050,787.834,2,5.15308,21.0798,5.5487,25.6676,0.0432872,0.254995,0.228259,0.686797,0.0450682,0.278247,0.0659491
2051,798.729,2,5.15324,21.08,5.54851,25.6605,0.0432374,0.254991,0.228456,0.686717,0.0451927,0.278331,0.0659548
2052,786.721,2,5.15405,21.0748,5.559,25.6524,0.043137,0.255088,0.228141,0.687692,0.0450185,0.278385,0.0659081
2053,799.29,2,5.15438,21.0674,5.56989,25.6531,0.0431685,0.255147,0.228644,0.687644,0.0450792,0.278427,0.0659246
2054,793.348,2,5.155,21.0595,5.57782,25.6518,0.0431203,0.255147,0.228825,0.688625,0.0449469,0.278406,0.0659372
2055,802.309,2,5.15528,21.0488,5.58026,25.6535,0.0430728,0.255254,0.229124,0.690461,0.0451702,0.278613,0.0658888
2056,790.092,2,5.1549,21.0367,5.58363,25.6589,0.0430416,0.255302,0.22862,0.691074,0.045122,0.278681,0.0658595
2057,787.25,2,5.15471,21.0242,5.59213,25.6556,0.0429951,0.255481,0.228152,0.69158,0.045043,0.278771,0.0658007
2058,798.326,2,5.15521,21.0275,5.5949,25.6539,0.0429256,0.255506,0.228542,0.692226,0.0449716,0.278945,0.065799
2059,799.801,2,5.15486,21.0302,5.5899,25.6488,0.042955,0.2556,0.228753,0.691656,0.0449798,0.279102,0.0658157
2060,794.238,2,5.15414,21.0438,5.58314,25.644,0.0430195,0.255513,0.228714,0.690808,0.0450503,0.279048,0.0658336
2061,797.187,2,5.15427,21.049,5.58253,25.6425,0.0430764,0.255418,0.228597,0.690338,0.0451373,0.279068,0.0658576
2062,791.634,2,5.1546,21.05,5.58659,25.6363,0.0430097,0.255391,0.228262,0.690723,0.0451103,0.279049,0.065859
2063,792.891,2,5.15437,21.0456,5.59591,25.6261,0.0428901,0.255419,0.228079,0.690445,0.0450943,0.278992,0.0658808
2064,803.237,2,5.15381,21.0373,5.60434,25.6201,0.043048,0.25539,0.228632,0.690051,0.0452058,0.278921,0.0659316
2065,798.842,2,5.15421,21.0277,5.60861,25.626,0.0432647,0.255367,0.228838,0.691093,0.0452178,0.278887,0.0659461
2066,797.586,2,5.15457,21.016,5.62479,25.6334,0.0434685,0.25541,0.229036,0.692033,0.0452456,0.278789,0.0659591
2067,804.945,2,5.15518,21.0071,5.63192,25.6378,0.043599,0.255455,0.229101,0.693824,0.0452174,0.278797,0.0660258
2068,791.7,2,5.15569,20.9887,5.64246,25.6367,0.0435139,0.255476,0.229314,0.696382,0.0451279,0.278807,0.0659753
2069,792.376,2,5.15551,20.9724,5.65179,25.6368,0.0434726,0.255581,0.229402,0.698744,0.0450013,0.278837,0.0659392
2070,793.657,2,5.15635,20.9612,5.66367,25.6385,0.0434726,0.255645,0.230372,0.700102,0.0450509,0.27884,0.0658616
2071,796.507,2,5.15673,20.936,5.67923,25.6443,0.0433975,0.25565,0.230571,0.702713,0.0450349,0.278883,0.0658303
2072,798.61,2,5.1571,20.9214,5.68956,25.6498,0.0433303,0.255494,0.230846,0.704488,0.0450522,0.278877,0.0658352
2073,792.848,2,5.15714,20.9221,5.69836,25.6473,0.0432776,0.255388,0.230732,0.705452,0.0450931,0.278788,0.0658318
2074,786.834,2,5.15725,20.9102,5.7045,25.6404,0.0431984,0.255436,0.230402,0.705501,0.0449406,0.278841,0.0658036
2075,792.538,2,5.15711,20.9007,5.70443,25.6394,0.0431858,0.255368,0.230465,0.705511,0.0448958,0.278895,0.0657874
2076,798.266,2,5.15735,20.8938,5.71763,25.6417,0.043095,0.255522,0.23028,0.706752,0.0449162,0.278893,0.0658036
2077,791.899,2,5.15663,20.8854,5.72104,25.6464,0.0430576,0.25552,0.230139,0.706801,0.0449703,0.278879,0.065783
2078,787.698,2,5.15682,20.877,5.72587,25.6432,0.0430016,0.255393,0.230381,0.706096,0.0449076,0.278922,0.0657413
2079,795.323,2,5.15686,20.8706,5.72927,25.6399,0.0429335,0.255246,0.230271,0.707034,0.0450521,0.278871,0.0657308
2080,788.747,2,5.1566,20.8805,5.72038,25.6348,0.0428974,0.255269,0.230401,0.707399,0.0449408,0.278917,0.0656941
2081,795.865,2,5.15614,20.8898,5.7079,25.6325,0.0428974,0.255142,0.230919,0.706649,0.0448914,0.278816,0.065736
2082,795.501,2,5.1559,20.8981,5.69447,25.6346,0.0429752,0.254973,0.231279,0.705083,0.0449444,0.278754,0.0657616
2083,794.065,2,5.15546,20.915,5.68295,25.6346,0.0429402,0.255005,0.231527,0.704596,0.0450607,0.278744,0.065736
2084,787.385,2,5.15531,20.9366,5.67459,25.6438,0.0429402,0.25511,0.231569,0.703022,0.0451017,0.27874,0.0656964
2085,793.203,2,5.15502,20.954,5.66761,25.643,0.0429346,0.255293,0.231745,0.701339,0.0450285,0.278798,0.0657037
2086,789.343,2,5.15567,20.974,5.66142,25.6409,0.0429988,0.2554,0.231966,0.700111,0.0448786,0.278814,0.065703
2087,794.898,2,5.15614,20.9902,5.65741,25.6384,0.0430675,0.255618,0.232065,0.699263,0.0448336,0.278808,0.0657205
2088,786.54,2,5.15649,20.9978,5.65016,25.639,0.0430566,0.255636,0.232332,0.698318,0.0446422,0.278861,0.0657014
2089,793.354,2,5.15629,21.0015,5.64671,25.6409,0.0430779,0.255628,0.232377,0.698278,0.0446117,0.278954,0.0656841
2090,795.194,2,5.1562,21.0019,5.6467,25.637,0.0430454,0.255743,0.232118,0.698601,0.0445345,0.279036,0.0656951
2091,800.261,2,5.15547,21.0078,5.63579,25.6368,0.0430454,0.25591,0.232189,0.699749,0.0445121,0.279164,0.0656893
2092,799.097,2,5.15584,21.0211,5.63305,25.6337,0.0430402,0.255838,0.231884,0.699533,0.0445146,0.279099,0.0657561
2093,799.69,2,5.15636,21.0291,5.62692,25.6331,0.0430998,0.255781,0.23167,0.699165,0.0444535,0.279125,0.0658158
2094,798.837,2,5.15641,21.035,5.62417,25.638,0.0431396,0.255693,0.231742,0.699368,0.0444067,0.279025,0.0658763
2095,787.794,2,5.15691,21.0467,5.62089,25.6431,0.0431295,0.255626,0.231545,0.699095,0.0443622,0.278986,0.0658695
2096,794.255,2,5.15695,21.0502,5.61624,25.6429,0.0431492,0.255689,0.231654,0.69901,0.0442651,0.279001,0.065883
2097,794.58,2,5.15712,21.0472,5.6147,25.6462,0.0431191,0.255665,0.23146,0.698867,0.0442866,0.279002,0.0658934
2098,786.507,2,5.1569,21.0497,5.60972,25.648,0.0430636,0.255639,0.231427,0.69828,0.0442606,0.279011,0.0658625
2099,790.14,2,5.15659,21.0509,5.60872,25.6515,0.0430037,0.255677,0.231573,0.697652,0.0442897,0.279043,0.0658281
2100,785.036,2,5.15632,21.0553,5.60376,25.6488,0.0429546,0.25565,0.231664,0.696461,0.044247,0.278996,0.0658096
2101,797.949,2,5.15656,21.0601,5.60366,25.6466,0.0429259,0.255631,0.231604,0.695496,0.0444151,0.278946,0.0658284
2102,794.002,2,5.15707,21.0646,5.60171,25.6462,0.0428731,0.255677,0.231689,0.694927,0.0444397,0.278931,0.065832
2103,791.995,2,5.1573,21.0715,5.60287,25.6491,0.0428638,0.255698,0.2316,0.695183,0.0445045,0.278913,0.0658119
2104,795.696,2,5.15739,21.0721,5.60164,25.6485,0.0428906,0.255581,0.231493,0.694319,0.0444899,0.278876,0.0658553
2105,799.06,2,5.15701,21.0755,5.59641,25.6509,0.0429634,0.255536,0.231302,0.693371,0.0445364,0.278889,0.0658939
2106,792.377,2,5.15679,21.0712,5.58999,25.6553,0.0429175,0.25554,0.231083,0.693099,0.0445352,0.278908,0.065895
2107,800.215,2,5.15706,21.0808,5.58418,25.6534,0.0429263,0.255457,0.231029,0.692672,0.0446596,0.278847,0.0659293
2108,790.565,2,5.15762,21.0869,5.58281,25.6573,0.0429263,0.255379,0.230726,0.692418,0.0447246,0.278817,0.0659231
2109,798.897,2,5.158,21.0907,5.58021,25.6557,0.0430304,0.255387,0.230772,0.69181,0.0447255,0.278827,0.0659516
2110,795.865,2,5.15775,21.0891,5.58124,25.6545,0.0430719,0.255401,0.230881,0.692507,0.0447345,0.278875,0.0659333
2111,794.231,2,5.15754,21.08,5.5818,25.6511,0.0430193,0.255445,0.230753,0.692284,0.0446891,0.278874,0.065952
2112,799.823,2,5.15707,21.0785,5.57957,25.6429,0.0429938,0.25557,0.230414,0.69271,0.0447597,0.278917,0.0659622
2113,789.728,2,5.15675,21.0816,5.57495,25.6445,0.0429938,0.255686,0.230276,0.691586,0.0447072,0.279002,0.0659479
2114,786.448,2,5.15658,21.0866,5.5699,25.645,0.0429773,0.255687,0.229981,0.691012,0.0446666,0.278965,0.0659469
2115,800.906,2,5.15642,21.0869,5.56642,25.6461,0.0429813,0.255602,0.229591,0.690466,0.0447743,0.278927,0.0659945
2116,786.412,2,5.15646,21.083,5.56597,25.6486,0.0429231,0.255627,0.229664,0.689428,0.0447007,0.278947,0.0659783
2117,787.062,2,5.15623,21.0875,5.56334,25.6476,0.0428908,0.255597,0.229872,0.688508,0.0446106,0.278968,0.0659646
2118,789.037,2,5.15594,21.0976,5.55747,25.6462,0.042879,0.255476,0.229782,0.687691,0.0446046,0.278881,0.0659828
2119,794.757,2,5.156,21.1025,5.55555,25.6434,0.0428942,0.255407,0.229758,0.68707,0.0446724,0.278795,0.0660052
2120,796.866,2,5.15632,21.1106,5.55538,25.6441,0.0429018,0.25536,0.229956,0.686927,0.0446594,0.278783,0.0660217
2121,792.534,2,5.15616,21.1111,5.5533,25.6436,0.0428866,0.25522,0.230089,0.686907,0.0445721,0.278748,0.0660432
2122,794.762,2,5.15615,21.1107,5.55305,25.6432,0.0428817,0.255203,0.230094,0.686839,0.0445792,0.278749,0.0660436
2123,794.45,2,5.15609,21.1103,5.55281,25.6425,0.0428755,0.255182,0.230098,0.686824,0.0445821,0.278743,0.066046
2124,784.849,2,5.156,21.1094,5.55216,25.6419,0.0428656,0.255172,0.230092,0.686799,0.0445745,0.278754,0.0660397
2125,794.056,2,5.15593,21.1084,5.55244,25.6422,0.042862,0.255171,0.230056,0.686927,0.0445631,0.278754,0.0660421
2126,786.889,2,5.15594,21.108,5.55242,25.6428,0.0428649,0.255177,0.230019,0.687026,0.0445529,0.278762,0.0660372
2127,794.433,2,5.15602,21.1085,5.55237,25.643,0.0428678,0.25519,0.230002,0.687017,0.044547,0.278768,0.0660381
2128,799.762,2,5.15611,21.1081,5.55271,25.6429,0.0428654,0.255194,0.230044,0.687099,0.044556,0.278779,0.066035
2129,794.709,2,5.15613,21.1072,5.55309,25.6426,0.042863,0.255187,0.23007,0.687203,0.0445585,0.278783,0.066032
2130,792.691,2,5.15613,21.1071,5.55293,25.6427,0.0428582,0.255167,0.230076,0.68728,0.044567,0.278779,0.0660297
2131,802.61,2,5.15612,21.1066,5.55285,25.6429,0.0428534,0.255148,0.230113,0.687408,0.0445867,0.278784,0.0660287
2132,798.387,2,5.15605,21.1057,5.55326,25.642,0.042858,0.255152,0.230131,0.687564,0.044588,0.278807,0.0660231
2133,789.933,2,5.15593,21.1052,5.55301,25.6419,0.0428636,0.255159,0.230125,0.687587,0.0445875,0.278814,0.0660183
2134,791.916,2,5.15594,21.1046,5.55306,25.6422,0.0428613,0.255159,0.230117,0.687565,0.0445794,0.278807,0.066021
2135,782.607,2,5.15592,21.104,5.55297,25.6422,0.0428613,0.25516,0.230108,0.687574,0.0445682,0.278804,0.0660159
2136,787.688,2,5.15586,21.1032,5.55283,25.6424,0.0428658,0.255173,0.230096,0.687628,0.0445616,0.278813,0.0660099
2137,793.69,2,5.15579,21.1029,5.55278,25.6427,0.0428714,0.255188,0.230087,0.687597,0.0445499,0.278821,0.0660108
2138,784.896,2,5.15582,21.1026,5.55295,25.643,0.0428667,0.255197,0.230088,0.687564,0.0445368,0.278818,0.0660078
2139,796.62,2,5.15585,21.1022,5.55256,25.6432,0.0428614,0.255187,0.230137,0.687514,0.044535,0.27882,0.0660092
2140,785.311,2,5.15588,21.1025,5.55257,25.6432,0.0428712,0.255179,0.230114,0.687517,0.044535,0.278814,0.0660053
2141,789.901,2,5.15591,21.1028,5.55274,25.6425,0.0428712,0.255182,0.23007,0.687487,0.0445384,0.278805,0.0660059
2142,782.733,2,5.15595,21.1031,5.55293,25.642,0.0428689,0.255179,0.230026,0.687522,0.0445374,0.278797,0.0660014
2143,787.482,2,5.15594,21.1029,5.55252,25.6418,0.0428711,0.255187,0.230025,0.687464,0.0445422,0.278802,0.0659951
2144,788.48,2,5.15596,21.1035,5.55236,25.6419,0.0428734,0.255196,0.230009,0.687407,0.0445523,0.2788,0.0659907
2145,800.074,2,5.156,21.1037,5.55285,25.6417,0.0428778,0.255198,0.229983,0.687533,0.0445729,0.278794,0.0659917
2146,789.109,2,5.15603,21.1041,5.553,25.6419,0.0428789,0.255205,0.229984,0.687578,0.0445642,0.278792,0.0659899
2147,788.695,2,5.156,21.1046,5.55252,25.6418,0.0428811,0.255213,0.229928,0.687649,0.0445596,0.278797,0.0659872
2148,785.345,2,5.15602,21.1061,5.55237,25.6413,0.0428823,0.255229,0.229899,0.687564,0.0445625,0.278792,0.0659835
2149,800.493,2,5.156,21.1075,5.55165,25.642,0.0428776,0.255257,0.22987,0.68754,0.0445805,0.278794,0.065985
2150,792.541,2,5.15599,21.1089,5.55089,25.6419,0.0428765,0.255271,0.229838,0.687469,0.0445795,0.27879,0.0659873
2151,793.924,2,5.15601,21.1099,5.54981,25.6418,0.0428876,0.255269,0.229881,0.687395,0.0445837,0.278793,0.0659851
2152,791.374,2,5.15601,21.1104,5.54971,25.642,0.042892,0.255268,0.229891,0.687382,0.0445825,0.278779,0.0659867
2153,797.487,2,5.15594,21.1101,5.54938,25.642,0.0428936,0.255269,0.229874,0.687454,0.0445988,0.278785,0.065984
2154,792.092,2,5.15596,21.1098,5.54924,25.6425,0.0428891,0.255261,0.229908,0.68749,0.044612,0.278785,0.0659785
2155,795.366,2,5.15589,21.1099,5.54915,25.6421,0.0428857,0.255264,0.229864,0.687512,0.0446172,0.278792,0.0659787
2156,796.292,2,5.15587,21.1096,5.54906,25.6415,0.0428829,0.255267,0.22984,0.687471,0.0446341,0.278802,0.065976
2157,789.828,2,5.15593,21.11,5.5491,25.6411,0.0428783,0.255262,0.229792,0.687421,0.0446305,0.278798,0.065978
