Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,split
5.20303,0.0581429,43.4578,0.0581429,1.70484,0.0582857,All
5.20443,0.0582857,43.4578,0.0582857,1.70581,0.0584286,All
5.20567,0.0584286,43.4578,0.0584286,1.71079,0.0585714,All
5.21293,0.0585714,43.4578,0.0585714,1.7139,0.0587143,All
5.21293,0.0587143,43.4578,0.0587143,1.71625,0.0588571,All
5.21379,0.0588571,43.4578,0.0588571,1.71856,0.059,All
5.21453,0.059,43.4578,0.059,1.72324,0.0591429,All
5.21707,0.0591429,43.4578,0.0591429,1.72553,0.0592857,All
5.21785,0.0592857,43.4578,0.0592857,1.72553,0.0594286,All
5.21858,0.0594286,43.4578,0.0594286,1.72553,0.0595714,All
5.22161,0.0595714,43.4578,0.0595714,1.73454,0.0597143,All
5.2237,0.0597143,43.4578,0.0597143,1.73454,0.0598571,All
5.22453,0.0598571,43.4578,0.0598571,1.7377,0.06,All
5.22598,0.06,43.4578,0.06,1.74598,0.0601429,All
5.22662,0.0601429,43.4578,0.0601429,1.74606,0.0602857,All
5.22985,0.0602857,43.4578,0.0602857,1.74678,0.0604286,All
5.23135,0.0604286,43.4578,0.0604286,1.74898,0.0605714,All
5.23167,0.0605714,43.4578,0.0605714,1.75358,0.0607143,All
5.23717,0.0607143,43.4578,0.0607143,1.75382,0.0608571,All
5.23738,0.0608571,43.4578,0.0608571,1.75563,0.061,All
5.24103,0.061,43.4578,0.061,1.75789,0.0611429,All
5.24875,0.0611429,43.4578,0.0611429,1.76018,0.0612857,All
5.24898,0.0612857,43.4578,0.0612857,1.77112,0.0614286,All
5.25179,0.0614286,43.4578,0.0614286,1.77327,0.0615714,All
5.25441,0.0615714,43.4578,0.0615714,1.77405,0.0617143,All
5.25561,0.0617143,43.4578,0.0617143,1.77405,0.0618571,All
5.25674,0.0618571,43.4578,0.0618571,1.77926,0.062,All
5.2594,0.062,43.4578,0.062,1.78151,0.0621429,All
5.26413,0.0621429,43.4578,0.0621429,1.78202,0.0622857,All
5.26594,0.0622857,43.4578,0.0622857,1.78629,0.0624286,All
5.26758,0.0624286,43.4578,0.0624286,1.79397,0.0625714,All
5.27287,0.0625714,43.4578,0.0625714,1.79539,0.0627143,All
5.27354,0.0627143,43.4578,0.0627143,1.79539,0.0628571,All
5.27699,0.0628571,43.4578,0.0628571,1.79717,0.063,All
5.28835,0.063,43.4578,0.063,1.80311,0.0631429,All
5.29363,0.0631429,43.4578,0.0631429,1.81041,0.0632857,All
5.29495,0.0632857,43.4578,0.0632857,1.81041,0.0634286,All
5.29729,0.0634286,43.4578,0.0634286,1.81043,0.0635714,All
5.29909,0.0635714,43.4578,0.0635714,1.82041,0.0637143,All
5.30111,0.0637143,43.4578,0.0637143,1.82119,0.0638571,All
5.30504,0.0638571,43.4578,0.0638571,1.82177,0.064,All
5.30549,0.064,43.4578,0.064,1.82243,0.0641429,All
5.30567,0.0641429,43.4578,0.0641429,1.83615,0.0642857,All
5.30614,0.0642857,43.4578,0.0642857,1.84163,0.0644286,All
5.30614,0.0644286,43.4578,0.0644286,1.8418,0.0645714,All
5.3096,0.0645714,43.4578,0.0645714,1.8462,0.0647143,All
5.31334,0.0647143,43.4578,0.0647143,1.84983,0.0648571,All
5.31382,0.0648571,43.4578,0.0648571,1.85073,0.065,All
5.31678,0.065,43.4578,0.065,1.86259,0.0651429,All
5.32001,0.0651429,43.4578,0.0651429,1.8683,0.0652857,All
5.32372,0.0652857,43.4578,0.0652857,1.8686,0.0654286,All
5.32995,0.0654286,43.4578,0.0654286,1.87018,0.0655714,All
5.33365,0.0655714,43.4578,0.0655714,1.87337,0.0657143,All
5.3374,0.0657143,43.4578,0.0657143,1.8743,0.0658571,All
5.34523,0.0658571,43.4578,0.0658571,1.88792,0.066,All
5.34788,0.066,43.4578,0.066,1.88792,0.0661429,All
5.35482,0.0661429,43.4578,0.0661429,1.88843,0.0662857,All
5.35511,0.0662857,43.4578,0.0662857,1.88843,0.0664286,All
5.35852,0.0664286,43.4578,0.0664286,1.88843,0.0665714,All
5.35852,0.0665714,43.4578,0.0665714,1.88941,0.0667143,All
5.35963,0.0667143,43.4578,0.0667143,1.89263,0.0668571,All
5.36369,0.0668571,43.4578,0.0668571,1.89556,0.067,All
5.36651,0.067,43.4578,0.067,1.89659,0.0671429,All
5.38008,0.0671429,43.4578,0.0671429,1.89659,0.0672857,All
5.38482,0.0672857,43.4578,0.0672857,1.89694,0.0674286,All
5.38482,0.0674286,43.4578,0.0674286,1.89694,0.0675714,All
5.38507,0.0675714,43.4578,0.0675714,1.90355,0.0677143,All
5.38675,0.0677143,43.4578,0.0677143,1.91237,0.0678571,All
5.39196,0.0678571,43.4578,0.0678571,1.91577,0.068,All
5.39285,0.068,43.4578,0.068,1.91663,0.0681429,All
5.39324,0.0681429,43.4578,0.0681429,1.92381,0.0682857,All
5.39534,0.0682857,43.4578,0.0682857,1.92381,0.0684286,All
5.4001,0.0684286,43.4578,0.0684286,1.93062,0.0685714,All
5.4001,0.0685714,43.4578,0.0685714,1.93062,0.0687143,All
5.40368,0.0687143,43.4578,0.0687143,1.94119,0.0688571,All
5.41106,0.0688571,43.4578,0.0688571,1.94355,0.069,All
5.41106,0.069,43.4578,0.069,1.94515,0.0691429,All
5.42,0.0691429,43.4578,0.0691429,1.94836,0.0692857,All
5.42128,0.0692857,43.4578,0.0692857,1.94836,0.0694286,All
5.42191,0.0694286,43.4578,0.0694286,1.94989,0.0695714,All
5.43651,0.0695714,43.4578,0.0695714,1.95691,0.0697143,All
5.44864,0.0697143,43.4578,0.0697143,1.95691,0.0698571,All
5.45166,0.0698571,43.4578,0.0698571,1.96116,0.07,All
5.4532,0.07,43.4578,0.07,1.96239,0.0701429,All
5.46478,0.0701429,43.4578,0.0701429,1.96756,0.0702857,All
5.4676,0.0702857,43.4578,0.0702857,1.97022,0.0704286,All
5.4777,0.0704286,43.4578,0.0704286,1.97064,0.0705714,All
5.48267,0.0705714,43.4578,0.0705714,1.97841,0.0707143,All
5.48513,0.0707143,43.4578,0.0707143,1.98721,0.0708571,All
5.48641,0.0708571,43.4578,0.0708571,1.98934,0.071,All
5.49741,0.071,43.4578,0.071,2.00114,0.0711429,All
5.50819,0.0711429,43.4578,0.0711429,2.00319,0.0712857,All
5.55078,0.0712857,43.4578,0.0712857,2.00944,0.0714286,All
5.56759,0.0714286,43.4578,0.0714286,2.01617,0.0715714,All
6.27562,0.0715714,43.4578,0.0715714,2.01697,0.0717143,All
6.28128,0.0717143,43.4578,0.0717143,2.01722,0.0718571,All
6.31461,0.0718571,43.4578,0.0718571,2.01826,0.072,All
6.31733,0.072,43.4578,0.072,2.01901,0.0721429,All
6.31733,0.0721429,43.4578,0.0721429,2.02374,0.0722857,All
6.33489,0.0722857,43.4578,0.0722857,2.02374,0.0724286,All
6.34909,0.0724286,43.4578,0.0724286,2.02543,0.0725714,All
6.36387,0.0725714,43.4578,0.0725714,2.02543,0.0727143,All
6.37228,0.0727143,43.4578,0.0727143,2.02914,0.0728571,All
6.39085,0.0728571,43.4578,0.0728571,2.03377,0.073,All
6.40177,0.073,43.4578,0.073,2.03833,0.0731429,All
6.40335,0.0731429,43.4578,0.0731429,2.03833,0.0732857,All
6.41291,0.0732857,43.4578,0.0732857,2.04269,0.0734286,All
6.41562,0.0734286,43.4578,0.0734286,2.04903,0.0735714,All
6.43914,0.0735714,43.4578,0.0735714,2.04949,0.0737143,All
6.45267,0.0737143,43.4578,0.0737143,2.05886,0.0738571,All
6.47437,0.0738571,43.4578,0.0738571,2.06464,0.074,All
6.48147,0.074,43.4578,0.074,2.06571,0.0741429,All
6.48565,0.0741429,43.4578,0.0741429,2.08403,0.0742857,All
6.48565,0.0742857,43.4578,0.0742857,2.08461,0.0744286,All
6.48646,0.0744286,43.4578,0.0744286,2.0861,0.0745714,All
6.4939,0.0745714,43.4578,0.0745714,2.0861,0.0747143,All
6.49798,0.0747143,43.4578,0.0747143,2.09553,0.0748571,All
6.50133,0.0748571,43.4578,0.0748571,2.10464,0.075,All
6.50662,0.075,43.4578,0.075,2.1089,0.0751429,All
6.51275,0.0751429,43.4578,0.0751429,2.11071,0.0752857,All
6.51328,0.0752857,43.4578,0.0752857,2.11071,0.0754286,All
6.51328,0.0754286,43.4578,0.0754286,2.11423,0.0755714,All
6.51547,0.0755714,43.4578,0.0755714,2.11499,0.0757143,All
6.51822,0.0757143,43.4578,0.0757143,2.1173,0.0758571,All
6.52116,0.0758571,43.4578,0.0758571,2.12627,0.076,All
6.52331,0.076,43.4578,0.076,2.13299,0.0761429,All
6.5254,0.0761429,43.4578,0.0761429,2.1333,0.0762857,All
6.52545,0.0762857,43.4578,0.0762857,2.13559,0.0764286,All
6.52689,0.0764286,43.4578,0.0764286,2.14486,0.0765714,All
6.53086,0.0765714,43.4578,0.0765714,2.14706,0.0767143,All
6.53705,0.0767143,43.4578,0.0767143,2.14851,0.0768571,All
6.53955,0.0768571,43.4578,0.0768571,2.16555,0.077,All
6.54096,0.077,43.4578,0.077,2.16616,0.0771429,All
6.54247,0.0771429,43.4578,0.0771429,2.17328,0.0772857,All
6.54499,0.0772857,43.4578,0.0772857,2.17406,0.0774286,All
6.55574,0.0774286,43.4578,0.0774286,2.18531,0.0775714,All
6.55762,0.0775714,43.4578,0.0775714,2.18531,0.0777143,All
6.55762,0.0777143,43.4578,0.0777143,2.19657,0.0778571,All
6.56974,0.0778571,43.4578,0.0778571,2.20251,0.078,All
6.58532,0.078,43.4578,0.078,2.20444,0.0781429,All
6.58975,0.0781429,43.4578,0.0781429,2.2111,0.0782857,All
6.59181,0.0782857,43.4578,0.0782857,2.21938,0.0784286,All
6.59186,0.0784286,43.4578,0.0784286,2.23991,0.0785714,All
6.59437,0.0785714,43.4578,0.0785714,2.24217,0.0787143,All
6.59625,0.0787143,43.4578,0.0787143,2.24217,0.0788571,All
6.60007,0.0788571,43.4578,0.0788571,2.24217,0.079,All
6.60426,0.079,43.4578,0.079,2.25386,0.0791429,All
6.60458,0.0791429,43.4578,0.0791429,2.25434,0.0792857,All
6.60458,0.0792857,43.4578,0.0792857,2.25805,0.0794286,All
6.60694,0.0794286,43.4578,0.0794286,2.26005,0.0795714,All
6.60979,0.0795714,43.4578,0.0795714,2.26329,0.0797143,All
6.611,0.0797143,43.4578,0.0797143,2.2822,0.0798571,All
6.61703,0.0798571,43.4578,0.0798571,2.2822,0.08,All
6.61703,0.08,43.4578,0.08,2.28383,0.0801429,All
6.61703,0.0801429,43.4578,0.0801429,2.28579,0.0802857,All
6.62013,0.0802857,43.4578,0.0802857,2.28688,0.0804286,All
6.62151,0.0804286,43.4578,0.0804286,2.28883,0.0805714,All
6.6249,0.0805714,43.4578,0.0805714,2.28963,0.0807143,All
6.62673,0.0807143,43.4578,0.0807143,2.29663,0.0808571,All
6.62673,0.0808571,43.4578,0.0808571,2.29882,0.081,All
6.6309,0.081,43.4578,0.081,2.3019,0.0811429,All
6.63776,0.0811429,43.4578,0.0811429,2.3019,0.0812857,All
6.63918,0.0812857,43.4578,0.0812857,2.3019,0.0814286,All
6.63967,0.0814286,43.4578,0.0814286,2.31482,0.0815714,All
6.63967,0.0815714,43.4578,0.0815714,2.31837,0.0817143,All
6.63967,0.0817143,43.4578,0.0817143,2.32466,0.0818571,All
6.6403,0.0818571,43.4578,0.0818571,2.32669,0.082,All
6.6403,0.082,43.4578,0.082,2.32993,0.0821429,All
6.64509,0.0821429,43.4578,0.0821429,2.34566,0.0822857,All
6.64646,0.0822857,43.4578,0.0822857,2.34566,0.0824286,All
6.64648,0.0824286,43.4578,0.0824286,2.35296,0.0825714,All
6.64729,0.0825714,43.4578,0.0825714,2.36175,0.0827143,All
6.64934,0.0827143,43.4578,0.0827143,2.36311,0.0828571,All
6.65093,0.0828571,43.4578,0.0828571,2.36518,0.083,All
6.65326,0.083,43.4578,0.083,2.36518,0.0831429,All
6.65762,0.0831429,43.4578,0.0831429,2.36561,0.0832857,All
6.65815,0.0832857,43.4578,0.0832857,2.37194,0.0834286,All
6.66077,0.0834286,43.4578,0.0834286,2.37374,0.0835714,All
6.66102,0.0835714,43.4578,0.0835714,2.37481,0.0837143,All
6.66781,0.0837143,43.4578,0.0837143,2.37652,0.0838571,All
6.66982,0.0838571,43.4578,0.0838571,2.37654,0.084,All
6.67127,0.084,43.4578,0.084,2.38917,0.0841429,All
6.6721,0.0841429,43.4578,0.0841429,2.38917,0.0842857,All
6.6721,0.0842857,43.4578,0.0842857,2.39109,0.0844286,All
6.67289,0.0844286,43.4578,0.0844286,2.39442,0.0845714,All
6.67421,0.0845714,43.4578,0.0845714,2.39684,0.0847143,All
6.67623,0.0847143,43.4578,0.0847143,2.40445,0.0848571,All
6.67623,0.0848571,43.4578,0.0848571,2.40508,0.085,All
6.67838,0.085,43.4578,0.085,2.40775,0.0851429,All
6.68436,0.0851429,43.4578,0.0851429,2.408,0.0852857,All
6.6844,0.0852857,43.4578,0.0852857,2.4179,0.0854286,All
6.68472,0.0854286,43.4578,0.0854286,2.41893,0.0855714,All
6.68807,0.0855714,43.4578,0.0855714,2.42706,0.0857143,All
6.6895,0.0857143,43.4578,0.0857143,2.43014,0.0858571,All
6.69077,0.0858571,43.4578,0.0858571,2.4402,0.086,All
6.6918,0.086,43.4578,0.086,2.45724,0.0861429,All
6.69471,0.0861429,43.4578,0.0861429,2.46091,0.0862857,All
6.70134,0.0862857,43.4578,0.0862857,2.46095,0.0864286,All
6.70362,0.0864286,43.4578,0.0864286,2.46435,0.0865714,All
6.70426,0.0865714,43.4578,0.0865714,2.47059,0.0867143,All
6.70479,0.0867143,43.4578,0.0867143,2.47507,0.0868571,All
6.7056,0.0868571,43.4578,0.0868571,2.48199,0.087,All
6.70647,0.087,43.4578,0.087,2.49362,0.0871429,All
6.70723,0.0871429,43.4578,0.0871429,2.50335,0.0872857,All
6.71306,0.0872857,43.4578,0.0872857,2.50335,0.0874286,All
6.71483,0.0874286,43.4578,0.0874286,2.5185,0.0875714,All
6.71483,0.0875714,43.4578,0.0875714,2.5218,0.0877143,All
6.71984,0.0877143,43.4578,0.0877143,2.5231,0.0878571,All
6.71984,0.0878571,43.4578,0.0878571,2.52593,0.088,All
6.72259,0.088,43.4578,0.088,2.52765,0.0881429,All
6.72396,0.0881429,43.4578,0.0881429,2.52857,0.0882857,All
6.72416,0.0882857,43.4578,0.0882857,2.5304,0.0884286,All
6.72714,0.0884286,43.4578,0.0884286,2.5442,0.0885714,All
6.72747,0.0885714,43.4578,0.0885714,2.54846,0.0887143,All
6.72904,0.0887143,43.4578,0.0887143,2.54915,0.0888571,All
6.72904,0.0888571,43.4578,0.0888571,2.55036,0.089,All
6.72904,0.089,43.4578,0.089,2.55296,0.0891429,All
6.72904,0.0891429,43.4578,0.0891429,2.55645,0.0892857,All
6.72904,0.0892857,43.4578,0.0892857,2.55963,0.0894286,All
6.72973,0.0894286,43.4578,0.0894286,2.56473,0.0895714,All
6.73031,0.0895714,43.4578,0.0895714,2.56549,0.0897143,All
6.73207,0.0897143,43.4578,0.0897143,2.56549,0.0898571,All
6.73207,0.0898571,43.4578,0.0898571,2.57107,0.09,All
6.73399,0.09,43.4578,0.09,2.58025,0.0901429,All
6.73399,0.0901429,43.4578,0.0901429,2.58031,0.0902857,All
6.73399,0.0902857,43.4578,0.0902857,2.58063,0.0904286,All
6.73852,0.0904286,43.4578,0.0904286,2.58851,0.0905714,All
6.73922,0.0905714,43.4578,0.0905714,2.58982,0.0907143,All
6.73922,0.0907143,43.4578,0.0907143,2.59077,0.0908571,All
6.74223,0.0908571,43.4578,0.0908571,2.59865,0.091,All
6.74241,0.091,43.4578,0.091,2.60327,0.0911429,All
6.74606,0.0911429,43.4578,0.0911429,2.60818,0.0912857,All
6.74636,0.0912857,43.4578,0.0912857,2.61114,0.0914286,All
6.7493,0.0914286,43.4578,0.0914286,2.61266,0.0915714,All
6.74945,0.0915714,43.4578,0.0915714,2.61624,0.0917143,All
6.75104,0.0917143,43.4578,0.0917143,2.61633,0.0918571,All
6.75313,0.0918571,43.4578,0.0918571,2.61716,0.092,All
6.75837,0.092,43.4578,0.092,2.61903,0.0921429,All
6.76286,0.0921429,43.4578,0.0921429,2.62059,0.0922857,All
6.76286,0.0922857,43.4578,0.0922857,2.62287,0.0924286,All
6.76299,0.0924286,43.4578,0.0924286,2.62324,0.0925714,All
6.76449,0.0925714,43.4578,0.0925714,2.62324,0.0927143,All
6.76491,0.0927143,43.4578,0.0927143,2.62584,0.0928571,All
6.76598,0.0928571,43.4578,0.0928571,2.62708,0.093,All
6.76598,0.093,43.4578,0.093,2.62959,0.0931429,All
6.76598,0.0931429,43.4578,0.0931429,2.63125,0.0932857,All
6.76826,0.0932857,43.4578,0.0932857,2.63171,0.0934286,All
6.77042,0.0934286,43.4578,0.0934286,2.63199,0.0935714,All
6.77085,0.0935714,43.4578,0.0935714,2.63358,0.0937143,All
6.77085,0.0937143,43.4578,0.0937143,2.6612,0.0938571,All
6.77091,0.0938571,43.4578,0.0938571,2.66441,0.094,All
6.77091,0.094,43.4578,0.094,2.66649,0.0941429,All
6.77091,0.0941429,43.4578,0.0941429,2.66649,0.0942857,All
6.77342,0.0942857,43.4578,0.0942857,2.66863,0.0944286,All
6.77458,0.0944286,43.4578,0.0944286,2.6768,0.0945714,All
6.77826,0.0945714,43.4578,0.0945714,2.6768,0.0947143,All
6.77843,0.0947143,43.4578,0.0947143,2.68115,0.0948571,All
6.77879,0.0948571,43.4578,0.0948571,2.6885,0.095,All
6.78058,0.095,43.4578,0.095,2.6885,0.0951429,All
6.7823,0.0951429,43.4578,0.0951429,2.68944,0.0952857,All
6.7823,0.0952857,43.4578,0.0952857,2.69027,0.0954286,All
6.7827,0.0954286,43.4578,0.0954286,2.69417,0.0955714,All
6.78306,0.0955714,43.4578,0.0955714,2.7057,0.0957143,All
6.7835,0.0957143,43.4578,0.0957143,2.7082,0.0958571,All
6.78556,0.0958571,43.4578,0.0958571,2.71247,0.096,All
6.78556,0.096,43.4578,0.096,2.72178,0.0961429,All
6.78556,0.0961429,43.4578,0.0961429,2.72517,0.0962857,All
6.78926,0.0962857,43.4578,0.0962857,2.72923,0.0964286,All
6.78926,0.0964286,43.4578,0.0964286,2.7299,0.0965714,All
6.79402,0.0965714,43.4578,0.0965714,2.7299,0.0967143,All
6.7968,0.0967143,43.4578,0.0967143,2.73236,0.0968571,All
6.79924,0.0968571,43.4578,0.0968571,2.73403,0.097,All
6.79936,0.097,43.4578,0.097,2.73542,0.0971429,All
6.80401,0.0971429,43.4578,0.0971429,2.74542,0.0972857,All
6.80463,0.0972857,43.4578,0.0972857,2.74696,0.0974286,All
6.80507,0.0974286,43.4578,0.0974286,2.74696,0.0975714,All
6.80691,0.0975714,43.4578,0.0975714,2.74696,0.0977143,All
6.80691,0.0977143,43.4578,0.0977143,2.74733,0.0978571,All
6.80757,0.0978571,43.4578,0.0978571,2.74897,0.098,All
6.81451,0.098,43.4578,0.098,2.7567,0.0981429,All
6.81656,0.0981429,43.4578,0.0981429,2.76432,0.0982857,All
6.81656,0.0982857,43.4578,0.0982857,2.76822,0.0984286,All
6.81743,0.0984286,43.4578,0.0984286,2.76822,0.0985714,All
6.81784,0.0985714,43.4578,0.0985714,2.76879,0.0987143,All
6.8255,0.0987143,43.4578,0.0987143,2.7746,0.0988571,All
6.82581,0.0988571,43.4578,0.0988571,2.7746,0.099,All
6.82733,0.099,43.4578,0.099,2.77479,0.0991429,All
6.83221,0.0991429,43.4578,0.0991429,2.77479,0.0992857,All
6.83359,0.0992857,43.4578,0.0992857,2.77744,0.0994286,All
6.83359,0.0994286,43.4578,0.0994286,2.7782,0.0995714,All
6.83587,0.0995714,43.4578,0.0995714,2.77853,0.0997143,All
6.83587,0.0997143,43.4578,0.0997143,2.78986,0.0998571,All
6.83715,0.0998571,43.4578,0.0998571,2.78986,0.1,All
6.83892,0.1,43.4578,0.1,2.79453,0.100143,All
6.8401,0.100143,43.4578,0.100143,2.79979,0.100286,All
6.84064,0.100286,43.4578,0.100286,2.80871,0.100429,All
6.84501,0.100429,43.4578,0.100429,2.80994,0.100571,All
6.84729,0.100571,43.4578,0.100571,2.81279,0.100714,All
6.84839,0.100714,43.4578,0.100714,2.8151,0.100857,All
6.84839,0.100857,43.4578,0.100857,2.82691,0.101,All
6.85295,0.101,43.4578,0.101,2.82698,0.101143,All
6.85295,0.101143,43.4578,0.101143,2.83396,0.101286,All
6.85295,0.101286,43.4578,0.101286,2.83436,0.101429,All
6.8536,0.101429,43.4578,0.101429,2.83813,0.101571,All
6.85889,0.101571,43.4578,0.101571,2.84012,0.101714,All
6.86131,0.101714,43.4578,0.101714,2.84192,0.101857,All
6.86131,0.101857,43.4578,0.101857,2.84213,0.102,All
6.86136,0.102,43.4578,0.102,2.84247,0.102143,All
6.86314,0.102143,43.4578,0.102143,2.84725,0.102286,All
6.86612,0.102286,43.4578,0.102286,2.84725,0.102429,All
6.86834,0.102429,43.4578,0.102429,2.86113,0.102571,All
6.86834,0.102571,43.4578,0.102571,2.86113,0.102714,All
6.87017,0.102714,43.4578,0.102714,2.86548,0.102857,All
6.87064,0.102857,43.4578,0.102857,2.86581,0.103,All
6.87064,0.103,43.4578,0.103,2.88042,0.103143,All
6.87625,0.103143,43.4578,0.103143,2.88042,0.103286,All
6.87625,0.103286,43.4578,0.103286,2.88913,0.103429,All
6.88012,0.103429,43.4578,0.103429,2.8961,0.103571,All
6.88012,0.103571,43.4578,0.103571,2.8961,0.103714,All
6.88362,0.103714,43.4578,0.103714,2.89627,0.103857,All
6.88511,0.103857,43.4578,0.103857,2.89777,0.104,All
6.88511,0.104,43.4578,0.104,2.90302,0.104143,All
6.89254,0.104143,43.4578,0.104143,2.90795,0.104286,All
6.89408,0.104286,43.4578,0.104286,2.91113,0.104429,All
6.89436,0.104429,43.4578,0.104429,2.91832,0.104571,All
6.89525,0.104571,43.4578,0.104571,2.91832,0.104714,All
6.89994,0.104714,43.4578,0.104714,2.91938,0.104857,All
6.90047,0.104857,43.4578,0.104857,2.92085,0.105,All
6.90159,0.105,43.4578,0.105,2.92761,0.105143,All
6.9039,0.105143,43.4578,0.105143,2.92879,0.105286,All
6.90443,0.105286,43.4578,0.105286,2.93082,0.105429,All
6.90474,0.105429,43.4578,0.105429,2.93082,0.105571,All
6.90537,0.105571,43.4578,0.105571,2.9322,0.105714,All
6.90584,0.105714,43.4578,0.105714,2.93395,0.105857,All
6.90982,0.105857,43.4578,0.105857,2.93909,0.106,All
6.91017,0.106,43.4578,0.106,2.94749,0.106143,All
6.91202,0.106143,43.4578,0.106143,2.94749,0.106286,All
6.91263,0.106286,43.4578,0.106286,2.94811,0.106429,All
6.91725,0.106429,43.4578,0.106429,2.94811,0.106571,All
6.91983,0.106571,43.4578,0.106571,2.96216,0.106714,All
6.9215,0.106714,43.4578,0.106714,2.96349,0.106857,All
6.92183,0.106857,43.4578,0.106857,2.96349,0.107,All
6.9234,0.107,43.4578,0.107,2.96477,0.107143,All
6.9241,0.107143,43.4578,0.107143,2.9715,0.107286,All
6.9241,0.107286,43.4578,0.107286,2.97239,0.107429,All
6.92418,0.107429,43.4578,0.107429,2.97506,0.107571,All
6.92571,0.107571,43.4578,0.107571,2.97506,0.107714,All
6.92604,0.107714,43.4578,0.107714,2.97816,0.107857,All
6.93014,0.107857,43.4578,0.107857,2.97958,0.108,All
6.93292,0.108,43.4578,0.108,2.99146,0.108143,All
6.9352,0.108143,43.4578,0.108143,2.99592,0.108286,All
6.93784,0.108286,43.4578,0.108286,2.99592,0.108429,All
6.93784,0.108429,43.4578,0.108429,2.99592,0.108571,All
6.93982,0.108571,43.4578,0.108571,3.00093,0.108714,All
6.93982,0.108714,43.4578,0.108714,3.00117,0.108857,All
6.93991,0.108857,43.4578,0.108857,3.01218,0.109,All
6.93991,0.109,43.4578,0.109,3.01218,0.109143,All
6.94048,0.109143,43.4578,0.109143,3.01427,0.109286,All
6.94048,0.109286,43.4578,0.109286,3.0146,0.109429,All
6.94048,0.109429,43.4578,0.109429,3.0154,0.109571,All
6.94062,0.109571,43.4578,0.109571,3.01958,0.109714,All
6.94062,0.109714,43.4578,0.109714,3.02246,0.109857,All
6.94152,0.109857,43.4578,0.109857,3.02505,0.11,All
6.94741,0.11,43.4578,0.11,3.02505,0.110143,All
6.95133,0.110143,43.4578,0.110143,3.02607,0.110286,All
6.95133,0.110286,43.4578,0.110286,3.02607,0.110429,All
6.95344,0.110429,43.4578,0.110429,3.02903,0.110571,All
6.95453,0.110571,43.4578,0.110571,3.0318,0.110714,All
6.95676,0.110714,43.4578,0.110714,3.0318,0.110857,All
6.95727,0.110857,43.4578,0.110857,3.03938,0.111,All
6.96491,0.111,43.4578,0.111,3.04899,0.111143,All
6.96534,0.111143,43.4578,0.111143,3.05736,0.111286,All
6.96814,0.111286,43.4578,0.111286,3.05736,0.111429,All
6.97042,0.111429,43.4578,0.111429,3.06826,0.111571,All
6.97042,0.111571,43.4578,0.111571,3.06826,0.111714,All
6.97051,0.111714,43.4578,0.111714,3.06942,0.111857,All
6.97077,0.111857,43.4578,0.111857,3.06974,0.112,All
6.97186,0.112,43.4578,0.112,3.07147,0.112143,All
6.97475,0.112143,43.4578,0.112143,3.07433,0.112286,All
6.97528,0.112286,43.4578,0.112286,3.07628,0.112429,All
6.97611,0.112429,43.4578,0.112429,3.07679,0.112571,All
6.97762,0.112571,43.4578,0.112571,3.07679,0.112714,All
6.97768,0.112714,43.4578,0.112714,3.09729,0.112857,All
6.97818,0.112857,43.4578,0.112857,3.09729,0.113,All
6.97819,0.113,43.4578,0.113,3.10125,0.113143,All
6.97819,0.113143,43.4578,0.113143,3.10535,0.113286,All
6.97819,0.113286,43.4578,0.113286,3.10563,0.113429,All
6.97826,0.113429,43.4578,0.113429,3.10873,0.113571,All
6.98,0.113571,43.4578,0.113571,3.1109,0.113714,All
6.98615,0.113714,43.4578,0.113714,3.11368,0.113857,All
7.00138,0.113857,43.4578,0.113857,3.11368,0.114,All
7.00665,0.114,43.4578,0.114,3.11738,0.114143,All
7.00677,0.114143,43.4578,0.114143,3.12096,0.114286,All
7.01337,0.114286,43.4578,0.114286,3.12525,0.114429,All
7.01426,0.114429,43.4578,0.114429,3.12924,0.114571,All
