iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,omega_Cl,omega_V1,omega_Q,omega_V2,bias_sd,corr_V2_V1,a1,a2
1469,825.151,1,5.76407,0.408781,22.0777,6.78787,26.3036,0.0109826,0.176538,0.19415,0.757896,0.32847,2.97768,0.830595,0.226704,0.0624458
1470,836.027,1,5.74128,0.417741,22.2425,6.59021,27.1668,0.00986494,0.178171,0.203007,0.738706,0.320153,2.95831,0.819856,0.227479,0.0634368
1471,830.832,1,5.78492,0.424279,22.2857,6.81395,27.1339,0.0101916,0.178579,0.206777,0.765487,0.312046,2.88341,0.807949,0.222903,0.0635438
1472,835.451,1,5.7549,0.417837,22.0827,7.11596,26.7005,0.0116003,0.180307,0.22018,0.746105,0.33039,2.8104,0.78836,0.219432,0.0652704
1473,829.821,1,5.75381,0.424785,21.953,7.09571,26.4334,0.0083603,0.182119,0.214605,0.727213,0.322025,2.74688,0.841633,0.222682,0.0643828
1474,821.996,1,5.78165,0.449623,22.514,6.9385,27.6577,0.00969971,0.184019,0.209171,0.733536,0.320944,2.71509,0.842672,0.22478,0.0627526
1475,833.328,1,5.78084,0.449547,22.6774,6.84978,27.7706,0.00951371,0.186209,0.234596,0.714962,0.341535,2.91057,0.858949,0.219225,0.0643182
1476,825.361,1,5.7482,0.42855,22.3254,6.75977,27.2131,0.011179,0.186958,0.235797,0.696859,0.338475,2.93791,0.807546,0.22663,0.0626896
1477,826.073,1,5.76273,0.432663,22.404,6.71202,27.6849,0.013493,0.182678,0.229827,0.679214,0.354867,2.86352,0.811112,0.228027,0.0611023
1478,828.205,1,5.7537,0.416157,22.5176,6.89248,27.0161,0.0147307,0.1883,0.224007,0.729304,0.345881,2.79102,0.818318,0.222253,0.0618312
1479,829.351,1,5.79121,0.426642,22.345,6.94681,26.63,0.0170276,0.183532,0.218335,0.748985,0.337124,2.72035,0.745588,0.227264,0.0611367
1480,829.224,1,5.75206,0.448549,22.7131,6.69736,26.1418,0.0128573,0.179989,0.212807,0.731538,0.328587,2.66416,0.749375,0.223253,0.0618706
1481,829.021,1,5.76077,0.443792,22.3715,6.96561,26.3324,0.0125495,0.177974,0.212085,0.716143,0.320267,2.63045,0.790796,0.220941,0.0637876
1482,828.512,1,5.78963,0.393191,21.9975,7.5072,26.7236,0.0146728,0.174344,0.207352,0.720022,0.312158,2.56385,0.803452,0.222116,0.0644914
1483,823.545,1,5.82076,0.435212,23.1102,6.81064,27.9585,0.0147794,0.179305,0.211607,0.701791,0.309447,2.49893,0.813624,0.222891,0.0644565
1484,813.631,1,5.79473,0.426338,23.2849,6.47441,27.3049,0.0199509,0.182873,0.222424,0.684021,0.310993,2.43566,0.854349,0.22102,0.0628244
1485,817.562,1,5.75537,0.441158,22.9862,6.35397,26.4467,0.0177656,0.183026,0.216792,0.666701,0.32407,2.38179,0.832229,0.219629,0.0625064
1486,821.31,1,5.7655,0.448747,22.9817,6.42183,27.2648,0.0173502,0.185875,0.222765,0.711187,0.315865,2.40562,0.837763,0.221401,0.0622144
1487,826.063,1,5.76824,0.445603,22.9225,6.41194,26.4888,0.0151813,0.18229,0.217124,0.69318,0.307867,2.54954,0.839286,0.223068,0.0645694
1488,818.719,1,5.75609,0.432536,22.8676,6.00886,26.4606,0.0235352,0.185028,0.211627,0.702729,0.300072,2.48498,0.825889,0.219365,0.0646356
1489,819.576,1,5.77526,0.465046,23.0566,5.97885,26.4809,0.0172073,0.181806,0.206268,0.766667,0.292474,2.42206,0.854384,0.22519,0.062999
1490,801.921,1,5.77368,0.455296,22.8778,6.16973,26.1073,0.0226306,0.178461,0.201045,0.747254,0.302662,2.36073,0.890707,0.219488,0.0619464
1491,809.913,1,5.78374,0.465165,22.7434,6.72105,26.5835,0.0142188,0.17627,0.195955,0.728333,0.309923,2.65014,0.879823,0.217172,0.062372
1492,814.616,1,5.79657,0.462068,22.6822,6.61481,26.4061,0.0124251,0.17192,0.195783,0.709892,0.332254,2.78784,0.898717,0.215516,0.0639892
1493,807.127,1,5.778,0.445976,22.5124,6.61769,26.3399,0.0137129,0.17431,0.20083,0.692358,0.327272,2.75887,0.915649,0.214463,0.0625084
1494,813.635,1,5.79299,0.456849,22.5102,6.89726,26.6549,0.0127329,0.175559,0.204389,0.748526,0.318985,2.82101,0.915788,0.213418,0.0640618
1495,808.95,1,5.83499,0.443839,22.3729,6.97784,27.0602,0.0139754,0.173056,0.206171,0.729573,0.325843,2.74958,0.930787,0.22048,0.0624397
1496,804.683,1,5.83664,0.427165,22.2565,7.49063,27.2485,0.0119664,0.181283,0.21513,0.732794,0.326686,2.83069,0.941447,0.218513,0.0608587
1497,805.253,1,5.82932,0.415515,21.9927,7.47484,27.5526,0.0120407,0.180054,0.209683,0.759326,0.331245,2.9023,0.943835,0.217783,0.0609254
1498,802.641,1,5.85473,0.426168,22.1402,7.3174,27.4943,0.019062,0.185786,0.208648,0.749565,0.342846,2.82881,0.955897,0.217848,0.0619907
1499,797.549,1,5.84184,0.419488,22.1952,7.6762,27.2933,0.019581,0.187061,0.211363,0.755399,0.334165,2.75719,0.943398,0.217662,0.0604211
1500,804.328,1,5.84403,0.413394,21.9935,7.44817,27.3506,0.019164,0.185948,0.218172,0.736271,0.344742,2.68737,0.917237,0.217723,0.0596747
1501,802.869,1,5.82051,0.435196,22.0374,7.23168,26.9533,0.0165323,0.183209,0.217593,0.717629,0.348979,2.61933,0.89809,0.216734,0.0585427
1502,814.096,1,5.80738,0.451182,22.0798,7.3329,26.7277,0.0146942,0.182381,0.212084,0.776382,0.345356,2.64135,0.899049,0.217559,0.0613632
1503,813.231,1,5.79724,0.451813,21.9761,7.21843,26.5292,0.010998,0.180956,0.208941,0.756724,0.338638,2.88316,0.891769,0.222097,0.0598094
1504,816.569,1,5.80963,0.485209,22.4759,6.82827,27.2016,0.0087611,0.186425,0.20379,0.737563,0.330063,3.0013,0.878118,0.219324,0.0604848
1505,816.434,1,5.79406,0.474907,22.2475,7.15406,26.8752,0.0104873,0.18266,0.20183,0.743244,0.332091,2.92531,0.875097,0.222818,0.0598759
1506,821.425,1,5.75651,0.466241,22.2689,6.47654,27.5174,0.00795179,0.181064,0.196719,0.758759,0.344452,2.92371,0.827907,0.221708,0.0598984
1507,818.374,1,5.77401,0.469247,22.6932,6.71606,27.6433,0.0103572,0.182487,0.201725,0.739547,0.377499,2.87861,0.850196,0.216095,0.0609342
1508,823.459,1,5.74234,0.472682,22.5743,6.59956,28.0854,0.0114218,0.184137,0.212859,0.733588,0.407416,2.84414,0.885364,0.220493,0.0608143
1509,824.388,1,5.77039,0.449837,22.5446,6.76438,28.1825,0.0107513,0.183745,0.211918,0.751262,0.411582,2.90255,0.896944,0.21952,0.0614461
1510,817.355,1,5.82397,0.454125,22.5699,6.85068,26.7294,0.00899148,0.190548,0.206552,0.73447,0.40116,3.08036,0.861632,0.220691,0.0598902
1511,818.822,1,5.80844,0.45684,22.8749,6.52525,26.9426,0.00895529,0.188365,0.201322,0.715873,0.391003,3.12502,0.866292,0.216178,0.0622264
1512,813.743,1,5.82471,0.451089,23.3239,6.63667,27.08,0.0131105,0.189758,0.196225,0.697746,0.381102,3.04589,0.893006,0.216147,0.0612444
1513,811.247,1,5.81643,0.447336,23.2699,6.449,26.9049,0.0118464,0.184953,0.191256,0.684172,0.371453,2.96877,0.858123,0.221721,0.0596937
1514,814.072,1,5.79699,0.43216,23.218,6.34117,27.1016,0.0122023,0.193721,0.186414,0.702277,0.362047,2.8936,0.809233,0.216107,0.0615383
1515,817.393,1,5.81033,0.44216,23.169,6.33467,27.7774,0.0117858,0.188816,0.187298,0.684495,0.35288,2.82033,0.723402,0.214011,0.0615826
1516,812.425,1,5.79458,0.454378,22.8529,6.2106,28.1602,0.0118734,0.191245,0.182556,0.667163,0.343945,2.74892,0.810401,0.213612,0.0619187
1517,813.337,1,5.78922,0.461194,23.2267,6.25523,28.9331,0.00870326,0.187535,0.187032,0.672928,0.342449,2.9485,0.834433,0.217765,0.0603509
1518,823.109,1,5.78852,0.470397,22.9198,6.32711,28.8991,0.00919932,0.189556,0.183689,0.667603,0.360878,2.96997,0.787678,0.221339,0.0603744
1519,814.413,1,5.77154,0.4787,22.8908,6.3277,27.5191,0.00853256,0.189075,0.206216,0.652338,0.357377,2.94234,0.872338,0.221104,0.0592635
1520,818.405,1,5.7722,0.473442,22.7516,6.43645,27.2376,0.00706561,0.184287,0.207519,0.712077,0.365778,2.86784,0.858676,0.222617,0.0592191
1521,827.401,1,5.70601,0.456693,22.6082,6.52021,26.5397,0.0053797,0.18043,0.205593,0.694047,0.380038,2.90288,0.863769,0.223573,0.0618992
1522,826.61,1,5.74735,0.482388,22.9013,6.47375,26.4115,0.0063218,0.181467,0.200388,0.676473,0.380265,2.92161,0.847749,0.223385,0.062036
1523,835.193,1,5.75814,0.490176,22.8206,6.76193,25.7703,0.0062882,0.183554,0.216813,0.723965,0.375849,3.04252,0.889357,0.221239,0.0647063
1524,828,1,5.76122,0.477476,22.7665,6.60984,25.3709,0.00744161,0.184603,0.221111,0.705634,0.378596,2.98476,0.875609,0.22038,0.0630679
1525,825.726,1,5.77222,0.481521,22.878,6.46396,24.4983,0.00661707,0.185483,0.231909,0.687767,0.36901,2.95777,0.856896,0.220949,0.0621152
1526,826.559,1,5.80897,0.536767,22.9697,6.56191,25.334,0.00577371,0.186655,0.226037,0.698351,0.359666,3.19991,0.873316,0.221549,0.0627126
1527,829.838,1,5.7706,0.533129,22.692,6.52132,25.0026,0.00527213,0.18209,0.220314,0.680668,0.350559,3.45927,0.83925,0.219914,0.0628663
1528,828.258,1,5.78209,0.485559,22.8027,6.68643,26.0672,0.00815075,0.182774,0.214735,0.663433,0.341683,3.37168,0.829176,0.218913,0.064058
1529,830.58,1,5.76807,0.462935,22.5285,6.70571,24.4422,0.0069722,0.183093,0.209298,0.646635,0.333031,3.28631,0.793594,0.222176,0.0633244
1530,818.876,1,5.74799,0.47073,22.184,6.62137,24.2918,0.00640703,0.181824,0.203998,0.631558,0.324599,3.21701,0.768339,0.221814,0.061721
1531,831.385,1,5.7681,0.462027,22.6161,6.44641,24.2939,0.00744218,0.17924,0.201337,0.639291,0.31638,3.21471,0.731348,0.222576,0.0627429
1532,820.701,1,5.7655,0.454305,22.4469,6.50296,23.3797,0.0113361,0.180718,0.196239,0.624395,0.308369,3.13331,0.719744,0.21694,0.0624734
1533,824.291,1,5.77219,0.439834,22.9237,6.4818,24.1692,0.014875,0.183155,0.198064,0.64892,0.300561,3.05398,0.734295,0.220356,0.0626587
1534,819.077,1,5.76552,0.45765,22.5367,6.65255,24.2772,0.00936067,0.180186,0.202705,0.632489,0.308594,3.12064,0.771327,0.217961,0.0611983
1535,818.618,1,5.77394,0.429975,22.8827,6.62107,24.4079,0.00745731,0.183251,0.213622,0.630562,0.319734,3.20186,0.796978,0.216974,0.0602238
1536,823.78,1,5.75785,0.432285,22.8731,6.33965,24.9461,0.00699372,0.179516,0.226346,0.614596,0.311638,3.28192,0.795245,0.223342,0.0604002
1537,822.427,1,5.73118,0.41523,22.8341,6.60782,25.2853,0.00549463,0.1834,0.237087,0.641408,0.303747,3.19882,0.827399,0.218507,0.0615281
1538,826.633,1,5.74841,0.434323,22.7482,6.63607,25.7957,0.00511113,0.179657,0.250519,0.648944,0.321749,3.20116,0.818472,0.221262,0.0604936
1539,825.021,1,5.74828,0.428079,22.6325,6.50852,25.7406,0.0078533,0.176362,0.254116,0.661891,0.313602,3.1201,0.856303,0.220792,0.0624119
1540,812.492,1,5.75448,0.410886,22.5292,6.54883,25.4392,0.00636188,0.182102,0.247682,0.651062,0.305661,3.0411,0.889506,0.218126,0.0609289
1541,816.993,1,5.75192,0.381329,22.4951,6.7227,25.6395,0.00835999,0.177549,0.249027,0.642128,0.306819,2.9641,0.875431,0.215974,0.0622654
1542,826.311,1,5.72604,0.385751,22.3784,6.81622,25.2964,0.00922429,0.176015,0.242722,0.642774,0.307397,2.88904,0.904445,0.220272,0.0661695
1543,826.731,1,5.74825,0.374951,22.431,6.7609,25.7832,0.010416,0.173646,0.236576,0.626499,0.312214,2.81589,0.914285,0.21548,0.069051
1544,828.812,1,5.71058,0.356318,22.1454,6.82918,25.2289,0.00718757,0.171104,0.230586,0.678039,0.321739,2.90712,0.89015,0.218163,0.0673026
1545,824.781,1,5.69214,0.356665,22.3516,6.40695,26.1549,0.00601505,0.176232,0.224747,0.674945,0.322455,3.10043,0.854439,0.217982,0.0655984
1546,821.813,1,5.68019,0.377123,22.4457,6.78184,26.3739,0.00637525,0.182102,0.221643,0.677839,0.32248,3.10803,0.87099,0.213439,0.0639374
1547,812.353,1,5.69803,0.392172,22.3194,6.59402,26.2025,0.00818072,0.180053,0.216031,0.677021,0.320641,3.02933,0.915427,0.22013,0.0623185
1548,813.225,1,5.71776,0.380101,22.3379,6.55878,26.3253,0.00715385,0.178748,0.222499,0.659878,0.32274,3.08208,0.924231,0.221402,0.0616453
1549,818.32,1,5.71231,0.388204,22.5135,6.36875,26.7659,0.00950837,0.18066,0.219163,0.662365,0.33533,3.00404,0.901604,0.219849,0.0625437
1550,819.391,1,5.73405,0.415064,22.4181,6.61338,26.0091,0.00428601,0.181972,0.218641,0.645593,0.348464,3.29599,0.918103,0.218364,0.0630499
1551,822.85,1,5.74358,0.403754,22.6652,6.66565,25.9222,0.00723395,0.182137,0.230256,0.629246,0.370348,3.26806,0.906668,0.221096,0.0618604
1552,816.347,1,5.73965,0.425144,22.681,6.67092,26.1379,0.0114273,0.182374,0.242369,0.628933,0.368674,3.18531,0.929562,0.218758,0.0622698
1553,810.183,1,5.74687,0.417966,22.6768,6.68784,25.8864,0.01326,0.17996,0.236233,0.613008,0.362993,3.10466,0.92413,0.218948,0.0610212
1554,811.891,1,5.75267,0.409081,22.4315,6.39758,25.8203,0.00854577,0.178786,0.230251,0.597486,0.364445,3.09534,0.905533,0.220415,0.060434
1555,818.88,1,5.76273,0.409243,22.437,6.57951,25.5229,0.00995463,0.174259,0.224421,0.636148,0.355217,3.01696,0.890399,0.225559,0.0610552
1556,814.933,1,5.77242,0.417289,23.0374,6.60557,26.6337,0.0108171,0.173596,0.218738,0.660373,0.346223,2.98781,0.870097,0.219848,0.0607776
1557,820.668,1,5.75302,0.399669,22.9383,6.50583,26.3264,0.00803308,0.176062,0.217891,0.644175,0.337456,3.33569,0.873794,0.216719,0.0621878
1558,814.585,1,5.79588,0.389866,22.9497,6.75025,25.7386,0.0116257,0.171816,0.212374,0.627864,0.338545,3.25122,0.872352,0.217136,0.0622278
1559,810.761,1,5.7903,0.409475,22.7944,6.93883,26.4874,0.0109222,0.174806,0.210731,0.6317,0.349173,3.1689,0.903404,0.218302,0.0613514
1560,813.595,1,5.77914,0.434061,22.5645,7.05908,25.6466,0.010179,0.170897,0.213181,0.615705,0.377127,3.08866,0.923374,0.217668,0.0636586
1561,818.452,1,5.79883,0.435886,22.5228,7.14098,25.4302,0.0103241,0.176342,0.210401,0.626146,0.368023,3.08407,0.916621,0.217015,0.0638274
1562,814.389,1,5.79207,0.477528,22.6357,6.92607,25.6045,0.0133189,0.171877,0.221072,0.628886,0.369145,3.00598,0.931997,0.222773,0.0622112
1563,823.74,1,5.81229,0.483987,22.6749,7.13232,25.6189,0.00947827,0.178501,0.224454,0.70092,0.367637,3.1881,0.891458,0.220907,0.061148
1564,816.457,1,5.79853,0.467395,22.7688,7.10041,25.8819,0.0135358,0.175122,0.218771,0.683172,0.358328,3.10737,0.891003,0.218028,0.0624977
1565,816.825,1,5.78894,0.467935,22.2546,7.08076,25.4015,0.0139098,0.175565,0.231296,0.665874,0.349255,3.02869,0.918444,0.22336,0.0626757
1566,812.445,1,5.76878,0.488001,22.1892,7.06084,25.868,0.0101724,0.172065,0.225439,0.649014,0.340412,2.952,0.902404,0.222192,0.0616731
1567,814.749,1,5.75228,0.47568,22.5494,6.9618,25.8206,0.00634755,0.17624,0.221254,0.648827,0.331792,3.09078,0.895286,0.21951,0.0614045
1568,816.849,1,5.77112,0.448375,22.6342,6.87318,26.1208,0.0056764,0.172611,0.224639,0.640677,0.323391,3.37215,0.875638,0.215246,0.0621285
1569,812.444,1,5.75448,0.467846,22.426,6.75554,26.2629,0.0062887,0.172851,0.225959,0.629259,0.315203,3.29933,0.8688,0.221704,0.0605554
1570,811.578,1,5.76278,0.463809,22.3862,7.03983,26.7839,0.0105708,0.169979,0.220809,0.634878,0.307222,3.21579,0.904861,0.221283,0.0621849
1571,807.761,1,5.73998,0.497039,22.8201,6.5142,27.1956,0.010329,0.174541,0.222466,0.635577,0.299443,3.13437,0.898122,0.223121,0.0606104
1572,813.137,1,5.70386,0.463348,22.4558,6.45254,26.8524,0.00772539,0.182929,0.216833,0.682853,0.302076,3.055,0.89335,0.217471,0.0625998
1573,821.336,1,5.75195,0.471343,22.424,6.86613,26.9843,0.0065244,0.184653,0.211342,0.718917,0.300646,3.10713,0.871256,0.218627,0.0624065
1574,819.188,1,5.77057,0.438012,22.7194,6.78381,27.4137,0.0063977,0.186892,0.20737,0.700714,0.311592,3.14776,0.887507,0.219446,0.0620199
1575,813.64,1,5.75692,0.46851,22.5291,6.72671,26.5174,0.00683309,0.193897,0.218014,0.720984,0.320873,3.1623,0.893132,0.213889,0.0606236
1576,807.4,1,5.75758,0.468348,22.3956,6.59796,26.6047,0.00820004,0.192686,0.22624,0.702728,0.345543,3.08223,0.899771,0.217972,0.0590886
1577,806.398,1,5.79002,0.457569,22.3696,6.75038,26.5975,0.00766944,0.187807,0.224886,0.684934,0.336794,3.00418,0.905812,0.220017,0.0582298
1578,811.085,1,5.79899,0.451517,22.4576,7.00277,26.9273,0.00742679,0.190367,0.224766,0.728055,0.338329,3.22724,0.924389,0.217032,0.0596411
1579,818.614,1,5.78705,0.467477,22.3072,7.07294,27.0057,0.00506018,0.191714,0.225169,0.70962,0.346257,3.46977,0.902281,0.219633,0.0600719
1580,817.263,1,5.80075,0.463062,22.6576,6.8516,27.4592,0.00333621,0.190887,0.226822,0.691652,0.344724,3.66971,0.913003,0.223058,0.0590026
1581,817.51,1,5.82064,0.473946,22.4328,6.94345,27.428,0.00463375,0.187312,0.221079,0.674139,0.339925,3.57679,0.888581,0.220565,0.0599822
1582,821.117,1,5.80423,0.458417,22.734,7.12802,27.7961,0.00458435,0.182569,0.24512,0.657069,0.376762,3.51499,0.908818,0.222549,0.059471
1583,816.573,1,5.77325,0.453452,22.392,6.89358,26.9332,0.00646656,0.185832,0.249821,0.640432,0.389467,3.42599,0.87687,0.219283,0.0579652
1584,822.326,1,5.80996,0.466168,22.3485,6.84734,26.5682,0.00839915,0.187759,0.243495,0.629826,0.399501,3.33924,0.886093,0.226038,0.0586109
1585,821.514,1,5.78568,0.4516,22.558,6.79109,25.7479,0.00581831,0.187541,0.23733,0.627343,0.389594,3.51007,0.89147,0.224087,0.0585727
1586,831.805,1,5.77363,0.469248,22.5283,6.87813,25.8284,0.00582496,0.182915,0.235918,0.643145,0.418178,3.4212,0.898109,0.224692,0.0618469
1587,816.32,1,5.7439,0.448635,22.2286,6.93885,26.2769,0.00663137,0.184913,0.240733,0.62686,0.40759,3.33457,0.917156,0.219002,0.0618275
1588,817.671,1,5.76468,0.449852,22.173,7.03878,26.4581,0.00787709,0.188234,0.234637,0.667981,0.397269,3.25014,0.903581,0.220551,0.060262
1589,817.805,1,5.78228,0.432036,22.1963,6.98191,26.4478,0.00855543,0.184507,0.229435,0.658347,0.38721,3.16784,0.906438,0.227142,0.0589808
1590,823.111,1,5.76162,0.420028,22.3006,6.50059,26.5225,0.00961241,0.181452,0.223939,0.641677,0.387938,3.08763,0.924656,0.222043,0.0635772
1591,810.243,1,5.72281,0.464533,22.5921,6.53571,26.9368,0.0130219,0.183824,0.238438,0.654678,0.39665,3.00945,0.935784,0.219502,0.0619674
1592,821.934,1,5.7291,0.475542,22.7399,6.69744,27.3325,0.00774292,0.182439,0.236629,0.665361,0.402453,2.93325,0.916801,0.219644,0.0622401
1593,828.732,1,5.77091,0.476229,22.6841,6.92529,27.895,0.0057335,0.185208,0.246337,0.680308,0.403807,2.97063,0.89965,0.219847,0.062308
1594,826.422,1,5.74623,0.495378,22.7396,6.70691,26.9872,0.00571354,0.188897,0.240099,0.663082,0.393582,2.96167,0.881492,0.219969,0.0628506
1595,824.074,1,5.77877,0.484136,22.7468,6.72434,26.7127,0.00305025,0.191439,0.23402,0.646292,0.383616,3.47429,0.857682,0.218793,0.0612592
1596,829.779,1,5.73385,0.481885,22.6109,6.27692,26.4117,0.00215579,0.189544,0.228094,0.629928,0.373903,3.75252,0.789499,0.214375,0.0617914
1597,833.126,1,5.72388,0.477,22.8941,6.16255,26.7469,0.00347713,0.190792,0.222319,0.613978,0.383666,3.6575,0.794844,0.215447,0.0631338
1598,838.767,1,5.73875,0.485274,22.85,6.43668,27.1141,0.00195517,0.189192,0.230461,0.670801,0.425246,3.9571,0.86297,0.22014,0.0615352
1599,834.433,1,5.77129,0.471649,22.4986,6.81806,27.0461,0.00166005,0.187095,0.224626,0.653816,0.426249,4.1747,0.859233,0.219068,0.060964
1600,846.256,1,5.74032,0.500467,22.1538,7.0087,26.4211,0.00106916,0.189302,0.218938,0.654316,0.423926,4.84799,0.833451,0.218132,0.0628673
1601,839.953,1,5.7611,0.477551,22.2583,6.84775,25.3905,0.00105309,0.188592,0.213395,0.65046,0.413192,4.76641,0.771137,0.216988,0.0612754
1602,845.107,1,5.78476,0.492331,21.6034,7.15641,23.815,0.00180676,0.189757,0.21103,0.674276,0.40273,4.64572,0.764714,0.220406,0.0614495
1603,848.421,1,5.77254,0.477985,22.0964,7.12,24.6251,0.00124902,0.190044,0.214349,0.690466,0.418465,4.85612,0.74345,0.219227,0.0608451
1604,845.947,1,5.77263,0.499162,22.3127,6.98585,25.2511,0.00130079,0.192517,0.209787,0.672983,0.407869,4.73316,0.733274,0.221345,0.0610834
1605,843.325,1,5.76443,0.483708,22.5508,6.9937,26.2517,0.00152594,0.191943,0.207124,0.660628,0.424359,4.61331,0.724346,0.218717,0.0604045
1606,835.9,1,5.81063,0.460694,22.5901,6.81274,25.8427,0.00179687,0.189113,0.212872,0.643901,0.462075,4.4965,0.761071,0.220535,0.058875
1607,841.311,1,5.7757,0.475633,22.7977,6.70134,26.0568,0.00163627,0.192123,0.210472,0.66301,0.450375,4.38265,0.797552,0.214951,0.0620406
1608,829.374,1,5.76435,0.481889,22.78,6.505,25.3727,0.00207753,0.187722,0.205143,0.646222,0.438972,4.27168,0.775071,0.219016,0.0604697
1609,836.213,1,5.76887,0.498349,22.6068,6.61343,25.1764,0.00243302,0.186102,0.199949,0.629859,0.427857,4.16352,0.710277,0.219851,0.060566
1610,835.472,1,5.80771,0.494902,22.6477,6.81475,24.0725,0.00178127,0.185011,0.196411,0.626454,0.417023,4.05809,0.736012,0.222549,0.0602859
1611,837.415,1,5.80012,0.478659,22.5819,7.13157,24.2984,0.00164207,0.187664,0.191438,0.66756,0.406464,4.27193,0.7738,0.219156,0.0612863
1612,839.182,1,5.75853,0.458196,22.5631,6.69508,24.3119,0.00194599,0.188047,0.193697,0.687164,0.396172,4.16376,0.812075,0.216943,0.0635016
1613,843.501,1,5.7583,0.456834,22.767,6.46099,24.0591,0.00246065,0.195545,0.20077,0.669764,0.406362,4.05833,0.809302,0.219659,0.0639844
1614,846.156,1,5.7576,0.449792,23.0374,6.26129,24.6271,0.00108347,0.190594,0.218263,0.652806,0.416172,4.45954,0.835044,0.21867,0.0636212
1615,850.676,1,5.77555,0.461822,22.8525,6.5889,24.9626,0.00136253,0.187758,0.212737,0.670907,0.410735,4.53174,0.82558,0.21586,0.0658043
1616,842.314,1,5.81437,0.442707,22.7383,7.24092,25.9207,0.00210315,0.192453,0.212941,0.653919,0.400335,4.41699,0.827726,0.215646,0.0647725
1617,845.208,1,5.81687,0.460647,22.8994,7.11814,25.4381,0.00347074,0.193104,0.222305,0.640398,0.390198,4.30515,0.805276,0.213793,0.0655768
1618,837.7,1,5.83404,0.47475,22.7559,7.49217,24.6436,0.0038904,0.188524,0.223917,0.664243,0.39597,4.19614,0.834831,0.214596,0.0639164
1619,837.949,1,5.80793,0.461191,22.4736,7.17838,24.2287,0.00425923,0.195648,0.218247,0.694101,0.385944,4.08989,0.822532,0.215399,0.0636854
1620,832.288,1,5.78616,0.441755,22.1952,6.96883,24.4492,0.00536277,0.199305,0.212721,0.682646,0.376171,3.98634,0.822387,0.214382,0.0628717
1621,828.297,1,5.81611,0.445596,22.6559,7.00837,24.7679,0.00355541,0.199352,0.212311,0.665361,0.366646,3.8854,0.852678,0.208953,0.0639671
1622,820.781,1,5.78567,0.444255,22.2062,7.20805,24.9483,0.00416817,0.194304,0.214034,0.713069,0.380175,3.78702,0.879603,0.211598,0.0623474
1623,825.409,1,5.76727,0.438357,21.8836,7.20895,24.5284,0.00557014,0.189384,0.210251,0.695013,0.377326,3.69113,0.852803,0.216499,0.0616344
1624,821.595,1,5.8164,0.451129,22.1754,7.68135,25.1995,0.00480207,0.186352,0.215959,0.677415,0.376274,3.59767,0.878323,0.214374,0.0614229
1625,820.623,1,5.80358,0.472263,22.0104,7.70052,25.4556,0.00451727,0.1866,0.215781,0.660263,0.388435,3.63066,0.90031,0.215164,0.0610023
