Cl_vs_Q2_abscissa,Cl_vs_Q2_spline,Cl_vs_Q2_regression,Cl_vs_Q3_abscissa,Cl_vs_Q3_spline,Cl_vs_Q3_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Cl_vs_V3_abscissa,Cl_vs_V3_spline,Cl_vs_V3_regression,Cl_vs_fi_abscissa,Cl_vs_fi_spline,Cl_vs_fi_regression,Q2_vs_Cl_abscissa,Q2_vs_Cl_spline,Q2_vs_Cl_regression,Q2_vs_Q3_abscissa,Q2_vs_Q3_spline,Q2_vs_Q3_regression,Q2_vs_V1_abscissa,Q2_vs_V1_spline,Q2_vs_V1_regression,Q2_vs_V2_abscissa,Q2_vs_V2_spline,Q2_vs_V2_regression,Q2_vs_V3_abscissa,Q2_vs_V3_spline,Q2_vs_V3_regression,Q2_vs_fi_abscissa,Q2_vs_fi_spline,Q2_vs_fi_regression,Q3_vs_Cl_abscissa,Q3_vs_Cl_spline,Q3_vs_Cl_regression,Q3_vs_Q2_abscissa,Q3_vs_Q2_spline,Q3_vs_Q2_regression,Q3_vs_V1_abscissa,Q3_vs_V1_spline,Q3_vs_V1_regression,Q3_vs_V2_abscissa,Q3_vs_V2_spline,Q3_vs_V2_regression,Q3_vs_V3_abscissa,Q3_vs_V3_spline,Q3_vs_V3_regression,Q3_vs_fi_abscissa,Q3_vs_fi_spline,Q3_vs_fi_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q2_abscissa,V1_vs_Q2_spline,V1_vs_Q2_regression,V1_vs_Q3_abscissa,V1_vs_Q3_spline,V1_vs_Q3_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V1_vs_V3_abscissa,V1_vs_V3_spline,V1_vs_V3_regression,V1_vs_fi_abscissa,V1_vs_fi_spline,V1_vs_fi_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q2_abscissa,V2_vs_Q2_spline,V2_vs_Q2_regression,V2_vs_Q3_abscissa,V2_vs_Q3_spline,V2_vs_Q3_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression,V2_vs_V3_abscissa,V2_vs_V3_spline,V2_vs_V3_regression,V2_vs_fi_abscissa,V2_vs_fi_spline,V2_vs_fi_regression,V3_vs_Cl_abscissa,V3_vs_Cl_spline,V3_vs_Cl_regression,V3_vs_Q2_abscissa,V3_vs_Q2_spline,V3_vs_Q2_regression,V3_vs_Q3_abscissa,V3_vs_Q3_spline,V3_vs_Q3_regression,V3_vs_V1_abscissa,V3_vs_V1_spline,V3_vs_V1_regression,V3_vs_V2_abscissa,V3_vs_V2_spline,V3_vs_V2_regression,V3_vs_fi_abscissa,V3_vs_fi_spline,V3_vs_fi_regression,fi_vs_Cl_abscissa,fi_vs_Cl_spline,fi_vs_Cl_regression,fi_vs_Q2_abscissa,fi_vs_Q2_spline,fi_vs_Q2_regression,fi_vs_Q3_abscissa,fi_vs_Q3_spline,fi_vs_Q3_regression,fi_vs_V1_abscissa,fi_vs_V1_spline,fi_vs_V1_regression,fi_vs_V2_abscissa,fi_vs_V2_spline,fi_vs_V2_regression,fi_vs_V3_abscissa,fi_vs_V3_spline,fi_vs_V3_regression
8.11649e-08,0.00275778,0.00275778,8.83959e-08,0.0684276,0.0684276,0.417215,0.209189,0.290766,1.66339,0.0758835,-0.0576078,8.88181e-08,-0.0746218,-0.0746218,0.256601,0.0987816,0.171628,0.276697,1.84264e-09,-4.44838e-09,8.83959e-08,5.99812e-09,5.99812e-09,0.417215,-8.49506e-09,-8.03684e-09,1.66339,-4.45734e-09,1.0991e-09,8.88181e-08,-4.41078e-09,-4.41078e-09,0.256601,-5.05593e-09,-3.24611e-09,0.276697,1.02263e-08,8.04403e-09,8.11649e-08,1.25635e-08,1.25635e-08,0.417215,8.65247e-09,1.37083e-08,1.66339,6.25254e-09,1.53707e-10,8.88181e-08,1.53091e-09,1.53091e-09,0.256601,6.46867e-09,5.04456e-09,0.276697,0.0586524,0.114773,8.11649e-08,-0.0384423,-0.0384423,8.83959e-08,0.0529393,0.0529393,1.66339,0.00787466,-0.05475,8.88181e-08,-0.0675182,-0.0675182,0.256601,0.100418,0.112261,0.276697,-0.0871372,-0.166565,8.11649e-08,0.109364,0.109364,8.83959e-08,-0.157447,-0.157447,0.417215,-0.10056,-0.211915,8.88181e-08,-0.0429659,-0.0429659,0.256601,0.373321,0.16242,0.276697,-1.55371e-08,-8.02153e-09,8.11649e-08,3.98529e-10,3.98529e-10,8.83959e-08,-3.41286e-09,-3.41286e-09,0.417215,-7.00851e-09,-1.15464e-08,1.66339,1.28492e-08,2.23916e-10,0.256601,-2.07201e-08,-1.09576e-08,0.276697,0.0455948,0.105925,8.11649e-08,0.00419326,0.00419326,8.83959e-08,0.00674243,0.00674243,0.417215,0.0513233,0.181352,1.66339,0.0787087,0.0584334,8.88181e-08,-0.0755175,-0.0755175
8.34737e-08,0.00268937,0.00268937,9.05365e-08,0.0700282,0.0700282,0.428027,0.215394,0.297892,1.71825,0.0686511,-0.059639,9.11427e-08,-0.0767279,-0.0767279,0.267181,0.0970192,0.17837,0.288219,2.84582e-09,-4.45667e-09,9.05365e-08,6.25797e-09,6.25797e-09,0.428027,-8.45603e-09,-8.13128e-09,1.71825,-5.29908e-09,1.27194e-09,9.11427e-08,-4.41494e-09,-4.41494e-09,0.267181,-3.1191e-09,-3.2053e-09,0.288219,1.12009e-08,8.21786e-09,8.34737e-08,1.27964e-08,1.27964e-08,0.428027,8.27552e-09,1.39519e-08,1.71825,4.79811e-09,3.11288e-11,9.11427e-08,1.46717e-09,1.46717e-09,0.267181,8.19664e-09,5.08895e-09,0.288219,0.0525809,0.120324,8.34737e-08,-0.0390492,-0.0390492,9.05365e-08,0.0546865,0.0546865,1.71825,0.00552143,-0.0560019,9.11427e-08,-0.0688764,-0.0688764,0.267181,0.0937947,0.117459,0.288219,-0.0944729,-0.172137,8.34737e-08,0.113275,0.113275,9.05365e-08,-0.160543,-0.160543,0.428027,-0.0582055,-0.216322,9.11427e-08,-0.0431671,-0.0431671,0.267181,0.412331,0.170434,0.288219,-1.29432e-08,-8.38837e-09,8.34737e-08,3.92555e-10,3.92555e-10,9.05365e-08,-3.51508e-09,-3.51508e-09,0.428027,-7.43685e-09,-1.185e-08,1.71825,1.03634e-08,2.1114e-10,0.267181,-2.3613e-08,-1.14268e-08,0.288219,0.0453452,0.110612,8.34737e-08,0.0044273,0.0044273,9.05365e-08,0.00702654,0.00702654,0.428027,0.0516471,0.18599,1.71825,0.07271,0.0604647,9.11427e-08,-0.0773902,-0.0773902
8.57824e-08,0.00262096,0.00262096,9.26772e-08,0.0716287,0.0716287,0.438839,0.221238,0.305017,1.77311,0.0614188,-0.0616702,9.34672e-08,-0.078834,-0.078834,0.277762,0.0946948,0.185111,0.299741,3.62188e-09,-4.46497e-09,9.26772e-08,6.51783e-09,6.51783e-09,0.438839,-8.51714e-09,-8.22572e-09,1.77311,-6.14083e-09,1.44479e-09,9.34672e-08,-4.41909e-09,-4.41909e-09,0.277762,-1.23075e-09,-3.16449e-09,0.299741,1.18368e-08,8.39169e-09,8.57824e-08,1.30292e-08,1.30292e-08,0.438839,8.05531e-09,1.41955e-08,1.77311,3.34368e-09,-9.1449e-11,9.34672e-08,1.40343e-09,1.40343e-09,0.277762,9.25854e-09,5.13334e-09,0.299741,0.0444212,0.125875,8.57824e-08,-0.0396562,-0.0396562,9.26772e-08,0.0564337,0.0564337,1.77311,0.0031682,-0.0572538,9.34672e-08,-0.0702346,-0.0702346,0.277762,0.0844672,0.122656,0.299741,-0.102218,-0.177708,8.57824e-08,0.117186,0.117186,9.26772e-08,-0.163638,-0.163638,0.438839,-0.0170804,-0.22073,9.34672e-08,-0.0433683,-0.0433683,0.277762,0.447114,0.178449,0.299741,-9.74936e-09,-8.75521e-09,8.57824e-08,3.86581e-10,3.86581e-10,9.26772e-08,-3.61729e-09,-3.61729e-09,0.438839,-7.76941e-09,-1.21537e-08,1.77311,7.87766e-09,1.98363e-10,0.277762,-2.6115e-08,-1.1896e-08,0.299741,0.0445779,0.115298,8.57824e-08,0.00466134,0.00466134,9.26772e-08,0.00731065,0.00731065,0.438839,0.0523705,0.190628,1.77311,0.0667112,0.062496,9.34672e-08,-0.0792628,-0.0792628
8.80912e-08,0.00255254,0.00255254,9.48178e-08,0.0732292,0.0732292,0.449651,0.226254,0.312142,1.82797,0.0541865,-0.0637014,9.57918e-08,-0.0809402,-0.0809402,0.288342,0.0924331,0.191852,0.311263,4.11765e-09,-4.47326e-09,9.48178e-08,6.77769e-09,6.77769e-09,0.449651,-8.81608e-09,-8.32016e-09,1.82797,-6.98257e-09,1.61763e-09,9.57918e-08,-4.42325e-09,-4.42325e-09,0.288342,5.91104e-10,-3.12368e-09,0.311263,1.20873e-08,8.56552e-09,8.80912e-08,1.3262e-08,1.3262e-08,0.449651,8.20857e-09,1.4439e-08,1.82797,1.88925e-09,-2.14027e-10,9.57918e-08,1.33969e-09,1.33969e-09,0.288342,9.99357e-09,5.17773e-09,0.311263,0.0347948,0.131426,8.80912e-08,-0.0402632,-0.0402632,9.48178e-08,0.0581809,0.0581809,1.82797,0.000814975,-0.0585057,9.57918e-08,-0.0715928,-0.0715928,0.288342,0.07459,0.127854,0.311263,-0.109827,-0.183279,8.80912e-08,0.121097,0.121097,9.48178e-08,-0.166734,-0.166734,0.449651,0.0198416,-0.225137,9.57918e-08,-0.0435695,-0.0435695,0.288342,0.480049,0.186463,0.311263,-6.39695e-09,-9.12205e-09,8.80912e-08,3.80607e-10,3.80607e-10,9.48178e-08,-3.71951e-09,-3.71951e-09,0.449651,-7.86862e-09,-1.24573e-08,1.82797,5.39191e-09,1.85587e-10,0.288342,-2.84824e-08,-1.23652e-08,0.311263,0.0434892,0.119985,8.80912e-08,0.00489538,0.00489538,9.48178e-08,0.00759476,0.00759476,0.449651,0.0538768,0.195265,1.82797,0.0607124,0.0645273,9.57918e-08,-0.0811355,-0.0811355
9.04e-08,0.00248413,0.00248413,9.69585e-08,0.0748297,0.0748297,0.460464,0.230654,0.319267,1.88283,0.0469541,-0.0657327,9.81164e-08,-0.0830463,-0.0830463,0.298923,0.091123,0.198594,0.322785,4.32237e-09,-4.48155e-09,9.69585e-08,7.03755e-09,7.03755e-09,0.460464,-9.2943e-09,-8.4146e-09,1.88283,-7.82432e-09,1.79048e-09,9.81164e-08,-4.42741e-09,-4.42741e-09,0.298923,1.98902e-09,-3.08287e-09,0.322785,1.19626e-08,8.73936e-09,9.04e-08,1.34949e-08,1.34949e-08,0.460464,8.6436e-09,1.46826e-08,1.88283,4.34818e-10,-3.36605e-10,9.81164e-08,1.27595e-09,1.27595e-09,0.298923,9.03313e-09,5.22212e-09,0.322785,0.0244862,0.136977,9.04e-08,-0.0408702,-0.0408702,9.69585e-08,0.0599281,0.0599281,1.88283,-0.00153825,-0.0597576,9.81164e-08,-0.072951,-0.072951,0.298923,0.0632982,0.133052,0.322785,-0.116806,-0.18885,9.04e-08,0.125008,0.125008,9.69585e-08,-0.169829,-0.169829,0.460464,0.0533131,-0.229544,9.81164e-08,-0.0437707,-0.0437707,0.298923,0.503818,0.194478,0.322785,-3.32036e-09,-9.48889e-09,9.04e-08,3.74633e-10,3.74633e-10,9.69585e-08,-3.82173e-09,-3.82173e-09,0.460464,-7.79066e-09,-1.2761e-08,1.88283,2.90616e-09,1.7281e-10,0.298923,-3.02574e-08,-1.28344e-08,0.322785,0.0423076,0.124671,9.04e-08,0.00512941,0.00512941,9.69585e-08,0.00787888,0.00787888,0.460464,0.0559367,0.199903,1.88283,0.0547136,0.0665586,9.81164e-08,-0.0830081,-0.0830081
9.27087e-08,0.00241572,0.00241572,9.90991e-08,0.0764302,0.0764302,0.471276,0.234348,0.326393,1.93769,0.0397218,-0.0677639,1.00441e-07,-0.0851524,-0.0851524,0.309503,0.091198,0.205335,0.334308,4.00621e-09,-4.48985e-09,9.90991e-08,7.29741e-09,7.29741e-09,0.471276,-9.98017e-09,-8.50904e-09,1.93769,-8.66606e-09,1.96332e-09,1.00441e-07,-4.43157e-09,-4.43157e-09,0.309503,2.96962e-09,-3.04206e-09,0.334308,1.1209e-08,8.91319e-09,9.27087e-08,1.37277e-08,1.37277e-08,0.471276,9.4053e-09,1.49262e-08,1.93769,-1.01961e-09,-4.59182e-10,1.00441e-07,1.21221e-09,1.21221e-09,0.309503,6.71956e-09,5.2665e-09,0.334308,0.014413,0.142529,9.27087e-08,-0.0414772,-0.0414772,9.90991e-08,0.0616753,0.0616753,1.93769,-0.00389148,-0.0610094,1.00441e-07,-0.0743092,-0.0743092,0.309503,0.0523143,0.138249,0.334308,-0.121816,-0.194421,9.27087e-08,0.128919,0.128919,9.90991e-08,-0.172925,-0.172925,0.471276,0.0824499,-0.233952,1.00441e-07,-0.0439719,-0.0439719,0.309503,0.520691,0.202492,0.334308,-1.50039e-09,-9.85573e-09,9.27087e-08,3.6866e-10,3.6866e-10,9.90991e-08,-3.92395e-09,-3.92395e-09,0.471276,-7.50596e-09,-1.30646e-08,1.93769,4.20409e-10,1.60033e-10,0.309503,-3.16655e-08,-1.33036e-08,0.334308,0.0413763,0.129358,9.27087e-08,0.00536345,0.00536345,9.90991e-08,0.00816299,0.00816299,0.471276,0.058594,0.204541,1.93769,0.0487148,0.0685899,1.00441e-07,-0.0848808,-0.0848808
9.50175e-08,0.0023473,0.0023473,1.0124e-07,0.0780307,0.0780307,0.482088,0.236028,0.333518,1.99255,0.0324895,-0.0697951,1.02765e-07,-0.0872586,-0.0872586,0.320084,0.094171,0.212077,0.34583,3.36035e-09,-4.49814e-09,1.0124e-07,7.55727e-09,7.55727e-09,0.482088,-1.12631e-08,-8.60348e-09,1.99255,-9.50781e-09,2.13617e-09,1.02765e-07,-4.43572e-09,-4.43572e-09,0.320084,3.09284e-09,-3.00125e-09,0.34583,1.00623e-08,9.08702e-09,9.50175e-08,1.39605e-08,1.39605e-08,0.482088,1.11068e-08,1.51698e-08,1.99255,-2.47404e-09,-5.8176e-10,1.02765e-07,1.14848e-09,1.14848e-09,0.320084,1.66241e-09,5.31089e-09,0.34583,0.00465706,0.14808,9.50175e-08,-0.0420841,-0.0420841,1.0124e-07,0.0634225,0.0634225,1.99255,-0.00624471,-0.0622613,1.02765e-07,-0.0756674,-0.0756674,0.320084,0.0421595,0.143447,0.34583,-0.125482,-0.199993,9.50175e-08,0.13283,0.13283,1.0124e-07,-0.17602,-0.17602,0.482088,0.0986069,-0.238359,1.02765e-07,-0.0441731,-0.0441731,0.320084,0.523639,0.210507,0.34583,-5.63922e-10,-1.02226e-08,9.50175e-08,3.62686e-10,3.62686e-10,1.0124e-07,-4.02617e-09,-4.02617e-09,0.482088,-6.62438e-09,-1.33683e-08,1.99255,-2.06534e-09,1.47257e-10,0.320084,-3.23445e-08,-1.37728e-08,0.34583,0.0406515,0.134044,9.50175e-08,0.00559749,0.00559749,1.0124e-07,0.0084471,0.0084471,0.482088,0.062902,0.209179,1.99255,0.042716,0.0706212,1.02765e-07,-0.0867534,-0.0867534
9.73262e-08,0.00227889,0.00227889,1.0338e-07,0.0796313,0.0796313,0.492901,0.237709,0.340643,2.04741,0.0252571,-0.0718263,1.0509e-07,-0.0893647,-0.0893647,0.330664,0.0971439,0.218818,0.357352,2.71448e-09,-4.50643e-09,1.0338e-07,7.81713e-09,7.81713e-09,0.492901,-1.25461e-08,-8.69792e-09,2.04741,-1.03496e-08,2.30901e-09,1.0509e-07,-4.43988e-09,-4.43988e-09,0.330664,3.21606e-09,-2.96044e-09,0.357352,8.91562e-09,9.26085e-09,9.73262e-08,1.41934e-08,1.41934e-08,0.492901,1.28084e-08,1.54133e-08,2.04741,-3.92847e-09,-7.04338e-10,1.0509e-07,1.08474e-09,1.08474e-09,0.330664,-3.39474e-09,5.35528e-09,0.357352,-0.00509892,0.153631,9.73262e-08,-0.0426911,-0.0426911,1.0338e-07,0.0651697,0.0651697,2.04741,-0.00859794,-0.0635132,1.0509e-07,-0.0770256,-0.0770256,0.330664,0.0320047,0.148644,0.357352,-0.129148,-0.205564,9.73262e-08,0.136741,0.136741,1.0338e-07,-0.179116,-0.179116,0.492901,0.114764,-0.242766,1.0509e-07,-0.0443743,-0.0443743,0.330664,0.526588,0.218521,0.357352,3.72543e-10,-1.05894e-08,9.73262e-08,3.56712e-10,3.56712e-10,1.0338e-07,-4.12838e-09,-4.12838e-09,0.492901,-5.7428e-09,-1.36719e-08,2.04741,-4.55109e-09,1.3448e-10,0.330664,-3.30236e-08,-1.4242e-08,0.357352,0.0399268,0.13873,9.73262e-08,0.00583153,0.00583153,1.0338e-07,0.00873121,0.00873121,0.492901,0.0672101,0.213817,2.04741,0.0367173,0.0726525,1.0509e-07,-0.0886261,-0.0886261
9.9635e-08,0.00221047,0.00221047,1.05521e-07,0.0812318,0.0812318,0.503713,0.239389,0.347768,2.10227,0.0180248,-0.0738576,1.07415e-07,-0.0914708,-0.0914708,0.341245,0.103107,0.22556,0.368874,1.52013e-09,-4.51472e-09,1.05521e-07,8.07699e-09,8.07699e-09,0.503713,-1.38291e-08,-8.79236e-09,2.10227,-1.11913e-08,2.48186e-09,1.07415e-07,-4.44404e-09,-4.44404e-09,0.341245,2.54281e-09,-2.91963e-09,0.368874,7.14911e-09,9.43469e-09,9.9635e-08,1.44262e-08,1.44262e-08,0.503713,1.45099e-08,1.56569e-08,2.10227,-5.3829e-09,-8.26916e-10,1.07415e-07,1.021e-09,1.021e-09,0.341245,-1.0791e-08,5.39967e-09,0.368874,-0.0131684,0.159182,9.9635e-08,-0.0432981,-0.0432981,1.05521e-07,0.0669168,0.0669168,2.10227,-0.0109512,-0.0647651,1.07415e-07,-0.0783838,-0.0783838,0.341245,0.0237481,0.153842,0.368874,-0.129907,-0.211135,9.9635e-08,0.140653,0.140653,1.05521e-07,-0.182212,-0.182212,0.503713,0.130921,-0.247174,1.07415e-07,-0.0445755,-0.0445755,0.341245,0.518013,0.226536,0.368874,-7.67885e-10,-1.09562e-08,9.9635e-08,3.50738e-10,3.50738e-10,1.05521e-07,-4.2306e-09,-4.2306e-09,0.503713,-4.86123e-09,-1.39756e-08,2.10227,-7.03684e-09,1.21703e-10,0.341245,-3.31688e-08,-1.47112e-08,0.368874,0.0398773,0.143417,9.9635e-08,0.00606556,0.00606556,1.05521e-07,0.00901532,0.00901532,0.503713,0.0715182,0.218455,2.10227,0.0307185,0.0746838,1.07415e-07,-0.0904987,-0.0904987
1.01944e-07,0.00214206,0.00214206,1.07662e-07,0.0828323,0.0828323,0.514525,0.241069,0.354894,2.15713,0.0107924,-0.0758888,1.09739e-07,-0.093577,-0.093577,0.351825,0.114461,0.232301,0.380396,-3.14551e-10,-4.52302e-09,1.07662e-07,8.33684e-09,8.33684e-09,0.514525,-1.51121e-08,-8.8868e-09,2.15713,-1.2033e-08,2.6547e-09,1.09739e-07,-4.4482e-09,-4.4482e-09,0.351825,4.33164e-10,-2.87882e-09,0.380396,4.67454e-09,9.60852e-09,1.01944e-07,1.4659e-08,1.4659e-08,0.514525,1.62115e-08,1.59005e-08,2.15713,-6.83733e-09,-9.49493e-10,1.09739e-07,9.57257e-10,9.57257e-10,0.351825,-2.24057e-08,5.44406e-09,0.380396,-0.0187401,0.164733,1.01944e-07,-0.0439051,-0.0439051,1.07662e-07,0.068664,0.068664,2.15713,-0.0133044,-0.066017,1.09739e-07,-0.079742,-0.079742,0.351825,0.0189149,0.15904,0.380396,-0.126968,-0.216706,1.01944e-07,0.144564,0.144564,1.07662e-07,-0.185307,-0.185307,0.514525,0.147078,-0.251581,1.09739e-07,-0.0447766,-0.0447766,0.351825,0.488655,0.23455,0.380396,-4.61004e-09,-1.13231e-08,1.01944e-07,3.44764e-10,3.44764e-10,1.07662e-07,-4.33282e-09,-4.33282e-09,0.514525,-3.97965e-09,-1.42792e-08,2.15713,-9.52259e-09,1.08927e-10,0.351825,-3.23513e-08,-1.51804e-08,0.380396,0.0407675,0.148103,1.01944e-07,0.0062996,0.0062996,1.07662e-07,0.00929943,0.00929943,0.514525,0.0758263,0.223093,2.15713,0.0247197,0.0767151,1.09739e-07,-0.0923714,-0.0923714
1.04253e-07,0.00207365,0.00207365,1.09802e-07,0.0844328,0.0844328,0.525337,0.240521,0.362019,2.21199,0.00356011,-0.07792,1.12064e-07,-0.0956831,-0.0956831,0.362406,0.125815,0.239042,0.391918,-2.60486e-09,-4.53131e-09,1.09802e-07,8.5967e-09,8.5967e-09,0.525337,-1.70618e-08,-8.98124e-09,2.21199,-1.28748e-08,2.82755e-09,1.12064e-07,-4.45235e-09,-4.45235e-09,0.362406,-1.67649e-09,-2.83801e-09,0.391918,1.7103e-09,9.78235e-09,1.04253e-07,1.48919e-08,1.48919e-08,0.525337,1.89634e-08,1.61441e-08,2.21199,-8.29176e-09,-1.07207e-09,1.12064e-07,8.93517e-10,8.93517e-10,0.362406,-3.40204e-08,5.48845e-09,0.391918,-0.0220538,0.170284,1.04253e-07,-0.0445121,-0.0445121,1.09802e-07,0.0704112,0.0704112,2.21199,-0.0156576,-0.0672688,1.12064e-07,-0.0811002,-0.0811002,0.362406,0.0140818,0.164237,0.391918,-0.121117,-0.222278,1.04253e-07,0.148475,0.148475,1.09802e-07,-0.188403,-0.188403,0.525337,0.147879,-0.255989,1.12064e-07,-0.0449778,-0.0449778,0.362406,0.459296,0.242565,0.391918,-1.06265e-08,-1.16899e-08,1.04253e-07,3.38791e-10,3.38791e-10,1.09802e-07,-4.43504e-09,-4.43504e-09,0.525337,-2.4276e-09,-1.45829e-08,2.21199,-1.20083e-08,9.61502e-11,0.362406,-3.15337e-08,-1.56496e-08,0.391918,0.0424638,0.15279,1.04253e-07,0.00653364,0.00653364,1.09802e-07,0.00958355,0.00958355,0.525337,0.0818664,0.22773,2.21199,0.0187209,0.0787464,1.12064e-07,-0.094244,-0.094244
