iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,beta_bias_lcat_2,omega_Cl,omega_V1,omega_Q,omega_V2,bias_sd,corr_V2_V1,a1,a2,plcat_1,plcat_2
629,754.647,1,5.25261,0.625231,21.4803,5.95675,23.2398,-16.5165,16.9879,0.211642,0.285802,0.519118,0.329307,3.72853,0.9,0.136897,0.0675667,0.0714006,0.928599
630,752.653,1,5.27274,0.641034,21.5344,5.91999,23.3404,-17.7088,18.4737,0.211272,0.301036,0.534305,0.351876,4.00212,0.9,0.135571,0.0669677,0.0714105,0.928589
631,746.915,1,5.26448,0.646296,21.2402,5.90468,22.5812,-17.5126,18.1919,0.217865,0.282542,0.547344,0.344534,3.95332,0.9,0.136995,0.0643785,0.0714132,0.928587
632,740.851,1,5.25674,0.655517,21.3294,6.15518,22.4038,-18.2448,18.8389,0.210766,0.275138,0.541857,0.358588,4.07939,0.9,0.135717,0.0640203,0.071382,0.928618
633,744.058,1,5.26097,0.63329,21.4916,6.2106,23.137,-18.229,18.8151,0.213404,0.269632,0.534105,0.360256,4.05507,0.9,0.133233,0.0654556,0.0713783,0.928622
634,750.133,1,5.25255,0.649214,21.695,5.82282,24.1027,-18.2162,18.8444,0.21085,0.282614,0.542127,0.359193,4.06712,0.9,0.137658,0.0654744,0.0713948,0.928605
635,758.428,1,5.25436,0.663042,21.5617,5.83404,24.1256,-17.9185,18.5107,0.204564,0.272278,0.526878,0.360867,3.97611,0.9,0.139241,0.0669557,0.0714098,0.92859
636,756.22,1,5.29388,0.661711,22.1311,5.78454,24.5017,-17.2482,18.0061,0.207356,0.27185,0.514268,0.354463,3.94999,0.9,0.137,0.0685144,0.0712971,0.928703
637,762.375,1,5.27183,0.639275,21.9583,5.61036,24.6797,-17.4687,18.272,0.212399,0.287375,0.510284,0.369362,3.93413,0.9,0.137403,0.0704341,0.0713391,0.928661
638,767.847,1,5.26328,0.636947,22.0333,5.52741,24.7758,-17.2051,17.8344,0.220332,0.30007,0.470778,0.380305,3.89961,0.9,0.136398,0.0717529,0.0713919,0.928608
639,763.874,1,5.26637,0.629547,22.118,5.80437,25.4056,-17.3264,17.9433,0.210171,0.288233,0.461717,0.352593,3.91477,0.9,0.133022,0.0731569,0.0713121,0.928688
640,760.325,1,5.2511,0.649661,22.0208,5.56626,25.6699,-17.5534,18.0697,0.212193,0.292172,0.471978,0.399478,3.90501,0.9,0.13442,0.0694991,0.0713747,0.928625
641,765.104,1,5.23058,0.638439,21.9515,5.5766,25.1572,-16.9377,17.4298,0.208817,0.269102,0.453713,0.381731,3.83827,0.9,0.137904,0.0702324,0.0714016,0.928598
642,750.668,1,5.27339,0.641514,22.2542,5.65701,25.0605,-17.0831,17.6878,0.210959,0.270263,0.423696,0.379982,3.85908,0.9,0.132926,0.0700437,0.0713931,0.928607
643,754.003,1,5.28109,0.643094,22.1293,5.73221,25.4999,-17.8257,18.3862,0.209955,0.279879,0.443486,0.403916,3.95727,0.9,0.1311,0.0708138,0.0714192,0.928581
644,761.122,1,5.26597,0.644271,22.2951,5.49353,25.0251,-17.7908,18.5192,0.217745,0.281343,0.408568,0.38152,3.95864,0.9,0.134416,0.071881,0.0713799,0.92862
645,754.578,1,5.26397,0.625296,22.1048,5.60584,23.8432,-17.2999,18.0226,0.214663,0.285191,0.432279,0.369036,3.93034,0.9,0.133773,0.0700242,0.0714004,0.9286
646,751.774,1,5.25474,0.610176,22.1351,5.47198,24.2108,-17.4644,18.2184,0.209563,0.281553,0.498603,0.347778,3.9903,0.9,0.133332,0.0688279,0.0713927,0.928607
647,737.648,1,5.27422,0.630421,21.854,6.01824,23.8498,-18.2933,18.8674,0.211245,0.277954,0.44367,0.347357,4.03294,0.9,0.12949,0.0675085,0.0714134,0.928587
648,748.235,1,5.2686,0.634978,21.466,5.95309,23.2274,-17.5226,18.0853,0.212825,0.281285,0.517663,0.329805,3.89665,0.9,0.136916,0.0660147,0.0714167,0.928583
649,751.072,1,5.25409,0.618254,21.5137,6.05362,23.8077,-17.9459,18.4874,0.221999,0.277054,0.501093,0.349829,3.98026,0.9,0.134146,0.0681462,0.0714121,0.928588
650,757.698,1,5.27385,0.659768,21.4219,6.06644,24.2313,-18.176,18.6644,0.220745,0.269912,0.557535,0.379646,3.98057,0.9,0.133577,0.0674582,0.071389,0.928611
651,740.809,1,5.24896,0.639112,21.5141,6.07396,24.9296,-17.6678,18.1501,0.216798,0.267103,0.55689,0.400723,3.89116,0.9,0.132155,0.0640853,0.071407,0.928593
652,746.913,1,5.2718,0.657262,21.69,6.08305,25.4235,-17.1429,17.693,0.212178,0.278112,0.575112,0.432817,3.81425,0.9,0.134995,0.0633897,0.0713026,0.928697
653,745.657,1,5.25147,0.646463,21.6001,5.97308,25.3295,-16.6446,17.2274,0.214072,0.27386,0.558033,0.436588,3.75365,0.9,0.133423,0.0644893,0.0714087,0.928591
654,763.387,1,5.28575,0.648432,21.6456,6.05331,24.8632,-16.751,17.3858,0.216693,0.294821,0.624296,0.430005,3.77222,0.9,0.137057,0.0657863,0.0713576,0.928642
655,759.171,1,5.29539,0.6432,21.5406,6.05877,24.5438,-16.8076,17.4227,0.21727,0.288075,0.536983,0.412549,3.81356,0.9,0.1403,0.0652695,0.0713873,0.928613
656,750.966,1,5.28771,0.640542,21.7331,6.1214,25.413,-16.3375,16.8697,0.215271,0.279393,0.538132,0.426778,3.67218,0.9,0.137735,0.0642023,0.0713822,0.928618
657,748.837,1,5.24692,0.629698,21.4513,6.12512,24.0983,-15.9919,16.6221,0.212679,0.280051,0.560465,0.432919,3.61458,0.9,0.135902,0.064043,0.0713803,0.92862
658,753.985,1,5.24533,0.614064,21.2442,6.11831,23.9987,-16.1559,16.7378,0.211141,0.282309,0.580756,0.401424,3.6101,0.9,0.140063,0.0632354,0.0713649,0.928635
659,751.111,1,5.25102,0.615637,21.6317,6.0164,24.409,-15.7357,16.3742,0.212818,0.267183,0.577998,0.410918,3.57883,0.9,0.136272,0.0651317,0.0713252,0.928675
660,748.804,1,5.25573,0.601765,21.5189,5.81415,23.9334,-16.0047,16.718,0.210315,0.252287,0.584256,0.404452,3.63835,0.9,0.139957,0.0628715,0.0714027,0.928597
661,750.538,1,5.24918,0.617013,21.539,6.11257,24.353,-16.5829,17.2399,0.214536,0.247068,0.590866,0.431303,3.71908,0.9,0.135148,0.0650166,0.0714078,0.928592
662,753.71,1,5.24231,0.622154,21.5371,6.02612,24.4618,-15.9334,16.6117,0.210953,0.252998,0.532389,0.466279,3.67384,0.9,0.138141,0.0654934,0.0714015,0.928598
663,757.826,1,5.24312,0.653299,21.5675,5.92407,24.9675,-17.0714,17.6816,0.213852,0.287282,0.576136,0.478477,3.85906,0.9,0.137762,0.0645992,0.0714063,0.928594
664,766.388,1,5.23134,0.640715,21.4851,5.88765,24.769,-17.2469,17.9396,0.218739,0.280969,0.587644,0.462389,3.89577,0.9,0.139353,0.0652734,0.0713835,0.928616
665,753.382,1,5.26337,0.652291,21.6754,5.8737,26.0273,-17.2115,17.8888,0.216647,0.276338,0.604428,0.435687,3.88355,0.9,0.138344,0.0629983,0.0713827,0.928617
666,750.294,1,5.25406,0.651265,21.679,5.7635,25.7286,-17.2458,18.015,0.213815,0.273706,0.582145,0.415176,3.96242,0.9,0.136229,0.0629853,0.0714124,0.928588
667,754.509,1,5.2858,0.646859,21.5008,6.37087,26.6874,-17.0959,17.9617,0.21971,0.284681,0.614379,0.436244,3.92878,0.9,0.134129,0.0648866,0.0714014,0.928599
668,764.711,1,5.2652,0.642035,21.3379,6.44756,26.3013,-17.1655,17.8738,0.218214,0.284339,0.641608,0.428661,3.87425,0.9,0.136128,0.0664948,0.071387,0.928613
669,771.888,1,5.28178,0.643273,20.815,6.68862,25.8969,-17.3208,17.9496,0.21923,0.26652,0.637075,0.420938,3.87793,0.9,0.139259,0.0668436,0.0713982,0.928602
670,772.083,1,5.26811,0.642808,20.4818,7.07692,25.3564,-18.3675,19.1405,0.220091,0.261415,0.654144,0.416601,4.15773,0.9,0.137237,0.0666777,0.07134,0.92866
671,758.8,1,5.27043,0.65592,20.009,7.48887,24.8113,-18.2792,19.0248,0.217142,0.274557,0.651402,0.379577,4.12938,0.9,0.138883,0.0636853,0.0713427,0.928657
672,759.323,1,5.26706,0.686428,20.1201,7.32419,25.0192,-18.2801,18.9601,0.218961,0.265499,0.671215,0.379941,4.14362,0.9,0.138538,0.0654344,0.0713387,0.928661
673,757.865,1,5.26701,0.64483,20.3251,7.17932,25.4258,-18.178,18.9681,0.216353,0.268143,0.641083,0.388487,4.17536,0.9,0.137664,0.064889,0.0713933,0.928607
674,765.548,1,5.28629,0.639813,20.4112,7.24978,24.5615,-17.0588,17.7002,0.220175,0.263333,0.650171,0.421052,3.88042,0.9,0.14373,0.0640349,0.0713956,0.928604
675,756.852,1,5.27854,0.647007,19.9167,7.18623,24.1409,-16.9915,17.6388,0.214998,0.260959,0.661359,0.424132,3.84248,0.9,0.141547,0.0622734,0.0714123,0.928588
676,750.176,1,5.29013,0.637768,19.9915,7.3113,24.2181,-16.9112,17.5228,0.212275,0.27037,0.633989,0.403645,3.79476,0.9,0.139369,0.0622656,0.0714114,0.928589
677,753.304,1,5.29254,0.638407,20.1607,7.38406,24.0873,-17.2144,17.908,0.215626,0.259151,0.645979,0.414627,3.8609,0.9,0.137805,0.0635213,0.0713997,0.9286
678,757.146,1,5.27546,0.630692,19.819,7.57832,23.5969,-17.6887,18.3796,0.220903,0.238835,0.666902,0.388863,3.96537,0.9,0.144247,0.0626828,0.0713552,0.928645
679,760.128,1,5.28084,0.63024,20.0013,7.30512,23.4736,-17.1672,17.8471,0.21848,0.250739,0.634559,0.405213,3.92371,0.9,0.142003,0.0636995,0.0713924,0.928608
680,753.241,1,5.27088,0.656228,20.6057,6.96154,23.4647,-18.1001,18.7941,0.223318,0.259196,0.592901,0.390316,4.02285,0.9,0.138961,0.0639389,0.0714161,0.928584
681,748.9,1,5.274,0.630245,20.7326,6.73987,23.8919,-18.1508,18.8816,0.220127,0.253567,0.622115,0.391326,4.05908,0.9,0.137238,0.0626377,0.071413,0.928587
682,750.32,1,5.27833,0.641502,20.9161,6.82295,24.4261,-17.7936,18.2709,0.220557,0.247294,0.61645,0.386199,3.94413,0.9,0.137097,0.0629647,0.0714173,0.928583
683,745.398,1,5.26394,0.637728,21.0923,6.80609,23.9374,-17.8206,18.3664,0.21919,0.257779,0.629565,0.378005,3.98735,0.9,0.137792,0.0606688,0.0714144,0.928586
684,747.051,1,5.27157,0.639966,20.5359,6.95382,22.8468,-17.2386,17.6723,0.218948,0.27868,0.619416,0.391223,3.8534,0.9,0.136494,0.0629469,0.0713796,0.92862
685,749.173,1,5.27659,0.635992,20.5365,6.89767,23.2015,-17.597,18.1393,0.219304,0.272926,0.602857,0.386369,3.95444,0.9,0.135911,0.0629617,0.0713992,0.928601
686,754.727,1,5.27769,0.626737,20.8677,6.8823,23.5074,-17.6877,18.3053,0.218246,0.282748,0.629912,0.392069,3.9565,0.9,0.137415,0.0631793,0.0713653,0.928635
687,751.232,1,5.28255,0.635816,20.8881,7.04151,23.8102,-18.2222,18.7885,0.221437,0.262555,0.641799,0.360044,4.01416,0.9,0.136467,0.0622162,0.0713863,0.928614
688,755.686,1,5.29957,0.628883,20.6689,6.87667,23.876,-18.5623,19.3121,0.217775,0.268175,0.595491,0.325443,4.21782,0.9,0.142209,0.0638456,0.0713868,0.928613
689,746.527,1,5.29935,0.621186,20.479,7.50941,23.6123,-18.0576,18.8453,0.217194,0.267384,0.638208,0.313034,4.16269,0.9,0.135177,0.0641274,0.0713943,0.928606
690,761.077,1,5.26995,0.621576,20.4864,7.32103,23.2213,-18.3478,19.1475,0.225201,0.271163,0.676331,0.313025,4.16192,0.9,0.136286,0.0668012,0.0713986,0.928601
691,750.502,1,5.27321,0.638758,20.8693,6.86582,22.9247,-17.5893,18.3172,0.224445,0.276168,0.617648,0.32202,3.9665,0.9,0.134514,0.0670024,0.0714027,0.928597
692,752.989,1,5.28128,0.612724,20.6333,6.79418,22.599,-17.0644,17.8563,0.221042,0.285124,0.602269,0.33452,3.87295,0.9,0.134831,0.0642415,0.0713498,0.92865
693,751.566,1,5.28088,0.622274,20.5033,7.03469,22.0184,-16.9027,17.7094,0.219222,0.282119,0.605786,0.328066,3.86651,0.9,0.138858,0.0639128,0.071353,0.928647
694,749.66,1,5.2679,0.613074,20.4434,6.75316,21.2085,-17.4048,17.9619,0.214064,0.264404,0.543935,0.358211,3.90681,0.9,0.137919,0.0658018,0.0713822,0.928618
695,749.283,1,5.28781,0.626589,20.9719,6.68465,22.0984,-16.6906,17.3453,0.215509,0.27174,0.591811,0.343852,3.81729,0.9,0.134494,0.0650768,0.0713145,0.928685
696,740.721,1,5.28819,0.601044,20.9349,6.55983,21.4596,-16.6887,17.3781,0.217074,0.276281,0.533755,0.34721,3.79079,0.9,0.135414,0.0627988,0.0713353,0.928665
697,747.14,1,5.27039,0.624776,20.9551,6.58915,21.8771,-16.7187,17.447,0.214348,0.279801,0.530246,0.345081,3.82397,0.9,0.134962,0.0667211,0.0713926,0.928607
698,748.882,1,5.29285,0.642547,21.0339,6.57841,21.4856,-16.8928,17.4271,0.216566,0.27925,0.50446,0.334817,3.75979,0.9,0.135855,0.0674544,0.0713977,0.928602
699,755.15,1,5.29403,0.650621,20.944,6.57524,21.1564,-17.4031,18.1338,0.212896,0.270609,0.477107,0.324781,3.97321,0.9,0.137706,0.0688864,0.0714092,0.928591
700,746.893,1,5.24623,0.660269,21.1854,6.40007,21.3776,-17.2184,17.7933,0.216069,0.257029,0.456452,0.300631,3.86486,0.9,0.138737,0.0663082,0.0713863,0.928614
701,744.207,1,5.26502,0.653578,21.1248,6.03392,21.5527,-17.0849,17.7563,0.211584,0.252835,0.482843,0.304833,3.80956,0.9,0.141172,0.0658986,0.0713987,0.928601
702,748.654,1,5.25254,0.646433,21.4853,6.07299,21.8854,-17.7642,18.342,0.213411,0.246482,0.483838,0.308969,3.98264,0.9,0.141266,0.0665219,0.0711933,0.928807
703,749.522,1,5.27054,0.632528,21.7403,5.80486,22.5601,-17.8088,18.4493,0.213297,0.249277,0.510517,0.318509,3.96174,0.9,0.139955,0.0660585,0.0710946,0.928905
704,750.509,1,5.22549,0.641257,21.8945,5.6507,22.62,-17.6016,18.1708,0.212655,0.248994,0.502757,0.332531,3.91933,0.9,0.13526,0.0689829,0.0713153,0.928685
705,753.305,1,5.25695,0.612696,21.8796,5.70384,23.0197,-17.4321,18.0475,0.213637,0.255859,0.52123,0.351323,3.88966,0.9,0.136658,0.0681732,0.0713775,0.928622
706,745.293,1,5.2638,0.62181,22.2286,5.94179,23.5311,-18.3776,19.0028,0.219031,0.261207,0.501976,0.401889,4.07702,0.9,0.131978,0.0654935,0.0714135,0.928586
707,743.805,1,5.29262,0.626082,21.7432,6.17273,22.9247,-17.9039,18.4706,0.217311,0.267522,0.510573,0.405236,3.93601,0.9,0.133407,0.0648862,0.0714082,0.928592
708,740.094,1,5.27475,0.647252,21.5398,6.11016,23.0683,-17.2085,17.7811,0.215467,0.266877,0.514158,0.367108,3.88917,0.9,0.134699,0.0629986,0.0714103,0.92859
709,740.495,1,5.29568,0.63949,21.4164,6.25688,22.8048,-16.708,17.2526,0.215316,0.26144,0.515958,0.341207,3.78626,0.9,0.137275,0.0623939,0.0713985,0.928601
710,742.631,1,5.29798,0.632143,20.8744,6.61034,22.1168,-17.6817,18.2505,0.212969,0.267953,0.533402,0.359393,3.97151,0.9,0.13639,0.0630569,0.0714059,0.928594
711,752.085,1,5.27075,0.634767,21.1929,6.21813,22.5732,-17.0269,17.4375,0.20969,0.273265,0.502963,0.376625,3.74481,0.9,0.138487,0.0658087,0.0713869,0.928613
712,744.172,1,5.28792,0.66289,21.4712,6.28378,23.577,-17.6338,18.2153,0.216438,0.263916,0.492598,0.360025,3.95021,0.9,0.1355,0.0655036,0.0713655,0.928635
713,747.784,1,5.27313,0.642093,21.4225,6.10737,23.4253,-17.3015,17.951,0.217022,0.26372,0.480517,0.330436,3.87103,0.9,0.13864,0.0655951,0.0713846,0.928615
714,751.593,1,5.2644,0.668111,21.4861,6.07799,23.6949,-17.7014,18.3822,0.213331,0.27946,0.509661,0.316244,3.99393,0.9,0.138849,0.0662132,0.0713813,0.928619
715,751.066,1,5.27962,0.629868,21.2424,6.18565,23.7139,-16.5344,17.1055,0.217133,0.2788,0.535547,0.316238,3.74751,0.9,0.138115,0.0656083,0.0713858,0.928614
716,744.217,1,5.26966,0.6373,21.2161,6.16203,24.0821,-17.4335,17.9523,0.217878,0.259756,0.561159,0.32932,3.89214,0.9,0.140718,0.0623279,0.0709991,0.929001
717,754.164,1,5.2898,0.635837,21.2504,6.63981,24.1104,-17.4316,17.9352,0.217382,0.264794,0.601025,0.344315,3.87672,0.9,0.138721,0.0647305,0.0710155,0.928985
718,747.232,1,5.30043,0.599069,20.9878,6.78511,24.1835,-16.7598,17.2737,0.209493,0.270244,0.621852,0.326948,3.70623,0.9,0.136604,0.0644402,0.0713882,0.928612
719,746.183,1,5.31547,0.60153,21.2804,6.43919,24.6038,-15.5157,16.3241,0.20692,0.258681,0.588816,0.322926,3.64822,0.9,0.136876,0.0658368,0.0712794,0.928721
720,749.456,1,5.2832,0.618013,21.398,6.12556,24.8422,-16.2735,17.0231,0.216967,0.267313,0.611101,0.320165,3.73816,0.9,0.140143,0.0629561,0.0714024,0.928598
721,752.51,1,5.27802,0.630714,21.3106,6.26587,25.0645,-16.0244,16.6313,0.215648,0.290792,0.625933,0.33227,3.65177,0.9,0.14495,0.0621554,0.0713674,0.928633
722,760.348,1,5.25298,0.634485,21.2302,6.44855,24.7081,-17.3061,18.1074,0.216365,0.289591,0.599985,0.351101,3.91011,0.9,0.140724,0.0651412,0.0713845,0.928616
723,760.052,1,5.26302,0.642828,21.0796,6.4212,24.1148,-17.4181,17.9773,0.218232,0.285763,0.568887,0.353541,3.9328,0.9,0.14156,0.0652136,0.0713075,0.928692
724,765.395,1,5.27914,0.65048,21.3826,6.25713,24.3102,-18.2763,18.8668,0.216699,0.270535,0.613655,0.315362,4.03211,0.9,0.141161,0.0673881,0.0713795,0.928621
725,759.864,1,5.2854,0.65884,21.4337,6.19913,24.2354,-17.201,17.9055,0.213453,0.252196,0.647641,0.308554,3.88012,0.9,0.138463,0.0678101,0.0713822,0.928618
726,751.455,1,5.27392,0.63844,21.6018,6.39662,23.9334,-18.1055,18.7515,0.220647,0.271394,0.618461,0.338371,4.01252,0.9,0.13502,0.0671979,0.0713982,0.928602
727,753.873,1,5.25688,0.636172,21.6592,5.96071,24.192,-17.3736,18.015,0.215191,0.260897,0.605915,0.330702,3.89265,0.9,0.140568,0.0654646,0.0713966,0.928603
728,741.826,1,5.2555,0.645909,21.4729,5.84461,24.0797,-18.2189,18.7404,0.218316,0.264111,0.579211,0.343814,4.03008,0.9,0.136847,0.0635653,0.0713956,0.928604
729,743.183,1,5.23437,0.636253,21.3112,5.95083,24.2716,-17.7575,18.232,0.215921,0.27275,0.615111,0.354872,3.9145,0.9,0.137517,0.0628833,0.0714171,0.928583
730,743.61,1,5.27837,0.628589,21.2248,5.83243,23.6748,-17.7284,18.3691,0.211111,0.260618,0.618066,0.340783,3.99655,0.9,0.140392,0.0619575,0.0714129,0.928587
731,751.526,1,5.26663,0.630715,21.1292,6.20006,23.648,-18.0961,18.7797,0.211206,0.243996,0.657305,0.348228,4.06021,0.9,0.140243,0.0644858,0.0714104,0.92859
732,746.943,1,5.28031,0.630565,21.0498,6.41095,23.1739,-17.2949,18.0158,0.214371,0.241915,0.664791,0.337324,3.90807,0.9,0.137362,0.0636025,0.0714053,0.928595
733,745.616,1,5.2822,0.640265,20.919,6.63674,22.9177,-17.5435,18.3211,0.218438,0.245959,0.655889,0.343842,3.99006,0.9,0.135955,0.0638371,0.0713998,0.9286
734,752.667,1,5.28112,0.626741,20.7586,6.65522,22.7389,-17.5754,18.2012,0.214009,0.237315,0.703914,0.317352,3.91849,0.9,0.139232,0.0652617,0.0714014,0.928599
735,751.562,1,5.27256,0.624778,20.9796,6.56689,21.9895,-17.3964,18.1742,0.216646,0.22904,0.681258,0.296062,3.92757,0.9,0.139762,0.06637,0.0714057,0.928594
736,754.426,1,5.31318,0.630341,21.2042,6.18987,22.0762,-16.6006,17.3297,0.210892,0.227494,0.649348,0.286248,3.7807,0.9,0.140232,0.0663457,0.0713609,0.928639
737,759.567,1,5.32009,0.629646,21.5192,6.42867,22.3191,-17.1357,17.7307,0.212339,0.250678,0.646478,0.281093,3.84601,0.9,0.136638,0.0709951,0.0713483,0.928652
738,759.58,1,5.29174,0.631265,21.4553,6.29502,22.2904,-17.313,18.0792,0.209225,0.246904,0.689612,0.289743,3.925,0.9,0.134495,0.0707086,0.0714002,0.9286
739,757.561,1,5.29681,0.62243,20.9826,6.71704,21.9352,-17.1325,17.8738,0.208683,0.242681,0.665318,0.297497,3.87221,0.9,0.138974,0.06728,0.0714006,0.928599
740,751.47,1,5.26872,0.614125,21.1762,6.34839,22.255,-17.2876,18.0338,0.215026,0.230711,0.601192,0.312746,3.90511,0.9,0.139282,0.0671101,0.07141,0.92859
741,748.489,1,5.31625,0.623388,21.266,6.37738,22.4869,-16.2642,16.8638,0.211577,0.228531,0.590577,0.307896,3.66988,0.9,0.136214,0.0679762,0.071406,0.928594
742,742.603,1,5.29452,0.606141,21.2707,6.25785,22.0112,-16.0052,16.6242,0.211429,0.22539,0.55963,0.304714,3.69337,0.9,0.135226,0.0670068,0.0713984,0.928602
743,756.656,1,5.27476,0.620382,21.4337,6.10954,22.6744,-16.1992,16.6833,0.21667,0.234072,0.584286,0.291905,3.63966,0.9,0.138608,0.0690864,0.0714009,0.928599
744,752.668,1,5.24269,0.614907,21.7046,5.77968,23.1334,-16.3779,16.8809,0.220576,0.260749,0.580236,0.304943,3.65487,0.9,0.138439,0.0656321,0.0713955,0.928604
745,746.741,1,5.27387,0.615427,21.6414,6.05263,23.0504,-16.0972,16.6166,0.217843,0.244721,0.618722,0.311607,3.68655,0.9,0.137456,0.0641026,0.0713976,0.928602
746,746.344,1,5.27208,0.611476,21.2084,5.94633,22.1459,-16.5983,17.2397,0.21242,0.248349,0.61109,0.290619,3.72987,0.9,0.140239,0.064272,0.0714003,0.9286
747,748.67,1,5.25965,0.626312,21.676,5.83068,22.6041,-16.5028,17.1034,0.212326,0.24552,0.608145,0.291928,3.76594,0.9,0.141933,0.0644998,0.07136,0.92864
748,741.887,1,5.25185,0.611758,21.605,5.90544,22.6553,-16.8009,17.318,0.210163,0.228516,0.562783,0.297483,3.78861,0.9,0.137377,0.0637728,0.0714164,0.928584
749,744.838,1,5.27691,0.623846,21.578,6.01769,23.3863,-17.0073,17.5658,0.210132,0.226362,0.570587,0.325262,3.79456,0.9,0.138251,0.0645277,0.0714143,0.928586
750,742.828,1,5.26758,0.650541,22.022,5.99996,23.0583,-17.8859,18.4385,0.217782,0.240046,0.56123,0.312674,4.06133,0.9,0.133602,0.0659622,0.0711691,0.928831
751,739.694,1,5.26435,0.650834,22.1073,5.85335,23.6112,-17.6285,18.2448,0.219556,0.240518,0.553372,0.299722,3.9237,0.9,0.135167,0.0654648,0.071256,0.928744
752,742.163,1,5.26305,0.645626,22.3784,5.54222,24.1993,-18.8956,19.5675,0.228157,0.265437,0.551398,0.333464,4.13383,0.9,0.130705,0.0657125,0.0713849,0.928615
753,741.423,1,5.26921,0.649501,22.1924,5.64867,24.132,-19.2408,19.9582,0.222532,0.253572,0.572893,0.309456,4.22339,0.9,0.132747,0.0658778,0.0713964,0.928604
754,742.332,1,5.25844,0.642651,22.1603,5.6349,24.142,-19.0428,19.9866,0.220834,0.257405,0.603619,0.333862,4.29613,0.9,0.132006,0.065801,0.0713934,0.928607
755,745.916,1,5.27218,0.648188,22.3253,5.47473,24.4734,-18.9813,19.6557,0.220329,0.263114,0.555653,0.342458,4.18669,0.9,0.133382,0.0658574,0.0714095,0.92859
756,745.021,1,5.25919,0.620251,21.9668,6.04359,23.6863,-18.5758,19.1674,0.218267,0.263208,0.553751,0.370509,4.10642,0.9,0.128872,0.0678174,0.0714011,0.928599
757,749.369,1,5.24717,0.613396,21.7404,6.16413,23.5622,-18.3391,18.9204,0.212771,0.276176,0.563716,0.371465,4.06269,0.9,0.131834,0.0669121,0.0714058,0.928594
758,754.854,1,5.25616,0.610484,21.4762,5.88693,22.8177,-16.8073,17.2974,0.211996,0.266407,0.570186,0.365422,3.74617,0.9,0.137245,0.0676876,0.0713792,0.928621
759,752.718,1,5.2679,0.611993,21.5241,6.30574,22.9829,-17.4006,17.9893,0.209282,0.270527,0.501614,0.371778,3.90746,0.9,0.132001,0.0699795,0.0712765,0.928724
760,755.307,1,5.27199,0.641378,21.2864,6.16763,22.9399,-17.5615,18.025,0.213613,0.278254,0.525363,0.36853,3.86497,0.9,0.136405,0.0682371,0.0713951,0.928605
761,750.459,1,5.25072,0.628113,21.501,6.44078,23.5428,-17.123,17.48,0.212223,0.27498,0.531703,0.366076,3.75989,0.9,0.13201,0.0686934,0.0714151,0.928585
762,749.665,1,5.28155,0.664262,21.9407,6.12927,24.3874,-16.8253,17.53,0.215941,0.266295,0.48773,0.324564,3.86679,0.9,0.135548,0.0686088,0.0714169,0.928583
763,744.816,1,5.29996,0.652704,21.4903,6.3362,23.7778,-16.6144,17.4229,0.213966,0.258676,0.485468,0.319455,3.81408,0.9,0.13563,0.068976,0.0714173,0.928583
764,749.97,1,5.26634,0.625907,21.6889,5.97283,24.0978,-17.2748,17.8982,0.214056,0.273412,0.505747,0.353662,3.85453,0.9,0.134593,0.0695647,0.0714083,0.928592
765,753.109,1,5.30178,0.627369,21.631,5.90779,23.6086,-17.1972,17.7461,0.207944,0.254078,0.527933,0.348366,3.8298,0.9,0.133909,0.0693654,0.0714093,0.928591
766,753.399,1,5.27972,0.624367,21.4781,6.0886,23.043,-16.9393,17.6753,0.210434,0.256057,0.483871,0.327692,3.9031,0.9,0.137235,0.0692879,0.0714059,0.928594
767,752.615,1,5.27268,0.638622,21.6366,6.06857,23.6264,-17.1546,17.7657,0.208932,0.241123,0.506391,0.322137,3.90507,0.9,0.140662,0.0661685,0.0713965,0.928604
768,752.261,1,5.28186,0.621218,22.0934,5.8255,24.1751,-16.3606,16.916,0.211779,0.253522,0.493828,0.352628,3.70137,0.9,0.13969,0.0677622,0.0713644,0.928636
769,757.959,1,5.27854,0.618636,22.1988,5.77149,23.1611,-17.2422,17.716,0.210999,0.264599,0.517293,0.343142,3.80046,0.9,0.144054,0.06732,0.0714165,0.928583
770,746.112,1,5.27009,0.615288,21.9131,5.77234,23.089,-16.4451,17.1624,0.210261,0.250811,0.476252,0.316492,3.8017,0.9,0.139698,0.0664697,0.0714164,0.928584
771,753.442,1,5.26992,0.624613,21.4336,5.94837,22.8556,-18.2582,19.0858,0.213849,0.257191,0.469947,0.327197,4.14599,0.9,0.140369,0.067636,0.0713519,0.928648
