iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1282,435.045,1,6.6128,0.619117,25.3696,7.78489,30.3644,0.268,0.210743,0.278377,0.686107,0.355505,0.760744,0.353024,0.0577183
1283,445.55,1,6.57977,0.609003,25.5592,7.60298,30.8817,0.268,0.208451,0.271328,0.668804,0.3543,0.749439,0.354683,0.060119
1284,436.274,1,6.56972,0.62776,25.4123,7.37592,30.1139,0.268,0.212617,0.264458,0.652011,0.345329,0.790555,0.351118,0.0611325
1285,437.025,1,6.56165,0.617354,25.4862,7.62634,29.7014,0.268,0.21142,0.262362,0.709423,0.336585,0.795958,0.348364,0.0596636
1286,439.871,1,6.60051,0.600835,25.3135,7.62434,31.5706,0.268,0.211493,0.255719,0.705975,0.328063,0.777976,0.352879,0.0608043
1287,440.631,1,6.58654,0.610253,25.5444,7.81574,31.2532,0.268,0.214309,0.258915,0.729004,0.319756,0.775961,0.354441,0.0607471
1288,441.944,1,6.60981,0.592882,25.168,8.00095,31.0615,0.268,0.214038,0.25236,0.785166,0.313053,0.742157,0.351573,0.0592089
1289,436.309,1,6.63087,0.613706,25.4353,8.01316,30.9269,0.268,0.214954,0.253554,0.807944,0.305126,0.690178,0.355771,0.0577097
1290,446.178,1,6.58861,0.63222,25.2701,8.11943,30.6007,0.268,0.216967,0.253819,0.806967,0.2974,0.671416,0.354023,0.0591218
1291,445.043,1,6.61742,0.623289,25.3905,7.95327,30.8371,0.268,0.211884,0.247393,0.804267,0.29796,0.706374,0.352872,0.0612364
1292,428.276,1,6.63598,0.642916,25.5911,7.88621,31.3912,0.268,0.214295,0.241128,0.783903,0.290415,0.702168,0.356676,0.0596858
1293,429.581,1,6.58118,0.630478,25.5795,7.74435,31.2819,0.268,0.209443,0.235023,0.764054,0.283062,0.748839,0.34895,0.060532
1294,446.181,1,6.61885,0.640394,25.6139,7.7631,31.554,0.268,0.209943,0.249836,0.751436,0.275894,0.745115,0.351458,0.0628119
1295,448.791,1,6.66746,0.624134,26.1638,7.73927,32.1013,0.268,0.215168,0.249001,0.73241,0.280601,0.747458,0.35437,0.0625223
1296,452.176,1,6.62431,0.628891,25.8724,7.94377,33.2987,0.268,0.219051,0.265524,0.713865,0.320222,0.786837,0.355645,0.0636005
1297,448.586,1,6.65352,0.623189,25.7498,8.19804,33.692,0.268,0.215896,0.267776,0.734241,0.313458,0.804409,0.359045,0.062195
1298,447.266,1,6.64709,0.640965,25.3291,7.72508,33.0536,0.268,0.222185,0.26653,0.715649,0.305521,0.784429,0.360495,0.0606771
1299,436.037,1,6.61067,0.642891,25.3791,7.52911,32.3785,0.268,0.216559,0.263401,0.697529,0.297785,0.796327,0.360146,0.0591407
1300,436.553,1,6.62418,0.608804,25.8369,7.23435,32.6161,0.268,0.211075,0.268227,0.679867,0.307058,0.827419,0.354825,0.0608233
1301,442.256,1,6.6185,0.610063,25.722,7.57262,32.3844,0.268,0.209502,0.275738,0.662652,0.306821,0.811045,0.358192,0.060467
1302,439.69,1,6.64066,0.596243,25.5794,7.57222,32.1342,0.268,0.206522,0.268756,0.692335,0.309474,0.835636,0.360181,0.0596466
1303,442.407,1,6.62512,0.632378,26.0149,7.13417,31.6962,0.268,0.208207,0.284016,0.674804,0.340422,0.834647,0.358396,0.0583774
1304,438.536,1,6.615,0.62295,25.8603,7.51622,31.3377,0.268,0.210378,0.277151,0.663061,0.331802,0.829609,0.356474,0.0602459
1305,430.395,1,6.61754,0.639592,26.2054,7.07302,31.0104,0.268,0.209431,0.274525,0.660481,0.323401,0.83538,0.355056,0.0593812
1306,430.635,1,6.60922,0.6374,25.9064,7.33453,31.1751,0.268,0.209976,0.290798,0.643757,0.360858,0.887952,0.357905,0.0593903
1307,438.016,1,6.5938,0.611703,26.0185,7.22657,31.73,0.268,0.209471,0.283435,0.64763,0.351721,0.889995,0.354763,0.062272
1308,438.428,1,6.60834,0.627217,26.2642,7.05756,31.9703,0.268,0.211847,0.276258,0.631232,0.342815,0.831039,0.35613,0.0613677
1309,446.78,1,6.60506,0.653932,26.3274,7.3104,31.5315,0.268,0.213372,0.269263,0.646713,0.357349,0.851232,0.355714,0.0618505
1310,450.648,1,6.61544,0.637953,26.6168,7.16048,32.6696,0.268,0.212495,0.271503,0.673984,0.348301,0.804189,0.35502,0.0624643
1311,450.204,1,6.59927,0.635942,26.2385,7.24209,32.1392,0.268,0.211678,0.279699,0.656919,0.339482,0.798494,0.348916,0.0629313
1312,444.492,1,6.5894,0.665557,25.8564,7.41419,31.5602,0.268,0.211202,0.272617,0.664751,0.342241,0.768921,0.355503,0.0613378
1313,446.103,1,6.58829,0.631187,25.9236,7.62457,30.3712,0.268,0.209869,0.265714,0.660247,0.333575,0.730729,0.352748,0.0615008
1314,447.759,1,6.57695,0.616615,26.0034,7.39814,30.8554,0.268,0.209349,0.258986,0.650909,0.365807,0.704893,0.351041,0.0599436
1315,463.55,1,6.59614,0.639542,26.1604,7.03726,31.3929,0.268,0.211556,0.268926,0.634592,0.376239,0.594151,0.36127,0.0619319
1316,456.032,1,6.57492,0.649758,26.3903,7.12597,29.7407,0.268,0.215101,0.276112,0.646732,0.366712,0.585521,0.358039,0.0603637
1317,455.51,1,6.59604,0.624073,26.2778,7.13112,30.9079,0.268,0.209654,0.279494,0.66924,0.41092,0.664583,0.355144,0.0600446
1318,446.947,1,6.59557,0.61098,26.2476,7.22639,31.0535,0.268,0.207971,0.272417,0.652294,0.410065,0.697414,0.35119,0.0603037
1319,450.01,1,6.55528,0.613033,25.8226,6.95026,29.4738,0.268,0.212946,0.272982,0.635778,0.399682,0.67863,0.34712,0.0600812
1320,444.906,1,6.57016,0.630914,25.8028,7.11953,28.6107,0.268,0.213658,0.270834,0.619679,0.392513,0.752719,0.355931,0.05856
1321,446.285,1,6.56316,0.647791,25.8074,7.22768,29.5144,0.268,0.21491,0.272115,0.608304,0.405935,0.756664,0.353393,0.0576083
1322,434.917,1,6.54108,0.644634,25.6257,7.30973,30.9232,0.268,0.213966,0.265514,0.63626,0.400694,0.827856,0.351021,0.0586399
1323,439.627,1,6.58818,0.645227,25.5952,7.59747,31.7072,0.268,0.21682,0.277682,0.627343,0.404954,0.803177,0.359768,0.0571551
1324,440.685,1,6.60474,0.647875,25.6497,7.60001,31.84,0.268,0.21133,0.27502,0.621002,0.409736,0.712142,0.358877,0.0571788
1325,437.985,1,6.59574,0.626856,25.4144,8.05431,32.7954,0.268,0.212611,0.282004,0.615457,0.417848,0.730981,0.356513,0.0572939
1326,448.406,1,6.60739,0.623459,25.3459,8.29105,32.0188,0.268,0.209471,0.274863,0.599873,0.435334,0.707132,0.353737,0.0597608
1327,447.149,1,6.59626,0.637842,25.7599,7.92184,31.0044,0.268,0.211921,0.272594,0.584684,0.443895,0.741572,0.35818,0.0603773
1328,451.066,1,6.57067,0.638005,25.9816,7.6687,32.7588,0.268,0.206555,0.283927,0.585941,0.446563,0.719213,0.350314,0.0600898
1329,445.052,1,6.60989,0.631511,26.1544,7.60174,31.8508,0.268,0.203044,0.281184,0.571105,0.478422,0.772539,0.348588,0.0592045
1330,438.813,1,6.61878,0.647552,26.4323,7.54212,30.0273,0.268,0.209519,0.274065,0.569859,0.466308,0.748345,0.359341,0.0578879
1331,446.246,1,6.611,0.630802,26.3371,7.20871,30.0169,0.268,0.208546,0.280466,0.595161,0.454501,0.738999,0.358438,0.0580205
1332,449.486,1,6.59553,0.637356,26.235,7.12112,30.7376,0.268,0.208092,0.273364,0.580091,0.459396,0.709544,0.357732,0.058715
1333,450.367,1,6.6099,0.644571,26.275,7.30151,29.9501,0.268,0.206613,0.278466,0.565403,0.447764,0.7558,0.357809,0.0602271
1334,454.245,1,6.59816,0.615656,25.85,7.58619,30.092,0.268,0.202237,0.278446,0.552615,0.446088,0.801425,0.35131,0.0647515
1335,456.876,1,6.56363,0.62819,25.8806,7.05675,28.7571,0.268,0.205665,0.294802,0.538622,0.466005,0.790938,0.352233,0.064542
1336,446.495,1,6.59566,0.652306,26.1483,7.38771,28.4399,0.268,0.208958,0.287337,0.543267,0.454205,0.824541,0.353957,0.0629078
1337,452.098,1,6.60917,0.66033,26.2326,7.43625,28.4361,0.268,0.209665,0.295095,0.58125,0.442704,0.825357,0.353748,0.0630422
1338,449.383,1,6.56263,0.646428,26.2864,6.88927,29.0618,0.268,0.212321,0.287623,0.566533,0.431495,0.825813,0.351072,0.0631869
1339,464.435,1,6.63251,0.637618,26.1848,7.41172,29.2978,0.268,0.212033,0.289086,0.56818,0.426133,0.790429,0.354991,0.0652868
1340,450.815,1,6.60446,0.617415,26.2757,7.27264,28.731,0.268,0.212199,0.281766,0.598334,0.415343,0.743626,0.348399,0.0636337
1341,449.745,1,6.57975,0.615385,26.3834,7.242,30.1681,0.268,0.212169,0.274632,0.597111,0.408001,0.766649,0.352096,0.0620369
1342,450.044,1,6.59383,0.629023,26.1477,7.29347,30.797,0.268,0.212904,0.267678,0.604986,0.40777,0.79848,0.35402,0.0626832
1343,450.245,1,6.6068,0.621783,26.2572,7.24251,29.4517,0.268,0.211534,0.283319,0.622452,0.404159,0.821439,0.35331,0.0617328
1344,444.884,1,6.67529,0.613987,26.8426,7.46977,30.0273,0.268,0.220089,0.282099,0.615662,0.393926,0.752756,0.357848,0.0601697
1345,444.485,1,6.65544,0.617646,26.7524,7.32932,30.7512,0.268,0.215405,0.280434,0.600073,0.383951,0.806241,0.355892,0.0601881
1346,452.272,1,6.67643,0.657621,26.4787,7.66923,30.5769,0.268,0.212807,0.273333,0.584879,0.38914,0.817813,0.358115,0.0637486
1347,447.354,1,6.67717,0.616799,25.8915,8.12451,30.44,0.268,0.207419,0.2686,0.602279,0.379287,0.839994,0.352808,0.0635216
1348,442.643,1,6.61523,0.619785,25.3387,8.1499,29.7497,0.268,0.208708,0.276825,0.635494,0.384686,0.807495,0.352432,0.0619132
1349,455.728,1,6.63286,0.610011,25.3455,8.11531,29.6217,0.268,0.208486,0.289884,0.619403,0.376523,0.78438,0.357093,0.0621207
1350,444.712,1,6.58286,0.626652,25.6535,7.67445,29.3588,0.268,0.209932,0.28436,0.608054,0.409347,0.861649,0.353163,0.0614968
1351,441.153,1,6.59117,0.626626,25.8257,7.71049,29.4688,0.268,0.207878,0.279448,0.592658,0.398982,0.819169,0.344313,0.0623529
1352,445.593,1,6.62854,0.618087,25.4896,8.32585,28.5671,0.268,0.208314,0.29697,0.600071,0.38888,0.874114,0.35547,0.062912
1353,441.438,1,6.61437,0.622546,25.3043,7.93049,28.3455,0.268,0.209368,0.289451,0.584877,0.379033,0.858219,0.356079,0.0621003
1354,450.325,1,6.62131,0.623237,25.2311,8.52781,27.4998,0.268,0.212273,0.293697,0.618589,0.380039,0.835022,0.353599,0.06108
1355,440.99,1,6.61993,0.61657,24.7149,8.45791,27.8985,0.268,0.210738,0.286902,0.630162,0.373391,0.841209,0.358205,0.0595334
1356,450.364,1,6.61054,0.619404,25.0924,8.55339,28.9416,0.268,0.210813,0.296001,0.652291,0.393381,0.851629,0.357883,0.0615424
1357,446.611,1,6.60788,0.594418,24.9934,8.31224,29.2749,0.268,0.206424,0.301696,0.635775,0.385696,0.855007,0.354052,0.0609236
1358,435.259,1,6.60314,0.622407,24.9156,8.45293,30.1601,0.268,0.208602,0.322773,0.619676,0.37593,0.858047,0.353033,0.059381
1359,432.086,1,6.59749,0.614679,24.9992,8.47972,29.717,0.268,0.203644,0.3146,0.603986,0.375753,0.8568,0.352536,0.0593514
1360,444.11,1,6.60526,0.623392,25.3482,8.42268,30.4208,0.268,0.209827,0.314524,0.609885,0.380236,0.857961,0.35271,0.0604798
1361,438.179,1,6.60766,0.662227,24.5133,8.87262,28.1476,0.268,0.210171,0.30656,0.608878,0.370608,0.856589,0.351986,0.0612567
1362,447.224,1,6.63043,0.636286,24.6702,8.76341,27.7893,0.268,0.205174,0.302908,0.603653,0.361224,0.817237,0.350169,0.061636
1363,446.784,1,6.64461,0.644834,24.8335,9.27876,28.3105,0.268,0.210782,0.295238,0.667287,0.361561,0.817185,0.354234,0.0605499
1364,439.318,1,6.61547,0.639577,25.1027,8.4899,28.5967,0.268,0.209908,0.287762,0.650391,0.357421,0.810984,0.352063,0.0597701
1365,433.286,1,6.59552,0.644202,24.9467,8.45706,28.7122,0.268,0.215307,0.280476,0.633923,0.352228,0.855314,0.352885,0.0589257
1366,441.719,1,6.62058,0.640546,25.1774,8.30623,28.8732,0.268,0.209855,0.278129,0.649702,0.370792,0.870534,0.359395,0.0598702
1367,439.819,1,6.57754,0.614606,24.9972,8.23243,28.4566,0.268,0.214001,0.2826,0.671497,0.385916,0.883275,0.351354,0.0594577
1368,443.746,1,6.59757,0.606802,25.3384,7.73571,28.1269,0.268,0.210564,0.275445,0.670483,0.386482,0.860321,0.351845,0.0602241
1369,445.579,1,6.56393,0.62272,25.2923,7.60396,27.9558,0.268,0.212919,0.277743,0.653506,0.385388,0.849208,0.350205,0.0622484
1370,435.937,1,6.58011,0.639207,25.3666,7.62377,29.0463,0.268,0.210713,0.272467,0.636959,0.37563,0.875082,0.345207,0.061539
1371,440.082,1,6.62887,0.668781,25.7468,7.87301,29.4897,0.268,0.209973,0.301921,0.620831,0.402701,0.896937,0.354135,0.06094
1372,434.34,1,6.65622,0.620244,25.9572,7.65342,30.0983,0.268,0.208048,0.306274,0.605111,0.392504,0.853462,0.361259,0.059397
1373,438.584,1,6.62724,0.619602,25.93,7.84114,29.8506,0.268,0.209979,0.301631,0.589789,0.388576,0.858066,0.353059,0.0605487
1374,442.617,1,6.6001,0.626785,25.7461,7.88424,30.328,0.268,0.209313,0.293994,0.574856,0.400417,0.892477,0.347962,0.0645315
1375,447.154,1,6.63226,0.609219,25.764,8.08932,30.7528,0.268,0.212806,0.29974,0.5603,0.390278,0.874128,0.352458,0.0634829
1376,453.764,1,6.61042,0.599545,25.544,8.0154,29.3098,0.268,0.21107,0.292359,0.546113,0.380396,0.85496,0.351504,0.0645627
1377,456.124,1,6.61238,0.607296,25.5148,8.19799,29.534,0.268,0.206185,0.29811,0.54582,0.399937,0.836679,0.351238,0.0634474
1378,444.983,1,6.59683,0.635694,26.118,7.57697,30.8482,0.268,0.213203,0.294274,0.597368,0.403388,0.872204,0.357217,0.0618408
1379,432.615,1,6.61586,0.623613,26.2233,7.43027,30.051,0.268,0.207805,0.286823,0.582242,0.410531,0.90166,0.357819,0.0605154
1380,430.042,1,6.6125,0.632387,26.2721,7.72913,30.7127,0.268,0.204032,0.291734,0.569395,0.406334,0.879176,0.351977,0.059294
1381,440.807,1,6.62996,0.642511,25.9915,7.95427,31.6984,0.268,0.202268,0.284347,0.602215,0.396045,0.891227,0.354807,0.0627476
1382,444.889,1,6.63162,0.614981,26.3114,7.38966,32.318,0.268,0.200893,0.277147,0.61488,0.386017,0.882637,0.356866,0.0634178
1383,437.371,1,6.61582,0.630471,26.1098,7.32316,32.0498,0.268,0.201768,0.27013,0.618124,0.380545,0.888843,0.352013,0.0626496
1384,443.078,1,6.58546,0.638951,26.4688,7.03874,32.2928,0.268,0.205822,0.276926,0.615759,0.381951,0.872598,0.350794,0.0635812
1385,445.612,1,6.58354,0.621534,26.2904,7.0457,32.3286,0.268,0.208292,0.273825,0.602819,0.399765,0.841426,0.355074,0.0619713
1386,442.986,1,6.57962,0.637685,26.4696,7.24168,31.619,0.268,0.203018,0.270978,0.635277,0.411984,0.835873,0.351129,0.0617374
1387,443.304,1,6.62124,0.646439,26.3554,7.34334,31.9228,0.268,0.203563,0.281906,0.619192,0.407428,0.865505,0.352602,0.0628167
1388,431.029,1,6.59671,0.625623,26.3882,7.05288,31.5434,0.268,0.205553,0.284753,0.603513,0.397112,0.889192,0.354171,0.0612261
1389,433.945,1,6.56473,0.622338,26.6788,6.90535,32.9611,0.268,0.204728,0.291837,0.588232,0.421796,0.906582,0.351125,0.0626611
1390,435.69,1,6.57252,0.618233,26.6232,6.85667,32.9584,0.268,0.204179,0.28715,0.573338,0.411116,0.911687,0.351099,0.0617144
1391,437.832,1,6.60935,0.611743,26.9204,6.83135,32.4373,0.268,0.200869,0.27988,0.55882,0.400706,0.885853,0.355989,0.0629523
1392,451.789,1,6.58953,0.624823,26.5044,7.27511,31.7813,0.268,0.204791,0.272793,0.598072,0.39056,0.876814,0.352255,0.0634099
1393,453.976,1,6.62746,0.631965,26.5418,7.50673,32.4985,0.268,0.202341,0.265886,0.582928,0.387419,0.871656,0.349478,0.0669365
1394,453.708,1,6.59632,0.632157,26.7721,7.19646,33.2165,0.268,0.198301,0.263688,0.597692,0.377609,0.861222,0.350634,0.0665076
1395,452.183,1,6.60108,0.600472,26.3475,7.22552,32.5277,0.268,0.208849,0.261241,0.582558,0.379556,0.854629,0.355429,0.065372
1396,457.356,1,6.56733,0.656269,25.9257,7.44859,31.2954,0.268,0.206278,0.276017,0.567807,0.399231,0.838484,0.349358,0.0663654
1397,451.461,1,6.59076,0.653105,25.6178,7.40272,30.6461,0.268,0.207039,0.290316,0.55343,0.389122,0.834765,0.354505,0.064685
1398,451.196,1,6.58157,0.59221,25.4225,7.41852,31.9969,0.268,0.201797,0.290247,0.606838,0.37927,0.846392,0.351851,0.0647281
1399,451.674,1,6.59618,0.603787,25.8734,7.36373,31.791,0.268,0.205942,0.293178,0.608231,0.39219,0.844207,0.355271,0.0630892
1400,452.618,1,6.56813,0.644606,25.9397,7.07796,31.0076,0.268,0.205709,0.297378,0.59283,0.407462,0.877418,0.352381,0.0628175
1401,451.005,1,6.57418,0.648804,25.7316,7.3307,30.8285,0.268,0.202163,0.289848,0.590624,0.430449,0.87848,0.350084,0.0623158
1402,450.083,1,6.59406,0.643887,26.2701,7.6479,32.2386,0.268,0.203181,0.282509,0.588777,0.429993,0.882315,0.35523,0.0640478
1403,452.087,1,6.63269,0.623259,25.7024,8.0243,30.9654,0.268,0.204365,0.275355,0.586556,0.419106,0.836781,0.348706,0.0640455
1404,449.188,1,6.62579,0.642435,25.8504,8.01078,30.677,0.268,0.202218,0.268383,0.625006,0.451303,0.85673,0.351966,0.0624238
1405,444.456,1,6.59386,0.616577,25.8535,7.7294,30.3413,0.268,0.207498,0.264563,0.648237,0.439876,0.857895,0.356571,0.0608432
1406,440.277,1,6.60659,0.628532,25.7156,7.5798,30.2641,0.268,0.207121,0.271274,0.631823,0.428738,0.840439,0.355048,0.0599984
1407,434.608,1,6.60178,0.621089,25.7157,7.76351,30.4318,0.268,0.211715,0.272607,0.615825,0.417882,0.843377,0.351057,0.0584792
1408,440.093,1,6.61219,0.653705,25.1725,7.77985,30.0078,0.268,0.208806,0.293665,0.609126,0.407301,0.834826,0.356601,0.0582565
1409,434.833,1,6.65141,0.642817,25.9585,7.88689,31.6539,0.268,0.210068,0.286229,0.598714,0.408674,0.848714,0.353569,0.057985
1410,451.191,1,6.6537,0.647774,26.7004,7.43376,32.5487,0.268,0.207696,0.296449,0.585853,0.413851,0.85781,0.357041,0.0605584
1411,439.565,1,6.6051,0.642546,26.1801,7.36389,31.4778,0.268,0.213964,0.288943,0.610642,0.403372,0.842405,0.352662,0.0604176
1412,449.768,1,6.58156,0.651921,26.2618,7.69192,29.8712,0.268,0.214951,0.281626,0.617929,0.393158,0.831635,0.356205,0.0624535
1413,432.457,1,6.63236,0.607088,26.0504,7.41564,29.5805,0.268,0.209508,0.285279,0.603721,0.383203,0.836944,0.35448,0.0608721
1414,438.229,1,6.58784,0.648379,25.852,7.3238,29.649,0.268,0.210671,0.279155,0.631941,0.3735,0.763904,0.354245,0.0597365
1415,436.571,1,6.58784,0.620099,26.399,7.22358,30.9234,0.268,0.211772,0.272086,0.61594,0.364043,0.758753,0.351735,0.0600346
1416,439.444,1,6.60128,0.642658,25.7697,7.43468,30.7823,0.268,0.211387,0.265197,0.618223,0.354825,0.740114,0.353569,0.059521
1417,436.668,1,6.61073,0.640628,25.93,7.52232,31.6165,0.268,0.209217,0.258482,0.602569,0.345841,0.76928,0.353751,0.0605766
1418,433.208,1,6.61606,0.625279,25.8256,7.39106,31.5189,0.268,0.211294,0.258744,0.616746,0.337084,0.787736,0.355552,0.0590428
1419,433.021,1,6.59443,0.629209,25.5513,7.56532,31.0619,0.268,0.210261,0.260631,0.638747,0.328549,0.738416,0.352602,0.0583135
1420,450.518,1,6.61989,0.645185,26.0381,7.46406,32.0656,0.268,0.20994,0.270293,0.701088,0.387631,0.769582,0.355717,0.0593058
1421,452.302,1,6.57349,0.648397,25.9352,7.37099,30.9265,0.268,0.206759,0.275574,0.683336,0.377816,0.775885,0.355343,0.0603366
1422,447.945,1,6.5918,0.631166,25.8561,7.27662,31.3083,0.268,0.206459,0.285018,0.690246,0.368249,0.791545,0.353731,0.0592338
1423,442.309,1,6.59257,0.65005,26.059,6.98773,32.211,0.268,0.207046,0.277801,0.672768,0.358925,0.759589,0.355709,0.0596701
1424,447.828,1,6.59142,0.629961,25.8515,7.29089,30.6955,0.268,0.208254,0.283944,0.683906,0.349837,0.795746,0.355804,0.0607705
1425,442.601,1,6.57698,0.60486,25.7329,7.31736,31.1138,0.268,0.209545,0.297775,0.682404,0.344962,0.804557,0.350177,0.0592318
1426,441.695,1,6.6008,0.606715,26.1714,7.09719,31.9504,0.268,0.210575,0.290236,0.665125,0.336228,0.836698,0.353659,0.0605811
1427,439.838,1,6.59608,0.60195,25.5248,7.21012,30.6281,0.268,0.208541,0.301466,0.648283,0.335099,0.86138,0.356958,0.0603435
1428,433.171,1,6.59112,0.611698,25.7077,7.29622,31.4176,0.268,0.217577,0.319233,0.656164,0.370282,0.847524,0.356476,0.0588155
1429,436.875,1,6.58784,0.630713,26.2401,7.20712,31.4545,0.268,0.212266,0.311149,0.672128,0.380724,0.852961,0.352644,0.0596295
1430,441.342,1,6.56776,0.62638,25.4641,7.29512,30.0373,0.268,0.206892,0.303271,0.655109,0.371084,0.851224,0.350764,0.0618412
1431,437.744,1,6.58418,0.643476,26.0932,7.26954,30.0082,0.268,0.20787,0.295592,0.680228,0.361688,0.840217,0.350409,0.0606483
1432,441.758,1,6.58082,0.631702,25.7289,7.16604,29.5698,0.268,0.207852,0.288107,0.663004,0.35253,0.785491,0.350208,0.0608593
1433,444.335,1,6.58961,0.63586,25.9498,6.8451,29.4821,0.268,0.208233,0.286362,0.646217,0.343604,0.82341,0.353343,0.0629672
1434,437.538,1,6.60803,0.639122,26.0171,7.30522,30.575,0.268,0.212407,0.279112,0.629854,0.335967,0.79442,0.353856,0.0613729
1435,434.807,1,6.61345,0.625386,25.93,7.16176,29.5595,0.268,0.216103,0.272044,0.613906,0.32746,0.843161,0.355391,0.0600925
1436,437.832,1,6.58678,0.605309,26.0655,7.33233,29.801,0.268,0.210631,0.274271,0.645174,0.330575,0.862978,0.349785,0.0613792
1437,440.471,1,6.58466,0.59904,25.945,7.12334,29.7457,0.268,0.205298,0.270526,0.628838,0.322205,0.836386,0.349894,0.0624452
1438,439.731,1,6.6325,0.624239,26.1069,7.15443,28.9725,0.268,0.206683,0.263676,0.612915,0.316571,0.767806,0.355614,0.0608641
1439,435.153,1,6.60012,0.618532,26.2661,7.0326,29.3902,0.268,0.206384,0.268904,0.597396,0.313505,0.750451,0.352054,0.0606349
1440,452.13,1,6.59047,0.621118,26.5097,6.92478,29.8024,0.268,0.21,0.276166,0.599034,0.321654,0.731599,0.355026,0.0620313
1441,442.379,1,6.59171,0.611908,26.7824,6.88531,30.0408,0.268,0.206374,0.270682,0.583866,0.326152,0.8186,0.356026,0.0615242
1442,434.059,1,6.64089,0.624295,26.734,7.01329,29.4582,0.268,0.220402,0.263828,0.589925,0.317911,0.868123,0.35474,0.0599664
1443,430.284,1,6.62123,0.614262,27.0089,6.94096,29.1997,0.268,0.214822,0.265719,0.606457,0.309861,0.850649,0.354868,0.0610036
1444,428.477,1,6.599,0.629107,26.3145,7.10086,29.2906,0.268,0.212376,0.258991,0.629058,0.302015,0.831854,0.35587,0.0594889
1445,423.916,1,6.61882,0.63838,26.5961,6.84581,30.3337,0.268,0.215952,0.273509,0.638933,0.294368,0.835037,0.354696,0.0579826
1446,428.197,1,6.61865,0.61908,26.5178,7.26416,30.1614,0.268,0.21211,0.266584,0.70897,0.286915,0.855235,0.351497,0.0599651
1447,426.601,1,6.61452,0.618268,26.6375,7.00498,30.1272,0.268,0.209345,0.266065,0.691018,0.282281,0.871388,0.349458,0.0597211
1448,418.353,1,6.63429,0.638335,25.9244,7.59375,30.15,0.268,0.210551,0.284245,0.673521,0.292563,0.88815,0.357388,0.0582089
1449,423.72,1,6.62688,0.648381,25.9796,7.48157,30.7231,0.268,0.210454,0.277048,0.677328,0.285155,0.877193,0.356141,0.0582421
1450,430.314,1,6.63402,0.644572,26.4925,7.22961,31.4261,0.268,0.213616,0.287584,0.688233,0.284551,0.859633,0.357649,0.0586035
1451,440.821,1,6.62667,0.651914,26.0019,7.48006,31.4314,0.268,0.215248,0.291049,0.672189,0.292662,0.889134,0.361733,0.0632009
1452,434.814,1,6.63793,0.634191,24.8686,7.64654,30.1481,0.268,0.209798,0.287338,0.709985,0.285252,0.883982,0.357739,0.0616006
1453,433.597,1,6.62379,0.609026,25.2523,7.84583,30.3229,0.268,0.204486,0.280062,0.718108,0.278029,0.910632,0.353541,0.0630995
1454,429.208,1,6.59691,0.622046,25.3115,7.81983,30.1195,0.268,0.207549,0.279342,0.727415,0.284291,0.874577,0.353398,0.0615017
