iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q
3840,380.712,2,10.1949,9.87033,43.8585,54.4553,0.0961574,0.261005,0.967432
3841,385.076,2,10.1949,9.87054,43.8585,54.4555,0.0961587,0.261004,0.967397
3842,381.649,2,10.1949,9.87065,43.8581,54.4545,0.0961585,0.261003,0.967382
3843,383.244,2,10.1949,9.87077,43.8578,54.454,0.0961587,0.261002,0.967376
3844,380.127,2,10.1949,9.87093,43.8578,54.4559,0.0961586,0.261004,0.96734
3845,373.887,2,10.1949,9.87118,43.8574,54.4567,0.0961571,0.261002,0.967303
3846,372.838,2,10.1949,9.87125,43.8573,54.4575,0.0961556,0.260999,0.96728
3847,382.598,2,10.1949,9.87115,43.8572,54.4579,0.0961562,0.260997,0.967247
3848,389.221,2,10.1949,9.87121,43.8572,54.458,0.0961579,0.260994,0.967251
3849,384.005,2,10.1949,9.87121,43.8571,54.4595,0.0961574,0.260995,0.967298
3850,386.684,2,10.1948,9.87118,43.857,54.4613,0.0961576,0.260998,0.967316
3851,378.557,2,10.1948,9.87115,43.8571,54.4619,0.0961572,0.260996,0.96732
3852,386.282,2,10.1948,9.87137,43.8568,54.4615,0.0961567,0.260999,0.967382
3853,384.19,2,10.1948,9.87151,43.8569,54.4613,0.096157,0.260996,0.967419
3854,384.226,2,10.1948,9.87203,43.8566,54.4622,0.0961571,0.260993,0.96746
3855,385.966,2,10.1948,9.87198,43.8566,54.4635,0.0961577,0.260991,0.967474
3856,385.12,2,10.1948,9.87198,43.8568,54.4643,0.0961586,0.260991,0.967462
3857,387.354,2,10.1949,9.87227,43.8569,54.4635,0.0961604,0.260987,0.967444
3858,384.099,2,10.1949,9.87274,43.8566,54.464,0.0961604,0.26099,0.967469
3859,380.433,2,10.1949,9.87279,43.8565,54.4641,0.0961604,0.260988,0.967451
3860,378.391,2,10.1949,9.8728,43.8562,54.4638,0.0961594,0.260988,0.967448
3861,383.429,2,10.1949,9.87272,43.8559,54.4632,0.0961598,0.260987,0.967418
3862,383.135,2,10.1948,9.87289,43.8555,54.4618,0.09616,0.260985,0.967396
3863,382.155,2,10.1948,9.8729,43.8555,54.4614,0.0961603,0.260986,0.967379
3864,378.529,2,10.1948,9.87264,43.8551,54.462,0.0961593,0.260988,0.967369
3865,381.943,2,10.1948,9.87263,43.855,54.4628,0.0961595,0.26099,0.967341
3866,380.631,2,10.1948,9.87262,43.8552,54.463,0.0961598,0.26099,0.967323
3867,378.913,2,10.1949,9.87281,43.8554,54.4623,0.0961594,0.260992,0.967316
3868,375.321,2,10.1949,9.8733,43.855,54.4619,0.096158,0.260993,0.967305
3869,380.839,2,10.195,9.87381,43.8548,54.4611,0.0961581,0.260998,0.967285
3870,382.232,2,10.195,9.87432,43.8547,54.4605,0.0961584,0.260998,0.96727
3871,377.828,2,10.195,9.8746,43.8546,54.4606,0.0961573,0.261002,0.967271
3872,381.545,2,10.195,9.87476,43.8547,54.4601,0.0961576,0.261002,0.967258
3873,376.637,2,10.195,9.87458,43.8548,54.4592,0.0961571,0.260999,0.967227
3874,378.97,2,10.195,9.87431,43.8549,54.4595,0.0961563,0.261002,0.967221
3875,381.689,2,10.195,9.87436,43.8548,54.4593,0.0961564,0.261001,0.967205
3876,388.873,2,10.195,9.87442,43.8548,54.4579,0.0961577,0.261002,0.967196
3877,384.653,2,10.195,9.87435,43.8547,54.4574,0.0961579,0.261003,0.967203
3878,384.524,2,10.1949,9.87414,43.8547,54.4564,0.0961582,0.261003,0.967206
3879,383.536,2,10.1949,9.87425,43.8548,54.4566,0.0961588,0.261004,0.96718
3880,379.45,2,10.195,9.87404,43.855,54.4566,0.0961589,0.261005,0.967156
3881,391.817,2,10.195,9.87388,43.8551,54.4556,0.0961606,0.261003,0.967181
3882,388.108,2,10.195,9.87412,43.8551,54.4551,0.0961621,0.261001,0.967166
3883,376.686,2,10.1949,9.87399,43.855,54.4559,0.0961609,0.261002,0.96715
3884,380.387,2,10.1949,9.87376,43.8551,54.4558,0.0961607,0.261,0.967129
3885,383.957,2,10.1949,9.87349,43.8549,54.4565,0.096161,0.260997,0.967122
3886,386.09,2,10.1948,9.87332,43.8549,54.4573,0.0961617,0.260999,0.967106
3887,385.016,2,10.1948,9.87338,43.8547,54.4572,0.0961623,0.260999,0.96709
3888,381.415,2,10.1948,9.8733,43.8548,54.4566,0.0961625,0.260998,0.967072
3889,378.823,2,10.1948,9.87346,43.8547,54.4571,0.0961625,0.260998,0.967034
3890,387.922,2,10.1949,9.87363,43.8549,54.4571,0.0961644,0.260997,0.967003
3891,387.474,2,10.1949,9.87401,43.855,54.4562,0.0961654,0.260999,0.967011
3892,382.964,2,10.1949,9.87434,43.8551,54.4562,0.096166,0.260997,0.967008
3893,381.046,2,10.1949,9.87455,43.8552,54.4567,0.0961658,0.260999,0.967006
3894,390.735,2,10.1949,9.87449,43.8555,54.4578,0.096167,0.261004,0.967016
3895,391.268,2,10.1949,9.87403,43.8559,54.4604,0.0961681,0.261009,0.96706
3896,380.967,2,10.1948,9.87391,43.8558,54.4608,0.0961679,0.261008,0.967046
3897,376.501,2,10.1948,9.87393,43.8557,54.4605,0.0961666,0.261009,0.967048
3898,376.41,2,10.1948,9.87415,43.8556,54.4603,0.0961657,0.261009,0.967019
3899,375.68,2,10.1948,9.87424,43.8558,54.4604,0.0961643,0.261008,0.967016
3900,378.679,2,10.1948,9.87444,43.8556,54.4604,0.0961631,0.261009,0.967037
3901,377.626,2,10.1948,9.87467,43.8557,54.46,0.096162,0.261009,0.967058
3902,385.215,2,10.1948,9.87454,43.8558,54.4598,0.0961623,0.261011,0.967087
3903,383.024,2,10.1948,9.87466,43.8557,54.461,0.0961623,0.261014,0.967082
3904,378.545,2,10.1948,9.87493,43.8557,54.4621,0.0961612,0.261019,0.96709
3905,380.554,2,10.1948,9.87513,43.8553,54.4628,0.0961608,0.261021,0.967068
3906,378.446,2,10.1948,9.87509,43.8553,54.4627,0.0961607,0.261021,0.967023
3907,383.155,2,10.1948,9.87521,43.8553,54.4612,0.0961607,0.261025,0.967032
3908,382.682,2,10.1949,9.87555,43.8552,54.4602,0.0961611,0.261023,0.967032
3909,379.388,2,10.1949,9.87588,43.8548,54.4589,0.0961602,0.26102,0.967067
3910,380.204,2,10.1949,9.87575,43.8547,54.4584,0.0961594,0.26102,0.967086
3911,378.457,2,10.1949,9.87549,43.8549,54.4576,0.0961589,0.261016,0.967088
3912,378.765,2,10.1949,9.87557,43.8549,54.4565,0.0961584,0.261017,0.967079
3913,381.37,2,10.1949,9.87571,43.8548,54.4554,0.096158,0.261018,0.96709
3914,375.377,2,10.1949,9.87581,43.8545,54.455,0.0961567,0.261017,0.967068
3915,379.823,2,10.1949,9.87602,43.8546,54.4545,0.0961564,0.261022,0.967047
3916,382.796,2,10.1949,9.87608,43.8548,54.4545,0.0961566,0.261027,0.967038
3917,379.987,2,10.1949,9.87598,43.8548,54.454,0.0961561,0.261028,0.967037
3918,387.469,2,10.1949,9.87588,43.8549,54.453,0.0961568,0.261027,0.967075
3919,379.742,2,10.195,9.87571,43.8549,54.453,0.0961563,0.261024,0.967099
3920,377.487,2,10.1949,9.87562,43.8548,54.4535,0.096155,0.261026,0.967101
3921,382.552,2,10.1949,9.87558,43.8548,54.4535,0.096155,0.261027,0.967097
3922,389.633,2,10.1949,9.87536,43.855,54.4552,0.0961563,0.261032,0.967109
3923,389.22,2,10.1949,9.87521,43.8552,54.4553,0.0961583,0.26103,0.967087
3924,391.088,2,10.1949,9.87497,43.855,54.4576,0.0961595,0.261031,0.967112
3925,389.665,2,10.1949,9.8752,43.8548,54.4583,0.0961604,0.261034,0.967139
3926,387.52,2,10.1949,9.87514,43.8548,54.4576,0.0961616,0.261031,0.967147
3927,387.428,2,10.1949,9.87523,43.855,54.4572,0.0961632,0.261028,0.967132
3928,385.009,2,10.195,9.8752,43.8552,54.4576,0.096164,0.261027,0.967135
3929,375.32,2,10.1949,9.87533,43.855,54.4574,0.0961623,0.261026,0.967144
3930,378.034,2,10.1949,9.87534,43.855,54.4562,0.0961616,0.261026,0.967135
3931,380.051,2,10.1949,9.87519,43.8551,54.4545,0.0961617,0.261023,0.967114
3932,377.19,2,10.1949,9.87518,43.855,54.4533,0.096161,0.261022,0.967088
3933,380.745,2,10.195,9.87522,43.8549,54.4524,0.0961609,0.261018,0.967082
3934,381.082,2,10.195,9.87517,43.8548,54.452,0.0961611,0.261017,0.96706
3935,381.917,2,10.195,9.87516,43.8549,54.4523,0.0961614,0.261014,0.967046
3936,379.38,2,10.195,9.87505,43.8548,54.4521,0.0961608,0.261016,0.967038
3937,379.754,2,10.195,9.87491,43.8549,54.4513,0.0961603,0.261016,0.967051
3938,375.78,2,10.195,9.87475,43.855,54.4506,0.0961594,0.261014,0.967047
3939,378.775,2,10.195,9.87477,43.8549,54.4494,0.0961591,0.261011,0.967036
3940,376.796,2,10.195,9.87475,43.8548,54.4488,0.096158,0.26101,0.967028
3941,381.553,2,10.195,9.87485,43.8547,54.4488,0.0961574,0.261014,0.967026
3942,381.809,2,10.195,9.87485,43.8549,54.4484,0.0961576,0.261016,0.967021
3943,388.502,2,10.195,9.87446,43.8551,54.4486,0.096158,0.26102,0.967045
3944,380.085,2,10.195,9.87435,43.8551,54.4482,0.0961578,0.261019,0.967033
3945,380.682,2,10.1949,9.87444,43.8548,54.4481,0.0961573,0.261021,0.967014
3946,384.962,2,10.195,9.87462,43.8549,54.4465,0.0961588,0.261017,0.96699
3947,381.869,2,10.195,9.87514,43.8549,54.4457,0.0961592,0.26102,0.966953
3948,379.285,2,10.195,9.87527,43.8547,54.4452,0.0961589,0.261019,0.966911
3949,384.334,2,10.195,9.87541,43.8545,54.4444,0.0961595,0.26102,0.966898
3950,385.533,2,10.195,9.8755,43.8544,54.4438,0.0961609,0.261015,0.966876
3951,384.774,2,10.195,9.87531,43.8546,54.4434,0.0961624,0.261011,0.966838
3952,379.393,2,10.1951,9.87552,43.8548,54.4431,0.0961626,0.261008,0.966826
3953,380.923,2,10.1951,9.87562,43.8547,54.4422,0.0961623,0.261006,0.966831
3954,385.774,2,10.1951,9.87584,43.8547,54.4414,0.0961639,0.261004,0.966806
3955,384.743,2,10.1951,9.87604,43.8547,54.4401,0.096165,0.261005,0.966779
3956,380.379,2,10.1952,9.87629,43.8545,54.4386,0.0961653,0.261006,0.966735
3957,385.88,2,10.1952,9.87679,43.8543,54.4374,0.0961665,0.261007,0.966718
3958,384.094,2,10.1953,9.87745,43.8545,54.4372,0.0961678,0.261008,0.966698
3959,384.459,2,10.1953,9.87802,43.8544,54.4368,0.0961681,0.261013,0.966709
3960,387.631,2,10.1954,9.87852,43.8543,54.4358,0.09617,0.261014,0.966672
3961,380.779,2,10.1954,9.8786,43.8545,54.436,0.0961703,0.261016,0.966643
3962,380.126,2,10.1954,9.87889,43.8544,54.436,0.0961703,0.261018,0.966617
3963,379.848,2,10.1955,9.87933,43.8542,54.436,0.0961702,0.26102,0.966607
3964,384.137,2,10.1955,9.87972,43.854,54.4352,0.0961704,0.261021,0.966634
3965,382.06,2,10.1956,9.88011,43.8538,54.4339,0.0961703,0.26102,0.966659
3966,380.014,2,10.1956,9.88018,43.8537,54.433,0.0961701,0.261017,0.966663
3967,380.291,2,10.1956,9.8804,43.8536,54.4313,0.0961701,0.261016,0.966647
3968,375.396,2,10.1956,9.88062,43.8537,54.431,0.0961686,0.261018,0.966644
3969,382.608,2,10.1956,9.88071,43.8536,54.433,0.0961687,0.261022,0.966629
3970,385.189,2,10.1956,9.88048,43.854,54.4335,0.0961695,0.261024,0.966627
3971,387.149,2,10.1956,9.88031,43.854,54.4326,0.0961704,0.261024,0.966624
3972,386.687,2,10.1956,9.88011,43.8541,54.4323,0.0961714,0.261027,0.966591
3973,386.135,2,10.1955,9.88003,43.854,54.4327,0.096172,0.261026,0.966605
3974,385.629,2,10.1956,9.88027,43.854,54.433,0.0961718,0.261029,0.966667
3975,381.824,2,10.1956,9.8802,43.8539,54.4324,0.0961715,0.261026,0.966696
3976,381.557,2,10.1956,9.88006,43.8541,54.4318,0.0961713,0.261026,0.966714
3977,381.787,2,10.1956,9.87989,43.8541,54.4318,0.0961715,0.261023,0.966707
3978,380.145,2,10.1956,9.87984,43.8541,54.4309,0.096171,0.261022,0.966721
3979,380.876,2,10.1956,9.87986,43.8542,54.4319,0.0961702,0.261025,0.966752
3980,386.328,2,10.1956,9.87992,43.8547,54.4326,0.0961711,0.261026,0.966778
3981,386.89,2,10.1956,9.88003,43.8546,54.4322,0.0961721,0.261024,0.966773
3982,383.555,2,10.1956,9.87979,43.8548,54.4317,0.0961727,0.261022,0.966755
3983,378.527,2,10.1955,9.87968,43.8549,54.4323,0.0961719,0.261026,0.966735
3984,379.373,2,10.1955,9.87965,43.8546,54.4325,0.0961707,0.26103,0.96674
3985,379.739,2,10.1955,9.87959,43.8545,54.4321,0.0961698,0.26103,0.966759
3986,379.303,2,10.1955,9.8796,43.8543,54.4309,0.0961692,0.261028,0.966767
3987,384.639,2,10.1955,9.87978,43.8541,54.4299,0.0961702,0.261024,0.966748
3988,386.004,2,10.1955,9.87977,43.8542,54.4298,0.0961711,0.261024,0.966754
3989,384.874,2,10.1955,9.87981,43.8542,54.4309,0.0961716,0.261027,0.966735
3990,381.092,2,10.1955,9.87989,43.8541,54.4316,0.0961716,0.26103,0.966695
3991,386.008,2,10.1955,9.87997,43.8542,54.4332,0.0961725,0.261034,0.966696
3992,381.888,2,10.1955,9.88004,43.8542,54.4324,0.0961728,0.261033,0.966684
3993,381.144,2,10.1956,9.88013,43.8541,54.4318,0.0961719,0.261039,0.966717
3994,382.842,2,10.1956,9.88011,43.854,54.4308,0.0961719,0.261036,0.966746
3995,384.984,2,10.1956,9.88028,43.8539,54.4302,0.096172,0.261035,0.966789
3996,377.499,2,10.1956,9.88025,43.8539,54.4299,0.0961708,0.261036,0.966809
3997,381.372,2,10.1956,9.88027,43.8539,54.4299,0.0961701,0.261043,0.966819
3998,380.684,2,10.1956,9.88029,43.8537,54.4299,0.0961695,0.261043,0.966833
3999,381.085,2,10.1955,9.88017,43.8536,54.4304,0.0961692,0.261043,0.966819
4000,383.114,2,10.1956,9.88015,43.8535,54.4308,0.0961696,0.26104,0.966831
4001,380.136,2,10.1956,9.88028,43.8535,54.4312,0.0961689,0.261041,0.966848
4002,383.048,2,10.1955,9.88036,43.8534,54.4309,0.0961683,0.261044,0.966876
4003,386.755,2,10.1956,9.88046,43.8537,54.4309,0.0961696,0.261042,0.966884
4004,382.629,2,10.1956,9.88051,43.8538,54.4303,0.0961697,0.26104,0.966894
4005,378.365,2,10.1955,9.88054,43.8538,54.4308,0.096169,0.261039,0.966867
4006,380.618,2,10.1955,9.88035,43.854,54.4321,0.0961693,0.261037,0.966835
4007,381.012,2,10.1955,9.88029,43.8538,54.4334,0.0961686,0.261038,0.966843
4008,382.741,2,10.1955,9.88028,43.854,54.4339,0.0961685,0.261039,0.966857
4009,378.621,2,10.1955,9.88038,43.8541,54.4347,0.096168,0.26104,0.966834
4010,378.202,2,10.1955,9.8803,43.854,54.4365,0.0961673,0.26104,0.966819
4011,378.583,2,10.1955,9.88003,43.8543,54.4365,0.0961669,0.261039,0.966808
4012,388.28,2,10.1954,9.8798,43.8543,54.436,0.0961679,0.261039,0.966817
4013,387.004,2,10.1954,9.87957,43.8543,54.4366,0.0961683,0.261038,0.96685
4014,384.484,2,10.1954,9.87952,43.8545,54.4374,0.0961688,0.261039,0.966849
4015,385.769,2,10.1954,9.87952,43.8546,54.437,0.09617,0.261035,0.966839
4016,382.986,2,10.1954,9.87941,43.8549,54.4386,0.0961702,0.261036,0.966836
4017,385.858,2,10.1954,9.87944,43.855,54.4394,0.0961714,0.261036,0.966815
4018,383.515,2,10.1954,9.87979,43.8549,54.4395,0.0961717,0.261037,0.966806
4019,386.754,2,10.1954,9.87989,43.8551,54.44,0.0961733,0.261037,0.966772
4020,383.841,2,10.1954,9.8796,43.8549,54.4389,0.096174,0.261032,0.966758
4021,382.862,2,10.1954,9.8792,43.8551,54.4381,0.0961741,0.261031,0.966757
4022,385.141,2,10.1954,9.87919,43.855,54.4375,0.0961744,0.261032,0.966775
4023,380.695,2,10.1954,9.87934,43.8551,54.4374,0.0961737,0.261034,0.966801
4024,377.962,2,10.1954,9.87942,43.8549,54.4367,0.0961725,0.261035,0.966808
4025,384.564,2,10.1954,9.87996,43.8547,54.4351,0.0961729,0.261033,0.966809
4026,391.759,2,10.1954,9.8803,43.8547,54.4348,0.0961741,0.261036,0.966854
4027,388.543,2,10.1954,9.88065,43.8547,54.4327,0.0961753,0.261034,0.966885
4028,381.215,2,10.1955,9.88117,43.8547,54.4319,0.0961759,0.261032,0.966866
4029,379.563,2,10.1955,9.88161,43.8545,54.4302,0.0961756,0.261031,0.966866
4030,380.193,2,10.1956,9.882,43.8544,54.4301,0.0961755,0.261034,0.966853
4031,381.584,2,10.1956,9.88205,43.8544,54.4302,0.0961757,0.261038,0.966829
4032,383.067,2,10.1956,9.88217,43.8542,54.4292,0.0961759,0.261037,0.966829
4033,382.214,2,10.1957,9.88261,43.854,54.4292,0.0961761,0.261036,0.96683
4034,382.369,2,10.1957,9.88306,43.8538,54.4286,0.096176,0.261035,0.966851
4035,381.538,2,10.1957,9.88291,43.8538,54.4278,0.096176,0.261037,0.966828
4036,381.186,2,10.1956,9.88299,43.8535,54.4265,0.0961757,0.261037,0.966814
4037,384.066,2,10.1957,9.88292,43.8538,54.4254,0.0961767,0.261037,0.966791
4038,383.493,2,10.1957,9.88285,43.8538,54.4255,0.0961775,0.261037,0.966752
4039,376.485,2,10.1956,9.8827,43.8538,54.4258,0.0961766,0.26104,0.966712
4040,383.456,2,10.1956,9.88264,43.8538,54.4249,0.0961774,0.261042,0.966666
4041,378.526,2,10.1956,9.88275,43.8537,54.4244,0.0961767,0.261042,0.966663
4042,379.47,2,10.1956,9.88276,43.8535,54.4244,0.0961762,0.261042,0.966648
4043,384.657,2,10.1956,9.88287,43.8537,54.4246,0.0961769,0.261044,0.966638
4044,386.907,2,10.1956,9.88272,43.8537,54.4245,0.0961774,0.261048,0.966635
4045,381.839,2,10.1956,9.88237,43.8537,54.4246,0.0961771,0.261045,0.966645
4046,383.65,2,10.1955,9.88205,43.8537,54.4243,0.096177,0.261042,0.966682
4047,380.107,2,10.1956,9.88181,43.8535,54.4234,0.0961765,0.261039,0.9667
4048,380.033,2,10.1955,9.88148,43.8534,54.4234,0.0961758,0.261038,0.966711
4049,375.232,2,10.1955,9.88124,43.8535,54.4233,0.0961745,0.261037,0.966701
4050,378.216,2,10.1955,9.88103,43.8535,54.4239,0.0961731,0.261038,0.966703
4051,379.188,2,10.1954,9.88085,43.8537,54.4256,0.0961722,0.261038,0.966717
4052,380.532,2,10.1954,9.88059,43.8537,54.4252,0.0961718,0.261032,0.966737
4053,387.201,2,10.1954,9.88025,43.8537,54.4252,0.0961722,0.261032,0.966759
4054,386.697,2,10.1954,9.88017,43.8539,54.4256,0.0961731,0.26103,0.966763
4055,384.428,2,10.1954,9.88033,43.854,54.4255,0.0961738,0.26103,0.966741
4056,382.825,2,10.1953,9.88038,43.854,54.4253,0.096174,0.261032,0.966717
4057,380.148,2,10.1953,9.88031,43.8539,54.4258,0.0961735,0.261033,0.9667
4058,377.54,2,10.1953,9.88031,43.8538,54.4256,0.0961726,0.261032,0.966692
4059,374.431,2,10.1953,9.88055,43.8538,54.426,0.0961715,0.261032,0.966669
4060,377.633,2,10.1954,9.88091,43.8536,54.4269,0.0961711,0.26103,0.96665
4061,371.742,2,10.1954,9.88112,43.8535,54.4268,0.0961698,0.261027,0.966623
4062,375.321,2,10.1954,9.88107,43.8534,54.4267,0.0961684,0.261029,0.9666
4063,378.101,2,10.1953,9.88108,43.8532,54.4261,0.0961676,0.261028,0.966588
4064,376.969,2,10.1953,9.88066,43.8534,54.4281,0.0961668,0.26103,0.966551
4065,379.68,2,10.1953,9.88049,43.8535,54.4283,0.0961666,0.261027,0.966536
4066,379.836,2,10.1953,9.88043,43.8534,54.4283,0.0961663,0.261025,0.96652
4067,378.579,2,10.1953,9.88074,43.8531,54.4286,0.0961659,0.261022,0.96651
4068,380.53,2,10.1953,9.88104,43.853,54.4283,0.0961662,0.261017,0.966499
4069,387.544,2,10.1953,9.88124,43.853,54.4294,0.0961672,0.261017,0.966504
4070,384.921,2,10.1954,9.88166,43.853,54.4292,0.0961682,0.261014,0.966505
4071,379.488,2,10.1954,9.88188,43.8529,54.4302,0.0961679,0.261014,0.966493
4072,384.179,2,10.1954,9.88196,43.8527,54.4302,0.0961677,0.261014,0.966519
4073,383.352,2,10.1953,9.88189,43.8525,54.4302,0.0961675,0.261009,0.966558
4074,386.114,2,10.1954,9.88186,43.8527,54.4295,0.096168,0.261008,0.966602
4075,385.073,2,10.1954,9.88175,43.8526,54.4289,0.0961681,0.261008,0.966627
4076,384.279,2,10.1953,9.88124,43.8524,54.4286,0.0961684,0.261004,0.966634
4077,377.845,2,10.1953,9.8813,43.8522,54.4296,0.0961675,0.261007,0.966613
4078,385.01,2,10.1953,9.88106,43.8522,54.4302,0.096167,0.261011,0.966647
4079,382.976,2,10.1952,9.88076,43.852,54.4287,0.0961667,0.261009,0.966669
4080,378.574,2,10.1952,9.88031,43.852,54.4283,0.0961656,0.261009,0.966679
4081,381.665,2,10.1952,9.88018,43.8519,54.4278,0.0961648,0.261011,0.966716
4082,380.532,2,10.1952,9.88026,43.8515,54.4281,0.0961641,0.261011,0.966734
4083,386.884,2,10.1951,9.88004,43.8513,54.4293,0.0961639,0.261014,0.966785
4084,386.595,2,10.1951,9.87994,43.8512,54.4295,0.096164,0.261015,0.966823
4085,382.799,2,10.1951,9.8798,43.8512,54.429,0.0961641,0.261014,0.966819
4086,382.422,2,10.1951,9.87967,43.8512,54.429,0.0961645,0.261015,0.966783
4087,381.558,2,10.195,9.87953,43.8511,54.4295,0.0961644,0.261015,0.966763
4088,379.195,2,10.195,9.87932,43.8512,54.4297,0.0961646,0.261014,0.966724
4089,378.149,2,10.195,9.87925,43.8513,54.4301,0.0961643,0.261013,0.966696
4090,378.559,2,10.1951,9.8793,43.8513,54.4296,0.0961638,0.26101,0.966703
4091,381.425,2,10.1951,9.87927,43.8513,54.4288,0.0961639,0.261008,0.966702
4092,378.282,2,10.1951,9.87939,43.8512,54.4277,0.0961632,0.261005,0.966713
4093,377.821,2,10.1951,9.87941,43.8514,54.4266,0.0961628,0.261003,0.966705
4094,378.721,2,10.1951,9.8792,43.8514,54.4252,0.0961623,0.261,0.966711
4095,375.153,2,10.1951,9.87915,43.8515,54.4249,0.0961613,0.261,0.966702
4096,381.388,2,10.1951,9.87921,43.8514,54.4242,0.0961605,0.260999,0.966736
4097,381.888,2,10.1951,9.87928,43.8515,54.4248,0.09616,0.261003,0.966753
4098,380.337,2,10.1952,9.87941,43.8517,54.4256,0.0961596,0.261005,0.966772
4099,377.469,2,10.1952,9.87953,43.8518,54.4273,0.0961588,0.261004,0.966777
4100,379.421,2,10.1951,9.87953,43.8517,54.4288,0.096158,0.261006,0.966778
4101,380.293,2,10.1951,9.8796,43.8517,54.4296,0.0961576,0.261008,0.966764
4102,381.993,2,10.1951,9.87959,43.8518,54.4303,0.0961577,0.261011,0.966752
4103,380.565,2,10.1951,9.87953,43.8518,54.4289,0.0961578,0.261005,0.966743
4104,380.444,2,10.1951,9.8794,43.8519,54.4296,0.0961573,0.261006,0.96675
4105,379.859,2,10.1951,9.87949,43.8521,54.4298,0.0961567,0.261007,0.966766
4106,382.183,2,10.1951,9.87971,43.852,54.4298,0.0961562,0.261008,0.966793
4107,383.164,2,10.1951,9.88001,43.8516,54.4301,0.0961556,0.261011,0.966825
4108,383.225,2,10.1951,9.87999,43.8518,54.4295,0.0961556,0.26101,0.966855
4109,390.092,2,10.1951,9.87982,43.8519,54.4296,0.0961567,0.261012,0.966882
4110,386.628,2,10.1951,9.8797,43.8519,54.4298,0.0961573,0.261013,0.966898
4111,382.304,2,10.1951,9.87983,43.8519,54.4296,0.0961577,0.261013,0.966885
4112,392.152,2,10.1951,9.87983,43.852,54.4288,0.0961594,0.261015,0.966894
4113,390.261,2,10.1951,9.87963,43.852,54.4271,0.096161,0.261011,0.9669
4114,390.818,2,10.1951,9.8796,43.852,54.4265,0.0961626,0.26101,0.966906
4115,378.869,2,10.1951,9.87948,43.8518,54.426,0.0961618,0.261009,0.966918
4116,375.583,2,10.1951,9.87966,43.8516,54.4255,0.0961603,0.261009,0.966926
4117,377.612,2,10.1951,9.87958,43.8518,54.4245,0.0961594,0.261009,0.966936
4118,383.805,2,10.1951,9.87944,43.852,54.424,0.096159,0.261012,0.966981
4119,379.393,2,10.1951,9.87928,43.8521,54.4243,0.096158,0.261015,0.967015
4120,381.63,2,10.1951,9.87903,43.852,54.4246,0.0961571,0.261021,0.967032
4121,387.512,2,10.1951,9.87898,43.8518,54.425,0.0961579,0.261021,0.967048
4122,381.403,2,10.1951,9.87872,43.8519,54.4245,0.0961574,0.261019,0.967091
4123,381.694,2,10.1951,9.87811,43.852,54.4246,0.0961568,0.261016,0.967141
4124,386.566,2,10.1951,9.87785,43.8522,54.425,0.0961572,0.261017,0.967185
4125,378.396,2,10.1951,9.87778,43.8523,54.4255,0.0961565,0.261015,0.967202
4126,383.333,2,10.1951,9.87761,43.8526,54.4265,0.0961566,0.261016,0.967213
4127,378.95,2,10.1951,9.87735,43.8527,54.4263,0.0961564,0.261015,0.967189
4128,378.72,2,10.1951,9.87715,43.8526,54.4262,0.0961558,0.261015,0.967169
4129,380.445,2,10.1951,9.877,43.8526,54.4252,0.0961558,0.261012,0.96716
4130,384.519,2,10.195,9.87688,43.8527,54.4247,0.0961565,0.261012,0.967134
4131,387.197,2,10.195,9.87668,43.8527,54.4242,0.0961576,0.261011,0.967113
4132,380.947,2,10.195,9.87683,43.8527,54.4245,0.0961582,0.26101,0.967061
4133,383.805,2,10.195,9.8769,43.8528,54.4253,0.096159,0.261009,0.967028
4134,375.151,2,10.195,9.87705,43.8527,54.4259,0.096158,0.261009,0.967
