iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
672,751.874,1,5.25945,0.616108,20.8858,5.62011,23.285,0.211046,0.260402,0.603197,0.279568,0.998743,0.303169,0.0636417
673,752.245,1,5.2492,0.621775,20.7888,5.52169,23.2027,0.207445,0.261943,0.629608,0.279966,0.998743,0.301338,0.0629819
674,763.325,1,5.24434,0.625004,20.7805,5.48402,23.2243,0.207198,0.258784,0.613666,0.281179,0.998743,0.304301,0.0657313
675,756.729,1,5.23014,0.627639,20.7724,5.51261,23.176,0.206155,0.259282,0.598128,0.283466,0.998743,0.305151,0.0648631
676,757.608,1,5.24817,0.633828,20.8297,5.35803,23.2707,0.203742,0.25673,0.605423,0.28314,0.998743,0.304108,0.0638099
677,751.343,1,5.21461,0.613818,20.7811,5.38866,23.2728,0.201881,0.263249,0.625026,0.289809,0.998743,0.301029,0.0638051
678,760.248,1,5.24092,0.60843,20.9849,5.4709,23.4819,0.2034,0.26248,0.6092,0.289284,0.998743,0.300163,0.0658225
679,764.768,1,5.2461,0.594718,21.1024,5.23217,23.6123,0.198641,0.263112,0.593775,0.289683,0.998743,0.295208,0.0685492
680,757.643,1,5.24632,0.617252,21.1355,5.37567,23.6672,0.205189,0.257179,0.593401,0.282841,0.998743,0.3016,0.0668135
681,757.725,1,5.26565,0.624362,21.0059,5.60159,23.584,0.209622,0.255973,0.610614,0.282576,0.998743,0.301434,0.0651217
682,752.723,1,5.27928,0.624858,21.1681,5.70328,23.8247,0.205294,0.251028,0.595153,0.281437,0.998743,0.298568,0.0648045
683,750.367,1,5.2392,0.619366,21.2282,5.46966,23.9301,0.205264,0.24722,0.592915,0.283041,0.998743,0.298674,0.0646138
684,755.037,1,5.25449,0.638907,21.2452,5.49721,23.9176,0.210549,0.249001,0.577902,0.285082,0.998743,0.297389,0.0656118
685,752.007,1,5.25894,0.608887,21.2689,5.57072,23.9821,0.209445,0.251862,0.61228,0.286229,0.998743,0.298012,0.0639505
686,758.851,1,5.25514,0.646896,21.3254,5.50766,24.0339,0.210582,0.256945,0.667982,0.29182,0.998743,0.299768,0.0650511
687,756.971,1,5.27787,0.63782,21.5254,5.26375,24.2338,0.207347,0.254554,0.651069,0.289422,0.998743,0.305454,0.063404
688,758.581,1,5.28619,0.625347,21.4647,5.40695,24.137,0.212795,0.252422,0.667732,0.286561,0.998743,0.303291,0.0635254
689,746.577,1,5.24758,0.617796,21.4321,5.42123,24.0993,0.211338,0.248683,0.650825,0.287069,0.998743,0.302332,0.0619169
690,746.13,1,5.25043,0.599858,21.3458,5.39347,24.0302,0.209984,0.2467,0.634346,0.282992,0.998743,0.303084,0.0618166
691,757.377,1,5.24631,0.607705,21.4283,5.59578,24.0311,0.209786,0.245194,0.618284,0.281452,0.998743,0.303054,0.0641686
692,743.242,1,5.23473,0.607865,21.3512,5.39246,23.9854,0.205871,0.252087,0.602629,0.291304,0.998743,0.296259,0.0628241
693,745.57,1,5.24548,0.59936,21.3459,5.24487,23.9383,0.201473,0.251718,0.606242,0.292995,0.998743,0.294003,0.0647287
694,751.451,1,5.26684,0.606414,21.3734,5.26542,23.9151,0.209453,0.256146,0.590892,0.297474,0.998743,0.299936,0.0630897
695,757.662,1,5.22154,0.632103,21.1765,5.57637,23.6708,0.211252,0.258956,0.63031,0.302357,0.998743,0.304121,0.0623867
696,748.301,1,5.25459,0.612481,21.0691,5.65936,23.5657,0.205903,0.258401,0.614351,0.301823,0.998743,0.301949,0.0625691
697,755.445,1,5.25206,0.609861,21.0047,5.80724,23.359,0.210079,0.253861,0.655326,0.296773,0.998743,0.303225,0.0626329
698,750.802,1,5.28076,0.613144,21.0107,5.79989,23.3853,0.208597,0.248187,0.638733,0.290103,0.998743,0.29937,0.0623074
699,746.023,1,5.27542,0.621358,21.0403,6.09359,23.3373,0.212982,0.248368,0.650232,0.291306,0.998743,0.301223,0.0613621
700,752.28,1,5.26591,0.631229,20.9907,5.78384,23.3255,0.215152,0.247953,0.633768,0.292214,0.998743,0.306844,0.0621765
701,751.8,1,5.2445,0.628925,21.0416,5.88809,23.3792,0.210707,0.250365,0.649614,0.297101,0.998743,0.302735,0.0621859
702,757.166,1,5.24502,0.643584,20.9515,5.84459,23.2619,0.21061,0.250461,0.647091,0.300075,0.998743,0.304169,0.0628368
703,759.618,1,5.2325,0.647927,20.9299,5.84549,23.2201,0.208387,0.254075,0.630707,0.305161,0.998743,0.302256,0.0651266
704,761.944,1,5.25423,0.651491,20.9309,5.62906,23.2215,0.209057,0.258623,0.614737,0.308757,0.998743,0.303712,0.0657694
705,760.264,1,5.24316,0.612439,21.0439,5.8265,23.3846,0.206113,0.260878,0.599171,0.310872,0.998743,0.299412,0.0663921
706,769.108,1,5.26515,0.636287,20.9892,5.63588,23.3134,0.204621,0.254272,0.606985,0.303001,0.998743,0.298784,0.0684368
707,766.396,1,5.27625,0.647241,21.0768,6.06832,23.4239,0.209592,0.250419,0.591616,0.298608,0.998743,0.303186,0.0667039
708,759.987,1,5.26552,0.641607,21.0691,6.05698,23.3982,0.211712,0.25159,0.623481,0.297145,0.998743,0.2991,0.065015
709,758.741,1,5.28101,0.642837,21.1577,5.66297,23.5856,0.213388,0.249312,0.607694,0.293782,0.998743,0.300974,0.0658208
710,762.368,1,5.27824,0.633958,21.1759,5.9853,23.6875,0.2103,0.252858,0.613195,0.298187,0.998743,0.301063,0.0659235
711,767.875,1,5.29279,0.650059,21.172,6.03549,23.7289,0.213333,0.247528,0.638009,0.291729,0.998743,0.302067,0.0659812
712,763.548,1,5.2898,0.641854,21.2027,6.14465,23.7205,0.213956,0.245635,0.623415,0.290195,0.998743,0.302154,0.0658828
713,762.109,1,5.29088,0.625755,21.3981,5.90689,23.9883,0.208539,0.25054,0.621842,0.295625,0.998743,0.300976,0.0665737
714,762.249,1,5.27195,0.622903,21.3894,5.77855,24.0015,0.207881,0.249869,0.606097,0.297809,0.998743,0.294315,0.0675524
715,763.56,1,5.23946,0.610998,21.3209,5.70524,23.9474,0.212294,0.251901,0.59075,0.303313,0.998743,0.298821,0.0677533
716,771.539,1,5.27083,0.60443,21.189,5.57493,23.7459,0.208307,0.251021,0.575792,0.303558,0.998743,0.298657,0.0682943
717,769.583,1,5.26468,0.617355,21.1039,5.58589,23.6111,0.208913,0.24744,0.561213,0.298511,0.998743,0.300322,0.0707044
718,764.19,1,5.24701,0.597276,20.8051,5.63901,23.2762,0.208226,0.249039,0.547002,0.302747,0.998743,0.300314,0.0695816
719,753.83,1,5.24043,0.620227,20.9157,5.60782,23.3713,0.206669,0.246467,0.533152,0.299192,0.998743,0.29889,0.0678198
720,759.341,1,5.24698,0.631163,21.0359,5.69193,23.4783,0.202977,0.249148,0.524608,0.30227,0.998743,0.298918,0.0661025
721,756.384,1,5.25489,0.623871,21.0771,5.86506,23.4882,0.206735,0.24916,0.593546,0.300707,0.998743,0.297189,0.0658976
722,757.824,1,5.23731,0.632171,21.0142,5.8535,23.455,0.209674,0.246805,0.601087,0.298614,0.998743,0.30365,0.0652095
723,766.963,1,5.2359,0.640159,21.0534,5.71585,23.5058,0.207971,0.251501,0.585867,0.3036,0.998743,0.301304,0.0665983
724,759.01,1,5.23935,0.620581,21.011,5.69044,23.4702,0.207118,0.24988,0.571032,0.299485,0.998743,0.30365,0.064912
725,756.218,1,5.23166,0.624759,21.1845,5.57628,23.7534,0.203657,0.252306,0.556573,0.301935,0.998743,0.300328,0.0662007
726,758.603,1,5.24652,0.645974,21.0787,5.53336,23.6389,0.211092,0.249184,0.55232,0.299866,0.998743,0.30546,0.0659168
727,757.838,1,5.26831,0.660106,21.0928,5.80957,23.6962,0.207798,0.250428,0.583167,0.302192,0.998743,0.302189,0.0646248
728,757.567,1,5.24681,0.626456,21.0001,5.62933,23.5281,0.207105,0.250919,0.65789,0.302474,0.998743,0.301512,0.0640436
729,752.294,1,5.23399,0.620439,21.2812,5.32337,23.8778,0.205906,0.258711,0.641232,0.313296,0.998743,0.302732,0.0626619
730,760.598,1,5.21349,0.60547,21.1222,5.16067,23.6905,0.203985,0.259001,0.624996,0.311773,0.998743,0.298851,0.0649276
731,757.849,1,5.23339,0.61327,21.1903,5.49203,23.7117,0.201353,0.257384,0.60917,0.311613,0.998743,0.304058,0.0650881
732,765.685,1,5.22851,0.619556,21.1025,5.37117,23.6065,0.205303,0.255481,0.59423,0.310414,0.998743,0.304554,0.0652184
733,760.838,1,5.24438,0.631717,21.1198,5.46554,23.7317,0.207083,0.252699,0.617439,0.306989,0.998743,0.301823,0.0654024
734,762.527,1,5.26259,0.612271,21.1189,5.5806,23.7306,0.203076,0.25351,0.629902,0.308026,0.998743,0.294642,0.0672151
735,763.1,1,5.22662,0.605239,21.0947,5.57065,23.6559,0.21254,0.251262,0.646245,0.303742,0.998743,0.298844,0.0655132
736,757.307,1,5.23302,0.601372,21.1318,5.49382,23.6455,0.212985,0.251967,0.630593,0.302594,0.998743,0.304003,0.0638544
737,762.05,1,5.23312,0.59482,20.9628,5.82394,23.3759,0.218079,0.251045,0.67746,0.300756,0.998743,0.303314,0.0638926
738,758.915,1,5.23464,0.592278,20.8912,5.89051,23.3166,0.220095,0.256661,0.660307,0.308785,0.998743,0.300592,0.0640597
739,757.532,1,5.26217,0.600883,20.9032,5.6229,23.3406,0.214522,0.255998,0.643587,0.309506,0.998743,0.302741,0.0632518
740,761.124,1,5.25877,0.60623,20.9197,5.75898,23.3189,0.20909,0.262029,0.65356,0.31798,0.998743,0.296439,0.0644027
741,758.258,1,5.23601,0.603703,20.8843,5.72767,23.2918,0.208761,0.260459,0.637011,0.317499,0.998743,0.302454,0.0629191
742,755.836,1,5.27322,0.603132,20.9218,5.70139,23.2884,0.210191,0.259447,0.628102,0.319038,0.998743,0.300241,0.0627833
743,763.257,1,5.24431,0.617854,20.8445,5.81006,23.2656,0.207408,0.259725,0.645227,0.316459,0.998743,0.302537,0.0626815
744,757.881,1,5.25449,0.605228,20.6645,5.9899,23.0621,0.208835,0.26364,0.631335,0.318493,0.998743,0.30236,0.0625434
745,765.354,1,5.26028,0.598197,21.1193,5.64974,23.6519,0.208886,0.265638,0.631845,0.321003,0.998743,0.303664,0.0639406
746,765.945,1,5.26865,0.623934,21.2291,5.64158,23.7852,0.209706,0.265526,0.627165,0.323116,0.998743,0.302707,0.0633686
747,766.882,1,5.24851,0.666,21.2331,5.67357,23.7472,0.222842,0.266676,0.632148,0.32432,0.998743,0.307541,0.0645999
748,758.716,1,5.24491,0.649931,21.2118,5.77406,23.7703,0.217252,0.266254,0.616142,0.324425,0.998743,0.301469,0.0643672
749,755.381,1,5.25332,0.628368,21.2665,5.85856,23.9467,0.211751,0.267946,0.600541,0.32781,0.998743,0.300622,0.0631323
750,758.393,1,5.26954,0.62134,21.1646,5.94656,23.8673,0.216016,0.269686,0.604196,0.329826,0.998743,0.302225,0.0635402
751,762.746,1,5.25536,0.627851,21.0736,5.60749,23.7701,0.210546,0.27136,0.588898,0.33018,0.998743,0.304598,0.0632928
752,760.4,1,5.24567,0.64193,21.0955,5.63916,23.8128,0.209375,0.281853,0.591825,0.341485,0.998743,0.303474,0.0636209
753,757.574,1,5.27576,0.636968,20.8873,5.89495,23.473,0.213211,0.278314,0.597123,0.337722,0.998743,0.304287,0.06201
754,758.345,1,5.26765,0.613101,20.6417,5.96654,23.133,0.212022,0.278748,0.623247,0.337813,0.998743,0.303216,0.0621642
755,756.488,1,5.28081,0.614463,20.7106,5.98163,23.1991,0.206654,0.277945,0.607466,0.337081,0.998743,0.299278,0.0623482
756,753.54,1,5.26968,0.627045,20.7454,6.09859,23.2552,0.205373,0.27771,0.596226,0.333396,0.998743,0.301547,0.0607695
757,755.325,1,5.25294,0.636815,20.7685,5.8138,23.3413,0.20373,0.278792,0.58113,0.334455,0.998743,0.303411,0.0613284
758,754.491,1,5.23247,0.636726,20.7643,5.8845,23.3286,0.211637,0.276384,0.566415,0.333831,0.998743,0.308018,0.0607615
759,750.779,1,5.23866,0.625057,20.7275,5.83741,23.2783,0.207494,0.275507,0.558044,0.332509,0.998743,0.300219,0.0611589
760,755.739,1,5.24467,0.631669,20.7213,5.8925,23.3772,0.20585,0.279592,0.557264,0.334042,0.998743,0.302589,0.0623406
761,752.263,1,5.25503,0.624113,20.7442,5.87344,23.4394,0.204504,0.279696,0.569932,0.332831,0.998743,0.301692,0.0623976
762,749.315,1,5.26179,0.609678,20.7159,5.935,23.3747,0.202501,0.280383,0.573687,0.333678,0.998743,0.302545,0.0608176
763,754.714,1,5.24558,0.659442,20.8166,5.79909,23.386,0.210771,0.281066,0.571949,0.33315,0.998743,0.304688,0.0614978
764,747.33,1,5.27809,0.64137,20.802,5.89068,23.3711,0.21203,0.279563,0.592375,0.329881,0.998743,0.303797,0.0599407
765,750.034,1,5.25536,0.632239,20.7948,5.95187,23.4302,0.213156,0.276805,0.577376,0.326374,0.998743,0.307157,0.0590844
766,745.234,1,5.2691,0.605175,20.6432,5.94643,23.1572,0.207759,0.271814,0.562756,0.325811,0.998743,0.300363,0.0608987
767,750.196,1,5.23601,0.605036,20.5455,6.04817,23.0561,0.203321,0.274558,0.603963,0.326408,0.998743,0.300864,0.0602427
768,752.588,1,5.24422,0.615568,20.6081,5.95935,23.2063,0.207276,0.273534,0.595836,0.32439,0.998743,0.300971,0.0603146
769,745.016,1,5.23896,0.629175,20.6767,5.86918,23.3582,0.21189,0.280896,0.580749,0.331993,0.998743,0.302814,0.0590005
770,747.759,1,5.27413,0.62838,20.6489,5.97799,23.2471,0.211785,0.280379,0.566044,0.330229,0.998743,0.301267,0.0600867
771,751.691,1,5.28557,0.621078,20.6883,6.21183,23.2003,0.211107,0.277875,0.551712,0.32831,0.998743,0.301769,0.0623781
772,755.488,1,5.23456,0.617325,20.791,5.68633,23.2233,0.208063,0.275315,0.600212,0.323502,0.998743,0.302873,0.0607986
773,751.167,1,5.25408,0.622156,20.9087,5.89034,23.3408,0.214276,0.273377,0.585014,0.323711,0.998743,0.305892,0.0601454
774,755.989,1,5.24861,0.645025,20.9813,5.85208,23.3953,0.21558,0.275248,0.628698,0.327227,0.998743,0.309403,0.0594877
775,756.889,1,5.24361,0.643117,21.0329,5.98473,23.4402,0.210237,0.27929,0.612779,0.328518,0.998743,0.307498,0.0604766
776,749.044,1,5.23954,0.635314,20.9615,5.98851,23.3526,0.211677,0.280407,0.597263,0.330613,0.998743,0.310193,0.0589453
777,745.976,1,5.25414,0.634068,20.9117,5.84922,23.2679,0.213915,0.281127,0.58214,0.330502,0.998743,0.307083,0.0581303
778,753.52,1,5.24021,0.61914,20.7839,5.58655,23.1597,0.208498,0.283559,0.581548,0.33106,0.998743,0.304864,0.0602295
779,750.293,1,5.23337,0.602484,20.7741,5.77603,23.1302,0.209912,0.282438,0.566823,0.331903,0.998743,0.300721,0.0609432
780,745.393,1,5.26484,0.611352,20.7408,5.97134,23.0787,0.204597,0.28816,0.561362,0.33903,0.998743,0.301841,0.0598682
781,746.328,1,5.28163,0.633025,20.6337,6.16127,22.977,0.209349,0.285724,0.552892,0.335969,0.998743,0.30363,0.059026
782,755.698,1,5.26007,0.625319,20.6589,6.14647,22.9652,0.209341,0.279817,0.589451,0.328882,0.998743,0.302448,0.0610299
783,748.783,1,5.27314,0.633945,20.6881,6.13453,22.9605,0.205182,0.280693,0.601835,0.328601,0.998743,0.301723,0.059866
784,754.937,1,5.26904,0.628233,20.7896,5.77018,23.1026,0.206768,0.284184,0.624754,0.333786,0.998743,0.300624,0.0615276
785,761.321,1,5.23464,0.608658,20.7827,5.77606,23.1488,0.206276,0.286017,0.703963,0.335255,0.998743,0.303251,0.061508
786,752.173,1,5.22261,0.62594,20.7608,5.90266,23.1333,0.205776,0.281881,0.686138,0.332549,0.998743,0.306303,0.0601857
787,755.451,1,5.21542,0.638826,20.6932,5.78793,23.0527,0.212689,0.278022,0.668765,0.332172,0.998743,0.307579,0.0600046
788,751.985,1,5.23977,0.616764,20.623,5.91445,22.9356,0.207304,0.271091,0.698899,0.326798,0.998743,0.303759,0.0601617
789,759.904,1,5.23801,0.618786,20.6187,5.7179,22.9322,0.204141,0.272083,0.69709,0.327102,0.998743,0.303422,0.0605288
790,759.061,1,5.24851,0.624346,20.6285,5.97755,22.8835,0.202275,0.271798,0.67944,0.327562,0.998743,0.301201,0.0623388
791,758.644,1,5.27763,0.65841,20.7027,6.11457,22.9718,0.202582,0.27192,0.663029,0.325334,0.998743,0.301668,0.0624224
792,757.692,1,5.27104,0.621635,20.5549,5.94811,22.7715,0.205181,0.269739,0.659442,0.325394,0.998743,0.300759,0.0626045
793,760.872,1,5.2415,0.601127,20.6368,5.89436,22.9003,0.201617,0.271829,0.642745,0.326052,0.998743,0.298332,0.0635163
794,754.614,1,5.24332,0.621217,20.5881,5.59557,22.8951,0.207086,0.271195,0.680851,0.323127,0.998743,0.300825,0.0620809
795,751.985,1,5.25815,0.625533,20.6734,5.97399,22.941,0.208085,0.269246,0.663612,0.321956,0.998743,0.302967,0.0610659
796,765.564,1,5.27381,0.63323,20.6189,6.0998,22.9409,0.204989,0.273759,0.647434,0.326757,0.998743,0.304965,0.0637199
797,760.458,1,5.26955,0.627514,20.6584,5.8618,23.0325,0.20333,0.269692,0.632958,0.323873,0.998743,0.303625,0.0626379
798,755.24,1,5.24148,0.608772,20.6952,5.86485,23.0525,0.20315,0.272211,0.628898,0.32858,0.998743,0.304372,0.0612785
799,756.489,1,5.27589,0.618362,20.7373,5.99699,23.1687,0.205445,0.273723,0.623821,0.330968,0.998743,0.300491,0.0617841
800,760.185,1,5.26868,0.6216,20.6413,6.04304,23.0119,0.204273,0.280134,0.608025,0.337629,0.998743,0.303077,0.0625044
801,760.852,1,5.23944,0.612485,20.609,5.89574,22.9756,0.207275,0.27608,0.595476,0.334089,0.998743,0.304611,0.0629293
802,751.22,1,5.24613,0.614637,20.6623,5.83977,23.0075,0.205924,0.276112,0.583671,0.335168,0.998743,0.302379,0.0613359
803,753.09,1,5.24162,0.617762,20.5553,5.54337,22.881,0.204386,0.271246,0.607837,0.330962,0.998743,0.299246,0.0627913
804,755.219,1,5.24306,0.622431,20.6937,5.62754,23.0652,0.210172,0.274491,0.641906,0.338083,0.998743,0.308212,0.0612014
805,756.344,1,5.27591,0.629804,20.599,6.18728,22.9787,0.208469,0.275405,0.686134,0.337939,0.998743,0.301148,0.0614178
806,757.841,1,5.26618,0.642685,20.7016,6.2309,23.0552,0.215547,0.282029,0.668761,0.341749,0.998743,0.30598,0.0610281
807,755.297,1,5.27734,0.636012,20.6234,6.26366,23.0301,0.210089,0.279009,0.671752,0.338146,0.998743,0.301559,0.0616785
808,754.048,1,5.28068,0.606773,20.5327,5.95913,22.8596,0.204805,0.278575,0.654743,0.337249,0.998743,0.301841,0.0618875
809,758.491,1,5.28183,0.620857,20.5807,6.01163,22.9072,0.212089,0.28152,0.638165,0.341442,0.998743,0.300562,0.0634959
810,757.78,1,5.25257,0.622658,20.6003,6.19486,22.8303,0.208548,0.276972,0.622006,0.339465,0.998743,0.301861,0.0630602
811,762.387,1,5.29179,0.598599,20.6192,6.31255,22.8047,0.205924,0.274271,0.634842,0.335981,0.998743,0.29962,0.0623145
812,760.973,1,5.28274,0.618869,20.7041,6.10206,22.8681,0.203132,0.271951,0.618768,0.337733,0.998743,0.298564,0.0647931
813,760.253,1,5.2792,0.628651,20.682,6.17034,22.8416,0.209831,0.271483,0.612202,0.334542,0.998743,0.303021,0.0631525
814,759.894,1,5.30568,0.610092,20.6888,6.18574,22.772,0.208201,0.268525,0.61314,0.329929,0.998743,0.299106,0.0634601
815,763.486,1,5.28061,0.613191,20.8153,6.27915,22.9594,0.210048,0.267472,0.645746,0.329588,0.998743,0.303599,0.0625915
816,765.999,1,5.27263,0.604258,20.8363,6.15975,23.0322,0.20814,0.268183,0.629395,0.327702,0.998743,0.301909,0.064966
817,753.752,1,5.27422,0.632248,20.7512,6.14162,22.8235,0.206454,0.26616,0.613459,0.323607,0.998743,0.306327,0.063321
818,758.723,1,5.27126,0.610993,20.7535,5.93363,22.8622,0.210067,0.264157,0.597926,0.321758,0.998743,0.307026,0.064006
819,756.02,1,5.27031,0.6199,20.7152,5.97792,22.8706,0.209915,0.266086,0.582786,0.324895,0.998743,0.303091,0.0635916
820,769.609,1,5.2646,0.604888,20.7307,5.96477,22.9092,0.206738,0.268697,0.652623,0.322608,0.998743,0.299163,0.0657136
821,766.343,1,5.25552,0.62936,20.7243,5.76802,22.8607,0.204301,0.27339,0.657991,0.329724,0.998743,0.29991,0.0651066
822,766.457,1,5.26445,0.617352,20.7772,6.021,22.861,0.201852,0.270424,0.64133,0.328013,0.998743,0.29672,0.066944
823,760.45,1,5.28742,0.617419,20.6161,5.95078,22.6398,0.203812,0.276374,0.637822,0.333476,0.998743,0.300893,0.0652489
824,757.762,1,5.26494,0.6055,20.6221,5.89102,22.7105,0.208735,0.270458,0.626955,0.325032,0.998743,0.299712,0.0635968
825,758.077,1,5.24755,0.599464,20.5386,6.10486,22.5803,0.20648,0.272752,0.660035,0.326324,0.998743,0.302058,0.0621285
826,770.713,1,5.25784,0.630199,20.3872,6.31719,22.4004,0.204691,0.272467,0.670577,0.325066,0.998743,0.303619,0.0643231
827,767.615,1,5.26584,0.639881,20.5759,6.04653,22.644,0.201429,0.273647,0.653597,0.326802,0.998743,0.302669,0.065625
828,765.939,1,5.26877,0.634975,20.5929,5.93511,22.7026,0.206737,0.279894,0.637048,0.332199,0.998743,0.302943,0.064881
829,756.994,1,5.27266,0.619276,20.5621,6.073,22.658,0.207006,0.279395,0.620917,0.329544,0.998743,0.301582,0.0632382
830,763.926,1,5.24474,0.610888,20.707,5.80885,22.7767,0.204116,0.273508,0.605195,0.325404,0.998743,0.302937,0.0627653
831,757.72,1,5.24383,0.611738,20.7519,5.83991,22.837,0.207004,0.273083,0.606075,0.32372,0.998743,0.305374,0.0614699
832,754.792,1,5.26978,0.602766,20.6296,6.0549,22.5585,0.208773,0.273593,0.606143,0.32467,0.998743,0.303553,0.0610902
833,756.323,1,5.2501,0.608401,20.459,6.05088,22.2754,0.208723,0.279577,0.608159,0.330533,0.998743,0.305504,0.0604158
834,750.168,1,5.27238,0.609517,20.3592,6.23533,22.1472,0.205287,0.275972,0.617945,0.325949,0.998743,0.303844,0.0608023
835,758.293,1,5.24928,0.623569,20.4064,6.3719,22.1563,0.210326,0.27633,0.611696,0.329139,0.998743,0.307937,0.0607099
836,761.92,1,5.2698,0.601807,20.2954,6.35932,22.0262,0.210061,0.275395,0.618115,0.32916,0.998743,0.30014,0.0642104
837,760.414,1,5.25383,0.612788,20.4108,6.14409,22.1256,0.209896,0.273378,0.633531,0.329702,0.998743,0.306197,0.0627423
838,755.088,1,5.25291,0.623905,20.4412,5.82079,22.1673,0.210247,0.271897,0.632383,0.329538,0.998743,0.30553,0.0621497
839,763.209,1,5.22477,0.60813,20.4062,6.04138,22.1147,0.210099,0.27522,0.61637,0.333115,0.998743,0.309814,0.0624754
840,761.731,1,5.24305,0.600339,20.4425,5.96169,22.218,0.211942,0.278715,0.600764,0.335686,0.998743,0.3103,0.0620336
841,757.355,1,5.20757,0.606369,20.3355,5.99934,22.0708,0.214716,0.280787,0.6039,0.337723,0.998743,0.306443,0.0623821
842,767.986,1,5.2502,0.613181,20.3405,6.11523,22.0519,0.209279,0.286127,0.645745,0.344872,0.998743,0.307021,0.0636807
843,759.364,1,5.25117,0.606653,20.2907,6.27495,21.9921,0.213738,0.281756,0.629394,0.341684,0.998743,0.308685,0.0620682
844,760.922,1,5.24088,0.620844,20.2029,6.39357,21.8188,0.210812,0.278816,0.613457,0.338935,0.998743,0.302356,0.0625443
845,759.117,1,5.26523,0.636986,20.3091,6.36065,21.95,0.206101,0.283429,0.597924,0.344288,0.998743,0.306955,0.0618438
846,762.852,1,5.25639,0.634999,20.2326,6.32593,21.8663,0.210242,0.278645,0.585995,0.335869,0.998743,0.308653,0.0625373
847,767.043,1,5.2316,0.628105,20.4862,6.16923,22.148,0.205555,0.284942,0.571157,0.343298,0.998743,0.301792,0.0657348
848,770.789,1,5.24524,0.617534,20.4949,6.07105,22.1437,0.213775,0.280257,0.568489,0.338614,0.998743,0.305602,0.0649365
849,766.448,1,5.22836,0.626527,20.4989,5.73665,22.0693,0.213644,0.282003,0.574572,0.340674,0.998743,0.3083,0.0632923
850,756.498,1,5.22425,0.607328,20.5853,6.02764,22.1117,0.208234,0.277605,0.611226,0.339171,0.998743,0.306188,0.0623077
851,755.492,1,5.23291,0.627998,20.5552,5.87653,22.0195,0.202962,0.280171,0.595749,0.342711,0.998743,0.303535,0.0628508
852,760.361,1,5.24233,0.617773,20.5449,5.99914,21.9881,0.202573,0.274566,0.607215,0.338192,0.998743,0.299841,0.0639072
