iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCRMLMIN,V1_pop,Q_pop,V2_pop,bias_pop,omega_Cl,omega_V1,omega_Q,omega_V2,bias_sd,corr_V2_V1,a1,a2
1433,756.159,1,5.36838,0.331249,22.0985,5.21957,25.948,0.644257,0.218936,0.297254,0.477031,0.561447,4.73781,0.924418,0.13954,0.061461
1434,752.366,1,5.36353,0.343885,22.0414,5.48894,27.1913,0.661719,0.21854,0.289728,0.473534,0.571428,4.79887,0.9218,0.139211,0.060058
1435,759.451,1,5.36545,0.344124,22.0179,5.50676,27.3191,0.629058,0.220425,0.297053,0.491285,0.558649,4.67736,0.935965,0.143751,0.0611848
1436,773.1,1,5.33316,0.361224,22.1885,5.68997,28.3236,0.64153,0.222115,0.303355,0.499838,0.57038,4.89933,0.934952,0.141969,0.065279
1437,771.471,1,5.33844,0.331137,22.1415,5.41122,27.5542,0.656759,0.220909,0.297767,0.487182,0.555938,4.91331,0.939406,0.143014,0.0655807
1438,773.775,1,5.35342,0.372792,21.9421,5.50884,26.9115,0.622542,0.225743,0.290228,0.474846,0.575904,4.86836,0.918679,0.144244,0.0643771
1439,771.164,1,5.35408,0.307734,22.0234,5.62874,26.8577,0.632166,0.226685,0.289035,0.462823,0.601867,4.94246,0.91644,0.140592,0.0646152
1440,776.794,1,5.32602,0.30949,22.3805,5.51079,27.3822,0.537894,0.226655,0.281716,0.463706,0.589262,4.81732,0.919651,0.142918,0.0662602
1441,776.597,1,5.33115,0.290921,22.6269,5.51862,27.0109,0.578443,0.22457,0.287219,0.47165,0.587061,4.7756,0.936035,0.139299,0.0694099
1442,770.654,1,5.37256,0.276014,22.7658,5.44866,27.0132,0.657735,0.224655,0.279947,0.476316,0.591121,4.7062,0.949316,0.138997,0.0685228
1443,767.568,1,5.37833,0.25098,23.0647,5.37456,27.2769,0.802699,0.221564,0.283961,0.464255,0.59028,4.80535,0.94966,0.137585,0.0681922
1444,768.262,1,5.40873,0.251414,22.3799,5.32761,27.053,0.851407,0.224041,0.276771,0.4525,0.575333,5.05566,0.938858,0.141804,0.0664655
1445,768.535,1,5.37955,0.261034,22.4127,5.29349,26.9301,0.848425,0.220053,0.27932,0.443686,0.560766,5.08061,0.935903,0.144459,0.0647825
1446,771.708,1,5.35539,0.270287,22.5549,5.46597,27.3175,0.685111,0.229378,0.276391,0.495014,0.584199,4.95196,0.941114,0.142474,0.0655316
1447,771.09,1,5.33349,0.235515,22.2172,5.25177,26.3772,0.711504,0.22357,0.278902,0.485942,0.596265,5.12606,0.945544,0.141842,0.0659014
1448,759.691,1,5.37212,0.244624,22.295,5.40153,27.11,0.754654,0.222693,0.281513,0.47472,0.611859,5.13789,0.934728,0.139316,0.0642328
1449,758.17,1,5.36146,0.27717,22.5727,5.42012,28.128,0.661093,0.221928,0.281338,0.483449,0.61299,5.0078,0.946039,0.138679,0.0631647
1450,763.723,1,5.34912,0.293853,23.1055,5.3002,29.2166,0.628302,0.227606,0.279755,0.500535,0.632901,4.881,0.950834,0.13974,0.0642395
1451,765.011,1,5.35298,0.253819,22.8338,5.46616,28.3388,0.594915,0.228219,0.292687,0.507499,0.654154,4.77994,0.961237,0.141724,0.0644161
1452,764.724,1,5.39659,0.271088,22.3874,5.16542,27.851,0.770528,0.230286,0.287392,0.509986,0.659888,5.02077,0.95415,0.140072,0.0636165
1453,763.805,1,5.40466,0.25034,22.3225,5.34191,26.7307,0.777157,0.224455,0.283036,0.519728,0.643179,4.98739,0.944033,0.139924,0.06294
1454,762.363,1,5.39277,0.27574,22.3986,5.35406,25.9551,0.825029,0.224711,0.278218,0.548276,0.626893,4.96959,0.932928,0.143256,0.0613463
1455,763.184,1,5.37966,0.305522,22.4906,5.30893,25.6882,0.747034,0.226632,0.297481,0.534393,0.634392,4.91681,0.945097,0.14197,0.0618109
1456,767.464,1,5.3696,0.330067,22.2703,5.36411,25.4049,0.776436,0.235779,0.299964,0.520862,0.648805,4.82743,0.949221,0.140732,0.063474
1457,769.593,1,5.35247,0.296834,22.1475,5.24135,25.3876,0.727546,0.232511,0.296002,0.517492,0.65477,4.99423,0.946916,0.143486,0.0625287
1458,779.358,1,5.35735,0.30254,22.0996,5.30714,26.2277,0.727608,0.230779,0.306995,0.513165,0.674609,4.90267,0.935562,0.142007,0.0651071
1459,779.954,1,5.35138,0.258005,22.0171,5.65113,25.8464,0.65853,0.235321,0.304523,0.523761,0.657528,5.03452,0.940693,0.141893,0.0655047
1460,782.581,1,5.34718,0.248163,21.5893,6.13117,24.8227,0.646769,0.230835,0.296813,0.55808,0.658057,5.16969,0.933651,0.144349,0.0645271
1461,774.417,1,5.32741,0.266715,21.6281,6.11022,24.1501,0.587644,0.23071,0.289297,0.587391,0.653744,5.13956,0.929259,0.141687,0.0628933
1462,780.815,1,5.3439,0.244158,21.4683,6.09767,24.618,0.655485,0.233361,0.288691,0.572518,0.638533,5.24368,0.929977,0.148231,0.0628194
1463,773.412,1,5.39882,0.279957,21.4345,6.24747,24.1422,0.751985,0.233934,0.301513,0.558021,0.673072,5.11091,0.942597,0.145113,0.062019
1464,770.931,1,5.39065,0.314297,21.64,6.46085,24.8351,0.684322,0.229202,0.297984,0.543892,0.659362,4.9815,0.939529,0.141673,0.0636784
1465,767.058,1,5.41171,0.283675,21.5691,6.47648,25.2371,0.666923,0.231925,0.306156,0.53012,0.642667,5.03123,0.944794,0.140946,0.0632522
1466,768.977,1,5.39016,0.273585,21.3812,6.1628,24.1242,0.746345,0.229341,0.298404,0.516697,0.626394,5.17043,0.93158,0.141278,0.0635978
1467,766.877,1,5.35995,0.269458,21.4164,5.85955,23.7874,0.621919,0.22666,0.290848,0.503614,0.610534,5.03952,0.933405,0.142172,0.0634848
1468,771.718,1,5.32123,0.302049,21.1749,5.81953,23.0237,0.62505,0.225268,0.283484,0.521969,0.597259,4.92175,0.928534,0.148138,0.0618773
1469,770.747,1,5.32703,0.316554,20.9045,5.95696,22.5858,0.651992,0.221787,0.276306,0.551502,0.592755,4.88777,0.904163,0.14489,0.061113
1470,769.794,1,5.32744,0.300052,20.8476,5.92318,22.53,0.633457,0.219991,0.269914,0.537538,0.577746,4.84798,0.915407,0.144784,0.0627164
1471,762.35,1,5.33978,0.286705,21.2457,5.89587,22.3212,0.641621,0.223347,0.273717,0.523927,0.57974,4.8938,0.90765,0.142133,0.0611284
1472,771.25,1,5.35642,0.276588,21.3205,5.97561,23.0394,0.574875,0.226259,0.267499,0.512793,0.598346,4.95957,0.909439,0.144103,0.0622353
1473,773.46,1,5.35948,0.268789,21.1305,5.98549,22.4291,0.628299,0.226712,0.265536,0.546791,0.591446,4.95165,0.899957,0.145807,0.0613354
1474,770.421,1,5.35643,0.290968,21.662,5.80236,23.4165,0.693439,0.230208,0.263638,0.566887,0.582832,5.16789,0.875232,0.144975,0.0597823
1475,779.057,1,5.36975,0.308297,21.7594,5.87541,23.2823,0.59861,0.23374,0.259669,0.552533,0.58629,5.20577,0.865798,0.144854,0.0617534
1476,769.585,1,5.37095,0.269054,21.7762,5.9292,24.1116,0.615425,0.23696,0.266619,0.543687,0.571445,5.17044,0.872463,0.142838,0.0601898
1477,773.385,1,5.35749,0.311888,21.556,6.07181,25.0828,0.64869,0.232681,0.263016,0.543552,0.589648,5.10895,0.848838,0.144168,0.0598019
1478,773.236,1,5.3893,0.270693,21.6108,5.98394,24.9667,0.661668,0.237839,0.256356,0.606349,0.57592,5.1055,0.898129,0.142918,0.0613838
1479,778.782,1,5.39748,0.299756,21.2568,6.45926,24.2068,0.657071,0.235509,0.252236,0.590996,0.561338,5.08975,0.892296,0.145219,0.063152
1480,769.026,1,5.39591,0.292333,21.3968,6.16861,23.4969,0.670717,0.231769,0.25624,0.576032,0.547124,5.04508,0.88467,0.141542,0.062497
1481,771.122,1,5.39717,0.308893,21.3593,6.2393,23.9068,0.726415,0.226082,0.267713,0.561446,0.533271,5.09676,0.891562,0.139601,0.0635556
1482,776.096,1,5.42812,0.258515,21.4153,6.46332,24.4783,0.859903,0.224284,0.264543,0.57495,0.560203,5.16258,0.912248,0.138751,0.0657875
1483,781.467,1,5.42654,0.291711,22.0071,5.90593,25.3559,0.819579,0.232638,0.269848,0.560392,0.579449,5.12597,0.902905,0.140977,0.0655729
1484,776.216,1,5.388,0.296643,22.0609,6.08477,25.3859,0.707209,0.232801,0.271124,0.565849,0.594733,5.34218,0.913963,0.137407,0.0656043
1485,777.165,1,5.36169,0.29328,22.0385,5.78823,24.1674,0.732288,0.233473,0.264259,0.551521,0.58038,5.40684,0.910296,0.138083,0.0659257
1486,780.469,1,5.35528,0.288399,21.6549,5.98076,24.6591,0.656724,0.229772,0.261838,0.580266,0.578835,5.35079,0.908595,0.140454,0.0653972
1487,776.35,1,5.3527,0.261928,21.6402,5.84321,24.9714,0.638491,0.230421,0.255208,0.565573,0.582459,5.2153,0.917703,0.14152,0.0651727
1488,773.388,1,5.33539,0.270095,21.4204,5.7383,24.614,0.637051,0.228886,0.248746,0.576672,0.567711,5.08325,0.909237,0.144529,0.0635225
1489,770.338,1,5.36693,0.287176,21.598,5.62816,23.9873,0.679077,0.225372,0.244418,0.615014,0.553336,5.02383,0.898032,0.146469,0.061914
1490,763.537,1,5.3768,0.285533,21.5582,5.49462,23.9235,0.749217,0.223584,0.245112,0.599441,0.565277,4.89662,0.925344,0.146112,0.0607007
1491,772.641,1,5.32948,0.289086,21.4306,5.95335,24.3178,0.649072,0.225632,0.238905,0.585875,0.591836,4.97749,0.942542,0.144628,0.0648074
1492,768.457,1,5.36442,0.280093,21.1738,6.09153,24.1726,0.657543,0.219919,0.232856,0.65732,0.586308,4.88393,0.943544,0.147172,0.0631664
1493,768.908,1,5.38522,0.295764,21.3941,5.95125,24.5516,0.680569,0.214351,0.227192,0.672119,0.575136,4.76026,0.938642,0.14787,0.062137
1494,772.546,1,5.39379,0.276301,21.1851,6.23171,23.4132,0.732144,0.215217,0.233713,0.681301,0.573887,4.91775,0.920298,0.144126,0.0633749
1495,765.457,1,5.40281,0.274406,21.3419,6.4097,24.2951,0.676746,0.218946,0.237248,0.66405,0.573387,5.12016,0.921864,0.140477,0.0636569
1496,773.041,1,5.39165,0.249014,21.4056,6.24014,24.2199,0.697878,0.220103,0.244474,0.662204,0.562483,5.16763,0.918754,0.141136,0.0635882
1497,768.302,1,5.41053,0.243619,21.2698,6.1992,24.4739,0.803842,0.222717,0.242266,0.661758,0.563614,5.201,0.926682,0.141041,0.0624925
1498,768.73,1,5.3962,0.243699,21.3216,6.09946,24.1188,0.816571,0.223035,0.242864,0.645002,0.565545,5.06931,0.933294,0.140507,0.064522
1499,770.807,1,5.3822,0.259208,21.3365,5.95005,24.2995,0.831564,0.218323,0.244286,0.676098,0.551225,4.97066,0.933101,0.140446,0.0646195
1500,777.382,1,5.37877,0.252966,20.8629,6.06891,24.1228,0.835738,0.217463,0.2381,0.658979,0.537268,5.28208,0.911039,0.146051,0.0637338
1501,776.754,1,5.34208,0.266077,21.111,5.91974,24.4193,0.845892,0.222623,0.232071,0.693969,0.535674,5.25278,0.894793,0.147274,0.06212
1502,779.383,1,5.33924,0.268654,21.1752,6.28261,25.2097,0.734953,0.22278,0.230707,0.708138,0.562377,5.37632,0.905298,0.143545,0.0639017
1503,767.67,1,5.36264,0.281854,21.3406,6.14043,25.162,0.670719,0.220699,0.239347,0.690208,0.591976,5.31445,0.917975,0.141936,0.0622837
1504,771.683,1,5.35417,0.277399,21.3873,5.96509,25.8539,0.650783,0.226067,0.237833,0.672731,0.594477,5.17989,0.911861,0.14521,0.0610738
1505,760.748,1,5.34798,0.295624,21.5049,5.94436,26.27,0.659191,0.225039,0.242235,0.661164,0.591851,5.04873,0.944616,0.143964,0.0602771
1506,767.452,1,5.30814,0.288876,21.339,5.65403,27.5463,0.617067,0.223704,0.238912,0.681916,0.576865,4.9209,0.925621,0.145301,0.0606003
1507,771.417,1,5.33262,0.26937,21.3551,5.92678,28.0999,0.632022,0.223488,0.249689,0.721248,0.580507,5.04218,0.920447,0.142721,0.0612946
1508,777.369,1,5.30547,0.286138,21.5694,5.65144,28.5154,0.617003,0.220941,0.261627,0.705546,0.600656,5.0352,0.925438,0.147722,0.0609894
1509,778.738,1,5.30974,0.312621,21.6193,5.8105,29.0277,0.640833,0.225175,0.259905,0.734243,0.634444,5.06311,0.926437,0.145714,0.0613251
1510,779.729,1,5.32908,0.289241,21.4217,5.80349,26.8535,0.553422,0.228488,0.253324,0.715651,0.618379,4.93491,0.922779,0.146498,0.062906
1511,779.258,1,5.35998,0.316367,21.4632,5.86672,25.579,0.665589,0.226535,0.24691,0.69753,0.602722,4.98939,0.937123,0.149813,0.0628106
1512,779.929,1,5.4088,0.307327,21.8029,5.82122,25.8388,0.743998,0.227119,0.240658,0.679869,0.58746,4.86306,0.914632,0.14602,0.0646949
1513,778.709,1,5.41788,0.311172,21.5001,5.66995,24.7332,0.835098,0.229529,0.237339,0.662654,0.588591,4.86681,0.89381,0.147396,0.0630567
1514,778.905,1,5.38244,0.311408,21.4437,5.81994,24.3284,0.768093,0.236304,0.245577,0.645875,0.573687,4.95819,0.875359,0.143664,0.0634001
1515,778.326,1,5.37495,0.294778,21.8666,5.70726,25.3793,0.68612,0.23745,0.249707,0.629521,0.575285,4.83265,0.897508,0.140455,0.0653063
1516,769.231,1,5.39983,0.301189,21.8876,5.80369,25.1346,0.753417,0.235652,0.260707,0.613581,0.580728,4.75098,0.925151,0.139662,0.0636527
1517,772.578,1,5.39693,0.31968,21.9653,5.60903,25.544,0.744219,0.233768,0.263162,0.608004,0.605263,4.89839,0.915812,0.142096,0.0622078
1518,782.376,1,5.40045,0.309645,21.45,5.77487,25.1818,0.910863,0.231784,0.256498,0.617254,0.589937,4.9963,0.900232,0.145116,0.0637693
1519,786.383,1,5.40209,0.290629,21.6143,5.67815,23.7639,0.774015,0.233951,0.263861,0.635812,0.582723,4.89406,0.912128,0.147027,0.0643003
1520,786.557,1,5.42482,0.274599,21.2512,6.15608,22.7626,0.787715,0.228027,0.270873,0.63539,0.606149,5.00353,0.907861,0.148455,0.063022
1521,784.886,1,5.40932,0.229276,21.0349,6.4008,23.1585,0.796054,0.222254,0.271497,0.631809,0.594067,5.0029,0.899917,0.14616,0.0634635
1522,789.891,1,5.41365,0.227976,20.9967,6.25937,23.2482,0.843915,0.223992,0.267555,0.617146,0.594087,5.03709,0.883709,0.145483,0.0648874
1523,778.535,1,5.41696,0.239401,20.9955,6.25819,23.1093,0.836797,0.224898,0.271614,0.602272,0.579045,4.99079,0.875745,0.144885,0.0632444
1524,780.509,1,5.41725,0.263861,20.9214,6.51352,23.0456,0.65662,0.228166,0.277915,0.587022,0.564383,4.91059,0.8882,0.144535,0.0635738
1525,779.925,1,5.42502,0.289016,21.2303,6.57345,23.423,0.649754,0.224663,0.287491,0.572158,0.550092,5.01484,0.883935,0.145382,0.063154
1526,787.141,1,5.42773,0.33233,20.7472,6.73461,23.8735,0.712305,0.229653,0.280211,0.576831,0.536164,4.94068,0.896539,0.147196,0.0659698
1527,792.186,1,5.39155,0.343793,20.7739,6.56571,23.1632,0.671545,0.226911,0.284915,0.595836,0.522588,4.96937,0.899736,0.149243,0.0658384
1528,777.573,1,5.40924,0.316152,20.7946,6.71139,23.5345,0.75762,0.227824,0.28012,0.580749,0.509356,4.99066,0.9112,0.146093,0.0641713
1529,780.529,1,5.41512,0.303353,20.5964,6.5522,22.8487,0.729565,0.229932,0.27928,0.566044,0.514482,4.91068,0.903149,0.146645,0.0640377
1530,776.466,1,5.38831,0.274012,20.645,6.33867,22.8719,0.751098,0.227363,0.280864,0.583493,0.501455,5.12101,0.913915,0.146429,0.0633935
1531,766.697,1,5.39584,0.29638,20.592,6.37911,22.8328,0.724744,0.226157,0.293966,0.570382,0.488758,4.99134,0.930971,0.145065,0.0618207
1532,760.493,1,5.38446,0.256129,20.7489,6.28569,22.3079,0.705343,0.231851,0.295998,0.571176,0.510923,5.02471,0.934678,0.141919,0.0605372
1533,763.297,1,5.36637,0.25206,21.1253,6.504,22.2974,0.725115,0.228214,0.294089,0.582417,0.497986,5.07672,0.938782,0.139124,0.0632018
1534,768.196,1,5.3736,0.280078,20.8504,6.51111,22.4365,0.643443,0.229133,0.291515,0.56767,0.492185,4.94817,0.927396,0.13984,0.0643235
1535,763.609,1,5.37616,0.266434,20.9652,6.44642,22.8127,0.713541,0.230945,0.284134,0.557628,0.509112,5.113,0.923959,0.13969,0.0626947
1536,756.489,1,5.35813,0.273377,21.1012,6.17591,23.2044,0.62246,0.228433,0.285231,0.543882,0.532131,4.99735,0.910821,0.13934,0.0611073
1537,759.298,1,5.35261,0.253601,21.1803,6.18698,23.436,0.711505,0.233885,0.287622,0.544181,0.518657,5.13723,0.916994,0.13585,0.0621382
1538,769.734,1,5.33124,0.285089,21.0899,6.19516,23.419,0.684818,0.232296,0.297371,0.548997,0.507925,5.08582,0.937939,0.141942,0.0640293
1539,768.581,1,5.37339,0.278574,20.9602,6.54814,22.8056,0.685089,0.22874,0.299227,0.589428,0.495064,4.98675,0.932851,0.139922,0.0642127
1540,772.132,1,5.39119,0.295368,21.0196,6.18029,23.59,0.61996,0.228278,0.291651,0.575412,0.491928,5.01833,0.912545,0.142675,0.0631079
1541,765.945,1,5.39421,0.255728,20.8824,6.3868,23.0311,0.643079,0.229479,0.288999,0.560842,0.481287,5.03099,0.897628,0.140172,0.0619904
1542,770.107,1,5.36527,0.282609,21.4457,6.10006,23.8105,0.684229,0.230897,0.281681,0.580013,0.478443,5.15118,0.865503,0.140288,0.061845
1543,772.918,1,5.39502,0.248397,21.4282,5.90643,23.3859,0.658083,0.237371,0.274549,0.567586,0.480391,5.04655,0.846677,0.139335,0.0630613
1544,765.001,1,5.34308,0.271075,21.1899,5.8053,22.8914,0.65107,0.231361,0.270414,0.587092,0.523773,5.03947,0.86308,0.140416,0.0614646
1545,766.515,1,5.34083,0.266843,21.378,5.65286,24.5196,0.662836,0.234601,0.27427,0.575627,0.550892,5.09448,0.865934,0.140845,0.0599082
1546,766.13,1,5.34477,0.294566,21.6026,5.80966,24.8755,0.56006,0.239839,0.275851,0.582117,0.55073,4.96548,0.876308,0.142303,0.0588809
1547,760.806,1,5.34183,0.303303,21.4431,5.63838,24.4859,0.555414,0.23576,0.268867,0.567377,0.536785,4.86538,0.912587,0.14122,0.0606141
1548,759.85,1,5.31429,0.277404,21.2535,5.78562,22.5587,0.432679,0.239249,0.263815,0.563506,0.523194,4.89263,0.937037,0.140389,0.0622886
1549,773.043,1,5.28993,0.270862,21.3746,5.60242,22.7798,0.462825,0.234744,0.257381,0.567184,0.51845,5.21011,0.929332,0.146245,0.0630791
1550,771.217,1,5.30933,0.304896,21.6365,5.82959,22.5283,0.479375,0.242239,0.255277,0.552822,0.505323,5.2414,0.929716,0.144128,0.0640696
1551,774.621,1,5.34133,0.293009,22.0432,5.60055,23.0004,0.554052,0.241785,0.256468,0.538825,0.514825,5.10869,0.916431,0.14495,0.0642072
1552,762.888,1,5.41078,0.318899,21.7094,6.08321,23.1511,0.690169,0.235663,0.25838,0.55708,0.528947,4.97933,0.907683,0.14128,0.0629048
1553,767.508,1,5.40538,0.316082,21.7249,5.92963,23.3349,0.673868,0.229696,0.259445,0.564513,0.528576,4.85325,0.892478,0.138887,0.0634549
1554,770.544,1,5.39097,0.313845,21.6729,5.66263,23.2223,0.71328,0.233704,0.254278,0.55022,0.521647,5.07091,0.90284,0.142439,0.0629932
1555,771.233,1,5.37921,0.313036,21.518,5.79387,23.1894,0.738193,0.23593,0.257246,0.59954,0.52203,5.09571,0.898169,0.139401,0.0632909
1556,770.695,1,5.34255,0.342574,21.7722,5.77467,23.9172,0.544939,0.230793,0.265922,0.58436,0.508812,4.96668,0.886091,0.13978,0.0634397
1557,770.738,1,5.36312,0.349115,21.713,5.87795,24.6517,0.515388,0.23212,0.265429,0.576862,0.536768,4.84391,0.867379,0.141098,0.0618333
1558,760.311,1,5.37783,0.321405,21.5904,6.06779,23.6105,0.532387,0.229628,0.266593,0.62732,0.557012,4.77616,0.923576,0.142024,0.0602677
1559,761.634,1,5.3897,0.327124,21.5921,6.13301,24.3994,0.611111,0.232431,0.272246,0.619829,0.564503,4.8665,0.93857,0.142316,0.0604301
1560,762.526,1,5.32962,0.312707,21.6525,5.97344,25.013,0.565047,0.226545,0.274103,0.604135,0.594328,4.97979,0.949503,0.142493,0.0618404
1561,756.868,1,5.33743,0.304019,21.6903,6.07961,24.9802,0.588169,0.227969,0.274932,0.588838,0.579279,4.97265,0.952899,0.142627,0.0604875
1562,762.673,1,5.35734,0.312467,21.6895,5.83544,24.9627,0.567776,0.224256,0.275301,0.573928,0.585635,4.89706,0.941692,0.139382,0.0629704
1563,763.454,1,5.35206,0.307033,21.8786,5.89002,25.0177,0.580849,0.239902,0.281471,0.584003,0.614998,5.00277,0.952708,0.14269,0.0613759
1564,770.936,1,5.34355,0.306351,22.0358,5.66152,25.1732,0.601145,0.233828,0.288313,0.600793,0.644196,4.87609,0.947765,0.139077,0.0645833
1565,763.441,1,5.34974,0.317898,21.644,5.73942,25.7133,0.665691,0.231249,0.29393,0.606927,0.638562,5.02632,0.953757,0.139577,0.062948
1566,770.25,1,5.33814,0.313387,21.6049,5.96308,26.0741,0.600263,0.230997,0.286487,0.600716,0.644153,4.98282,0.954343,0.142127,0.063438
1567,761.512,1,5.35997,0.277472,21.7018,5.99644,25.4888,0.605041,0.238705,0.286003,0.585505,0.627842,5.11077,0.952122,0.142001,0.0618317
1568,766.185,1,5.34742,0.262271,21.6544,5.96317,25.1978,0.533559,0.232661,0.278761,0.578,0.615537,5.11526,0.933503,0.140414,0.0616522
1569,764.958,1,5.33509,0.281729,21.7185,5.92569,25.6153,0.526405,0.229088,0.281641,0.563364,0.613016,5.14796,0.924068,0.138765,0.0619898
1570,764.991,1,5.32627,0.277482,21.4192,5.98475,25.0712,0.549393,0.225494,0.288836,0.552992,0.597494,5.04952,0.903295,0.139013,0.060767
1571,772.76,1,5.29511,0.29211,21.8741,5.38789,25.7227,0.593759,0.22643,0.303182,0.53899,0.596224,5.14169,0.887635,0.143544,0.0602681
1572,779.251,1,5.28888,0.281357,21.7345,5.58238,25.6096,0.470259,0.227559,0.295506,0.544057,0.598587,5.05032,0.880805,0.142147,0.0631415
1573,776.11,1,5.30572,0.298793,22.1026,5.53032,25.6724,0.549951,0.225186,0.288023,0.53149,0.606759,5.11546,0.921815,0.141678,0.0644868
1574,764.104,1,5.35288,0.269922,22.247,5.62265,25.3887,0.595138,0.227373,0.28271,0.518033,0.596565,5.15601,0.939803,0.13809,0.0640013
1575,764.16,1,5.30314,0.281869,22.1022,5.51352,24.7974,0.504725,0.233954,0.280369,0.504916,0.609582,5.10067,0.939242,0.138238,0.0636621
1576,751.656,1,5.30944,0.299163,22.1739,5.44516,26.328,0.470523,0.235043,0.28608,0.492131,0.630117,5.03863,0.946445,0.13735,0.0620501
1577,757.007,1,5.31615,0.319866,22.1608,5.42606,26.7108,0.402177,0.229474,0.28694,0.47967,0.614162,5.04583,0.94729,0.138863,0.0622571
1578,773.659,1,5.31201,0.289708,22.1457,5.36277,26.2219,0.489095,0.236109,0.2894,0.511655,0.600455,5.1576,0.945117,0.140775,0.0656078
1579,768.025,1,5.3348,0.306959,21.7569,5.64732,25.2777,0.507834,0.234494,0.290751,0.4987,0.625747,5.08489,0.945108,0.140665,0.0639904
1580,760.165,1,5.36771,0.296191,22.2309,5.3104,25.8468,0.615167,0.229521,0.283389,0.486072,0.609902,5.16194,0.929689,0.140124,0.0623701
1581,758.651,1,5.37341,0.309058,22.259,5.29564,26.2532,0.587365,0.226694,0.276214,0.473765,0.594459,5.06531,0.940386,0.140661,0.0624747
1582,760.568,1,5.36647,0.318181,22.3623,5.64218,26.6658,0.58626,0.226356,0.28526,0.493539,0.626661,5.0526,0.949546,0.138472,0.0633983
1583,766.972,1,5.34728,0.324555,22.2251,5.82282,25.9205,0.499088,0.226021,0.278037,0.481043,0.610793,5.13242,0.9261,0.141465,0.0630818
1584,766.733,1,5.41422,0.320807,21.9244,6.07936,24.9206,0.718365,0.226774,0.270997,0.494923,0.595328,5.10288,0.934849,0.137915,0.0655422
1585,766.458,1,5.40848,0.28509,21.9938,5.94367,24.1614,0.70818,0.228589,0.270844,0.52843,0.580254,4.97688,0.946643,0.137597,0.0661566
1586,770.199,1,5.41123,0.315894,21.8056,5.80904,23.3564,0.788638,0.222801,0.294149,0.516672,0.582608,4.89561,0.945368,0.142743,0.0647014
1587,763.162,1,5.37654,0.299236,22.0114,5.64332,25.4747,0.760424,0.224094,0.297374,0.50359,0.578537,5.08188,0.941419,0.139234,0.0635941
1588,764.648,1,5.38435,0.263868,22.1334,5.52444,25.4927,0.879182,0.230058,0.289844,0.495697,0.580244,5.21768,0.951004,0.138137,0.0652968
1589,767.127,1,5.41186,0.257979,22.0846,5.67733,25.2924,0.830776,0.233227,0.287714,0.531574,0.576038,5.18481,0.939222,0.139659,0.0636434
1590,771.986,1,5.40982,0.249865,22.4897,5.15257,26.9105,0.852961,0.230973,0.28294,0.518114,0.583738,5.05353,0.93695,0.137962,0.0673835
1591,771.819,1,5.39826,0.262517,22.1406,5.4513,26.5078,0.982815,0.227864,0.287772,0.504995,0.596598,5.14326,0.930003,0.141042,0.0656773
