iteration,convergenceIndicator,phase,Cl_pop,V_pop,a1,a2,f_pop,omega_Cl,omega_V,omega_f
7157,999.271,2,10.1197,54.6192,3.44271,3.26323,0.907573,0.249853,0.165208,0.19233
7158,1003.29,2,10.1197,54.6191,3.44272,3.26326,0.907576,0.24986,0.165205,0.192331
7159,995.041,2,10.1197,54.6192,3.44276,3.26324,0.907576,0.249864,0.1652,0.19233
7160,997.34,2,10.1196,54.6191,3.44275,3.26326,0.907577,0.249865,0.165201,0.192332
7161,997.65,2,10.1197,54.6194,3.44275,3.26327,0.907579,0.24987,0.165198,0.192334
7162,993.288,2,10.1197,54.6196,3.44273,3.26326,0.90758,0.249875,0.1652,0.192337
7163,988.882,2,10.1197,54.6197,3.44272,3.26326,0.907579,0.249876,0.165195,0.192339
7164,996.005,2,10.1197,54.6198,3.44274,3.26324,0.907584,0.249879,0.165196,0.192343
7165,992.085,2,10.1197,54.6199,3.44273,3.26324,0.907588,0.24988,0.165197,0.192345
7166,994.999,2,10.1197,54.62,3.44272,3.26325,0.907589,0.249879,0.1652,0.192344
7167,991.987,2,10.1197,54.6197,3.44272,3.26325,0.907589,0.249879,0.165198,0.192344
7168,992.542,2,10.1197,54.6196,3.44271,3.26326,0.907585,0.249878,0.165199,0.192344
7169,992.094,2,10.1198,54.6192,3.4427,3.26326,0.907583,0.249877,0.165204,0.192343
7170,997.125,2,10.1197,54.6193,3.44268,3.26328,0.90758,0.249875,0.165205,0.192344
7171,990.989,2,10.1197,54.6194,3.44267,3.26328,0.90758,0.249874,0.165208,0.192345
7172,989.588,2,10.1196,54.6194,3.44267,3.26329,0.907576,0.24987,0.165202,0.192345
7173,988.504,2,10.1196,54.6192,3.44267,3.26328,0.907574,0.249872,0.165198,0.192345
7174,988.026,2,10.1196,54.6192,3.44264,3.26328,0.907571,0.249875,0.165197,0.192348
7175,990.686,2,10.1196,54.6192,3.44263,3.26325,0.90757,0.249878,0.165198,0.192354
7176,997.374,2,10.1196,54.6192,3.44261,3.26326,0.907565,0.249878,0.165202,0.192358
7177,996.646,2,10.1196,54.619,3.44261,3.26328,0.90756,0.249878,0.165199,0.192363
7178,992.633,2,10.1196,54.6189,3.44262,3.26329,0.907562,0.249877,0.165198,0.192358
7179,992.342,2,10.1196,54.619,3.44263,3.26329,0.907563,0.249873,0.165198,0.192355
7180,991.357,2,10.1196,54.6192,3.44262,3.26329,0.907563,0.249871,0.165199,0.192354
7181,990.913,2,10.1196,54.6194,3.4426,3.26331,0.907564,0.249869,0.1652,0.192354
7182,996.976,2,10.1196,54.6195,3.4426,3.26332,0.907564,0.249868,0.165201,0.192354
7183,996.872,2,10.1196,54.6196,3.4426,3.26333,0.907569,0.249869,0.1652,0.192354
7184,992.534,2,10.1196,54.6198,3.44262,3.26332,0.907572,0.249865,0.165198,0.192354
7185,993.251,2,10.1196,54.6199,3.44262,3.26333,0.907573,0.249863,0.165198,0.192355
7186,992.442,2,10.1196,54.62,3.44263,3.26332,0.907578,0.249861,0.165196,0.192354
7187,995.995,2,10.1196,54.6199,3.44265,3.26333,0.90758,0.249861,0.165191,0.192356
7188,995.64,2,10.1196,54.6199,3.44267,3.26334,0.907577,0.249858,0.16519,0.192355
7189,988.362,2,10.1195,54.6196,3.44265,3.26334,0.907575,0.249857,0.165189,0.192354
7190,996.909,2,10.1195,54.6196,3.44265,3.26336,0.90757,0.249853,0.165193,0.192353
7191,988.115,2,10.1195,54.6194,3.44265,3.26335,0.907569,0.249846,0.165193,0.192351
7192,990.559,2,10.1195,54.6194,3.44264,3.26336,0.907568,0.249846,0.165192,0.19235
7193,990.578,2,10.1195,54.6193,3.44261,3.26337,0.907568,0.249847,0.165194,0.192348
7194,993.825,2,10.1195,54.6194,3.4426,3.26338,0.907571,0.24985,0.165192,0.192348
7195,999.21,2,10.1195,54.6193,3.44263,3.26339,0.907571,0.249853,0.165188,0.192346
7196,1000.52,2,10.1194,54.6197,3.44265,3.2634,0.907571,0.249855,0.165189,0.192344
7197,1009.46,2,10.1194,54.6199,3.44268,3.26345,0.907565,0.249852,0.165188,0.192346
7198,995.436,2,10.1194,54.6198,3.44266,3.26346,0.907558,0.249851,0.165194,0.192346
7199,992.81,2,10.1194,54.62,3.44265,3.26346,0.907557,0.249853,0.165197,0.192344
7200,987.84,2,10.1194,54.6201,3.44266,3.26344,0.907556,0.249853,0.165194,0.192343
7201,996.277,2,10.1194,54.62,3.44268,3.26343,0.907556,0.249852,0.165194,0.192345
7202,994.683,2,10.1194,54.6203,3.44268,3.26342,0.907558,0.249854,0.165197,0.192345
7203,998.189,2,10.1195,54.6204,3.44269,3.26341,0.907559,0.249856,0.1652,0.192348
7204,997.33,2,10.1195,54.6205,3.44268,3.26342,0.907558,0.249858,0.165204,0.192349
7205,995.044,2,10.1195,54.6206,3.44268,3.26342,0.907559,0.249856,0.16521,0.192349
7206,990.856,2,10.1195,54.6209,3.44267,3.26341,0.907561,0.249854,0.165212,0.19235
7207,986.954,2,10.1195,54.6209,3.44267,3.26339,0.907562,0.249855,0.165213,0.192348
7208,983.339,2,10.1195,54.6206,3.44265,3.26338,0.907561,0.249854,0.165211,0.192347
7209,992.425,2,10.1195,54.6203,3.44265,3.26338,0.907559,0.249856,0.165209,0.192346
7210,991.381,2,10.1195,54.6204,3.44263,3.2634,0.907556,0.249858,0.165207,0.192344
7211,988.575,2,10.1194,54.6205,3.4426,3.26341,0.907555,0.249859,0.165205,0.192344
7212,990.968,2,10.1195,54.6206,3.44262,3.26341,0.907559,0.249855,0.165202,0.192339
7213,993.062,2,10.1195,54.6207,3.44262,3.26341,0.90756,0.249858,0.165201,0.19234
7214,993.15,2,10.1195,54.621,3.44264,3.2634,0.907561,0.249857,0.165197,0.19234
7215,1002.43,2,10.1196,54.621,3.44264,3.26342,0.907562,0.249856,0.165202,0.192343
7216,1008.43,2,10.1195,54.6213,3.44266,3.26345,0.907564,0.249854,0.165206,0.192341
7217,995.377,2,10.1195,54.6212,3.44267,3.26347,0.907562,0.249853,0.165205,0.192337
7218,994.244,2,10.1195,54.6213,3.44265,3.26347,0.907559,0.249856,0.16521,0.192338
7219,993.587,2,10.1196,54.6212,3.44264,3.26347,0.907559,0.249856,0.165216,0.192335
7220,992.858,2,10.1196,54.6211,3.44264,3.26348,0.907555,0.249855,0.165215,0.192332
7221,994.849,2,10.1196,54.6213,3.44265,3.26349,0.907555,0.249854,0.165212,0.192333
7222,998.189,2,10.1196,54.6214,3.44267,3.26348,0.90756,0.249854,0.165215,0.192334
7223,993.499,2,10.1196,54.6214,3.44265,3.26349,0.907562,0.249852,0.165222,0.192333
7224,994.223,2,10.1196,54.6212,3.44265,3.26349,0.907561,0.249852,0.165222,0.192334
7225,995.033,2,10.1197,54.6211,3.44264,3.2635,0.907562,0.249849,0.165228,0.192337
7226,990.916,2,10.1196,54.6212,3.44262,3.26348,0.907561,0.249846,0.165235,0.192337
7227,990.707,2,10.1196,54.6213,3.44262,3.26348,0.907562,0.249842,0.165237,0.192338
7228,999.571,2,10.1196,54.6214,3.44265,3.26349,0.90756,0.249839,0.165233,0.192337
7229,986.606,2,10.1195,54.6214,3.44265,3.26349,0.907555,0.249838,0.165231,0.192335
7230,990.039,2,10.1195,54.6214,3.44264,3.26348,0.907557,0.249837,0.165233,0.192331
7231,996.407,2,10.1196,54.6214,3.44265,3.26348,0.907553,0.249838,0.165235,0.192332
7232,996.594,2,10.1196,54.6212,3.44267,3.26347,0.907553,0.249835,0.165241,0.192331
7233,994.663,2,10.1196,54.6211,3.44268,3.26348,0.907555,0.249831,0.165239,0.192328
7234,989.813,2,10.1196,54.6212,3.44268,3.26348,0.907557,0.249824,0.165242,0.192323
7235,987.024,2,10.1196,54.6214,3.44269,3.26346,0.907558,0.249822,0.165242,0.192318
7236,992.471,2,10.1195,54.6214,3.44267,3.26345,0.907558,0.24982,0.165251,0.19232
7237,994.479,2,10.1195,54.6213,3.44269,3.26345,0.907554,0.249816,0.165248,0.192321
7238,998.12,2,10.1195,54.6211,3.44272,3.26345,0.907552,0.249813,0.165247,0.192324
7239,992.583,2,10.1195,54.6212,3.44271,3.26347,0.90755,0.249812,0.165245,0.192323
7240,995.314,2,10.1195,54.6212,3.44271,3.26348,0.907549,0.249813,0.165243,0.192322
7241,986.469,2,10.1195,54.621,3.44269,3.26348,0.907548,0.249813,0.16524,0.192322
7242,992.834,2,10.1195,54.6211,3.44269,3.26349,0.90755,0.249812,0.16524,0.19232
7243,992.602,2,10.1195,54.6211,3.44268,3.26349,0.907552,0.249812,0.165238,0.19232
7244,996.364,2,10.1195,54.621,3.44267,3.26352,0.907553,0.249812,0.165238,0.192317
7245,996.051,2,10.1195,54.6211,3.44268,3.26352,0.90755,0.249814,0.165239,0.192318
7246,996.054,2,10.1195,54.6211,3.44268,3.26352,0.907548,0.249816,0.165243,0.192316
7247,990.42,2,10.1195,54.6211,3.44267,3.26351,0.907548,0.249816,0.165248,0.192317
7248,986.059,2,10.1195,54.6212,3.44265,3.26351,0.907546,0.249811,0.165247,0.192317
7249,989.308,2,10.1195,54.621,3.44265,3.2635,0.907547,0.249809,0.165247,0.192314
7250,991.765,2,10.1195,54.6208,3.44265,3.26349,0.907547,0.249806,0.165253,0.192315
7251,987.462,2,10.1195,54.6209,3.44264,3.26347,0.907548,0.249803,0.165255,0.192315
7252,991.326,2,10.1195,54.621,3.44266,3.26345,0.907549,0.2498,0.165257,0.192315
7253,994.055,2,10.1195,54.6211,3.44268,3.26344,0.907552,0.2498,0.165257,0.192313
7254,995.401,2,10.1195,54.6213,3.4427,3.26342,0.907558,0.249797,0.165257,0.192315
7255,994.055,2,10.1195,54.6215,3.44271,3.26342,0.90756,0.249798,0.165257,0.192318
7256,999.256,2,10.1195,54.6216,3.44272,3.26341,0.907563,0.249798,0.165263,0.192316
7257,996.008,2,10.1195,54.6218,3.44271,3.26343,0.907565,0.249799,0.165265,0.192316
7258,988.543,2,10.1195,54.6216,3.44266,3.26346,0.907566,0.249799,0.165264,0.192315
7259,991.716,2,10.1195,54.6215,3.44266,3.26347,0.907565,0.249799,0.16526,0.192315
7260,991.451,2,10.1195,54.6213,3.44264,3.26348,0.907561,0.249799,0.16526,0.192316
7261,998.424,2,10.1195,54.6214,3.44266,3.26349,0.907559,0.2498,0.165263,0.192312
7262,997.436,2,10.1195,54.6216,3.44267,3.26349,0.90756,0.249802,0.165267,0.192307
7263,995.397,2,10.1195,54.6214,3.44267,3.26349,0.907557,0.249803,0.165268,0.192304
7264,990.694,2,10.1195,54.6213,3.44267,3.26347,0.907556,0.249804,0.165267,0.192309
7265,990.065,2,10.1195,54.6213,3.44269,3.26345,0.907555,0.249805,0.165267,0.192309
7266,993.657,2,10.1195,54.6212,3.44268,3.26346,0.907555,0.249806,0.165265,0.192308
7267,1003.21,2,10.1195,54.621,3.44268,3.26349,0.907552,0.249807,0.165268,0.192309
7268,994.447,2,10.1195,54.6208,3.44267,3.26349,0.907555,0.249808,0.165271,0.192309
7269,992.747,2,10.1195,54.6207,3.44267,3.26349,0.907557,0.249808,0.165271,0.192311
7270,990.089,2,10.1196,54.6205,3.44264,3.26349,0.907555,0.24981,0.165271,0.192315
7271,984.38,2,10.1195,54.6205,3.44261,3.26348,0.907554,0.249809,0.165271,0.192316
7272,997.993,2,10.1195,54.6204,3.44262,3.26348,0.907551,0.249807,0.165277,0.192315
7273,991.424,2,10.1195,54.6207,3.4426,3.26349,0.907552,0.249805,0.16528,0.192313
7274,988.165,2,10.1195,54.6209,3.44261,3.26346,0.907554,0.249803,0.165281,0.192314
7275,987.225,2,10.1194,54.6212,3.44263,3.26342,0.907555,0.249801,0.165282,0.192316
7276,990.848,2,10.1195,54.6211,3.44262,3.26342,0.907553,0.249804,0.165279,0.192315
7277,990.881,2,10.1195,54.6211,3.4426,3.26342,0.907553,0.249807,0.165275,0.19232
7278,995.036,2,10.1195,54.6213,3.44261,3.26342,0.907556,0.249809,0.165274,0.192321
7279,995.475,2,10.1195,54.6214,3.44262,3.26341,0.907556,0.24981,0.165275,0.192323
7280,996.459,2,10.1195,54.6215,3.44262,3.26342,0.907556,0.249811,0.165275,0.192324
7281,992.588,2,10.1195,54.6217,3.44261,3.2634,0.907558,0.249813,0.165281,0.192327
7282,989.855,2,10.1195,54.622,3.4426,3.26338,0.907562,0.249812,0.165286,0.192331
7283,989.983,2,10.1196,54.6221,3.4426,3.26338,0.907565,0.24981,0.165282,0.192329
7284,992.902,2,10.1196,54.622,3.44259,3.26338,0.907567,0.249813,0.165283,0.192328
7285,990.724,2,10.1196,54.622,3.44258,3.26338,0.907563,0.249817,0.165281,0.19233
7286,990.443,2,10.1196,54.622,3.44257,3.26338,0.907564,0.249817,0.165282,0.192329
7287,986.283,2,10.1195,54.6221,3.44257,3.26336,0.907563,0.249816,0.16528,0.192329
7288,1005.85,2,10.1195,54.6224,3.44257,3.26339,0.907567,0.249816,0.165278,0.192336
7289,998.793,2,10.1195,54.6225,3.44257,3.26342,0.907567,0.249814,0.165277,0.192337
7290,996.827,2,10.1195,54.6225,3.44257,3.26343,0.907565,0.249817,0.165275,0.192339
7291,991.705,2,10.1196,54.6226,3.44257,3.26343,0.907568,0.249818,0.165273,0.192339
7292,999.593,2,10.1197,54.6227,3.44257,3.26344,0.907571,0.249824,0.165277,0.192335
7293,999.71,2,10.1197,54.6226,3.44259,3.26346,0.907572,0.249827,0.165276,0.192332
7294,989.222,2,10.1197,54.6228,3.44258,3.26346,0.907574,0.249827,0.165277,0.192328
7295,989.236,2,10.1197,54.6228,3.44256,3.26347,0.907575,0.24983,0.165274,0.192326
7296,990.074,2,10.1197,54.623,3.44254,3.26349,0.907573,0.24983,0.165273,0.192323
7297,993.481,2,10.1197,54.6227,3.44254,3.2635,0.907571,0.24983,0.16527,0.192321
7298,991.566,2,10.1198,54.6227,3.44255,3.26348,0.90757,0.249827,0.165269,0.192325
7299,991.127,2,10.1198,54.6227,3.44256,3.26346,0.907571,0.249825,0.165271,0.192326
7300,998.886,2,10.1198,54.6228,3.44257,3.26348,0.90757,0.249824,0.165269,0.192326
7301,997.719,2,10.1198,54.6227,3.44259,3.26349,0.90757,0.249827,0.165267,0.192324
7302,996.975,2,10.1198,54.6229,3.44258,3.2635,0.90757,0.249825,0.165272,0.192324
7303,991.456,2,10.1198,54.623,3.44256,3.2635,0.907568,0.249825,0.165277,0.192324
7304,993.959,2,10.1198,54.6232,3.44257,3.2635,0.907566,0.249823,0.165277,0.192325
7305,990.683,2,10.1198,54.6232,3.44254,3.26351,0.907567,0.249821,0.165278,0.192326
7306,994.969,2,10.1198,54.6231,3.44255,3.26349,0.907568,0.249818,0.165283,0.192328
7307,987.033,2,10.1198,54.6231,3.44254,3.26348,0.907573,0.249815,0.165284,0.19233
7308,987.287,2,10.1198,54.6233,3.44254,3.26348,0.907571,0.249811,0.16528,0.192328
7309,985.587,2,10.1198,54.6235,3.44251,3.26346,0.907571,0.249813,0.165282,0.192331
7310,991.588,2,10.1198,54.6234,3.44249,3.26347,0.907571,0.249814,0.165279,0.192332
7311,996.555,2,10.1198,54.6232,3.44247,3.26348,0.907571,0.249815,0.165281,0.192337
7312,992.812,2,10.1198,54.6231,3.44244,3.2635,0.907567,0.249814,0.165285,0.192338
7313,992.291,2,10.1199,54.6228,3.44243,3.26351,0.907567,0.249814,0.165285,0.192338
7314,994.396,2,10.1199,54.6227,3.44243,3.26351,0.907566,0.249814,0.165285,0.192337
7315,991.488,2,10.1199,54.6227,3.44244,3.26351,0.907569,0.249814,0.165284,0.192337
7316,1000.24,2,10.1199,54.6228,3.44248,3.2635,0.907568,0.249811,0.165284,0.192338
7317,993.356,2,10.1199,54.6229,3.44249,3.26349,0.907568,0.249807,0.165287,0.192337
7318,997.142,2,10.1199,54.6229,3.4425,3.26351,0.907567,0.249804,0.165287,0.192334
7319,993.51,2,10.1199,54.6229,3.44251,3.26352,0.907569,0.249803,0.165285,0.192328
7320,997.162,2,10.1199,54.6228,3.44253,3.26353,0.907571,0.249801,0.165284,0.192327
7321,1002.49,2,10.1199,54.6229,3.44256,3.26354,0.907575,0.249803,0.165283,0.192326
7322,994.044,2,10.1199,54.6227,3.44256,3.26355,0.907573,0.249803,0.165281,0.192325
7323,991.254,2,10.1199,54.6225,3.44254,3.26356,0.907574,0.249803,0.165282,0.192324
7324,988.585,2,10.1198,54.6223,3.44251,3.26358,0.907576,0.249801,0.165281,0.192322
7325,989.779,2,10.1199,54.6226,3.44253,3.26356,0.907579,0.249802,0.165281,0.192319
7326,993.301,2,10.1199,54.6226,3.44254,3.26356,0.907579,0.249802,0.165279,0.192322
7327,986.006,2,10.1199,54.6225,3.44253,3.26353,0.907577,0.249803,0.165278,0.192324
7328,1002.18,2,10.1199,54.6223,3.44254,3.26355,0.907573,0.2498,0.165278,0.192326
7329,997.272,2,10.1199,54.6221,3.44255,3.26357,0.90757,0.249801,0.16528,0.192321
7330,990.834,2,10.1198,54.6222,3.44254,3.26357,0.907567,0.249801,0.165279,0.192322
7331,993.655,2,10.1198,54.6223,3.44252,3.26359,0.907566,0.2498,0.16528,0.192322
7332,997.523,2,10.1198,54.6222,3.44252,3.26359,0.907562,0.249801,0.16528,0.192325
7333,997.6,2,10.1198,54.6224,3.44252,3.26361,0.907561,0.249801,0.16528,0.192327
7334,995.957,2,10.1198,54.6226,3.44251,3.26363,0.90756,0.249801,0.165277,0.192328
7335,992.952,2,10.1198,54.6228,3.44251,3.26363,0.907562,0.2498,0.165278,0.192328
7336,989.104,2,10.1198,54.623,3.44249,3.26363,0.90756,0.249801,0.165279,0.192327
7337,991.271,2,10.1198,54.6229,3.4425,3.26362,0.90756,0.249798,0.165282,0.192325
7338,992.651,2,10.1197,54.6228,3.44252,3.26361,0.90756,0.2498,0.165279,0.192322
7339,993.155,2,10.1197,54.6228,3.44252,3.26362,0.907558,0.2498,0.165279,0.19232
7340,995.192,2,10.1197,54.6228,3.44253,3.26363,0.907553,0.2498,0.165275,0.192319
7341,993.553,2,10.1197,54.6226,3.44256,3.26361,0.907549,0.249804,0.16527,0.192319
7342,995.855,2,10.1197,54.6225,3.44258,3.26361,0.907546,0.249803,0.165271,0.192318
7343,986.697,2,10.1196,54.6224,3.44257,3.2636,0.907546,0.249802,0.16527,0.192317
7344,994.368,2,10.1196,54.6225,3.44256,3.2636,0.907547,0.249806,0.165271,0.192319
7345,992.739,2,10.1196,54.6226,3.44256,3.26358,0.907548,0.24981,0.165271,0.192318
7346,999.322,2,10.1196,54.6223,3.44257,3.2636,0.907548,0.24981,0.165269,0.19232
7347,987.062,2,10.1196,54.6225,3.44256,3.2636,0.907547,0.24981,0.165264,0.192322
7348,983.286,2,10.1196,54.6227,3.44255,3.26358,0.907547,0.249811,0.165261,0.192322
7349,987.617,2,10.1196,54.6229,3.44256,3.26356,0.907549,0.249812,0.165254,0.192322
7350,997.968,2,10.1196,54.623,3.44257,3.26357,0.907551,0.249809,0.165258,0.192321
7351,1003.09,2,10.1196,54.6228,3.44259,3.26359,0.907554,0.249806,0.165264,0.192319
7352,993.171,2,10.1196,54.6226,3.44259,3.26359,0.907555,0.249806,0.165263,0.192318
7353,987.722,2,10.1197,54.6226,3.44258,3.26358,0.907555,0.249805,0.165258,0.192321
7354,985.468,2,10.1197,54.6225,3.44255,3.26359,0.907557,0.249806,0.165256,0.19232
7355,987.83,2,10.1197,54.6225,3.44253,3.2636,0.907551,0.249804,0.165255,0.192319
7356,992.548,2,10.1197,54.6225,3.44251,3.26361,0.907549,0.249803,0.165256,0.192321
7357,996.005,2,10.1197,54.6226,3.44249,3.26363,0.907551,0.249801,0.165258,0.192323
7358,991.158,2,10.1197,54.6227,3.44251,3.26361,0.907549,0.249799,0.165257,0.192322
7359,992.173,2,10.1197,54.6229,3.4425,3.26363,0.907549,0.249797,0.165256,0.192322
7360,993.903,2,10.1196,54.6231,3.4425,3.26362,0.907552,0.249797,0.165257,0.192322
7361,986.781,2,10.1196,54.6233,3.44248,3.2636,0.907552,0.2498,0.165261,0.192323
7362,990.782,2,10.1197,54.6235,3.44248,3.26358,0.907557,0.249798,0.165266,0.192323
7363,989.749,2,10.1196,54.6234,3.44246,3.26357,0.90756,0.249795,0.165272,0.192323
7364,1000.09,2,10.1196,54.6233,3.44247,3.26358,0.90756,0.249796,0.165275,0.192322
7365,993.707,2,10.1196,54.6234,3.44248,3.26355,0.907558,0.249798,0.165282,0.192321
7366,980.269,2,10.1196,54.6233,3.44247,3.26353,0.907557,0.249797,0.16528,0.192322
7367,989.361,2,10.1196,54.6233,3.44247,3.26352,0.907559,0.249797,0.165277,0.192319
7368,1003.26,2,10.1196,54.6234,3.44247,3.26356,0.907563,0.249796,0.165278,0.192316
7369,999.74,2,10.1196,54.6235,3.4425,3.26357,0.907565,0.249795,0.16528,0.192314
7370,990.4,2,10.1196,54.6235,3.44251,3.26356,0.907562,0.249796,0.165278,0.192311
7371,992.347,2,10.1196,54.6236,3.4425,3.26357,0.907559,0.249797,0.165276,0.192309
7372,985.009,2,10.1196,54.6237,3.44249,3.26358,0.907558,0.249796,0.165273,0.192303
7373,985.886,2,10.1196,54.6238,3.44245,3.26357,0.907559,0.249798,0.165276,0.192303
7374,983.197,2,10.1196,54.6238,3.44244,3.26355,0.907557,0.249798,0.165275,0.192303
7375,989.883,2,10.1196,54.6238,3.44243,3.26355,0.907555,0.249793,0.165276,0.192303
7376,999.715,2,10.1196,54.6238,3.44244,3.26356,0.907553,0.249793,0.165277,0.192305
7377,987.529,2,10.1196,54.6239,3.44245,3.26354,0.907553,0.249792,0.165275,0.192305
7378,991.94,2,10.1195,54.6242,3.44246,3.26353,0.907551,0.249789,0.165274,0.192303
7379,983.452,2,10.1195,54.6244,3.44243,3.26352,0.907549,0.24979,0.165276,0.192303
7380,988.472,2,10.1195,54.6241,3.44244,3.2635,0.90755,0.24979,0.165275,0.192302
7381,1000.84,2,10.1195,54.6239,3.44246,3.26349,0.907545,0.249794,0.165276,0.192305
7382,1000.87,2,10.1195,54.6238,3.44247,3.26349,0.907546,0.249798,0.165277,0.192308
7383,991.089,2,10.1195,54.6237,3.44246,3.2635,0.907546,0.249799,0.165275,0.192309
7384,986.141,2,10.1195,54.6236,3.44245,3.26349,0.907546,0.249797,0.165275,0.192308
7385,987.556,2,10.1195,54.6234,3.44243,3.26348,0.907548,0.249795,0.165279,0.192306
7386,985.834,2,10.1195,54.6234,3.44242,3.26347,0.90755,0.249797,0.165279,0.192304
7387,990.413,2,10.1196,54.6234,3.44241,3.26346,0.907553,0.2498,0.165278,0.192301
7388,993.151,2,10.1195,54.6232,3.44243,3.26346,0.90755,0.2498,0.165276,0.192299
7389,999.056,2,10.1195,54.623,3.44245,3.26347,0.907548,0.2498,0.165273,0.192299
7390,995.327,2,10.1194,54.6228,3.44246,3.26347,0.907543,0.249798,0.165274,0.192298
7391,999.064,2,10.1194,54.6227,3.44248,3.26347,0.907541,0.249798,0.165275,0.192298
7392,989.777,2,10.1194,54.6227,3.44248,3.26346,0.907541,0.249799,0.165275,0.192295
7393,995.762,2,10.1194,54.6228,3.4425,3.26347,0.907543,0.2498,0.165272,0.192293
7394,987.182,2,10.1194,54.6224,3.44247,3.26348,0.907542,0.249799,0.165271,0.192292
7395,987.696,2,10.1194,54.6226,3.44246,3.26347,0.907543,0.2498,0.16527,0.192293
7396,989.411,2,10.1194,54.6225,3.44243,3.26347,0.907546,0.2498,0.165273,0.192296
7397,988.772,2,10.1194,54.6224,3.4424,3.26348,0.907547,0.2498,0.165274,0.192295
7398,990.67,2,10.1194,54.6224,3.44238,3.26347,0.907546,0.249801,0.165277,0.192296
7399,991.201,2,10.1194,54.6226,3.44238,3.26347,0.907546,0.249797,0.16528,0.192296
7400,998.738,2,10.1194,54.6224,3.44238,3.26349,0.907546,0.249792,0.165285,0.192294
7401,998.276,2,10.1194,54.6223,3.44238,3.26351,0.907545,0.24979,0.165286,0.192295
7402,995.059,2,10.1194,54.6223,3.44238,3.26352,0.907543,0.249791,0.165281,0.192298
7403,993.441,2,10.1194,54.6226,3.44238,3.26353,0.907543,0.249791,0.165278,0.192301
7404,995.645,2,10.1194,54.6226,3.44238,3.26354,0.907539,0.249792,0.165274,0.192302
7405,1002.06,2,10.1194,54.6229,3.44238,3.26357,0.907539,0.249793,0.165275,0.192302
7406,992.339,2,10.1194,54.6231,3.44241,3.26354,0.90754,0.249791,0.165274,0.192305
7407,987.149,2,10.1194,54.6231,3.4424,3.26352,0.90754,0.24979,0.165273,0.192306
7408,997.751,2,10.1194,54.6232,3.44242,3.26351,0.907541,0.249788,0.165278,0.192307
7409,1005.43,2,10.1194,54.6232,3.44245,3.26353,0.907545,0.249789,0.165277,0.192311
7410,992.391,2,10.1195,54.6234,3.44246,3.26353,0.907547,0.249787,0.165273,0.19231
7411,995.771,2,10.1195,54.6232,3.44248,3.26354,0.907547,0.249783,0.16527,0.192307
7412,998.024,2,10.1195,54.6232,3.4425,3.26354,0.907551,0.249785,0.165272,0.192306
7413,993.061,2,10.1195,54.6233,3.44249,3.26354,0.907555,0.249783,0.165275,0.192306
7414,991.406,2,10.1195,54.6234,3.44248,3.26355,0.907561,0.249782,0.165276,0.192305
7415,1001.15,2,10.1195,54.6235,3.44249,3.26355,0.90756,0.24978,0.165281,0.192308
7416,994.834,2,10.1195,54.6236,3.44251,3.26354,0.907562,0.249781,0.165279,0.192308
7417,993.51,2,10.1195,54.6237,3.44251,3.26354,0.907561,0.249783,0.165277,0.192309
7418,989.671,2,10.1195,54.6238,3.44249,3.26354,0.907561,0.249784,0.165281,0.192306
7419,993.518,2,10.1195,54.6236,3.44248,3.26355,0.907559,0.249786,0.165279,0.192306
