iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a
790,282.455,1,10.2906,35.1538,16.5623,48.3573,0.26321,0.321796,1.05496,0.0385868,1.05518
791,281.75,1,10.4029,34.3173,16.9939,48.3206,0.267033,0.322577,1.03734,0.0370311,1.05514
792,284.936,1,10.3872,34.9609,16.8227,48.5114,0.265153,0.327145,1.09581,0.0393167,1.05392
793,283.256,1,10.364,34.1218,17.4744,48.1852,0.261135,0.309821,1.07342,0.0441092,1.04098
794,279.193,1,10.3881,33.9935,18.2807,48.1773,0.260325,0.315202,0.991543,0.0454369,1.02448
795,280.592,1,10.3525,34.9518,17.0337,48.4355,0.258225,0.315407,0.945865,0.04064,1.06554
796,283.64,1,10.3046,34.5425,18.3506,48.9665,0.259266,0.304632,0.974352,0.040911,1.07333
797,286.561,1,10.2829,34.1434,18.1604,49.0186,0.265971,0.295411,1.00289,0.0445745,1.07254
798,294.413,1,10.3295,34.6957,18.0606,48.8738,0.260064,0.307056,1.03874,0.0457525,1.10476
799,290.027,1,10.3864,34.3793,17.565,48.7188,0.261294,0.27464,1.05667,0.0511511,1.08114
800,288.24,1,10.3353,34.6123,17.8409,49.4018,0.25976,0.266086,1.03425,0.0457509,1.09663
801,295.508,1,10.4169,34.7118,17.0491,48.6904,0.261827,0.25878,1.10598,0.0478164,1.12043
802,302.626,1,10.3767,34.137,17.4871,47.8935,0.261521,0.244697,1.06841,0.0595611,1.14125
803,300.032,1,10.3392,35.1867,16.9511,48.578,0.260531,0.256245,1.07867,0.0638916,1.10607
804,297.864,1,10.3697,34.436,17.1458,49.3114,0.26251,0.26952,1.03537,0.0659758,1.08583
805,299.981,1,10.3576,34.596,17.3022,50.2324,0.263294,0.276386,1.03564,0.0694748,1.08513
806,300.023,1,10.3253,34.589,17.245,50.1297,0.264403,0.295411,1.01381,0.0757984,1.06396
807,301.047,1,10.3667,34.6267,17.5094,50.4991,0.265344,0.300402,0.990035,0.0695552,1.08368
808,295.406,1,10.3613,34.7598,17.6047,50.9919,0.262876,0.320189,1.01155,0.062212,1.0697
809,299.899,1,10.3755,35.1251,16.8795,51.0545,0.264074,0.325538,1.00755,0.0556441,1.09992
810,295.484,1,10.2734,35.4899,16.2529,51.0743,0.257229,0.331192,0.969231,0.0698362,1.04519
811,301.906,1,10.3187,34.3725,16.3781,50.7101,0.260896,0.306387,0.979363,0.0759389,1.07595
812,296.565,1,10.3476,35.1482,16.2097,51.1877,0.265512,0.319214,0.940207,0.0727295,1.05032
813,283.854,1,10.374,34.5671,17.1767,51.4461,0.262757,0.3315,0.92236,0.0650512,1.00536
814,281.184,1,10.3352,34.1912,17.2274,52.3098,0.264475,0.350575,0.974259,0.0581836,1.00871
815,288.665,1,10.3288,34.4949,17.414,52.4976,0.266071,0.341218,0.966795,0.0619869,1.01731
816,286.038,1,10.3009,34.0835,17.4474,52.6279,0.262004,0.355257,1.00617,0.0554428,1.01147
817,287.076,1,10.2603,34.4712,17.0929,53.1066,0.262457,0.354934,0.981816,0.0495896,1.04524
818,284.976,1,10.257,34.3744,15.9739,52.6478,0.258106,0.357729,1.00073,0.0472912,1.03037
819,277.546,1,10.2774,35.4944,16.0884,52.0194,0.25835,0.339904,0.991548,0.0422985,1.02405
820,278.075,1,10.3287,34.5356,16.287,51.9737,0.25983,0.338191,1.0358,0.037833,1.03175
821,275.634,1,10.3468,34.4949,16.3669,51.9876,0.262107,0.326997,1.0272,0.0396438,1.01414
822,271.047,1,10.3834,34.6573,16.47,51.9991,0.265056,0.322858,0.9909,0.0354585,1.01442
823,267.642,1,10.3905,35.4984,16.4968,51.9233,0.261661,0.325643,1.00047,0.031715,1.01129
824,264.65,1,10.3776,35.6113,16.7518,51.5578,0.25957,0.309756,0.95591,0.0313146,1.01109
825,266.729,1,10.3329,36.1547,15.8147,51.6705,0.255435,0.31405,0.921294,0.0307791,1.03054
826,268.025,1,10.3596,36.3499,15.6996,51.8548,0.256912,0.304045,0.898492,0.0311063,1.04376
827,268.952,1,10.342,36.6592,14.9231,51.6563,0.26294,0.293387,0.90435,0.0286102,1.06261
828,284.207,1,10.3501,35.607,16.1614,51.9531,0.266069,0.30537,0.870113,0.0335975,1.12167
829,280.691,1,10.2696,36.0709,16.1664,51.9191,0.262048,0.310489,0.903187,0.0300506,1.1145
830,274.594,1,10.3247,35.9111,16.0249,51.6588,0.267599,0.313005,0.907694,0.0294671,1.07602
831,264.723,1,10.2778,36.3524,15.7207,51.5952,0.261356,0.293512,0.928316,0.0267445,1.0466
832,268.761,1,10.2418,36.1826,15.926,51.8489,0.261252,0.294837,0.933654,0.0285437,1.05722
833,272.984,1,10.2543,36.0523,15.6921,51.8859,0.261337,0.307252,0.949435,0.0275912,1.0769
834,278.377,1,10.3202,36.1858,15.877,51.8182,0.26468,0.307171,0.895918,0.0277417,1.11407
835,272.919,1,10.3497,36.6532,15.7619,51.8828,0.265954,0.305117,0.861256,0.0343596,1.05594
836,280.313,1,10.272,36.4567,15.9406,51.8738,0.263167,0.297232,0.894052,0.0353478,1.09276
837,278.484,1,10.2899,36.1229,16.0533,51.6101,0.262674,0.288462,0.889623,0.0362554,1.08421
838,275.461,1,10.2958,36.1889,16.3089,51.7282,0.267542,0.258008,0.961579,0.0328642,1.08542
839,271.506,1,10.3253,36.1655,16.5832,51.6911,0.264767,0.271032,0.892595,0.0311836,1.07673
840,274.439,1,10.2568,36.8656,15.5097,51.8297,0.261907,0.282459,0.863642,0.0282354,1.10967
841,270.447,1,10.3381,37.6629,14.6682,51.8909,0.267457,0.268574,0.916045,0.0261206,1.09453
842,267.948,1,10.3299,37.9916,14.1772,51.9452,0.264256,0.26707,0.927706,0.0256804,1.08384
843,273.134,1,10.2454,37.3397,14.5999,52.0017,0.265544,0.281698,0.952016,0.0256609,1.10008
844,264.709,1,10.2909,37.3644,14.2074,52.2021,0.260029,0.297053,0.969062,0.0229518,1.07418
845,266.599,1,10.3276,37.5513,14.6148,52.2525,0.260333,0.292676,0.89044,0.0244498,1.07838
846,263.818,1,10.2968,37.0841,14.7036,52.3728,0.259073,0.30353,0.945396,0.0218686,1.08149
847,266.658,1,10.3238,36.9591,14.3898,52.3107,0.263499,0.306332,0.956598,0.0215983,1.07787
848,260.365,1,10.3623,36.6787,14.5521,52.1441,0.268901,0.308352,0.964286,0.0211964,1.04067
849,262.631,1,10.3332,36.9524,14.625,52.3953,0.260581,0.309006,0.953266,0.0198437,1.06954
850,265.359,1,10.3976,36.4051,15.2814,52.5943,0.266525,0.325156,0.921694,0.0194805,1.08148
851,260.313,1,10.3224,36.1057,14.9165,52.8287,0.262952,0.34475,0.933957,0.0182067,1.05487
852,250.34,1,10.3083,37.3809,14.5347,52.9254,0.256909,0.308354,0.917783,0.0162846,1.04536
853,254.994,1,10.3075,37.4245,13.9545,52.9388,0.261186,0.293852,0.895304,0.0168543,1.06974
854,257.59,1,10.3157,37.3158,14.2301,52.939,0.262175,0.300832,0.960845,0.0169693,1.06787
855,256.195,1,10.3264,36.6007,15.1057,53.0564,0.263918,0.282859,0.927315,0.0171051,1.07297
856,255.585,1,10.3178,35.9103,15.4048,53.0414,0.262999,0.289458,0.99119,0.0168146,1.05885
857,252.311,1,10.2853,36.0831,14.9129,52.8689,0.262806,0.331817,1.00785,0.0150394,1.05082
858,258.038,1,10.3141,35.9466,15.2708,52.8984,0.268315,0.35533,0.999491,0.0143176,1.06117
859,247.127,1,10.2977,35.5079,15.8494,52.8534,0.260659,0.359544,0.912544,0.0143989,1.01764
860,240.526,1,10.2713,35.7018,15.9558,52.7071,0.256064,0.34464,0.909443,0.0132538,1.00447
861,228.131,1,10.3232,35.9995,15.9888,52.7108,0.263453,0.345098,0.837775,0.0121982,0.960439
862,238.621,1,10.2978,35.2986,15.6936,52.7143,0.261429,0.331496,0.896406,0.0120371,1.01342
863,247.229,1,10.3395,35.604,14.8538,52.7144,0.264467,0.336106,0.978702,0.0115568,1.04875
864,233.43,1,10.2797,36.1017,16.2875,52.6488,0.263706,0.319076,0.928704,0.0103367,1.02669
865,234.031,1,10.31,36.5099,16.0673,52.678,0.266817,0.311753,0.860908,0.00924542,1.04153
866,231.73,1,10.3121,36.5775,15.5151,52.6455,0.26656,0.308941,0.87627,0.00826936,1.04852
867,234.967,1,10.2847,36.9135,15.0166,52.6044,0.260277,0.300904,0.946255,0.00758121,1.071
868,228.601,1,10.3227,37.5973,15.6669,52.5484,0.270262,0.269136,0.846356,0.00747675,1.07362
869,229.939,1,10.2735,37.2896,16.0712,52.5199,0.268483,0.25912,0.860183,0.00715282,1.08553
870,230.754,1,10.2748,36.9109,15.8179,52.5136,0.268781,0.26626,0.883047,0.00764736,1.07102
871,232.702,1,10.3279,36.8417,15.5879,52.4907,0.268784,0.274454,0.887974,0.00770382,1.07514
872,234.293,1,10.328,37.0486,15.6973,52.4634,0.261976,0.262173,0.858922,0.00867705,1.08184
873,239.551,1,10.3195,37.4659,14.5442,52.423,0.264412,0.2703,0.888083,0.00776099,1.1238
874,236.647,1,10.2837,37.2776,15.5755,52.5014,0.260067,0.271195,0.865772,0.00789464,1.10481
875,233.144,1,10.3501,36.4639,15.8615,52.4705,0.263965,0.264541,0.836946,0.00768424,1.09611
876,231.598,1,10.3361,36.8386,16.4193,52.4991,0.266061,0.267707,0.820512,0.00786554,1.08362
877,233.895,1,10.3346,36.8441,16.2797,52.5036,0.266755,0.276979,0.923824,0.00788636,1.0717
878,233.331,1,10.319,36.4975,16.1223,52.5532,0.262817,0.278612,0.923014,0.00806558,1.0666
879,236.341,1,10.3387,37.0659,14.4845,52.4942,0.263015,0.267581,0.937577,0.00813935,1.08581
880,243.551,1,10.2921,37.1803,15.1637,52.4971,0.261417,0.258228,0.863415,0.00901566,1.13095
881,238.806,1,10.3126,37.7049,15.2004,52.5698,0.267197,0.262508,0.787061,0.00854918,1.12076
882,232.288,1,10.2766,37.9563,15.0346,52.5766,0.267119,0.273939,0.815919,0.00807702,1.07996
883,232.633,1,10.2651,37.4064,15.3321,52.5987,0.265849,0.245019,0.846328,0.00868961,1.08376
884,239.874,1,10.3341,37.4684,15.0079,52.6064,0.262062,0.234837,0.84452,0.00959409,1.11801
885,235.975,1,10.3486,36.597,15.68,52.5797,0.267502,0.233983,0.893995,0.00858122,1.10453
886,231.531,1,10.2798,37.2965,15.8346,52.5308,0.266635,0.227436,0.953938,0.00775662,1.08707
887,229.862,1,10.3367,36.9205,15.0504,52.564,0.267888,0.229695,0.953482,0.00818833,1.06699
888,229.963,1,10.2631,37.2464,15.0221,52.5191,0.264105,0.24847,0.867222,0.00732386,1.10499
889,228.143,1,10.3358,37.0025,15.7564,52.5864,0.267202,0.231027,0.885182,0.00766628,1.07882
890,226.252,1,10.2926,37.0028,16.2263,52.5787,0.263009,0.21003,0.922915,0.00776955,1.077
891,234.859,1,10.3481,37.0219,15.4832,52.6156,0.264703,0.22114,0.911148,0.00872358,1.10024
892,234.884,1,10.3102,37.4975,15.295,52.7284,0.266673,0.231917,0.881905,0.00838041,1.10324
893,241.859,1,10.269,37.8051,14.9977,52.7503,0.264782,0.246082,0.971523,0.00749567,1.13888
894,238.96,1,10.2818,37.863,14.4721,52.7128,0.263664,0.250617,0.882777,0.00917114,1.10135
895,238.487,1,10.2834,37.3788,15.4992,52.6388,0.261948,0.235376,0.8552,0.00820292,1.14704
896,232.966,1,10.2023,37.8499,15.0487,52.6468,0.255688,0.254812,0.867535,0.00733691,1.11771
897,232.753,1,10.345,37.97,14.9852,52.6402,0.263061,0.24627,0.897217,0.0073293,1.10232
898,231.191,1,10.3041,38.1692,14.0617,52.626,0.264352,0.243254,0.896108,0.00771377,1.08664
899,228.694,1,10.2967,38.5571,14.1109,52.6688,0.268225,0.248601,0.88141,0.00689941,1.08875
900,229.075,1,10.3165,38.1729,14.6582,52.648,0.269669,0.257454,0.800859,0.00719341,1.0914
901,227.637,1,10.2789,38.9538,13.9228,52.6375,0.266275,0.259412,0.806816,0.00854701,1.05601
902,232.561,1,10.3512,38.486,14.5097,52.605,0.268231,0.260432,0.773505,0.00837699,1.09153
903,228.261,1,10.3422,38.4612,14.1511,52.6327,0.265614,0.265957,0.809532,0.00749261,1.08269
904,222.923,1,10.3103,38.503,13.6073,52.5867,0.264687,0.281235,0.800448,0.0069005,1.05274
905,225.431,1,10.2828,38.5931,14.1787,52.5926,0.264397,0.280965,0.823668,0.00682613,1.06414
906,220.219,1,10.373,38.1531,14.3444,52.6279,0.259175,0.260367,0.829491,0.00618709,1.06433
907,223.017,1,10.3794,37.9745,15.036,52.5623,0.261225,0.247093,0.816054,0.00563178,1.10461
908,228.375,1,10.3158,37.7897,14.2187,52.5362,0.264087,0.258221,0.829878,0.00575935,1.12038
909,212.514,1,10.3055,38.2139,14.9718,52.5612,0.261078,0.247712,0.790756,0.00515132,1.09943
910,222.043,1,10.3,38.0471,14.8634,52.5774,0.258343,0.25635,0.814378,0.00532949,1.10409
911,227.62,1,10.3093,38.4124,14.7022,52.6592,0.259721,0.246448,0.908015,0.0052233,1.12761
912,219.831,1,10.3228,38.2793,14.6747,52.6247,0.266327,0.256187,0.884246,0.00467187,1.09525
913,222.421,1,10.2849,38.3105,13.6378,52.6455,0.266224,0.282826,0.804235,0.00475067,1.10613
914,213.558,1,10.3122,38.7484,13.6111,52.6571,0.264777,0.276798,0.779149,0.00444867,1.07556
915,220.679,1,10.3144,40.0018,13.8801,52.6158,0.264189,0.272945,0.774671,0.00523338,1.09357
916,213.321,1,10.3265,38.9167,14.0516,52.5779,0.266754,0.26397,0.820478,0.00491156,1.05704
917,210.072,1,10.2518,38.5954,14.8515,52.5456,0.262281,0.254539,0.805242,0.0048551,1.05205
918,205.477,1,10.3502,37.8265,13.9246,52.4678,0.264722,0.245265,0.891667,0.00489005,1.01507
919,211.597,1,10.3447,38.4713,13.918,52.4304,0.267524,0.247338,0.916558,0.00470482,1.04674
920,211.689,1,10.2902,38.2324,13.9675,52.4633,0.26572,0.250367,0.978334,0.00420812,1.05873
921,218.789,1,10.3019,37.1423,15.1513,52.4448,0.259962,0.261241,0.91149,0.00376386,1.12762
922,215.407,1,10.2836,37.5476,14.7821,52.4224,0.260741,0.295804,0.850941,0.00368562,1.09375
923,218.804,1,10.3609,37.9425,14.7655,52.4262,0.265985,0.304392,0.805946,0.00329652,1.13765
924,215.129,1,10.3747,37.5614,15.2689,52.4313,0.26389,0.303772,0.81297,0.00310325,1.12106
925,203.24,1,10.3222,37.8597,15.4512,52.4377,0.264086,0.306506,0.804161,0.00277563,1.08611
926,203.527,1,10.3096,37.4348,15.4741,52.4243,0.258349,0.282757,0.809481,0.00276182,1.08875
927,202.407,1,10.3732,37.1925,15.4963,52.4206,0.268486,0.270157,0.909064,0.00283702,1.06119
928,200.785,1,10.3702,37.3037,14.5846,52.4414,0.261061,0.264806,0.936385,0.00328565,1.03275
929,205.856,1,10.3344,37.4219,14.5538,52.4207,0.263344,0.256239,0.981245,0.00323323,1.05938
930,202.413,1,10.2919,37.9352,15.3697,52.4064,0.260492,0.257411,0.877652,0.00289189,1.08901
931,199.898,1,10.3764,37.7108,15.0854,52.4441,0.263291,0.269382,0.822896,0.00291475,1.06202
932,202.96,1,10.2907,37.5476,15.0247,52.4506,0.261044,0.263462,0.816941,0.00280001,1.09147
933,199.887,1,10.2982,38.1533,14.2072,52.4491,0.263043,0.25732,0.809993,0.00315925,1.05917
934,191.977,1,10.2674,38.9862,14.1117,52.4595,0.260004,0.281587,0.790684,0.00292496,1.0198
935,198.332,1,10.2202,39.2951,14.2813,52.4405,0.256316,0.267546,0.755531,0.00301382,1.06664
936,196.247,1,10.2924,39.0292,13.7433,52.4303,0.263086,0.273857,0.785657,0.00293769,1.04548
937,201.011,1,10.3505,39.6188,13.5089,52.4457,0.256974,0.264393,0.836013,0.00330024,1.05318
938,195.235,1,10.3193,38.7603,13.7251,52.4542,0.264199,0.248059,0.875649,0.00319829,1.02512
939,195.428,1,10.2419,38.3107,13.6447,52.4272,0.26696,0.263178,0.950004,0.00293273,1.01656
940,194.742,1,10.2935,37.5648,14.2587,52.4427,0.263226,0.275815,0.897561,0.00317145,1.00495
941,204.309,1,10.3186,38.0905,14.372,52.4269,0.264478,0.282376,0.909893,0.00325201,1.04602
942,210.517,1,10.3195,38.3813,13.7109,52.4776,0.263164,0.275765,0.957293,0.00302035,1.08859
943,212.8,1,10.3685,38.5887,13.8848,52.4635,0.269236,0.264327,0.941101,0.00275755,1.12231
944,214.845,1,10.3388,38.0404,13.4446,52.4828,0.269213,0.262822,0.960894,0.0029322,1.12176
945,211.306,1,10.2582,38.3064,14.7433,52.4846,0.263801,0.289668,0.915463,0.00272449,1.10851
946,204.426,1,10.3469,38.1737,14.5371,52.4498,0.261272,0.293673,0.851728,0.00277437,1.0773
947,198.398,1,10.3382,37.4637,14.9836,52.4703,0.260461,0.288146,0.889469,0.00279794,1.03949
948,200.959,1,10.3529,37.3101,14.443,52.4851,0.263793,0.27478,0.922147,0.0027911,1.05363
949,201.747,1,10.316,37.2494,14.3019,52.4895,0.262747,0.257914,1.02558,0.00269207,1.05752
950,208.742,1,10.3089,36.7557,15.0085,52.5466,0.262135,0.282692,1.04395,0.00268818,1.07998
951,201.887,1,10.341,36.5792,15.028,52.5466,0.266411,0.278209,1.03693,0.0029761,1.02774
952,203.382,1,10.327,36.8364,14.739,52.5534,0.264732,0.278278,1.0661,0.0028484,1.03913
953,195.316,1,10.3525,36.6526,14.6907,52.5798,0.268884,0.267793,1.02859,0.00254768,1.02558
954,195.919,1,10.3543,37.0803,14.7159,52.5794,0.262553,0.270169,0.978077,0.0026837,1.02663
955,194.466,1,10.2954,37.4421,15.0869,52.6292,0.259576,0.25566,0.956133,0.0029228,1.01948
956,203.051,1,10.292,37.4158,15.0761,52.6476,0.258538,0.257987,0.935356,0.00296445,1.06653
957,195.535,1,10.2419,37.1088,15.5426,52.6738,0.259231,0.247669,0.891969,0.00265148,1.05777
958,199.216,1,10.2922,36.5113,15.9097,52.6823,0.263369,0.267599,0.897937,0.00263289,1.06147
959,205.945,1,10.3305,36.0452,15.774,52.6626,0.265906,0.247646,1.00023,0.00312358,1.06603
960,214.053,1,10.2712,36.1038,16.5155,52.67,0.263699,0.274917,0.927461,0.00321722,1.10391
961,208.962,1,10.3219,36.3314,15.8985,52.6614,0.26161,0.270682,0.915604,0.00316015,1.08356
962,208.202,1,10.2588,36.527,15.2164,52.6496,0.263579,0.242105,0.96197,0.00298063,1.09752
963,212.04,1,10.2954,37.3198,15.6241,52.6146,0.261063,0.244639,0.968344,0.00294653,1.12006
964,208.978,1,10.3041,37.5739,15.0546,52.6073,0.26392,0.253242,0.902363,0.00315085,1.09562
965,207.572,1,10.3145,37.6785,15.2059,52.6034,0.262229,0.249856,0.88516,0.00316864,1.09296
966,199.026,1,10.3038,36.9696,15.4928,52.5755,0.25751,0.28093,0.850165,0.00326039,1.03216
967,208.433,1,10.322,37.1857,15.759,52.5844,0.261978,0.270732,0.830709,0.00365496,1.07277
968,213.205,1,10.3813,37.7059,15.9057,52.591,0.263121,0.255339,0.880309,0.00348147,1.10698
969,208.744,1,10.318,36.7384,15.7237,52.5969,0.262205,0.250219,0.846467,0.00328112,1.10101
970,202.405,1,10.2877,36.3193,15.7776,52.6281,0.264187,0.24446,0.840351,0.00293473,1.0968
971,207.55,1,10.3293,36.8689,15.7603,52.5815,0.26607,0.23323,0.863466,0.00343667,1.0925
972,208.46,1,10.2816,36.8579,16.9459,52.5766,0.263811,0.241254,0.871507,0.00358526,1.08545
973,211.203,1,10.323,36.9917,16.2461,52.6452,0.262431,0.25109,0.890613,0.00373462,1.08557
974,208.097,1,10.3845,36.7297,16.2111,52.6204,0.268435,0.260233,0.845505,0.00356845,1.07426
975,208.254,1,10.3238,36.8119,15.7974,52.6543,0.267231,0.240604,0.898629,0.00389334,1.06497
976,206.057,1,10.3249,36.3564,15.67,52.659,0.265052,0.242033,0.9057,0.00427693,1.03768
977,202.635,1,10.3538,35.6528,16.6113,52.7076,0.264047,0.254611,0.944872,0.00389894,1.01985
978,209.396,1,10.2889,36.6012,16.2574,52.6603,0.263741,0.257031,0.975311,0.00427974,1.03607
979,205.801,1,10.2888,36.4261,16.0894,52.6669,0.259059,0.248754,0.925209,0.00382791,1.05019
980,207.56,1,10.3577,36.6287,16.4171,52.6628,0.262918,0.26094,0.886388,0.00409294,1.04559
981,204.168,1,10.2983,36.5714,15.185,52.6682,0.262102,0.25905,0.938607,0.00366083,1.04037
982,196.92,1,10.3434,36.9128,15.5459,52.6868,0.25988,0.250207,0.889179,0.00345512,1.02146
983,196.573,1,10.3544,37.0284,15.3004,52.6857,0.258753,0.248343,0.874425,0.00377296,1.01081
984,207.699,1,10.2639,36.5584,15.4957,52.701,0.255812,0.255254,0.910368,0.00398701,1.05385
985,204.081,1,10.3155,36.525,15.5155,52.6861,0.263758,0.265229,0.938086,0.00356609,1.04469
986,194.974,1,10.2921,36.7708,15.4229,52.6769,0.261733,0.264574,0.968452,0.00318961,1.0057
987,195.719,1,10.2905,36.5433,15.1109,52.6689,0.261079,0.279917,0.965171,0.00306457,1.00348
988,188.607,1,10.2897,37.0291,14.7375,52.6424,0.265057,0.250366,0.983531,0.00332598,0.97086
989,192.245,1,10.3268,36.6037,14.9111,52.6523,0.266679,0.246532,0.993565,0.00360383,0.973307
990,197.465,1,10.3654,36.5375,14.8587,52.6604,0.26661,0.263158,0.979804,0.00322337,1.01934
991,195.099,1,10.3219,36.385,15.8121,52.6424,0.260962,0.271067,0.975839,0.00310847,1.00132
992,199.2,1,10.3236,36.8063,15.4713,52.628,0.261237,0.286327,0.950558,0.00304132,1.02178
993,200.081,1,10.3701,36.5329,14.9566,52.6242,0.261427,0.315618,0.965384,0.00274003,1.0251
994,198.497,1,10.3221,36.3712,15.7944,52.6226,0.259521,0.310085,0.9291,0.00271805,1.02731
995,201.538,1,10.348,36.374,15.794,52.6465,0.261421,0.306654,0.967714,0.00266659,1.04101
996,208.005,1,10.3664,36.2011,15.6365,52.6657,0.261233,0.284314,0.94325,0.00258066,1.09803
997,201.845,1,10.2824,36.5986,14.3642,52.6475,0.257119,0.283633,1.02173,0.00232431,1.07005
998,203.514,1,10.2877,36.0665,15.1514,52.6408,0.260279,0.300192,0.952501,0.00239465,1.0749
999,195.922,1,10.3343,36.4761,14.2271,52.6513,0.264931,0.290033,0.998081,0.00243885,1.02597
1000,195.579,1,10.388,36.3079,15.238,52.6537,0.271021,0.272824,1.03027,0.00236596,1.02968
1001,188.345,1,10.2967,35.6881,15.2971,52.6475,0.262912,0.25936,1.00336,0.00220961,1.01736
1002,183.154,1,10.33,36.4843,15.1663,52.6537,0.263831,0.242562,0.974561,0.00197633,1.03379
1003,197.37,1,10.2735,36.537,16.1646,52.6553,0.257778,0.271499,0.980564,0.00207531,1.07565
1004,196.592,1,10.3231,36.2222,15.7614,52.6426,0.261679,0.273088,1.00057,0.00205344,1.06655
1005,190.961,1,10.299,36.776,15.1078,52.6507,0.260192,0.26778,1.0071,0.00186294,1.05342
1006,180.046,1,10.3197,36.6602,14.9537,52.6581,0.26227,0.27658,1.02861,0.00178217,0.992728
1007,173.084,1,10.2951,36.6206,15.0497,52.6494,0.264246,0.270603,0.963855,0.00159402,0.996152
1008,182.928,1,10.347,37.5261,14.735,52.6415,0.264443,0.268632,0.968664,0.00142573,1.05346
1009,188.21,1,10.2986,37.4175,14.1451,52.6553,0.270048,0.275164,1.00103,0.00154368,1.05825
1010,178.126,1,10.3551,36.4817,15.2508,52.6595,0.271063,0.268548,1.03016,0.00138071,1.02894
1011,174.072,1,10.2713,36.4663,15.908,52.6573,0.263164,0.298049,0.956206,0.00131379,1.00531
1012,187.076,1,10.2792,35.7795,16.5122,52.6564,0.263041,0.300183,0.93766,0.00140232,1.06759
1013,191.834,1,10.2974,35.9316,16.2142,52.6526,0.264,0.297496,0.956294,0.00160555,1.07075
1014,193.019,1,10.299,36.195,16.1071,52.6419,0.262925,0.299955,0.915084,0.00170357,1.07434
1015,192.318,1,10.3124,35.46,15.7617,52.6569,0.259317,0.3074,0.934359,0.00165061,1.07043
1016,188.752,1,10.3101,35.8918,15.8063,52.6484,0.263951,0.306299,0.968789,0.00161807,1.04609
1017,188.619,1,10.2783,35.6382,16.6678,52.6458,0.262596,0.30131,0.987672,0.00160008,1.04741
1018,190.103,1,10.2806,35.8862,16.1075,52.6538,0.262224,0.306956,0.98909,0.00149288,1.06338
1019,186.548,1,10.2961,37.3685,15.2131,52.6612,0.264315,0.303568,0.963067,0.00148085,1.04966
1020,186.335,1,10.3599,37.2596,15.2938,52.6834,0.266733,0.28468,0.899225,0.00132452,1.08559
1021,180.272,1,10.3007,37.6025,14.6102,52.6963,0.262672,0.271525,0.829418,0.00124059,1.08389
1022,180.272,1,10.2255,38.1474,14.5425,52.6878,0.26338,0.276378,0.791024,0.00124794,1.08723
1023,182.377,1,10.2942,37.7252,14.5833,52.6729,0.266802,0.270801,0.758283,0.00132638,1.09742
1024,172.258,1,10.326,37.9083,14.7716,52.6816,0.265738,0.281805,0.822392,0.00118635,1.05387
1025,173.233,1,10.3303,37.7829,14.279,52.6836,0.26338,0.286411,0.848038,0.00115635,1.04367
1026,169.553,1,10.3016,38.0262,14.3614,52.6619,0.259348,0.302463,0.835877,0.00112566,1.02419
