standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,split
0.852406,0.844,1.04249,0.844,0.849642,0.844,All
0.852888,0.844143,1.04287,0.844143,0.849642,0.844143,All
0.852973,0.844286,1.04477,0.844286,0.849645,0.844286,All
0.853839,0.844429,1.04485,0.844429,0.851452,0.844429,All
0.853839,0.844571,1.04605,0.844571,0.851741,0.844571,All
0.853977,0.844714,1.04605,0.844714,0.852426,0.844714,All
0.853991,0.844857,1.04671,0.844857,0.852629,0.844857,All
0.85444,0.845,1.04768,0.845,0.853631,0.845,All
0.854657,0.845143,1.04868,0.845143,0.853704,0.845143,All
0.854834,0.845286,1.05002,0.845286,0.853803,0.845286,All
0.854849,0.845429,1.05136,0.845429,0.853815,0.845429,All
0.854858,0.845571,1.0519,0.845571,0.856977,0.845571,All
0.854929,0.845714,1.05191,0.845714,0.857259,0.845714,All
0.854929,0.845857,1.05278,0.845857,0.858079,0.845857,All
0.855191,0.846,1.05334,0.846,0.8583,0.846,All
0.855393,0.846143,1.05379,0.846143,0.858355,0.846143,All
0.855492,0.846286,1.05379,0.846286,0.859864,0.846286,All
0.855492,0.846429,1.05379,0.846429,0.860944,0.846429,All
0.855743,0.846571,1.05408,0.846571,0.863749,0.846571,All
0.856284,0.846714,1.0547,0.846714,0.86708,0.846714,All
0.856284,0.846857,1.05506,0.846857,0.86802,0.846857,All
0.85686,0.847,1.05622,0.847,0.869055,0.847,All
0.857832,0.847143,1.05693,0.847143,0.869055,0.847143,All
0.860296,0.847286,1.05791,0.847286,0.870527,0.847286,All
0.86122,0.847429,1.05907,0.847429,0.870879,0.847429,All
0.861628,0.847571,1.05907,0.847571,0.870879,0.847571,All
0.861795,0.847714,1.05907,0.847714,0.871094,0.847714,All
0.861867,0.847857,1.05907,0.847857,0.873528,0.847857,All
0.861867,0.848,1.06144,0.848,0.873528,0.848,All
0.862164,0.848143,1.06261,0.848143,0.873528,0.848143,All
0.862164,0.848286,1.06327,0.848286,0.873779,0.848286,All
0.862276,0.848429,1.06353,0.848429,0.873779,0.848429,All
0.862411,0.848571,1.06353,0.848571,0.874443,0.848571,All
0.862425,0.848714,1.06439,0.848714,0.874443,0.848714,All
0.862425,0.848857,1.06506,0.848857,0.87519,0.848857,All
0.862625,0.849,1.06655,0.849,0.875402,0.849,All
0.862885,0.849143,1.06676,0.849143,0.876446,0.849143,All
0.863457,0.849286,1.06676,0.849286,0.876446,0.849286,All
0.863696,0.849429,1.06683,0.849429,0.87649,0.849429,All
0.863756,0.849571,1.06691,0.849571,0.877032,0.849571,All
0.864351,0.849714,1.06691,0.849714,0.877032,0.849714,All
0.864391,0.849857,1.067,0.849857,0.87808,0.849857,All
0.864998,0.85,1.067,0.85,0.87808,0.85,All
0.865095,0.850143,1.067,0.850143,0.878109,0.850143,All
0.865196,0.850286,1.06736,0.850286,0.878336,0.850286,All
0.866106,0.850429,1.06881,0.850429,0.879452,0.850429,All
0.86632,0.850571,1.06926,0.850571,0.879452,0.850571,All
0.866321,0.850714,1.06976,0.850714,0.879637,0.850714,All
0.866507,0.850857,1.06976,0.850857,0.879637,0.850857,All
0.866507,0.851,1.07059,0.851,0.879783,0.851,All
0.868868,0.851143,1.07098,0.851143,0.879963,0.851143,All
0.869221,0.851286,1.07112,0.851286,0.880048,0.851286,All
0.869313,0.851429,1.07116,0.851429,0.880285,0.851429,All
0.87047,0.851571,1.07183,0.851571,0.880366,0.851571,All
0.870752,0.851714,1.07414,0.851714,0.881416,0.851714,All
0.870968,0.851857,1.07415,0.851857,0.881593,0.851857,All
0.870975,0.852,1.07446,0.852,0.881593,0.852,All
0.870978,0.852143,1.07474,0.852143,0.881593,0.852143,All
0.871044,0.852286,1.0765,0.852286,0.881839,0.852286,All
0.871266,0.852429,1.07957,0.852429,0.882103,0.852429,All
0.87173,0.852571,1.08033,0.852571,0.882233,0.852571,All
0.87173,0.852714,1.08061,0.852714,0.882233,0.852714,All
0.87173,0.852857,1.08097,0.852857,0.882642,0.852857,All
0.87173,0.853,1.08212,0.853,0.882642,0.853,All
0.87173,0.853143,1.08224,0.853143,0.882642,0.853143,All
0.87175,0.853286,1.08368,0.853286,0.882853,0.853286,All
0.87193,0.853429,1.08376,0.853429,0.883355,0.853429,All
0.871986,0.853571,1.08505,0.853571,0.883743,0.853571,All
0.872002,0.853714,1.0859,0.853714,0.883829,0.853714,All
0.87213,0.853857,1.08601,0.853857,0.883829,0.853857,All
0.87213,0.854,1.08601,0.854,0.884147,0.854,All
0.873842,0.854143,1.08692,0.854143,0.885097,0.854143,All
0.875142,0.854286,1.08692,0.854286,0.885677,0.854286,All
0.875142,0.854429,1.08692,0.854429,0.886472,0.854429,All
0.875142,0.854571,1.08738,0.854571,0.886477,0.854571,All
0.875322,0.854714,1.08746,0.854714,0.886477,0.854714,All
0.876141,0.854857,1.0878,0.854857,0.886568,0.854857,All
0.876313,0.855,1.08866,0.855,0.886798,0.855,All
0.876523,0.855143,1.08879,0.855143,0.886798,0.855143,All
0.876584,0.855286,1.08879,0.855286,0.887031,0.855286,All
0.876584,0.855429,1.08894,0.855429,0.889236,0.855429,All
0.876824,0.855571,1.08939,0.855571,0.889236,0.855571,All
0.877145,0.855714,1.08962,0.855714,0.889251,0.855714,All
0.877269,0.855857,1.08981,0.855857,0.889962,0.855857,All
0.877517,0.856,1.09014,0.856,0.889962,0.856,All
0.877517,0.856143,1.09372,0.856143,0.891109,0.856143,All
0.879911,0.856286,1.09374,0.856286,0.891239,0.856286,All
0.879911,0.856429,1.09389,0.856429,0.891391,0.856429,All
0.879989,0.856571,1.0939,0.856571,0.891391,0.856571,All
0.880663,0.856714,1.0939,0.856714,0.893118,0.856714,All
0.880885,0.856857,1.0939,0.856857,0.894446,0.856857,All
0.880971,0.857,1.0939,0.857,0.894639,0.857,All
0.880971,0.857143,1.0944,0.857143,0.896713,0.857143,All
0.880971,0.857286,1.09455,0.857286,0.897213,0.857286,All
0.881134,0.857429,1.09538,0.857429,0.897509,0.857429,All
0.881243,0.857571,1.09538,0.857571,0.897872,0.857571,All
0.881395,0.857714,1.09538,0.857714,0.898123,0.857714,All
0.88186,0.857857,1.09564,0.857857,0.89869,0.857857,All
0.88228,0.858,1.09643,0.858,0.899103,0.858,All
0.882366,0.858143,1.09662,0.858143,0.900229,0.858143,All
0.882366,0.858286,1.09798,0.858286,0.901736,0.858286,All
0.882366,0.858429,1.09801,0.858429,0.902047,0.858429,All
0.882686,0.858571,1.09808,0.858571,0.902476,0.858571,All
0.882686,0.858714,1.09968,0.858714,0.902476,0.858714,All
0.882686,0.858857,1.10086,0.858857,0.902577,0.858857,All
0.882705,0.859,1.10111,0.859,0.902779,0.859,All
0.882705,0.859143,1.10365,0.859143,0.90285,0.859143,All
0.882829,0.859286,1.1044,0.859286,0.903527,0.859286,All
0.883124,0.859429,1.1044,0.859429,0.904383,0.859429,All
0.883412,0.859571,1.10455,0.859571,0.904738,0.859571,All
0.883412,0.859714,1.10722,0.859714,0.905807,0.859714,All
0.883642,0.859857,1.10954,0.859857,0.906007,0.859857,All
0.883675,0.86,1.1098,0.86,0.906802,0.86,All
0.883821,0.860143,1.11077,0.860143,0.906891,0.860143,All
0.883829,0.860286,1.11148,0.860286,0.906891,0.860286,All
0.884485,0.860429,1.11171,0.860429,0.908102,0.860429,All
0.884896,0.860571,1.11178,0.860571,0.908868,0.860571,All
0.884921,0.860714,1.11178,0.860714,0.908945,0.860714,All
0.885361,0.860857,1.11298,0.860857,0.909044,0.860857,All
0.885557,0.861,1.11374,0.861,0.910142,0.861,All
0.885702,0.861143,1.11396,0.861143,0.910475,0.861143,All
0.885735,0.861286,1.11436,0.861286,0.91104,0.861286,All
0.885735,0.861429,1.1149,0.861429,0.911575,0.861429,All
0.885735,0.861571,1.11539,0.861571,0.912568,0.861571,All
0.88592,0.861714,1.11634,0.861714,0.912592,0.861714,All
0.88592,0.861857,1.11687,0.861857,0.912782,0.861857,All
0.886264,0.862,1.1172,0.862,0.913521,0.862,All
0.887109,0.862143,1.11785,0.862143,0.914772,0.862143,All
0.887285,0.862286,1.11903,0.862286,0.914923,0.862286,All
0.887348,0.862429,1.11903,0.862429,0.914923,0.862429,All
0.887506,0.862571,1.11983,0.862571,0.916024,0.862571,All
0.887723,0.862714,1.1199,0.862714,0.916024,0.862714,All
0.888165,0.862857,1.12103,0.862857,0.916024,0.862857,All
0.888397,0.863,1.12226,0.863,0.916393,0.863,All
0.888512,0.863143,1.125,0.863143,0.91645,0.863143,All
0.888678,0.863286,1.12581,0.863286,0.917402,0.863286,All
0.888678,0.863429,1.12598,0.863429,0.917521,0.863429,All
0.888696,0.863571,1.1265,0.863571,0.917753,0.863571,All
0.889018,0.863714,1.12705,0.863714,0.918521,0.863714,All
0.889126,0.863857,1.12705,0.863857,0.91854,0.863857,All
0.889661,0.864,1.12731,0.864,0.919942,0.864,All
0.889863,0.864143,1.12856,0.864143,0.920307,0.864143,All
0.889863,0.864286,1.12887,0.864286,0.920334,0.864286,All
0.889867,0.864429,1.12926,0.864429,0.920334,0.864429,All
0.889907,0.864571,1.12954,0.864571,0.920651,0.864571,All
0.890875,0.864714,1.12997,0.864714,0.922665,0.864714,All
0.891151,0.864857,1.13108,0.864857,0.923299,0.864857,All
0.89138,0.865,1.13108,0.865,0.923794,0.865,All
0.892631,0.865143,1.13122,0.865143,0.924152,0.865143,All
0.892858,0.865286,1.13141,0.865286,0.925143,0.865286,All
0.893611,0.865429,1.13141,0.865429,0.925553,0.865429,All
0.893632,0.865571,1.13146,0.865571,0.925553,0.865571,All
0.893638,0.865714,1.13215,0.865714,0.925554,0.865714,All
0.893785,0.865857,1.13215,0.865857,0.925554,0.865857,All
0.89385,0.866,1.13283,0.866,0.925554,0.866,All
0.89391,0.866143,1.13384,0.866143,0.926045,0.866143,All
0.894148,0.866286,1.13393,0.866286,0.928395,0.866286,All
0.894239,0.866429,1.13452,0.866429,0.9288,0.866429,All
0.894419,0.866571,1.13629,0.866571,0.928999,0.866571,All
0.894645,0.866714,1.13883,0.866714,0.929832,0.866714,All
0.894931,0.866857,1.13901,0.866857,0.930222,0.866857,All
0.895068,0.867,1.13913,0.867,0.930803,0.867,All
0.895526,0.867143,1.14206,0.867143,0.932976,0.867143,All
0.895732,0.867286,1.1424,0.867286,0.932976,0.867286,All
0.895986,0.867429,1.14322,0.867429,0.933199,0.867429,All
0.896294,0.867571,1.14364,0.867571,0.933376,0.867571,All
0.896515,0.867714,1.1463,0.867714,0.93486,0.867714,All
0.896563,0.867857,1.14654,0.867857,0.935378,0.867857,All
0.896563,0.868,1.1467,0.868,0.935779,0.868,All
0.89667,0.868143,1.1471,0.868143,0.93783,0.868143,All
0.896838,0.868286,1.14767,0.868286,0.937899,0.868286,All
0.897122,0.868429,1.14836,0.868429,0.937899,0.868429,All
0.897692,0.868571,1.14984,0.868571,0.940779,0.868571,All
0.898147,0.868714,1.15045,0.868714,0.940806,0.868714,All
0.898224,0.868857,1.15045,0.868857,0.941618,0.868857,All
0.900301,0.869,1.15161,0.869,0.94163,0.869,All
0.900552,0.869143,1.15272,0.869143,0.944122,0.869143,All
0.901467,0.869286,1.15272,0.869286,0.944504,0.869286,All
0.901495,0.869429,1.15422,0.869429,0.945212,0.869429,All
0.901523,0.869571,1.1543,0.869571,0.945941,0.869571,All
0.901818,0.869714,1.15508,0.869714,0.947608,0.869714,All
0.901818,0.869857,1.15592,0.869857,0.94789,0.869857,All
0.902588,0.87,1.15594,0.87,0.948397,0.87,All
0.902588,0.870143,1.15624,0.870143,0.948607,0.870143,All
0.902955,0.870286,1.15726,0.870286,0.948607,0.870286,All
0.902955,0.870429,1.15964,0.870429,0.950722,0.870429,All
0.903241,0.870571,1.1602,0.870571,0.951078,0.870571,All
0.903367,0.870714,1.16062,0.870714,0.951843,0.870714,All
0.903705,0.870857,1.16189,0.870857,0.952139,0.870857,All
0.903705,0.871,1.16206,0.871,0.9533,0.871,All
0.903767,0.871143,1.16234,0.871143,0.9533,0.871143,All
0.90419,0.871286,1.1631,0.871286,0.953457,0.871286,All
0.904214,0.871429,1.16317,0.871429,0.953536,0.871429,All
0.904543,0.871571,1.16317,0.871571,0.953536,0.871571,All
0.904991,0.871714,1.16448,0.871714,0.954757,0.871714,All
0.904991,0.871857,1.16496,0.871857,0.955771,0.871857,All
0.905027,0.872,1.16598,0.872,0.956348,0.872,All
0.905027,0.872143,1.1668,0.872143,0.956836,0.872143,All
0.905175,0.872286,1.16693,0.872286,0.957552,0.872286,All
0.906017,0.872429,1.1671,0.872429,0.95936,0.872429,All
0.906017,0.872571,1.16753,0.872571,0.959392,0.872571,All
0.906017,0.872714,1.16844,0.872714,0.959651,0.872714,All
0.906708,0.872857,1.17047,0.872857,0.960519,0.872857,All
0.906708,0.873,1.17051,0.873,0.961977,0.873,All
0.906862,0.873143,1.17093,0.873143,0.961977,0.873143,All
0.907191,0.873286,1.17107,0.873286,0.962696,0.873286,All
0.907548,0.873429,1.17115,0.873429,0.962995,0.873429,All
0.907548,0.873571,1.1731,0.873571,0.96318,0.873571,All
0.907871,0.873714,1.17333,0.873714,0.96479,0.873714,All
0.907922,0.873857,1.17396,0.873857,0.965502,0.873857,All
0.908617,0.874,1.17396,0.874,0.96618,0.874,All
0.908942,0.874143,1.17415,0.874143,0.96618,0.874143,All
0.909275,0.874286,1.17455,0.874286,0.967225,0.874286,All
0.909933,0.874429,1.17455,0.874429,0.967385,0.874429,All
0.910313,0.874571,1.17485,0.874571,0.96763,0.874571,All
0.910374,0.874714,1.17515,0.874714,0.968749,0.874714,All
0.910441,0.874857,1.17515,0.874857,0.969816,0.874857,All
0.910441,0.875,1.17523,0.875,0.969907,0.875,All
0.910879,0.875143,1.17541,0.875143,0.970162,0.875143,All
0.910944,0.875286,1.17632,0.875286,0.970286,0.875286,All
0.911598,0.875429,1.17636,0.875429,0.971416,0.875429,All
0.911911,0.875571,1.17705,0.875571,0.972342,0.875571,All
0.911946,0.875714,1.17909,0.875714,0.973836,0.875714,All
0.911946,0.875857,1.17909,0.875857,0.973836,0.875857,All
0.912614,0.876,1.1803,0.876,0.973886,0.876,All
0.913104,0.876143,1.18132,0.876143,0.973886,0.876143,All
0.91358,0.876286,1.18156,0.876286,0.974397,0.876286,All
0.913594,0.876429,1.18156,0.876429,0.974397,0.876429,All
0.913613,0.876571,1.1817,0.876571,0.97494,0.876571,All
0.913613,0.876714,1.18194,0.876714,0.97494,0.876714,All
0.913671,0.876857,1.18365,0.876857,0.975119,0.876857,All
0.913703,0.877,1.18412,0.877,0.976148,0.877,All
0.913832,0.877143,1.1863,0.877143,0.977284,0.877143,All
0.914019,0.877286,1.18646,0.877286,0.977446,0.877286,All
0.914396,0.877429,1.18654,0.877429,0.97858,0.877429,All
0.914567,0.877571,1.18849,0.877571,0.978796,0.877571,All
0.915113,0.877714,1.18849,0.877714,0.981519,0.877714,All
0.915113,0.877857,1.18891,0.877857,0.98156,0.877857,All
0.915113,0.878,1.19006,0.878,0.981762,0.878,All
0.915489,0.878143,1.1903,0.878143,0.982655,0.878143,All
0.915489,0.878286,1.19174,0.878286,0.986053,0.878286,All
0.915581,0.878429,1.19174,0.878429,0.986115,0.878429,All
0.915731,0.878571,1.19425,0.878571,0.987408,0.878571,All
0.916037,0.878714,1.19537,0.878714,0.987553,0.878714,All
0.916169,0.878857,1.19537,0.878857,0.987553,0.878857,All
0.916399,0.879,1.1964,0.879,0.98986,0.879,All
0.916949,0.879143,1.19655,0.879143,0.98986,0.879143,All
0.917064,0.879286,1.19713,0.879286,0.990465,0.879286,All
0.917437,0.879429,1.19765,0.879429,0.991073,0.879429,All
0.917471,0.879571,1.19793,0.879571,0.991121,0.879571,All
0.917776,0.879714,1.19876,0.879714,0.991554,0.879714,All
0.918171,0.879857,1.20194,0.879857,0.992398,0.879857,All
0.918859,0.88,1.20194,0.88,0.993578,0.88,All
0.920345,0.880143,1.20271,0.880143,0.993807,0.880143,All
0.921176,0.880286,1.20686,0.880286,0.993807,0.880286,All
0.921328,0.880429,1.20711,0.880429,0.994518,0.880429,All
0.921453,0.880571,1.20813,0.880571,0.995183,0.880571,All
0.921459,0.880714,1.20942,0.880714,0.99564,0.880714,All
0.921459,0.880857,1.20968,0.880857,0.99596,0.880857,All
0.921459,0.881,1.21051,0.881,0.99756,0.881,All
0.921555,0.881143,1.21137,0.881143,0.998415,0.881143,All
0.921602,0.881286,1.21164,0.881286,0.999537,0.881286,All
0.921621,0.881429,1.2119,0.881429,0.999714,0.881429,All
0.92222,0.881571,1.21294,0.881571,0.999714,0.881571,All
0.9227,0.881714,1.21295,0.881714,0.999843,0.881714,All
0.923015,0.881857,1.21301,0.881857,1.00069,0.881857,All
0.923131,0.882,1.21407,0.882,1.00069,0.882,All
0.923193,0.882143,1.21411,0.882143,1.0027,0.882143,All
0.923193,0.882286,1.2157,0.882286,1.00286,0.882286,All
0.923258,0.882429,1.21584,0.882429,1.00431,0.882429,All
0.923557,0.882571,1.21651,0.882571,1.00471,0.882571,All
0.924034,0.882714,1.21651,0.882714,1.00502,0.882714,All
0.9249,0.882857,1.21664,0.882857,1.00587,0.882857,All
0.925113,0.883,1.21766,0.883,1.00642,0.883,All
0.926347,0.883143,1.21872,0.883143,1.00747,0.883143,All
0.926468,0.883286,1.21928,0.883286,1.0075,0.883286,All
0.926468,0.883429,1.22003,0.883429,1.00803,0.883429,All
0.926468,0.883571,1.22152,0.883571,1.0093,0.883571,All
0.926576,0.883714,1.22356,0.883714,1.00957,0.883714,All
0.92675,0.883857,1.2248,0.883857,1.00961,0.883857,All
0.927097,0.884,1.22484,0.884,1.00961,0.884,All
0.927098,0.884143,1.22568,0.884143,1.00961,0.884143,All
0.927098,0.884286,1.22585,0.884286,1.00961,0.884286,All
0.9273,0.884429,1.22585,0.884429,1.00961,0.884429,All
0.92763,0.884571,1.22679,0.884571,1.00961,0.884571,All
0.92763,0.884714,1.22889,0.884714,1.00966,0.884714,All
0.927637,0.884857,1.22911,0.884857,1.01017,0.884857,All
0.928005,0.885,1.2294,0.885,1.01026,0.885,All
0.928005,0.885143,1.23119,0.885143,1.01074,0.885143,All
0.928516,0.885286,1.23119,0.885286,1.01137,0.885286,All
0.92872,0.885429,1.23119,0.885429,1.01461,0.885429,All
0.928868,0.885571,1.23231,0.885571,1.01517,0.885571,All
0.929036,0.885714,1.23395,0.885714,1.01552,0.885714,All
0.929051,0.885857,1.23403,0.885857,1.01596,0.885857,All
0.929137,0.886,1.23466,0.886,1.01695,0.886,All
0.929767,0.886143,1.23498,0.886143,1.01695,0.886143,All
0.930117,0.886286,1.23564,0.886286,1.01848,0.886286,All
0.930255,0.886429,1.23571,0.886429,1.01906,0.886429,All
0.930618,0.886571,1.236,0.886571,1.01952,0.886571,All
0.930618,0.886714,1.236,0.886714,1.01952,0.886714,All
0.930942,0.886857,1.23721,0.886857,1.01979,0.886857,All
0.931155,0.887,1.23748,0.887,1.01981,0.887,All
0.931561,0.887143,1.23797,0.887143,1.02308,0.887143,All
0.93255,0.887286,1.23818,0.887286,1.02364,0.887286,All
0.932586,0.887429,1.2383,0.887429,1.02385,0.887429,All
0.932678,0.887571,1.23891,0.887571,1.02632,0.887571,All
0.932678,0.887714,1.23896,0.887714,1.0267,0.887714,All
0.932678,0.887857,1.24037,0.887857,1.02708,0.887857,All
0.93271,0.888,1.24131,0.888,1.02767,0.888,All
0.933067,0.888143,1.24246,0.888143,1.02769,0.888143,All
0.933067,0.888286,1.24383,0.888286,1.02769,0.888286,All
0.933067,0.888429,1.24392,0.888429,1.02786,0.888429,All
0.93399,0.888571,1.244,0.888571,1.02786,0.888571,All
0.936258,0.888714,1.24544,0.888714,1.03012,0.888714,All
0.936329,0.888857,1.24565,0.888857,1.03062,0.888857,All
0.9367,0.889,1.24604,0.889,1.03077,0.889,All
0.9367,0.889143,1.24719,0.889143,1.03077,0.889143,All
0.9367,0.889286,1.24719,0.889286,1.03123,0.889286,All
0.9367,0.889429,1.24799,0.889429,1.03399,0.889429,All
0.936745,0.889571,1.24832,0.889571,1.03399,0.889571,All
0.93677,0.889714,1.25014,0.889714,1.03421,0.889714,All
0.938018,0.889857,1.25014,0.889857,1.03514,0.889857,All
0.938318,0.89,1.25014,0.89,1.03568,0.89,All
0.938318,0.890143,1.25075,0.890143,1.03582,0.890143,All
0.938321,0.890286,1.25101,0.890286,1.03688,0.890286,All
0.938411,0.890429,1.25219,0.890429,1.03722,0.890429,All
0.938411,0.890571,1.25551,0.890571,1.03743,0.890571,All
0.938555,0.890714,1.25612,0.890714,1.04052,0.890714,All
0.938859,0.890857,1.25612,0.890857,1.04052,0.890857,All
0.93893,0.891,1.25612,0.891,1.04052,0.891,All
0.938962,0.891143,1.25616,0.891143,1.04081,0.891143,All
0.939264,0.891286,1.25754,0.891286,1.04156,0.891286,All
0.939317,0.891429,1.25812,0.891429,1.04199,0.891429,All
0.939317,0.891571,1.2589,0.891571,1.04199,0.891571,All
0.939317,0.891714,1.2589,0.891714,1.04199,0.891714,All
0.939485,0.891857,1.25952,0.891857,1.04199,0.891857,All
0.939485,0.892,1.25969,0.892,1.04272,0.892,All
0.939983,0.892143,1.26055,0.892143,1.04289,0.892143,All
0.940083,0.892286,1.261,0.892286,1.04322,0.892286,All
0.940449,0.892429,1.26331,0.892429,1.04323,0.892429,All
0.941754,0.892571,1.26422,0.892571,1.04325,0.892571,All
0.941826,0.892714,1.26856,0.892714,1.04434,0.892714,All
0.941826,0.892857,1.26886,0.892857,1.04446,0.892857,All
0.941858,0.893,1.26886,0.893,1.04686,0.893,All
0.9419,0.893143,1.26894,0.893143,1.04686,0.893143,All
0.942003,0.893286,1.27011,0.893286,1.04762,0.893286,All
0.94219,0.893429,1.27011,0.893429,1.0478,0.893429,All
0.94219,0.893571,1.27507,0.893571,1.04975,0.893571,All
0.94219,0.893714,1.27507,0.893714,1.05091,0.893714,All
0.942393,0.893857,1.27536,0.893857,1.05462,0.893857,All
0.943141,0.894,1.27847,0.894,1.05602,0.894,All
0.943145,0.894143,1.27923,0.894143,1.05602,0.894143,All
0.943545,0.894286,1.27923,0.894286,1.05752,0.894286,All
0.944386,0.894429,1.27924,0.894429,1.05898,0.894429,All
0.945328,0.894571,1.27929,0.894571,1.05942,0.894571,All
0.945328,0.894714,1.2821,0.894714,1.05942,0.894714,All
0.945901,0.894857,1.2821,0.894857,1.0607,0.894857,All
0.945901,0.895,1.28223,0.895,1.06124,0.895,All
0.946159,0.895143,1.28349,0.895143,1.06248,0.895143,All
0.946596,0.895286,1.28574,0.895286,1.06458,0.895286,All
0.946596,0.895429,1.2862,0.895429,1.0657,0.895429,All
0.946793,0.895571,1.28909,0.895571,1.06584,0.895571,All
0.946963,0.895714,1.28909,0.895714,1.06601,0.895714,All
0.947137,0.895857,1.28936,0.895857,1.06604,0.895857,All
0.947956,0.896,1.28942,0.896,1.06697,0.896,All
0.948494,0.896143,1.28942,0.896143,1.06724,0.896143,All
0.948594,0.896286,1.29075,0.896286,1.06735,0.896286,All
0.948603,0.896429,1.29219,0.896429,1.06927,0.896429,All
