iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a
2936,-78.9394,1,10.3079,41.5676,11.2153,50.2468,0.261644,0.249969,0.763472,3.77807e-07,0.0633354
2937,-82.0769,1,10.221,41.4049,10.5322,50.2468,0.254292,0.261431,0.68698,3.45776e-07,0.0639458
2938,-80.2089,1,10.2202,41.0746,10.5041,50.2468,0.266483,0.261112,0.741013,3.51769e-07,0.0632799
2939,-87.7508,1,10.2701,41.4288,10.2895,50.2468,0.263598,0.268232,0.73319,3.14507e-07,0.0617953
2940,-98.4878,1,10.2812,41.7963,10.6955,50.2468,0.259741,0.259188,0.641401,3.23917e-07,0.0597556
2941,-92.681,1,10.283,41.3967,11.2816,50.2468,0.261762,0.234299,0.708755,3.51714e-07,0.0607964
2942,-87.8075,1,10.2616,41.9555,11.0031,50.2468,0.259534,0.241242,0.685186,3.34683e-07,0.062933
2943,-85.6126,1,10.2731,41.4157,10.994,50.2468,0.262228,0.252889,0.711964,3.75155e-07,0.0617369
2944,-91.6003,1,10.2659,41.1217,10.5224,50.2468,0.25809,0.251476,0.738745,3.09469e-07,0.0614066
2945,-94.3995,1,10.21,41.1836,10.9538,50.2468,0.265914,0.245591,0.743873,3.07184e-07,0.0604677
2946,-91.9051,1,10.2701,40.9645,11.3578,50.2468,0.258126,0.256361,0.756951,3.40387e-07,0.0600794
2947,-93.2698,1,10.2803,41.263,10.9556,50.2468,0.259977,0.253763,0.730251,3.089e-07,0.060849
2948,-99.0293,1,10.2985,40.6962,11.5143,50.2468,0.260424,0.248877,0.774264,2.94181e-07,0.0591199
2949,-92.4527,1,10.2384,40.5114,11.1555,50.2468,0.266145,0.251098,0.784368,3.06971e-07,0.0604163
2950,-85.9114,1,10.2727,41.0015,11.691,50.2468,0.267607,0.260222,0.784323,3.04877e-07,0.0621985
2951,-92.841,1,10.2196,41.4237,11.5299,50.2468,0.265233,0.239542,0.729954,2.86902e-07,0.0619888
2952,-89.5874,1,10.2714,41.167,11.3505,50.2468,0.264367,0.240297,0.765455,2.80609e-07,0.062817
2953,-95.1104,1,10.3016,41.4187,12.1495,50.2468,0.261858,0.229621,0.761077,2.36334e-07,0.0631401
2954,-92.9324,1,10.2815,40.3672,11.9057,50.2468,0.262001,0.233544,0.757113,2.665e-07,0.0626393
2955,-97.7849,1,10.2516,40.7312,11.813,50.2468,0.263978,0.232597,0.733928,2.53104e-07,0.0617857
2956,-96.7255,1,10.2712,40.402,11.3529,50.2468,0.264774,0.243916,0.711963,2.17479e-07,0.0633311
2957,-93.2253,1,10.239,40.1135,11.7046,50.2468,0.267709,0.234769,0.739505,2.15951e-07,0.0644613
2958,-98.7244,1,10.2578,40.9365,11.3734,50.2468,0.25913,0.221301,0.746483,2.45029e-07,0.06224
2959,-99.7854,1,10.254,41.1245,10.7632,50.2468,0.265491,0.222501,0.711106,2.48527e-07,0.0619396
2960,-101.878,1,10.2459,41.0645,10.8307,50.2468,0.26112,0.216818,0.682984,2.8119e-07,0.060906
2961,-100.261,1,10.2751,41.7784,11.0381,50.2468,0.264392,0.223097,0.680629,2.76896e-07,0.0612231
2962,-99.2881,1,10.3039,41.1911,11.2876,50.2468,0.263463,0.237509,0.756404,2.67643e-07,0.0603727
2963,-102.428,1,10.3199,41.018,11.4008,50.2468,0.259627,0.234114,0.737834,2.34472e-07,0.0610285
2964,-102.215,1,10.3335,41.2294,11.3292,50.2468,0.266037,0.22191,0.733487,2.38743e-07,0.0612479
2965,-96.7646,1,10.2978,41.3716,11.6398,50.2468,0.267156,0.20681,0.78366,2.62858e-07,0.0621346
2966,-92.0479,1,10.3311,41.6544,11.9774,50.2468,0.26123,0.198682,0.777363,2.71956e-07,0.0640204
2967,-93.3372,1,10.3253,41.1798,11.2819,50.2468,0.259842,0.202871,0.709216,3.01776e-07,0.0633343
2968,-88.7939,1,10.2348,41.0848,11.335,50.2468,0.266832,0.223542,0.713267,3.05005e-07,0.063541
2969,-89.9007,1,10.2402,41.5314,11.3771,50.2468,0.26333,0.203718,0.716026,3.14465e-07,0.0638396
2970,-88.0389,1,10.2625,41.1118,11.3917,50.2468,0.264431,0.222168,0.756921,3.16898e-07,0.0630289
2971,-76.7494,1,10.2892,40.9853,11.0593,50.2468,0.262088,0.248618,0.7031,3.51828e-07,0.0655489
2972,-83.0994,1,10.2701,40.7982,11.324,50.2468,0.261889,0.239862,0.680543,3.38003e-07,0.0644354
2973,-76.7112,1,10.2388,40.998,11.59,50.2468,0.258884,0.242822,0.706264,3.72637e-07,0.0653131
2974,-88.4535,1,10.2857,41.1482,11.7223,50.2468,0.263696,0.227044,0.738603,3.54386e-07,0.0619261
2975,-88.4403,1,10.3103,40.0998,11.9301,50.2468,0.263436,0.232232,0.781482,2.90437e-07,0.0630326
2976,-89.5153,1,10.3058,40.2358,11.9955,50.2468,0.258437,0.269032,0.783363,3.02587e-07,0.061134
2977,-90.3536,1,10.3184,41.2205,11.846,50.2468,0.264834,0.25941,0.741023,3.24948e-07,0.0608343
2978,-98.2391,1,10.2869,41.9831,11.6966,50.2468,0.270885,0.25501,0.730251,3.08619e-07,0.0589057
2979,-98.0515,1,10.2683,41.4422,11.1219,50.2468,0.259632,0.238877,0.704664,3.19086e-07,0.0599176
2980,-96.4024,1,10.3065,40.9587,11.4257,50.2468,0.256261,0.25236,0.70581,2.95635e-07,0.0607249
2981,-94.9503,1,10.3318,40.5464,11.8621,50.2468,0.256911,0.237553,0.725889,3.15043e-07,0.0608859
2982,-94.5493,1,10.3274,41.812,11.5842,50.2468,0.26366,0.255253,0.715661,3.0789e-07,0.060476
2983,-98.6555,1,10.3556,41.4779,11.4978,50.2468,0.263476,0.245265,0.709689,3.0243e-07,0.0597766
2984,-94.7434,1,10.3042,41.4974,11.7432,50.2468,0.272012,0.234119,0.773405,3.03754e-07,0.0603371
2985,-100.235,1,10.2986,41.1125,11.5923,50.2468,0.263454,0.223844,0.732934,2.9259e-07,0.0600903
2986,-94.6359,1,10.3537,42.3204,11.2678,50.2468,0.269019,0.22883,0.661988,2.64128e-07,0.0633404
2987,-98.5062,1,10.3299,42.7846,11.0035,50.2468,0.262703,0.221442,0.681704,2.34969e-07,0.0633957
2988,-99.9113,1,10.2701,41.9926,10.5871,50.2468,0.262214,0.218031,0.671942,2.18817e-07,0.0638861
2989,-104.917,1,10.3002,42.3256,10.4784,50.2468,0.262647,0.226301,0.663423,2.19949e-07,0.0619588
2990,-104.702,1,10.2718,42.3131,10.6394,50.2468,0.264699,0.22411,0.770704,2.08847e-07,0.0611647
2991,-103.038,1,10.2462,43.4868,9.99313,50.2468,0.266499,0.241749,0.735886,1.84816e-07,0.0624748
2992,-105.832,1,10.2583,42.0423,10.4624,50.2468,0.267313,0.264111,0.700801,1.84076e-07,0.0612262
2993,-111.906,1,10.2578,41.7052,10.5396,50.2468,0.265203,0.245638,0.696922,1.77959e-07,0.0603649
2994,-106.209,1,10.2772,40.7895,10.734,50.2468,0.260031,0.273439,0.692527,1.83972e-07,0.0611541
2995,-110.335,1,10.2748,41.2076,11.1556,50.2468,0.263177,0.253691,0.711701,1.63394e-07,0.0612154
2996,-112.871,1,10.2811,40.7429,11.194,50.2468,0.265372,0.265636,0.690813,1.48549e-07,0.0610384
2997,-108.353,1,10.2427,40.5288,11.4915,50.2468,0.2597,0.259965,0.643278,1.37789e-07,0.0642443
2998,-97.4967,1,10.2647,40.4477,12.1371,50.2468,0.261914,0.284044,0.704534,1.39603e-07,0.0660168
2999,-99.9451,1,10.3213,40.0772,12.1647,50.2468,0.261574,0.275101,0.732187,1.60609e-07,0.0638129
3000,-105.625,1,10.3383,40.4184,12.1361,50.2468,0.262763,0.260631,0.76874,1.55927e-07,0.0622276
3001,-104.031,1,10.3254,40.7016,11.6101,50.2468,0.257132,0.250997,0.79791,1.80959e-07,0.0615969
3002,-103.818,1,10.2768,40.3618,11.5312,50.2468,0.261645,0.236924,0.756999,1.94936e-07,0.0618323
3003,-93.4858,1,10.2481,41.1101,11.6298,50.2468,0.264153,0.238712,0.728237,1.93272e-07,0.0655393
3004,-99.464,1,10.2777,40.9054,11.7572,50.2468,0.261143,0.229983,0.782404,1.92341e-07,0.0633616
3005,-93.6598,1,10.27,40.2484,11.8066,50.2468,0.26175,0.246239,0.754184,2.17817e-07,0.0638162
3006,-101.871,1,10.2653,40.4667,11.9892,50.2468,0.271575,0.239734,0.748617,2.04446e-07,0.0616882
3007,-97.8877,1,10.2929,40.8503,11.7903,50.2468,0.268592,0.231076,0.751813,2.37959e-07,0.0619951
3008,-102.608,1,10.2549,40.9491,11.1735,50.2468,0.268382,0.242583,0.73028,2.08821e-07,0.0614845
3009,-101.078,1,10.2849,41.0778,11.3479,50.2468,0.262253,0.239292,0.706192,2.27124e-07,0.0618524
3010,-102.67,1,10.3212,40.9645,11.375,50.2468,0.261235,0.241422,0.731155,2.00178e-07,0.062121
3011,-106.541,1,10.289,40.9853,11.3929,50.2468,0.258453,0.230255,0.749895,2.03596e-07,0.0610218
3012,-112.74,1,10.3341,40.8505,11.3664,50.2468,0.254034,0.247939,0.741204,1.86849e-07,0.0594353
3013,-103.95,1,10.2586,39.9851,11.5999,50.2468,0.264971,0.230187,0.749657,1.97044e-07,0.0619269
3014,-110.083,1,10.2667,40.4693,11.2044,50.2468,0.26237,0.243359,0.710718,1.907e-07,0.0603333
3015,-102.381,1,10.3446,41.3089,11.5876,50.2468,0.258654,0.250721,0.710978,2.03721e-07,0.0620567
3016,-104.639,1,10.303,41.0845,11.2037,50.2468,0.254227,0.226876,0.681002,1.93509e-07,0.0632542
3017,-103.077,1,10.2488,41.1695,11.3874,50.2468,0.262386,0.231708,0.711806,1.92465e-07,0.0629257
3018,-107.316,1,10.2798,40.9278,11.3322,50.2468,0.269976,0.222879,0.708359,1.7362e-07,0.0626221
3019,-103.785,1,10.2975,41.5583,11.6504,50.2468,0.272293,0.234428,0.684693,1.54044e-07,0.0646699
3020,-113.303,1,10.2833,41.7389,10.9718,50.2468,0.270727,0.218891,0.627398,1.38717e-07,0.0639817
3021,-109.663,1,10.2471,42.161,11.0167,50.2468,0.267263,0.23013,0.625911,1.42806e-07,0.0646015
3022,-113.852,1,10.2824,42.0174,10.9318,50.2468,0.270038,0.252796,0.691829,1.51868e-07,0.060803
3023,-111.34,1,10.2782,42.4842,10.8672,50.2468,0.270948,0.256464,0.641156,1.59316e-07,0.0616973
3024,-107.561,1,10.2946,41.1286,10.9337,50.2468,0.266223,0.243635,0.653014,1.76112e-07,0.0624698
3025,-107.714,1,10.2793,40.6336,11.1028,50.2468,0.259216,0.243169,0.725886,1.75622e-07,0.0617464
3026,-106.854,1,10.2501,40.9813,11.0428,50.2468,0.250926,0.240111,0.698898,1.87776e-07,0.0621696
3027,-105.812,1,10.26,42.2442,10.4354,50.2468,0.256549,0.245159,0.695089,1.9787e-07,0.0616941
3028,-104.267,1,10.3057,43.1883,10.0729,50.2468,0.253774,0.24651,0.707106,2.02247e-07,0.0618882
3029,-103.258,1,10.2667,42.9323,10.041,50.2468,0.261187,0.264048,0.720489,1.6273e-07,0.0631385
3030,-98.4573,1,10.2795,42.3753,10.2225,50.2468,0.26267,0.270031,0.746139,1.65339e-07,0.0639961
3031,-98.3904,1,10.3057,41.4005,10.7571,50.2468,0.264205,0.261631,0.769628,1.79729e-07,0.0631959
3032,-92.2209,1,10.2842,40.5427,11.0564,50.2468,0.266541,0.269594,0.754205,2.00973e-07,0.0640315
3033,-97.2545,1,10.2683,40.9539,11.4325,50.2468,0.266485,0.238056,0.756292,1.832e-07,0.0643562
3034,-103.582,1,10.356,40.9057,11.3969,50.2468,0.261779,0.239848,0.733684,1.7462e-07,0.06308
3035,-109.471,1,10.3261,40.9269,11.4226,50.2468,0.258386,0.225125,0.732098,1.886e-07,0.0611882
3036,-114.132,1,10.2547,39.5466,12.1068,50.2468,0.264817,0.242905,0.804606,1.90352e-07,0.057968
3037,-101.084,1,10.2869,40.2833,12.01,50.2468,0.267026,0.24256,0.7657,2.01691e-07,0.0619071
3038,-106.304,1,10.2729,40.924,11.7555,50.2468,0.267991,0.244205,0.757844,1.78699e-07,0.0613188
3039,-103.143,1,10.3046,41.2986,11.8342,50.2468,0.268628,0.240358,0.785327,1.7928e-07,0.0621067
3040,-110.396,1,10.3029,40.4284,11.9122,50.2468,0.260248,0.243146,0.749385,1.65417e-07,0.0611044
3041,-119.944,1,10.242,41.1205,12.1222,50.2468,0.266816,0.218797,0.729798,1.52077e-07,0.0597837
3042,-118.314,1,10.2917,40.7698,11.6244,50.2468,0.266542,0.233119,0.747465,1.46815e-07,0.0598458
3043,-115.885,1,10.2843,41.402,11.4293,50.2468,0.266159,0.246192,0.725154,1.43189e-07,0.0606273
3044,-112.903,1,10.2483,40.8315,11.2895,50.2468,0.266947,0.231774,0.768561,1.32755e-07,0.0622527
3045,-108.633,1,10.234,41.0278,11.0126,50.2468,0.266094,0.22654,0.723303,1.47459e-07,0.063483
3046,-111.368,1,10.2819,40.6844,11.709,50.2468,0.261546,0.222368,0.768154,1.17236e-07,0.0644846
3047,-107.493,1,10.2979,40.7816,11.2694,50.2468,0.265275,0.215592,0.70311,1.10715e-07,0.0673772
3048,-114.849,1,10.2566,41.3715,11.6961,50.2468,0.267823,0.204601,0.688563,1.22532e-07,0.0644886
3049,-115.56,1,10.3028,40.8732,11.9961,50.2468,0.265706,0.212213,0.716741,1.23069e-07,0.0635693
3050,-113.194,1,10.2988,40.7806,11.6052,50.2468,0.26824,0.213267,0.734567,1.28313e-07,0.0636039
3051,-116.926,1,10.2803,40.7102,12.0024,50.2468,0.262387,0.207396,0.744712,1.43054e-07,0.0617235
3052,-120.22,1,10.3102,40.3264,12.0542,50.2468,0.263913,0.229439,0.742186,1.28394e-07,0.0607153
3053,-116.314,1,10.3045,40.1107,11.9047,50.2468,0.269454,0.239634,0.715926,1.1123e-07,0.0630139
3054,-123.228,1,10.2906,41.0072,11.6205,50.2468,0.263904,0.240588,0.694583,1.11498e-07,0.0611824
3055,-118.514,1,10.3086,40.9098,11.257,50.2468,0.269892,0.233819,0.678744,1.03768e-07,0.0636338
3056,-116.179,1,10.3005,41.6837,10.7228,50.2468,0.269967,0.219421,0.682321,1.09308e-07,0.0644689
3057,-121.106,1,10.261,42.5636,10.2664,50.2468,0.264834,0.217273,0.697677,1.02818e-07,0.0634617
3058,-124.785,1,10.2548,42.5418,10.3296,50.2468,0.263329,0.239314,0.654659,9.60644e-08,0.0626274
3059,-124.823,1,10.2196,42.8626,10.1564,50.2468,0.264362,0.241093,0.709545,8.64718e-08,0.0627371
3060,-123.371,1,10.2279,42.3098,9.67418,50.2468,0.261956,0.23088,0.72165,9.64703e-08,0.0625358
3061,-111.527,1,10.2159,43.307,9.75613,50.2468,0.267599,0.217101,0.790406,1.00097e-07,0.0656699
3062,-121.867,1,10.252,42.4207,10.0937,50.2468,0.263659,0.224163,0.758511,8.25126e-08,0.0642293
3063,-135.062,1,10.2271,42.1452,10.4316,50.2468,0.263227,0.233652,0.690521,6.31828e-08,0.0628374
3064,-127.898,1,10.2711,41.2594,11.4458,50.2468,0.253231,0.231361,0.748241,5.76263e-08,0.0658027
3065,-137.212,1,10.2712,41.3153,11.3182,50.2468,0.262268,0.241195,0.751217,5.95529e-08,0.0616573
3066,-136.094,1,10.2492,40.9521,11.4375,50.2468,0.255496,0.252542,0.742547,5.4347e-08,0.0627753
3067,-140.642,1,10.245,40.3034,11.7024,50.2468,0.258527,0.243692,0.738854,5.04384e-08,0.0622382
3068,-153.489,1,10.2212,40.4211,11.1361,50.2468,0.262055,0.229352,0.693015,3.82482e-08,0.0615967
3069,-151.136,1,10.2531,40.4949,11.2207,50.2468,0.262336,0.215681,0.715577,3.34992e-08,0.0638368
3070,-152.689,1,10.2979,41.6816,10.9204,50.2468,0.258766,0.215214,0.700331,3.06401e-08,0.0645028
3071,-155.546,1,10.3087,41.4144,11.1537,50.2468,0.262686,0.217401,0.730456,2.81493e-08,0.0637126
3072,-162.255,1,10.2706,41.9635,10.9647,50.2468,0.266672,0.240034,0.697906,2.84372e-08,0.060823
3073,-163.281,1,10.2577,41.4016,10.636,50.2468,0.265871,0.248635,0.67403,2.82999e-08,0.0605646
3074,-165.907,1,10.2723,41.7691,10.6826,50.2468,0.260385,0.248166,0.672708,3.15934e-08,0.0590026
3075,-160.586,1,10.2656,41.3623,10.8974,50.2468,0.25938,0.254827,0.64275,2.95304e-08,0.0614663
3076,-162.133,1,10.3003,41.5859,11.3228,50.2468,0.261647,0.236703,0.644844,2.87418e-08,0.0617684
3077,-155.84,1,10.3029,41.7747,11.2077,50.2468,0.26527,0.234677,0.627017,3.0152e-08,0.0635939
3078,-156.492,1,10.2825,42.0927,10.8107,50.2468,0.266118,0.234376,0.640633,3.01903e-08,0.0631509
3079,-158.835,1,10.2979,42.3623,10.8971,50.2468,0.262008,0.219487,0.644573,2.97937e-08,0.0631933
3080,-160.735,1,10.2672,43.064,10.415,50.2468,0.262303,0.237459,0.643134,2.7747e-08,0.0625126
3081,-160.953,1,10.2546,43.1095,9.72621,50.2468,0.267156,0.242538,0.618243,2.50264e-08,0.0633883
3082,-162.055,1,10.2221,43.2031,9.60229,50.2468,0.260512,0.241125,0.625563,2.07333e-08,0.0649614
3083,-166.123,1,10.2226,43.1167,9.6769,50.2468,0.25894,0.234828,0.618867,1.91121e-08,0.0647664
3084,-170.836,1,10.1972,41.8966,10.0824,50.2468,0.260784,0.240308,0.636253,1.81171e-08,0.0631554
3085,-170.936,1,10.2257,42.1398,10.4772,50.2468,0.2616,0.236659,0.648555,2.10082e-08,0.0617114
3086,-168.494,1,10.22,41.7669,10.3642,50.2468,0.264625,0.249563,0.647637,2.02301e-08,0.0622699
3087,-167.031,1,10.2409,40.9849,10.5156,50.2468,0.259452,0.254988,0.666864,2.09145e-08,0.0621609
3088,-171.275,1,10.2775,41.5124,10.6918,50.2468,0.267965,0.245541,0.690006,1.9344e-08,0.0612416
3089,-163.933,1,10.3023,42.0144,11.1325,50.2468,0.26682,0.250053,0.781329,1.93112e-08,0.0623744
3090,-164.1,1,10.2822,40.8141,11.0689,50.2468,0.264941,0.25146,0.750287,2.01721e-08,0.0623055
3091,-168.251,1,10.3539,40.784,11.3657,50.2468,0.262829,0.262059,0.75477,1.95154e-08,0.0609182
3092,-173.469,1,10.3245,40.8636,11.507,50.2468,0.261563,0.260958,0.741972,1.61227e-08,0.0611921
3093,-174.47,1,10.3014,41.5549,11.0595,50.2468,0.260596,0.239305,0.776678,1.64587e-08,0.0610873
3094,-169.517,1,10.2617,40.9494,10.8396,50.2468,0.267446,0.225855,0.733694,1.87498e-08,0.0623054
3095,-166.978,1,10.2765,41.2419,11.3773,50.2468,0.262918,0.233822,0.770548,1.88863e-08,0.0624584
3096,-171.856,1,10.2541,40.5216,11.4946,50.2468,0.268664,0.2554,0.7397,1.72483e-08,0.0610847
3097,-175.282,1,10.289,41.571,11.4931,50.2468,0.26915,0.275995,0.719418,1.70305e-08,0.0596653
3098,-174.703,1,10.3054,41.1367,11.0303,50.2468,0.261429,0.26255,0.714428,1.64277e-08,0.0609202
3099,-171.198,1,10.3073,41.3963,11.4466,50.2468,0.266553,0.247763,0.68416,1.63038e-08,0.0628569
3100,-171.995,1,10.3078,41.404,11.0549,50.2468,0.263649,0.266099,0.650105,1.55162e-08,0.0629638
3101,-169.9,1,10.3395,41.3606,11.3393,50.2468,0.261879,0.25116,0.676152,1.6638e-08,0.063242
3102,-162.348,1,10.2908,41.2492,11.7106,50.2468,0.257263,0.243625,0.752191,1.80157e-08,0.06447
3103,-163.681,1,10.2797,40.8258,11.7759,50.2468,0.26305,0.224326,0.742104,1.74847e-08,0.0649995
3104,-169.604,1,10.2528,40.5823,11.4896,50.2468,0.2609,0.241187,0.712811,1.55019e-08,0.0639167
3105,-175.41,1,10.2383,40.8964,11.4909,50.2468,0.260493,0.231951,0.705559,1.49012e-08,0.0629155
3106,-108.736,1,10.2817,41.5576,11.2038,50.2468,0.260596,0.235548,0.63995,1.62718e-07,0.0635028
3107,-111.113,1,10.27,41.7622,11.0404,50.2468,0.266003,0.239204,0.675819,1.46257e-07,0.0628697
3108,-120.227,2,10.2787,41.7483,10.613,50.2468,0.259785,0.243918,0.665703,1.24543e-07,0.0615493
3109,-110.88,2,10.3314,41.8059,10.9634,50.2468,0.266834,0.256637,0.656179,1.20197e-07,0.0643595
3110,-109.684,2,10.3182,41.6883,11.0007,50.2468,0.261757,0.262322,0.650067,1.38294e-07,0.0635122
3111,-109.466,2,10.3016,41.1073,11.237,50.2468,0.270657,0.237739,0.740241,1.41168e-07,0.0627966
3112,-117.599,2,10.3615,42.1858,11.3839,50.2468,0.26398,0.237811,0.70569,1.25475e-07,0.0618922
3113,-120.419,2,10.3592,41.6892,11.1117,50.2468,0.265845,0.242057,0.702573,1.15384e-07,0.061555
3114,-116.408,2,10.3103,41.2688,11.1683,50.2468,0.267511,0.255041,0.725447,1.0896e-07,0.0625397
3115,-120.228,2,10.2791,41.6045,11.0199,50.2468,0.263571,0.258678,0.678025,1.11915e-07,0.0616965
3116,-122.469,2,10.2892,40.9649,11.5018,50.2468,0.265438,0.255612,0.752401,1.05567e-07,0.0606172
3117,-123.456,2,10.3187,42.1748,11.0211,50.2468,0.268729,0.241938,0.669179,1.07578e-07,0.0615568
3118,-120.06,2,10.2803,42.1685,10.7261,50.2468,0.266158,0.246574,0.593077,1.21863e-07,0.0625169
3119,-113.674,2,10.3367,42.382,10.8803,50.2468,0.262018,0.244902,0.573685,1.36301e-07,0.0640827
3120,-109.159,2,10.2213,42.3662,10.348,50.2468,0.264986,0.238583,0.565548,1.22414e-07,0.0669361
3121,-111.876,2,10.2707,41.6754,10.6709,50.2468,0.261819,0.234281,0.614388,1.18796e-07,0.0658236
3122,-104.99,2,10.2693,41.5722,10.1426,50.2468,0.257801,0.237913,0.635478,1.16048e-07,0.0680498
3123,-110.944,2,10.2629,41.6137,10.8435,50.2468,0.258215,0.231689,0.644141,1.28435e-07,0.0652184
3124,-113.422,2,10.2576,42.0055,10.4495,50.2468,0.260591,0.232072,0.597394,1.32951e-07,0.0646357
3125,-111.612,2,10.2672,41.2372,10.6802,50.2468,0.263082,0.227524,0.636739,1.39303e-07,0.064259
3126,-108.498,2,10.2296,41.1396,11.0314,50.2468,0.262626,0.246751,0.656143,1.5586e-07,0.0632193
3127,-114.402,2,10.2533,41.7723,10.1786,50.2468,0.258853,0.235375,0.655471,1.59035e-07,0.0617827
3128,-110.283,2,10.2284,41.7488,10.3941,50.2468,0.264027,0.237178,0.662069,1.71266e-07,0.0619883
3129,-106.754,2,10.2347,41.7899,10.3558,50.2468,0.26273,0.245334,0.666798,1.70257e-07,0.0628604
3130,-103.783,2,10.2337,41.1022,10.976,50.2468,0.261838,0.234564,0.727865,1.70548e-07,0.0634674
3131,-112.865,2,10.2619,40.995,11.5569,50.2468,0.258978,0.24404,0.748475,1.42602e-07,0.0618177
3132,-100.283,2,10.2282,40.9638,11.2274,50.2468,0.264123,0.249847,0.74549,1.63905e-07,0.063964
3133,-104.758,2,10.2548,41.3164,10.8712,50.2468,0.263941,0.238362,0.745929,1.67865e-07,0.062955
3134,-102.352,2,10.266,41.417,11.2271,50.2468,0.263251,0.243365,0.727347,1.73781e-07,0.0633852
3135,-95.6538,2,10.2596,41.3526,11.4195,50.2468,0.266099,0.23864,0.684647,1.85138e-07,0.0656078
3136,-104.667,2,10.245,40.7779,11.5574,50.2468,0.264853,0.235066,0.683201,1.81318e-07,0.0632882
3137,-110.625,2,10.2825,40.7894,11.6089,50.2468,0.266563,0.241866,0.674962,1.67425e-07,0.061831
3138,-112.614,2,10.2551,40.6426,11.4793,50.2468,0.265097,0.248489,0.673559,1.55636e-07,0.0615907
3139,-114.738,2,10.3039,41.6855,11.7337,50.2468,0.26689,0.244491,0.667029,1.44668e-07,0.0617381
3140,-112.027,2,10.2917,41.046,11.4537,50.2468,0.25783,0.242741,0.669543,1.48144e-07,0.0626329
3141,-92.826,2,10.3312,41.399,11.2755,50.2468,0.259452,0.225418,0.722191,1.83531e-07,0.0666272
3142,-94.673,2,10.2395,41.566,11.134,50.2468,0.261663,0.213086,0.742541,2.06827e-07,0.0655054
3143,-101.268,2,10.2607,41.1441,11.3117,50.2468,0.261736,0.209267,0.775697,2.02764e-07,0.0633945
3144,-104.06,2,10.2403,41.6008,11.2105,50.2468,0.266561,0.222464,0.717305,1.83259e-07,0.0633208
3145,-104.076,2,10.2445,41.4128,10.7513,50.2468,0.267868,0.222993,0.729025,1.85206e-07,0.0629042
3146,-103.457,2,10.215,41.2637,10.7504,50.2468,0.268365,0.227342,0.737972,1.6602e-07,0.063795
3147,-105.879,2,10.2163,41.2818,11.1141,50.2468,0.264354,0.229753,0.789702,1.58361e-07,0.0629332
3148,-111.529,2,10.224,40.9055,11.2117,50.2468,0.262676,0.231409,0.758607,1.36036e-07,0.062965
3149,-103.156,2,10.2157,40.8219,11.1322,50.2468,0.267527,0.229043,0.790368,1.26906e-07,0.0655076
3150,-112.059,2,10.2057,40.8913,10.6669,50.2468,0.25995,0.250821,0.763759,1.11523e-07,0.0640116
3151,-112.79,2,10.1833,41.0739,10.6686,50.2468,0.263359,0.238688,0.712843,1.15715e-07,0.0641686
3152,-106.245,2,10.2076,41.4053,10.4054,50.2468,0.262747,0.240205,0.699065,1.28069e-07,0.0652803
3153,-110.834,2,10.1883,41.5794,10.6069,50.2468,0.268796,0.239189,0.651938,1.27343e-07,0.0646384
3154,-114.211,2,10.2551,40.9379,11.0405,50.2468,0.262776,0.245151,0.707164,1.30068e-07,0.0625604
3155,-120.528,2,10.2507,41.1071,10.8904,50.2468,0.262255,0.248143,0.67841,1.14276e-07,0.0620929
3156,-111.665,2,10.2504,41.3345,11.0299,50.2468,0.260161,0.244853,0.714257,1.34609e-07,0.0626509
3157,-119.632,2,10.2656,41.0592,11.4978,50.2468,0.259134,0.251654,0.735902,1.21852e-07,0.0610764
3158,-117.383,2,10.2725,40.6847,11.2584,50.2468,0.261945,0.237661,0.735284,1.27957e-07,0.0614385
3159,-115.975,2,10.2505,41.5283,11.2474,50.2468,0.262627,0.228725,0.743926,1.27219e-07,0.062146
3160,-104.97,2,10.3357,41.5361,11.4009,50.2468,0.262143,0.224057,0.816556,1.27174e-07,0.0647331
3161,-109.762,2,10.3554,41.679,11.6758,50.2468,0.260056,0.232681,0.81198,1.17262e-07,0.0642915
3162,-113.04,2,10.3344,41.1302,11.4453,50.2468,0.258868,0.22615,0.752018,1.28339e-07,0.0634128
3163,-113.681,2,10.3554,40.9046,11.6206,50.2468,0.261593,0.226348,0.702167,1.25078e-07,0.0638432
3164,-110.494,2,10.3361,41.178,11.2551,50.2468,0.260538,0.229367,0.717289,1.34404e-07,0.06375
3165,-110.665,2,10.2748,41.3381,11.1705,50.2468,0.266016,0.238335,0.73407,1.29289e-07,0.0634188
3166,-103.86,2,10.2969,41.5679,11.1967,50.2468,0.259676,0.247038,0.6844,1.36477e-07,0.0654292
3167,-107.658,2,10.281,41.5618,10.5971,50.2468,0.262412,0.256745,0.634451,1.37566e-07,0.0648002
