iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q2_pop,V2_pop,Q3_pop,V3_pop,omega_Cl,omega_V1,omega_Q2,omega_V2,omega_Q3,omega_V3,a
189,352.054,1,4.74957,27.2845,3.96064,57.3982,2.76583,6.0998,0.184972,0.227495,0.265612,1.96562,0.00616903,0.593753,0.122701
190,341.861,1,4.70029,26.9444,3.99441,72.1939,2.76772,5.7935,0.175138,0.22592,0.307982,1.88325,0.00560626,0.609205,0.116805
191,346.504,1,4.71054,27.111,3.93802,61.5913,2.76962,5.72053,0.182167,0.213617,0.299964,1.98438,0.00546436,0.595714,0.120342
192,348.356,1,4.69892,26.9915,3.87004,77.264,2.76968,5.62325,0.187031,0.223058,0.372058,1.78094,0.00488747,0.543344,0.123014
193,344.822,1,4.70034,27.2301,4.16169,81.2106,2.76995,5.6031,0.172812,0.213019,0.332778,1.94187,0.00483288,0.641005,0.12035
194,351.233,1,4.72281,27.2632,4.14724,94.0996,2.77025,5.90206,0.175265,0.192221,0.343844,1.80124,0.00481489,0.712952,0.12427
195,351.639,1,4.60201,26.5807,4.46061,87.9476,2.77172,5.74797,0.167715,0.193742,0.351898,1.83476,0.00510401,0.723673,0.123112
196,348.476,1,4.54229,26.6041,4.59077,100.677,2.77133,6.12782,0.169431,0.190543,0.314747,1.80253,0.00482081,0.73357,0.124468
197,349.977,1,4.57626,26.9343,4.23369,110.2,2.77019,6.60215,0.175491,0.200008,0.281518,1.75494,0.00481423,0.792809,0.125215
198,356.443,1,4.55486,26.6554,4.08675,108.232,2.76587,7.12522,0.171342,0.22815,0.331175,1.76141,0.00521659,0.781292,0.122929
199,347.521,1,4.51892,27.3221,3.98571,111.597,2.76618,7.22824,0.179935,0.219284,0.300113,1.77228,0.00466586,0.786088,0.12085
200,339.383,1,4.49735,27.771,3.8447,133.923,2.76331,6.84438,0.179884,0.230156,0.349803,1.81163,0.0043817,0.728572,0.114196
201,339.234,1,4.46679,27.3426,3.66664,143.194,2.76505,6.84979,0.17451,0.220494,0.365708,1.69631,0.00454736,0.73928,0.114823
202,341.837,1,4.46428,27.2794,3.84169,127.762,2.76577,7.16774,0.167814,0.243709,0.39795,1.60841,0.00436105,0.764844,0.114967
203,338.769,1,4.3518,26.7716,3.98525,137.677,2.76828,6.50722,0.169628,0.256076,0.393214,1.5848,0.00421015,0.706167,0.114497
204,342.395,1,4.40003,26.4762,4.35281,137.515,2.76727,6.5468,0.175763,0.256185,0.401843,1.55343,0.00427081,0.758218,0.114604
205,343.563,1,4.42076,25.9734,4.03444,113.303,2.76358,6.3418,0.172457,0.265062,0.382539,1.87896,0.00391105,0.678171,0.116825
206,340.909,1,4.38086,26.2035,4.15871,123.719,2.76247,6.25247,0.172756,0.249488,0.394097,1.85791,0.00394946,0.612787,0.116667
207,331.183,1,4.35727,25.6651,4.16301,128.054,2.7626,6.49669,0.175414,0.238974,0.366445,1.88518,0.0039585,0.548093,0.114242
208,329.468,1,4.30181,25.4834,4.11844,130.795,2.7624,6.8446,0.182339,0.250483,0.364742,1.85836,0.00357906,0.594934,0.112304
209,331.108,1,4.37651,26.0222,4.10037,108.582,2.76184,7.26909,0.176354,0.242493,0.370887,2.10457,0.00322315,0.548319,0.115116
210,327.832,1,4.32215,25.9418,4.18252,119.981,2.76195,6.70828,0.181106,0.254699,0.406104,1.97251,0.00312407,0.490432,0.114973
211,318.98,1,4.42102,26.0012,4.47388,123.555,2.76063,6.2071,0.161986,0.276418,0.384951,1.98421,0.00330846,0.442217,0.11097
212,315.548,1,4.39086,26.416,4.45171,127.521,2.76142,6.02482,0.153626,0.253197,0.407281,2.03495,0.00368185,0.395531,0.110369
213,323.246,1,4.4881,25.8125,4.5238,104.755,2.76112,5.93499,0.143635,0.235181,0.377346,1.95506,0.00378724,0.353774,0.120376
214,338.23,1,4.51501,26.4973,4.53461,117.827,2.75968,5.7986,0.156709,0.249543,0.393558,1.94606,0.00380439,0.341898,0.126919
215,318.555,1,4.42445,26.8371,4.36472,146.88,2.76187,5.94224,0.152818,0.250947,0.379487,1.84961,0.00350554,0.358966,0.116918
216,317.415,1,4.36174,26.7252,4.26675,137.029,2.76128,5.5591,0.154617,0.244659,0.388436,1.91183,0.00369029,0.362818,0.114463
217,321.135,1,4.34675,26.9397,4.46087,144.569,2.76183,5.1806,0.146707,0.260672,0.381221,2.14379,0.00376121,0.356621,0.114871
218,314.704,1,4.3913,26.8114,4.06708,123.415,2.7597,5.15098,0.155216,0.27343,0.363905,2.039,0.00337601,0.345724,0.113239
219,315.523,1,4.46305,26.8261,4.0512,118.038,2.76035,5.15161,0.150207,0.263637,0.32882,2.0824,0.00303142,0.341425,0.118286
220,311.042,1,4.53359,27.5079,4.10613,98.6611,2.76113,5.39823,0.141256,0.252872,0.350959,1.99735,0.00271139,0.309864,0.120703
221,307.036,1,4.52248,25.819,4.50405,100.91,2.76208,5.20121,0.145963,0.26161,0.348686,1.89705,0.00289012,0.317143,0.116393
222,298.2,1,4.43931,25.7316,4.44135,124.662,2.76331,5.04636,0.150233,0.233991,0.315467,1.95781,0.00273374,0.348523,0.114195
223,300.961,1,4.46922,25.3603,4.45688,91.0811,2.76442,5.17985,0.143899,0.226635,0.302465,1.95529,0.00276379,0.36284,0.115764
224,290.21,1,4.49549,26.2208,4.35993,100.357,2.76336,5.24459,0.139452,0.208331,0.282601,1.87194,0.00257515,0.324534,0.116815
225,295.173,1,4.41556,26.0849,4.23432,112.272,2.7605,5.09607,0.150285,0.216914,0.285561,1.99608,0.00275631,0.333958,0.114358
226,299.991,1,4.44792,26.101,4.40772,110.265,2.76024,5.1311,0.151375,0.226251,0.277886,1.99183,0.00286255,0.336019,0.116175
227,300.089,1,4.36151,26.6086,4.40911,127.933,2.76044,5.24016,0.164157,0.220865,0.271432,2.11229,0.00295971,0.308561,0.115553
228,298.181,1,4.43141,26.9231,4.40275,113.483,2.75943,5.32896,0.161315,0.222204,0.247209,2.19083,0.0029335,0.334584,0.114349
229,303.463,1,4.37044,27.0943,4.27641,130.102,2.75973,5.74978,0.155497,0.240438,0.253647,2.10581,0.0029837,0.353261,0.115845
230,297.273,1,4.47989,27.2353,4.09257,125.873,2.76004,5.66282,0.168824,0.236839,0.249052,2.06535,0.00281086,0.344999,0.113054
231,306.926,1,4.54554,27.6241,3.94246,107.465,2.76083,5.72646,0.174354,0.239731,0.252995,2.11418,0.00262867,0.339337,0.118885
232,301.931,1,4.5013,27.3943,3.97263,104.742,2.75976,6.01963,0.170816,0.255837,0.226286,1.95959,0.00285759,0.309889,0.118657
233,305.913,1,4.47488,25.7616,3.94814,91.2212,2.76032,5.61911,0.178311,0.26763,0.219207,2.06565,0.00279207,0.288227,0.120646
234,307.856,1,4.44892,26.2869,3.94632,80.9583,2.76085,5.70242,0.159486,0.258176,0.230527,2.15294,0.0030628,0.276539,0.12201
235,303.619,1,4.41616,26.8213,3.97599,96.8245,2.7601,5.6384,0.16772,0.263,0.226201,2.06664,0.00273945,0.317072,0.120413
236,300.194,1,4.35847,27.3666,3.94892,103.48,2.76096,5.71271,0.157696,0.254415,0.212923,2.08501,0.00263448,0.337449,0.118716
237,299.13,1,4.39898,27.7239,3.97887,107.515,2.76187,5.23705,0.1669,0.254018,0.237686,1.98584,0.00290296,0.326613,0.114987
238,302.658,1,4.35114,27.577,3.92194,108.618,2.7608,5.51151,0.164342,0.252231,0.265249,2.02359,0.00269881,0.332911,0.116231
239,303.173,1,4.28972,27.2871,3.98151,137.663,2.76052,5.51636,0.161194,0.253143,0.250719,1.85431,0.00264797,0.404825,0.116252
240,307.015,1,4.26594,27.5309,4.02581,136.781,2.76171,5.23498,0.174531,0.251804,0.24009,1.91771,0.00281809,0.425486,0.115587
241,300.052,1,4.28,27.4198,4.19268,121.883,2.76123,4.98366,0.16281,0.248371,0.246345,1.79833,0.00281286,0.420053,0.113712
242,307.179,1,4.31206,26.9425,3.89672,134.267,2.76062,5.24659,0.18017,0.241615,0.257014,1.71638,0.00285495,0.466563,0.114798
243,313.309,1,4.32768,26.6534,3.91332,127.273,2.75974,5.47709,0.19998,0.242077,0.254572,1.64109,0.00255355,0.494713,0.118686
244,322.206,1,4.31418,27.0896,3.78574,130.753,2.75959,5.72027,0.220879,0.240889,0.227696,1.77156,0.00285063,0.533871,0.120277
245,323.224,1,4.33212,27.4009,3.8951,110.955,2.76167,5.39856,0.21043,0.228591,0.234978,1.94044,0.00320015,0.603231,0.115961
246,330.548,1,4.46905,27.6053,3.98315,94.0849,2.7598,4.84896,0.220889,0.216379,0.257057,2.19609,0.0029351,0.600446,0.118447
247,319.374,1,4.52258,27.4602,3.99816,84.535,2.76037,4.52785,0.225433,0.227723,0.234663,2.074,0.00277753,0.537055,0.116606
248,319.896,1,4.5465,27.4362,3.90045,78.5145,2.76121,4.43601,0.217893,0.22872,0.231115,2.10779,0.00264357,0.528738,0.117706
249,323.194,1,4.57504,27.4482,3.95508,75.4851,2.76127,4.57012,0.211558,0.220738,0.238592,1.9917,0.00249207,0.573652,0.120927
250,317.882,1,4.56739,26.781,3.87804,75.3656,2.76068,5.05984,0.206806,0.226839,0.241058,1.98553,0.00276411,0.51309,0.117834
251,318.342,1,4.54841,26.7812,3.91245,81.9049,2.76158,4.8634,0.188,0.231842,0.215609,1.87222,0.00294942,0.499038,0.121729
252,315.909,1,4.63041,25.8398,3.96452,81.8813,2.76101,4.91818,0.179666,0.228665,0.236357,1.86552,0.00282796,0.515554,0.119579
253,318.115,1,4.6451,26.1623,3.88765,74.9288,2.76003,4.4684,0.169394,0.230611,0.26824,1.88714,0.0025294,0.500754,0.123426
254,319.043,1,4.56264,26.7602,4.12172,76.1583,2.75841,4.56901,0.188093,0.213952,0.256781,1.9412,0.00284831,0.476922,0.120994
255,309.564,1,4.62921,27.0263,4.07879,78.4208,2.7587,4.70321,0.188837,0.205777,0.229672,1.89684,0.00328702,0.426572,0.120075
256,304.654,1,4.54361,27.1697,4.13131,93.1657,2.75929,4.72265,0.168901,0.206915,0.253128,1.94732,0.00294,0.381537,0.119572
257,306.199,1,4.52145,26.8545,4.08816,90.2357,2.76049,4.80703,0.179633,0.201746,0.277081,1.98712,0.00289888,0.345352,0.118406
258,308.209,1,4.44797,26.6645,3.99588,103.323,2.76136,4.70926,0.169563,0.211398,0.285071,2.15526,0.00312053,0.363791,0.1158
259,308.1,1,4.43301,26.3128,3.89358,109.937,2.76081,4.70501,0.187694,0.227647,0.288671,2.0269,0.00318004,0.325385,0.115567
260,307.206,1,4.54065,26.5078,3.99276,85.5115,2.76085,4.52697,0.184912,0.223903,0.258196,2.11906,0.00354237,0.305686,0.117105
261,304.715,1,4.51552,26.4097,3.98757,88.1054,2.75888,4.67055,0.184272,0.212978,0.23103,2.18954,0.00357954,0.290163,0.116953
262,301.743,1,4.48343,26.4071,4.04439,108.661,2.75828,4.69709,0.176223,0.218911,0.222751,1.98155,0.00368949,0.25953,0.12036
263,310.475,1,4.51223,27.4642,3.77681,110.369,2.75815,4.95177,0.178026,0.229869,0.207604,2.07266,0.00336877,0.274978,0.124705
264,306.22,1,4.50794,27.3374,3.45662,103.867,2.7578,4.87949,0.182615,0.230285,0.189944,2.04907,0.00335665,0.285094,0.122695
265,295.14,1,4.39367,26.7547,3.65406,125.145,2.7578,4.87292,0.185794,0.232935,0.179458,2.04218,0.00327821,0.254996,0.119928
266,289.58,1,4.45892,27.1477,3.69105,109.04,2.75861,4.82345,0.176108,0.227952,0.186981,2.10194,0.00333471,0.228075,0.117398
267,288.906,1,4.62275,27.1309,3.80603,93.4852,2.75932,4.99666,0.179902,0.229,0.167241,2.12399,0.00357997,0.25566,0.115744
268,295.038,1,4.59014,26.4917,3.82919,94.5896,2.75805,4.85268,0.164632,0.217966,0.187922,2.05989,0.00366972,0.245209,0.119626
269,296.346,1,4.50587,26.8827,3.71579,117.29,2.75772,4.83513,0.174536,0.231441,0.172401,1.8751,0.00396652,0.222766,0.121857
270,284.204,1,4.57327,26.7592,3.76545,107.049,2.7558,4.93449,0.181617,0.209222,0.170434,1.67714,0.00354776,0.214842,0.122001
271,291.587,1,4.58655,27.0009,3.68621,98.2566,2.75666,4.94596,0.176724,0.230995,0.174427,1.68113,0.00371349,0.228085,0.121137
272,286.768,1,4.59351,26.84,3.74595,103.182,2.75761,4.85195,0.164245,0.225113,0.156012,1.64718,0.00332144,0.207127,0.12715
273,283.115,1,4.60457,26.7321,3.71125,100.957,2.75619,4.9332,0.158116,0.221009,0.146257,1.65157,0.00297079,0.218655,0.126942
274,286.242,1,4.53198,26.2949,3.72508,107.118,2.75596,5.03579,0.151722,0.224816,0.141228,1.72375,0.00312484,0.235008,0.126878
275,295.805,1,4.52635,26.8568,3.73066,110.47,2.75605,4.99647,0.180554,0.201571,0.134402,1.78342,0.00344455,0.257053,0.128839
276,290.286,1,4.53518,26.9267,3.68838,121.916,2.75574,4.8529,0.19494,0.211325,0.127774,1.64779,0.0030809,0.250008,0.128501
277,292.278,1,4.58314,26.8904,3.68494,119.217,2.75496,4.74963,0.2038,0.198408,0.145975,1.59215,0.0030609,0.263199,0.126863
278,280.318,1,4.54613,26.9903,3.73708,110.176,2.75419,4.70271,0.200146,0.203047,0.151867,1.52111,0.00273775,0.235413,0.125475
279,295.772,1,4.51426,26.9605,3.69979,111.922,2.75415,4.83055,0.226112,0.240468,0.151726,1.44785,0.00309088,0.267855,0.124258
280,293.324,1,4.5382,26.9804,3.6585,110.6,2.75456,4.84797,0.213946,0.263197,0.14336,1.75181,0.00276457,0.268566,0.121763
281,290.533,1,4.54044,26.7602,3.61351,102.516,2.75435,4.90515,0.220572,0.259053,0.177391,1.71684,0.00247271,0.246726,0.120143
282,290.566,1,4.54833,27.2036,3.6196,106.41,2.75447,5.13764,0.214976,0.24509,0.182025,1.6294,0.00223201,0.238197,0.124044
283,286.299,1,4.61559,26.2524,3.76187,105.031,2.75358,5.17985,0.210219,0.234206,0.222292,1.71416,0.00222192,0.231802,0.118676
284,290.017,1,4.5873,27.8405,3.71065,125.416,2.75319,5.27448,0.208304,0.238625,0.225226,1.93311,0.00198735,0.23625,0.120487
285,299.268,1,4.54139,27.3565,3.6857,116.866,2.75261,5.19621,0.226222,0.236477,0.246388,1.89618,0.00242786,0.236841,0.119827
286,289.919,1,4.48017,27.3167,3.66448,126.43,2.75089,5.34191,0.221395,0.228513,0.25916,1.84636,0.00224735,0.225279,0.116813
287,308.562,1,4.47075,28.3405,3.49621,137.816,2.7502,5.25198,0.212087,0.251218,0.297237,1.86581,0.00246005,0.253562,0.121288
288,306.338,1,4.42799,27.2043,3.55128,119.763,2.75072,5.31775,0.210963,0.235712,0.297687,1.82044,0.00248531,0.282315,0.119446
289,307.112,1,4.44357,27.1578,3.63458,123.588,2.75032,5.33338,0.218187,0.243609,0.272487,1.66614,0.00236899,0.294283,0.121989
290,296.945,1,4.39785,26.8575,3.59067,127.009,2.74963,5.33142,0.202963,0.233239,0.255686,1.63995,0.00253046,0.298173,0.117675
291,297.205,1,4.44292,26.7667,3.59806,142.713,2.74928,4.98169,0.199022,0.225115,0.261791,1.58977,0.00252094,0.314956,0.118034
292,295.875,1,4.54526,26.206,3.75497,135.496,2.74855,5.37576,0.181765,0.220945,0.251039,1.72511,0.00232976,0.303433,0.120438
293,294.865,1,4.42734,26.4005,3.69587,147.215,2.74992,4.96998,0.197359,0.213485,0.283981,1.74602,0.0020838,0.279324,0.121129
294,294.647,1,4.46049,26.3823,3.66308,124.89,2.75047,4.69929,0.206136,0.225532,0.258736,1.84054,0.00200826,0.279192,0.119503
295,296.423,1,4.44795,26.9329,3.76846,117.058,2.74878,4.76838,0.217741,0.232004,0.265287,1.71974,0.0019394,0.280537,0.120436
296,290.258,1,4.38725,26.7482,3.80014,128.847,2.74882,4.77466,0.223848,0.214255,0.23728,1.76783,0.00189263,0.252331,0.121417
297,291.056,1,4.35977,27.0888,3.76158,152.078,2.74935,4.85421,0.239737,0.21857,0.232062,1.73881,0.00183374,0.302049,0.118289
298,294.111,1,4.32939,26.5312,3.85596,139.392,2.74836,4.91908,0.238339,0.239563,0.263802,1.7586,0.00184073,0.316586,0.115442
299,296.738,1,4.47413,26.6119,3.82798,127.073,2.74751,4.85306,0.232098,0.248783,0.270009,1.72034,0.00192918,0.308395,0.116467
300,295.37,1,4.48441,26.9256,3.99091,125.86,2.74797,4.91243,0.217281,0.258098,0.28641,1.61182,0.00203386,0.308499,0.11534
301,290.676,1,4.45477,26.846,3.90528,128.701,2.74691,4.8455,0.221489,0.243902,0.268902,1.70468,0.00181914,0.278744,0.117642
302,281.451,1,4.43616,27.1636,3.94369,138.666,2.74512,4.87568,0.229452,0.24679,0.257865,1.58792,0.0017113,0.249316,0.11631
303,291.182,1,4.51513,27.2641,4.02256,114.718,2.74528,4.80743,0.220176,0.269067,0.302699,1.50711,0.00153064,0.229275,0.122224
304,275.855,1,4.46662,26.7868,3.84945,119.471,2.74512,4.76064,0.231214,0.260372,0.30229,1.50911,0.00141341,0.20507,0.116581
305,274.841,1,4.45576,26.7934,3.9956,128.451,2.74479,4.81827,0.217801,0.25363,0.316959,1.56457,0.00128188,0.195565,0.117509
306,272.922,1,4.40336,26.3507,4.00394,142.144,2.74505,4.54712,0.227129,0.250916,0.318572,1.45594,0.00122215,0.174919,0.119704
307,267.7,1,4.44046,27.0667,3.97758,141.345,2.74562,4.61986,0.217479,0.258473,0.329809,1.52384,0.00124102,0.176703,0.114933
308,267.672,1,4.39612,26.7905,4.13681,145.551,2.74583,4.55945,0.216486,0.251853,0.341771,1.42821,0.00132785,0.189451,0.113623
309,265.687,1,4.30969,26.6584,4.35149,139.634,2.74588,4.37727,0.2162,0.248426,0.335473,1.52526,0.0012159,0.191714,0.11318
310,264.685,1,4.30176,25.5204,4.74508,143.933,2.74628,4.48343,0.220372,0.239492,0.327085,1.46439,0.00138149,0.190698,0.111955
311,269.53,1,4.24654,25.2694,4.86521,155.239,2.74657,4.4684,0.212407,0.244714,0.327541,1.48379,0.00136921,0.196463,0.114479
312,270.576,1,4.24278,25.5154,4.94765,145.436,2.74601,4.41161,0.209293,0.224603,0.32644,1.66031,0.00134212,0.211842,0.114037
313,271.932,1,4.12104,26.2566,4.74679,171.043,2.74584,4.39967,0.253348,0.232687,0.341451,1.48503,0.00120043,0.218044,0.11401
314,271.131,1,4.07631,26.7072,4.6226,186.279,2.74563,4.51439,0.246352,0.240815,0.348245,1.56858,0.00115223,0.20974,0.113073
315,274.653,1,4.119,26.6704,4.56817,158.819,2.74561,4.30597,0.250104,0.234269,0.347937,1.56646,0.00126535,0.203938,0.114314
316,276.597,1,4.11306,26.4748,4.84184,175.076,2.74571,4.35156,0.236529,0.241962,0.340522,1.51252,0.00144353,0.183028,0.116433
317,270.258,1,4.14231,26.3249,4.65651,162.388,2.74605,4.27391,0.23737,0.24606,0.304572,1.4696,0.00137859,0.16925,0.117954
318,268.666,1,4.15571,26.2841,4.51954,168.384,2.74626,4.4051,0.227499,0.235622,0.294399,1.53421,0.00143466,0.169102,0.116414
319,269.828,1,4.25792,26.302,4.28415,157.627,2.74684,4.56475,0.219619,0.233303,0.311744,1.57834,0.00144646,0.163442,0.116871
320,262.543,1,4.27354,26.2485,4.35749,151.634,2.7465,4.56749,0.249343,0.237153,0.320846,1.44448,0.0013983,0.146573,0.113498
321,270.928,1,4.26332,26.4287,4.09849,149.591,2.74715,4.61203,0.241332,0.221444,0.33237,1.56355,0.00137775,0.153738,0.117767
322,263.031,1,4.21154,26.4769,4.28511,141.374,2.74716,4.67384,0.234879,0.234499,0.29728,1.56194,0.0013274,0.137507,0.118965
323,268.728,1,4.3158,26.6613,4.36986,154.966,2.74753,4.7632,0.247577,0.248038,0.31266,1.41757,0.0012988,0.152303,0.117939
324,270.037,1,4.25495,27.119,4.43064,153.076,2.74773,4.75521,0.237557,0.256914,0.32921,1.42257,0.00121833,0.1716,0.116954
325,262.486,1,4.20245,27.2293,4.35792,164.813,2.74772,4.78748,0.237543,0.260652,0.294455,1.36342,0.00109564,0.17492,0.116254
326,266.297,1,4.159,27.4277,4.26939,172.683,2.74903,4.70508,0.24342,0.275291,0.301932,1.40333,0.00100721,0.165373,0.118678
327,263.007,1,4.24924,26.8089,4.62018,155.469,2.74962,4.63308,0.236261,0.260626,0.282239,1.37071,0.00111473,0.174705,0.11699
328,256.186,1,4.26751,26.2855,4.55003,160.412,2.7497,4.73892,0.231485,0.246711,0.31016,1.31403,0.000997042,0.185735,0.117127
329,263.5,1,4.29618,26.1331,4.41103,156.687,2.75006,4.63695,0.216183,0.241688,0.284128,1.45661,0.00100992,0.199033,0.11841
330,264.988,1,4.25657,25.7819,4.54864,152.156,2.74945,4.80916,0.220243,0.240877,0.300391,1.47515,0.00107193,0.181885,0.118412
331,260.916,1,4.26742,25.6875,4.4342,159.066,2.7493,4.89676,0.212938,0.237166,0.300163,1.56346,0.00102606,0.195624,0.1153
332,278.111,1,4.32978,26.2138,4.37115,139.859,2.74973,4.88612,0.223898,0.257505,0.3219,1.674,0.00116637,0.21088,0.11768
333,280.232,1,4.33965,27.0039,4.2406,149.189,2.74903,4.73684,0.222625,0.279472,0.32032,1.58944,0.00106817,0.22785,0.118834
334,264.256,1,4.29486,26.3447,4.24424,155.382,2.74907,4.81882,0.233652,0.249967,0.331287,1.52673,0.000955397,0.227563,0.114142
335,267.294,1,4.19993,26.453,4.39483,175.96,2.74931,4.72878,0.232218,0.237237,0.342552,1.46419,0.000971345,0.229343,0.114797
336,263.24,1,4.16605,27.0369,4.20297,212.229,2.74886,4.61816,0.233359,0.24074,0.347568,1.52544,0.000881394,0.229479,0.112752
337,270.587,1,4.19144,27.1169,4.21196,198.947,2.7491,4.33765,0.226136,0.222493,0.3566,1.68508,0.000900362,0.242794,0.115579
338,277.387,1,4.19274,27.2735,3.93617,184.868,2.74926,4.24592,0.220388,0.221078,0.335354,1.79531,0.000959886,0.217161,0.122134
339,274.002,1,4.16316,26.9055,4.24342,182.426,2.74903,4.31728,0.233671,0.227748,0.355709,1.60577,0.000989199,0.231796,0.117634
340,283.437,1,4.06609,26.8697,4.38646,185.075,2.74912,4.24224,0.230608,0.229922,0.371757,1.52964,0.000997058,0.284989,0.118989
341,291.472,1,4.0922,25.855,4.13381,175.046,2.74903,4.33918,0.233276,0.222777,0.386824,1.67156,0.000913557,0.291867,0.123266
342,282.221,1,4.20248,25.5019,4.07235,164.213,2.74942,4.48799,0.208648,0.23402,0.381479,1.5877,0.000880555,0.261054,0.125377
343,283.628,1,4.24956,26.1359,4.14562,157.043,2.74919,4.27196,0.213838,0.252304,0.386184,1.54071,0.00090555,0.263133,0.121093
344,291.863,1,4.21494,26.0685,4.2121,163.137,2.74963,4.18723,0.200423,0.244455,0.358811,1.57171,0.00106653,0.310819,0.123122
345,290.236,1,4.21936,26.7327,4.27208,155.344,2.75006,4.27493,0.193182,0.226392,0.341226,1.57745,0.00117941,0.340576,0.121517
346,283.73,1,4.27189,26.6571,4.56104,168.016,2.74945,4.5382,0.190596,0.232306,0.305202,1.57916,0.00116963,0.329036,0.120743
347,281.532,1,4.31962,26.9805,4.566,147.269,2.74909,4.54162,0.205695,0.210537,0.272981,1.57391,0.00128441,0.294299,0.122116
348,285.344,1,4.28946,26.4252,4.46355,141.113,2.74948,4.45944,0.208858,0.205562,0.290282,1.55118,0.00131016,0.2923,0.122764
349,290.396,1,4.32088,25.7768,4.29433,139.725,2.74968,4.53854,0.19924,0.217078,0.295543,1.61967,0.00140858,0.297871,0.123132
350,287.991,1,4.30521,25.9963,4.45157,140.233,2.74903,4.39934,0.194618,0.218915,0.288502,1.63457,0.00157223,0.272346,0.121772
351,291.438,1,4.29391,24.924,4.62631,138.353,2.74922,4.34567,0.194211,0.205913,0.290555,1.6022,0.00173911,0.283254,0.122827
352,288.741,1,4.40096,26.2102,4.57431,134.694,2.75042,4.13358,0.204019,0.220281,0.269684,1.68571,0.00185536,0.311418,0.116735
353,289.49,1,4.41508,26.1871,4.53386,139.007,2.75022,4.15023,0.207291,0.20622,0.288515,1.57442,0.00172677,0.339194,0.11783
354,289.376,1,4.40551,27.1402,4.43234,118.799,2.75115,4.24713,0.206905,0.208038,0.268983,1.60093,0.00165127,0.330557,0.119787
355,286.288,1,4.377,26.9582,4.54768,123.579,2.75074,4.31157,0.211973,0.214135,0.240586,1.53433,0.00164931,0.353462,0.119681
356,289.499,1,4.35357,26.1376,4.57546,124.843,2.75065,4.04785,0.211334,0.225588,0.242081,1.49471,0.00154763,0.371487,0.120212
357,278.855,1,4.40155,26.5184,4.64567,139.332,2.7491,4.04252,0.215572,0.21276,0.234639,1.51075,0.00160419,0.332268,0.116274
358,291.811,1,4.32654,27.277,4.62254,136.483,2.75052,4.06455,0.22174,0.244059,0.233951,1.59567,0.00179817,0.332363,0.118228
359,280.469,1,4.39674,27.0071,4.60884,141.802,2.75062,4.07246,0.201955,0.24907,0.277248,1.60241,0.00173411,0.31331,0.111355
360,285.027,1,4.33563,27.5724,4.75384,147.515,2.75142,4.1372,0.215008,0.250768,0.296305,1.52269,0.00201861,0.289526,0.111436
361,283.638,1,4.33873,26.8397,4.54961,145.105,2.75306,4.12119,0.201652,0.261101,0.291732,1.51481,0.00189192,0.295393,0.112082
362,285.182,1,4.42368,27.1908,4.50131,133.491,2.75259,4.09377,0.202587,0.246039,0.293312,1.52767,0.00218897,0.264208,0.113281
363,280,1,4.4694,26.2821,4.45125,129.113,2.75237,3.97269,0.192148,0.243744,0.286145,1.4707,0.00197866,0.255278,0.114346
364,276.806,1,4.37192,26.0322,4.50879,139.836,2.75333,4.05926,0.195902,0.245235,0.26537,1.41086,0.00176977,0.254375,0.116639
365,275.937,1,4.36747,26.7195,4.48959,130.18,2.75296,4.22743,0.19104,0.270691,0.270176,1.44395,0.00168244,0.267791,0.113448
